MGEF_FormID	EDID	FULL	DNAM_MagicItemDescription	DATA_Flags	DATA_Flags2	BaseCost	Unused	MagicSkillRaw	ResistValue	CounterEffectCount	CastingLight	TaperWeight	HitShader	EnchantShader	MinSkillLevel	Spellmaking_Area	CastingTime	TaperCurve	TaperDuration	SecondAVWeight	Archetype	ActorValue	Projectile	Explosion	CastingType	Delivery	CastingArt	HitEffectArt	ImpactData	SkillUsageMultiplier	DualCastingArt	DualCastingScale	EnchantArt	HitVisuals	EnchantVisuals	EquipAbility	ImageSpaceModifier	PerkToApply	CastingSoundLevel	ScriptAI_Score	ScriptAI_DelayTime	ScriptAI_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30
00667063	"SCORE_Banner_Fireworks_OnKill_Effect"	"Battle Banner Proc"	"Enemies have a chance to explode into fireworks!"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006670F5	"TrogSpitPoisonEffect"	"Trog Spit Poison"	"Damage <mag> HP / second"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"1.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00667763	"SCORE_Banner_Driven_Effect"	"Banner - Driven"	"Teamwork - Restore 100% AP"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066912E	"SCORE_Banner_Vision_HighlightEnemies_Effect"	"Highlight Enemies: Apply Client Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669181	"SCORE_Banner_Medic_RestoreHealth_Effect"	"Restore Health"	"Healing"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669540	"SCORE_Banner_Driven_RestoreAP_Effect"	"Restore AP"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066953F	"SCORE_Banner_Vision"	"Scout Valor"	"Discovery - Highlight enemies for 5s"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006697E7	"SCORE_Banner_Forged_RepairWeapon_Effect"	"Repair Equipped Weapon"	"Healing"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006697E8	"SCORE_Banner_Vision_HighlightEnemies_CloakEffect"	"Battle Banner Proc"	"Highlights Living Targets"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006697E9	"SCORE_Banner_Forged_Effect"	"Banner - Forged"	"Innovation - Repair 10% weapon CND"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669800	"crTrogSuperiorAcidRefluxEffect"	"Corrosive Poison"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669801	"crTrogFledglingVomitEffect"	"Corrosive Poison"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669822	"SCORE_Banner_Hardened_Effect"	"Banner - Hardened"	"Research - Repair 10% armor CND"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669823	"zzz_SCORE_Banner_BattleHardened_Perk_OnKill_Effect"	"Battle Hardened Proc Effects"	"Explodes enemy into fireworks and casts Battle Hardened - repair armor on the player"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00669821	"SCORE_Banner_Hardened_RepairArmor_Effect"	"Repair All Equipped Armor"	"Armor Repair"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066EFD2	"XPD_RadiationStormEffectM"	"Radiation Storm"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"RadResistExposure ""Radiation Resistance"" [AVIF:000002EA]"	"0"	"NULL - Null Reference [00000000]"	"1.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066F2E1	"PITT_WallCameraShake_Effect"	"PITT Wall Camera Shake Effect"	"Shake the camera for <dur> seconds."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00674C06	"XPD_RadiationStormEffectM_CastOnPlayer_ConstantEffect"	"Radiation Storm"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"RadResistExposure ""Radiation Resistance"" [AVIF:000002EA]"	"0"	"NULL - Null Reference [00000000]"	"1.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00677AE1	"abPowerArmorJetpack_Fanatic"	"Power Armor Jetpack Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00655626	"E09A_RestoreHealth_Trigger_Effect"	"E09A_RestoreHealth_Trigger_Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00658330	"E09A_MutationEffect_ToxicBlood"	"Toxic Explosion"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00660867	"NukaColaTwistRandomEffect"	"Nuka Cola Twist"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00661FDD	"MutationEffect_ElectricMobsExplosion"	"Explosion Palm"	"Symptoms suppressed"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00661FDB	"Mutation_ElectricallyChargedHitEffectMobs"	"Mobs Electrically Charged Damage"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"EnergyResist ""Energy Resistance"" [AVIF:000002EB]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"ShockDamageFXS [EFSH:0006F122]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00661FDC	"E09B_MutationEffect_ElectricMobs"	"ElectricMobs"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"ShockDamageFXS [EFSH:0006F122]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00668CF6	"zzz_E09CCupidsBowFrenzyEffect"	"Cupids Bow Add to Faction"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006696DD	"abUltraciteAbominationRaceEffect"	"Ultracite Abomination Effects"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066D007	"E09A_AreaEffect"	"Green Gas"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0066D17A	"NWOT_Fortune_CooldownEffect"	"Fortune Cooldown"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006746D1	"E09B_ExplosiveFinishEffect"	"Explosive Finish"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006746D0	"E09B_SillySoundsEffect"	"Silly Sounds"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006746E0	"zzzE09C_LoveTap_Spell_Shadow_VFX"	"Heart FX"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"zzzE09C_Weapon_LoveTap_HeartFXS [EFSH:006746DD]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00674BBC	"E09A_CameraShakeSpellEffect_Contact"	"Camera Shake Effect"	"Shake the camera for <dur> seconds."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00674C81	"E09D_ConfettiDeathEffect"	"Confetti Death"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00674C8A	"E09A_RatBat_MeleeSpeed_ME"	"Fortify Melee Speed"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00674CEA	"E09B_QuantumSpeedEffect"	"Quantum Speed"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00675A04	"NWOT_Beneath_EarthquakeSpellEffect"	"Camera Shake Effect"	"Shake the camera for <dur> seconds."	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067770E	"SCORE_Banner_ProcHandler_Effect"	"Battle Banner"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067770C	"SCORE_Banner_OnKill_Effect"	"Battle Banner Proc"	"Explodes enemy into fireworks and casts battle banner spells on player"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00677A5C	"SCORE_Banner_ProcChance_Effect"	"Battle Banner"	"<mag>% chance to trigger ALL Scout's Codes on kill"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067A902	"abPowerArmorJetpack_AlienInvader"	"Power Armor Jetpack Effect"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067AC0C	"E09A_UltramitePoisonEffect"	"Damage Type Poison"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"PoisonResist ""Poison Resistance"" [AVIF:000002E4]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"PoisonDamageFXS [EFSH:0006F123]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067AE0D	"E09B_TippableBrahminRaceEffect"	"Brahmin Abilities"	""	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
0067B311	"ATX_COMP_NukaBuff_NukaAgent_AbFortifySneak"	"Nuka Buff Effect: Sneak"	"+<mag>% Harder to Detect While Sneaking"	""	"0000000000000000000000000000000000000000000000000000000000000000"	"0.000000"	"00 00"	"00 00 00 00"	"NULL - Null Reference [00000000]"	"0"	"NULL - Null Reference [00000000]"	"0.000000"	"NULL - Null Reference [00000000]"	"NULL - Null Reference [00000000]"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
