SPEL_FormID	SPEL_EDID	SPEL_FULL	EffectIndex	EFID_MGEF_FormID	EFID_MGEF_EDID	EFID_MGEF_FULL	CVTO_CURV_FormID	CVTO_CURV_EDID	MAGA_AVIF_FormID	MAGA_AVIF_EDID	EFIT_Magnitude	EFIT_Area	EFIT_Duration
006FA0B2	Storm_ElectricDamage_Shock	Electric Damage Shock	1	006FA0B0	Storm_ElectricalDamge_Shocked_Accuaracy	Reduced Accuracy					66.000000	0	7
00727CD0	LostAbilities	Perception Boost	0	0004C939	AbFortifyPerception	Fortify Perception					10.000000	0	0
0072E469	WaterFountainDrinkingClean	Water	0	0000397E	RestoreHealthFood	Restore Health					2.000000	0	10
0072E469	WaterFountainDrinkingClean	Water	1	00134836	SURV_Drink_Effect	SURV_Drink_Effect					900.000000	0	0
00733DAA	zzzStorm_E01_BossSpell		0	00733CC8	zzzStorm_E01_BossSpellEffect	Storm_E01_BossDmgRes					0.000000	0	0
00739AE7	Storm_MQ13_FadeToBlackSpell		0	00739AC5	Storm_MQ13_HugoFight_FadeToBlackEffect	Fade to Black and Back					0.000000	0	10
00739AE8	Storm_MQ13_ElectricArcSpell		0	00140F28	TrapElectricArcMagicEffect	Energy Damage					20.000000	0	0
00739AE8	Storm_MQ13_ElectricArcSpell		1	00739AC7	Storm_TrapElectricArcHealMagicEffect	Electricity Healing					20.000000	0	0
00739AE9	Storm_MQ13_PlayerSpell		0	00739AC6	Storm_MQ13_HugoFight_TrippyVisionPt1Effect	Trippy Vision Part 1					0.000000	0	0
00739AE9	Storm_MQ13_PlayerSpell		1	00739AC4	Storm_MQ13_HugoFight_TrippyVisionPt2Effect	Trippy Vision Part 2					0.000000	0	0
00752FA0	Storm_PoisonSpell	Poisonous Sludge	0	00752F9F	Storm_PoisonEffect	Poison Effect					60.000000	0	0
00752FA0	Storm_PoisonSpell	Poisonous Sludge	1	0056BE4F	crHazardSlowEffect	Slow Effect					50.000000	0	0
0075C200	AbRaceRadTurkey	RadTurkey Abilities	0	0078CF2F	abRadTurkeyRaceEffect	RadTurkey Abilities					0.000000	0	0
0075DF70	zzz_Tempest_TeamAPSpell	Tempest Armor	0	0075DF71	zzz_Tempest_TeamAPEffect	Tempest Armor AP Regen					15.000000	0	0
0075E508	zzzStorm_E01_ChargedCreatureSpell		0	0075E504	zzzStorm_E01_ChargedCreatureSpellEffect	Storm_E01_ChargedDmgRes					0.000000	0	0
0076B175	MILE_CaravanIntro_FlareSpell	Flare Spell	0	0076B146	MILE_CaravanIntro_FlareEffect	CaravanIntro_Flare					0.000000	0	0
0076B4FC	Storm_RegionBoss_RankUpFX_Spell		0	0076B4FB	Storm_RegionBoss_RankUpFX_Effect	RegionBoss_RankUpFX_Effect					0.000000	0	15
0076C206	ChainLightningSpell	Chain Lightning	0	0076C205	ChainLightningMagicEffect	Energy Damage					20.000000	0	0
0076CABF	ElectricalHazardStrong	Strong Electricity	0	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0076CABF	ElectricalHazardStrong	Strong Electricity	1	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0076CABF	ElectricalHazardStrong	Strong Electricity	2	00751C86	Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly	Reduced Accuracy					300.000000	0	1
0076D5F0	Storm_MQ13_HugoClonesSpell	Hugo Clone Abilities	0	0076D5EB	Storm_MQ13_Finale_HugoStealthEffect	Stealth Field					0.000000	0	0
0076D5F1	Storm_MQ13_HugoSpell	Hugo Abilities	0	00789AC2	Storm_MQ13_HugoElectricVFXEffect	Electric VFX					1.000000	0	0
0076E2D7	Storm_MQ08_HallucGas_PlayerSpell_DEBUGONLY	Hallucinagenic Gas	0	006E9092	Storm_MQ08_HallucGas_PlayerEffect	Hallucinagenic Gas					0.000000	0	120
0076ED17	StormCutterExplosionSpell	StormCutter Explosion	0	0076ED15	StormCutterEffect_Explosion	StormCutter Effect					0.000000	1	0
0076ED1A	StormCutterImpactSpell	StormCutter Stun	0	0076ED19	StormCutterEffect_Stun	StormCutter Effect					0.000000	50	5
0076ED1A	StormCutterImpactSpell	StormCutter Stun	1	0076ED14	StormCutterEffect_Area_Damage	StormCutter Damge Effect					6.000000	50	0
0076ED1A	StormCutterImpactSpell	StormCutter Stun	2	0076ED16	StormCutter_DamageHealthContact	Damage Health					31.000000	0	0
0077094C	Storm_MQ13_WeatherMachineTriggeredSpell		0	0077092D	Storm_MQ13_WeatherMachineTriggeredEffect	Weather Machine Triggered Effect					0.000000	0	0
00773652	Storm_MQ13_HugoStealth	Hugo Stealth	0	0076D5EB	Storm_MQ13_Finale_HugoStealthEffect	Stealth Field					0.000000	0	3
00773651	Storm_MQ13_FlashBangSpell		0	0077364F	Storm_MQ13_FlashbangEffect	Flashbang Effect					0.000000	0	3
0077D52D	crOvergrownBossPoisonCloak_XPD_AC_DailyOps	Poison Cloak	0	0077D52C	crOvergrownBossPoisonCloakEffect_XPD_AC_DailyOps	Poison Cloak					15.000000	20	0
0077EE62	PoisonRadturkey	Toxic Radturkey Poison	0	001FE6A2	crPoisonEffect	Damage Type Poison					3.000000	0	5
00783158	Storm_MQ08_LostSpell		0	00783156	Storm_MQ08_LostSpellEffect	Storm_MQ08_EmpoweredLost					0.000000	0	0
0078329F	Storm_MQ03_DismemberHandSpell		0	0078329E	Storm_MQ03_DismemberHandEffect	Dismember Actors Hand					0.000000	0	1
00786E0A	E01F_Fasnacht_SpeedMultSpell	Swift-Footed	0	00786E09	E01F_Fasnacht_SpeedMultEffect	Swift-Footed					0.000000	0	0
00787E9F	Storm_E01_BossBabySpell		0	00787E9D	Storm_E01_BossBabySpellEffect	Storm_E01_BossDmgRes					0.000000	0	0
00790E0D	ElectricalHazardFatal	Fatal Electricity	0	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
00790E0D	ElectricalHazardFatal	Fatal Electricity	1	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
00790E0D	ElectricalHazardFatal	Fatal Electricity	2	00751C86	Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly	Reduced Accuracy					500.000000	0	1
0079182B	Storm_RegionBoss_ElectricalHazardLight	Neuro Warfare: Light Electricity	0	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0079182B	Storm_RegionBoss_ElectricalHazardLight	Neuro Warfare: Light Electricity	1	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0079182B	Storm_RegionBoss_ElectricalHazardLight	Neuro Warfare: Light Electricity	2	00751C86	Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly	Reduced Accuracy					150.000000	0	1
0079182A	Storm_RegionBoss_ElectricalHazardStrong	Strong Electricity	0	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0079182A	Storm_RegionBoss_ElectricalHazardStrong	Strong Electricity	1	006EDFC2	ElectricalHazardEffect	Energy Damage					0.000000	0	1
0079182A	Storm_RegionBoss_ElectricalHazardStrong	Strong Electricity	2	00751C86	Storm_ElectricalDamge_Shocked_Accuracy_HazardOnly	Reduced Accuracy					500.000000	0	1
0077B587	Conductor_ChargeCounter	Conductor Charge Counter	0	0077B572	Conductor_ChargeCounterEffect	Build Conductor Charges					1.000000	0	1
0077B588	RestoreHungerThirstLightMealSpell01	Light Meal	0	0077B575	RestoreHungerLightMeal	Light Meal					500.000000	0	1
0077B588	RestoreHungerThirstLightMealSpell01	Light Meal	1	0077B577	RestoreThirstLightMealEffect	Electric Affinity					500.000000	0	1
0077B58B	RestoreHungerThirstLightMealSpell02	Light Meal	0	0077B575	RestoreHungerLightMeal	Light Meal					1000.000000	0	1
0077B58B	RestoreHungerThirstLightMealSpell02	Light Meal	1	0077B577	RestoreThirstLightMealEffect	Electric Affinity					1000.000000	0	1
0077B589	Conductor_FullyCharged	Conductor Fully Charged	0	0077B576	Conductor_FullyChargedEffect	Fully Charged Conductor					1.000000	0	60
0077B58D	Conductor_ExplosionSpell	ConductorExplosionSpell	0	0077B573	ConductorExplosionSpellEffect	Spawns Explosion					1.000000	100	0
00785682	MILE_CaravanEscort_CleanupSpell		0	0078567F	MILE_CaravanEscort_BrahminCleanup	Caravan Cleanup					0.000000	0	180
00793525	MILE_Caravan_Tier03_AbDamageResist		0	003DC3A0	abFortifyDamageAll	Fortify All Damage					25.000000	0	0
00793525	MILE_Caravan_Tier03_AbDamageResist		1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					0.000000	0	0
00793525	MILE_Caravan_Tier03_AbDamageResist		2	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					0.000000	0	0
00793525	MILE_Caravan_Tier03_AbDamageResist		3	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist					0.000000	0	0
00793525	MILE_Caravan_Tier03_AbDamageResist		4	0062B799	AbPerkFortifyResistCryo	Fortify Cryo Resist					0.000000	0	0
00793525	MILE_Caravan_Tier03_AbDamageResist		5	0004D86B	AbPerkFortifyResistPoison	Fortify Poison Resist					0.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		0	003DC3A0	abFortifyDamageAll	Fortify All Damage					25.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		1	0004A0AC	AbPerkFortifyResistDamage	Fortify Damage Resist					0.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		2	000559A4	AbPerkFortifyResistEnergy	Fortify Energy Resist					0.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		3	0004D86E	AbPerkFortifyResistFire	Fortify Fire Resist					0.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		4	0062B799	AbPerkFortifyResistCryo	Fortify Cryo Resist					0.000000	0	0
00793526	MILE_Caravan_Tier02_AbDamageResist		5	0004D86B	AbPerkFortifyResistPoison	Fortify Poison Resist					0.000000	0	0
0079C8A9	PerkMedicSpell	Medic	0	001F109E	Legendary_Medic	Medic					5.000000	0	1
007A0C61	MILE_BrahminUpgradeSpell_HealthRegen01		0	00023735	RestoreHealthGeneric	Restore Health					10.000000	0	0
0077459E	RD01_Enc01_PreventLimbDamageCloakSpell	Prevent Limb Damage	0	0077459B	RD01_Enc01_PreventLimbDamageEffect	Prevent Limb Damage					0.000000	0	0
0077459F	RD01_Enc01_MegaDamageSpell	Mega Damage	0	0077459C	RD01_Enc01_DamageHealth_OnHit	Health Damage					0.000000	0	0
007852AD	RD01_Enc01_DamagingFloorSpell	Electrified Floor	0	007852AC	RD01_Enc01_DamagingFloorEffect	Electrified Floor Effect					0.000000	0	0
0078A650	ZZZ_RD01_Enc05_PylonDamageSpell	Security Pylon Damage	0	0078812E	RD01_Enc05_UltraciteCrystal_Explosion_Effect	Ultracite Crystal Explosion					200.000000	0	0
0078A650	ZZZ_RD01_Enc05_PylonDamageSpell	Security Pylon Damage	1	001A03FB	StaggerEffect	Stagger					60.000000	0	0
00793F03	zzzLegendary_Weapon_IcemensFreezeSpell	Icemens Freeze Spell	0	00793F00	zzzLegendary_Weapon_IcemensApplyPerkEffect	Apply Legendary Icemens Weapon Effect					75.000000	0	5
007954F3	RD01_PowerArmor_UltraciteBracers_PoisonAttack	Poison Attack	0	007954EC	RD01_PowerArmor_UltraciteBracersPoisonEffect	Ultracite Bracers Poison Damage					5.000000	0	10
007954F3	RD01_PowerArmor_UltraciteBracers_PoisonAttack	Poison Attack	1	007954EC	RD01_PowerArmor_UltraciteBracersPoisonEffect	Ultracite Bracers Poison Damage					10.000000	0	10
007954F5	RD01_PowerArmor_Reflection_HitSpellAttacker	Reflection Assembly Bleed Spell	0	007954EF	RD01_PowerArmor_ReflectionOnHitTakenEffect	Reflection Assembly Health DoT On Hit Taken					30.000000	0	5
007954F4	RD01_PowerArmor_UltraciteBracers_RADAttack	Radiation Attack	0	007954EB	RD01_PowerArmor_UltraciteBracersRADEffect	Ultracite Bracers Radiation Damage					5.000000	0	10
007954F4	RD01_PowerArmor_UltraciteBracers_RADAttack	Radiation Attack	1	007954EB	RD01_PowerArmor_UltraciteBracersRADEffect	Ultracite Bracers Radiation Damage					10.000000	0	10
00795779	Legendary_Weapon_FracturersExplosionSpell	Fracturers Explosion Spell	0	00795776	Legendary_Weapon_FracturersApplyPerkEffect	Apply Legendary Weapon Fracturers Effect					1.000000	100	0
0079724E	RD01_Enc05_UltraciteCrystalHazardSpell	Ultracite Hazard	0	00797104	RD01_Enc05_UltraciteCrystalHazardDamageSpellEffect	Ultracite Damage Hazard					0.000000	0	1
0079724E	RD01_Enc05_UltraciteCrystalHazardSpell	Ultracite Hazard	1	00797F63	RD01_Enc05_UltraciteCrystalHazardSlowSpellEffect	Ultracite Slow Hazard					0.000000	0	1
00797BA6	Legendary_PowerArmor_ChooChooCloakSpell	Choo-Choo's Cloak Spell	0	00797B9D	Legendary_PowerArmor_ChooChooAddCloakPerkEffect	Add Legendary Power Armor Choo-Choo's Cloak Effect					15.000000	1000	0
00797BA6	Legendary_PowerArmor_ChooChooCloakSpell	Choo-Choo's Cloak Spell	1	00797B9D	Legendary_PowerArmor_ChooChooAddCloakPerkEffect	Add Legendary Power Armor Choo-Choo's Cloak Effect					15.000000	1000	0
00797BA6	Legendary_PowerArmor_ChooChooCloakSpell	Choo-Choo's Cloak Spell	2	00797B9D	Legendary_PowerArmor_ChooChooAddCloakPerkEffect	Add Legendary Power Armor Choo-Choo's Cloak Effect					15.000000	1000	0
00797BA6	Legendary_PowerArmor_ChooChooCloakSpell	Choo-Choo's Cloak Spell	3	00797B9D	Legendary_PowerArmor_ChooChooAddCloakPerkEffect	Add Legendary Power Armor Choo-Choo's Cloak Effect					15.000000	1000	0
00797BA6	Legendary_PowerArmor_ChooChooCloakSpell	Choo-Choo's Cloak Spell	4	00797B9D	Legendary_PowerArmor_ChooChooAddCloakPerkEffect	Add Legendary Power Armor Choo-Choo's Cloak Effect					15.000000	1000	0
00797BA7	Legendary_PowerArmor_ChooChooHitSpell	Choo-Choo's Bloody Mess Spell	0	007A7413	Legendary_PowerArmor_ChooChooApplyStaggerPerkEffect	Add Legendary Power Armor Choo-Choo's Stagger On Contact Effect					4.000000	0	1
00797BA7	Legendary_PowerArmor_ChooChooHitSpell	Choo-Choo's Bloody Mess Spell	1	0079B307	Legendary_PowerArmor_ChooChooApplyDamageEffect	Add Legendary Power Armor Choo-Choo's Damage On Contact Effect					500.000000	0	1
00797BA7	Legendary_PowerArmor_ChooChooHitSpell	Choo-Choo's Bloody Mess Spell	2	0079B225	Legendary_PowerArmor_ChooChooApplyDismembermentEffect	Add Legendary Power Armor Choo-Choo's Dismemberment On Contact Effect					0.000000	0	0
0079B222	Legendary_Armor_TankyDebuffSpell	Tanky's Damage Debuff Spell	0	0079B21F	Legendary_Armor_TankyApplyPerkModDamageEffect	Apply Legendary Armor Tanky's Damage Effect			007B956A	Legendary_Tankys_PowerArmorCount	0.000000	0	10
0079B57B	Legendary_Armor_MiasmaCloakSpell	Miasma	0	0079B579	Legendary_Armor_MiasmaCloakEffect	Miasma					15.000000	0	0
0079B98B	Legendary_PowerArmor_ReflectiveRecieveSpell	Reflective Armor Recieve Ballistic Damage Spell	0	0079B983	Legendary_PowerArmor_ReflectiveApplyRecievePerkEffect	Apply Legendary Power Armor Reflective Recieve Effect					0.000000	0	0
0079B98A	Legendary_PowerArmor_ReflectiveReflectSpell	Reflective Armor Reflect Ballistic Damage Spell	0	0079B984	Legendary_PowerArmor_ReflectiveApplyReflectPerkEffect	Apply Legendary Power Armor Reflective Reflect Effect					10.000000	0	0
0079B98A	Legendary_PowerArmor_ReflectiveReflectSpell	Reflective Armor Reflect Ballistic Damage Spell	1	0079B984	Legendary_PowerArmor_ReflectiveApplyReflectPerkEffect	Apply Legendary Power Armor Reflective Reflect Effect					20.000000	0	0
0079B98A	Legendary_PowerArmor_ReflectiveReflectSpell	Reflective Armor Reflect Ballistic Damage Spell	2	0079B984	Legendary_PowerArmor_ReflectiveApplyReflectPerkEffect	Apply Legendary Power Armor Reflective Reflect Effect					30.000000	0	0
0079B98A	Legendary_PowerArmor_ReflectiveReflectSpell	Reflective Armor Reflect Ballistic Damage Spell	3	0079B984	Legendary_PowerArmor_ReflectiveApplyReflectPerkEffect	Apply Legendary Power Armor Reflective Reflect Effect					40.000000	0	0
0079B98A	Legendary_PowerArmor_ReflectiveReflectSpell	Reflective Armor Reflect Ballistic Damage Spell	4	0079B984	Legendary_PowerArmor_ReflectiveApplyReflectPerkEffect	Apply Legendary Power Armor Reflective Reflect Effect					50.000000	0	0
0079C1D8	AbEpicCloak	AbEpicCloak	0	007ABE99	abEpicCloakApplyEffect	Epic Stealth Apply Effect					0.000000	0	0
0079C1D8	AbEpicCloak	AbEpicCloak	1	0079C1D4	abEpicCloakVisualEffect	Epic Stealth Visual Effect					0.000000	0	0
0079C1D9	AbEpicBurn	AbEpicBurn	0	0079C1D0	abEpicBurnApplyEffect	Epic Burning Apply Effect					0.000000	0	0
0079C1D9	AbEpicBurn	AbEpicBurn	1	0079C1D1	abEpicBurnVisualEffect	Epic Burning Visual Effect					0.000000	0	0
0079C1DA	AbEpicBurnDoT	AbEpicBurnDoT	0	00084A4F	dtFireFlameEffectChanceAlways	Damage Type Fire					5.000000	0	3
0079C1DB	AbEpicVampire	AbEpicVampire	0	0079C1CF	abEpicVampireApplyEffect	Epic Vampire Apply Effect					0.000000	0	0
0079C1DB	AbEpicVampire	AbEpicVampire	1	0079C1D5	abEpicVampireVisualEffect	Epic Vampire Visual Effect					8.000000	0	1
0079C1DC	AbEpicSpeed	AbEpicSpeed	0	007ABE98	abEpicSpeedApplyEffect	Epic Speed Visual Effect					0.000000	0	0
0079C1DC	AbEpicSpeed	AbEpicSpeed	1	0079C1CE	abEpicSpeedVisualEffect	Epic Speed Apply Effect					30.000000	0	0
0079C381	AbEpicFrenzy	AbEpicFrenzy	0	007A6DFD	abEpicFrenzyApplyEffect	Epic Frenzy Apply Effect					0.000000	0	0
0079C381	AbEpicFrenzy	AbEpicFrenzy	1	0079C380	abEpicFrenzyVisualEffect	Epic Frenzy Visual Effect					0.000000	0	0
0079C381	AbEpicFrenzy	AbEpicFrenzy	2	007ABE9A	abEpicFrenzySpeedEffect	Epic Frenzy Speed Effect					25.000000	0	0
0079C389	AbEpicEnergetic	AbEpicEnergy	0	0079C385	abEpicEnergeticApplyEffect	Epic Energy Apply Effect					0.000000	0	0
0079C389	AbEpicEnergetic	AbEpicEnergy	1	0079C386	abEpicEnergeticVisualEnemyEffect	Epic Energy Visual Effect					0.000000	0	0
0079C388	AbEpicEnergeticDoT	AbEpicEnergyDoT	0	007BC210	abEpicEnergeticVisualPlayerEffect	Damage Type Electrical					5.000000	0	3
0079C812	AbEpicAbsorbingExplosive	AbEpicAbsorbExplosive	0	0079C809	abEpicAbsorbingExplosiveEffect	Epic Explosion Absorbing					0.000000	0	0
0079C814	AbEpicAbsorbingMelee	AbEpicAbsorbMelee	0	0079C80A	abEpicAbsorbingMeleeEffect	Epic Melee Absorbing					0.000000	0	0
0079C813	AbEpicAbsorbingApplyHealth	AbEpicAbsorbHealth	0	0079C808	abEpicAbsorbingApplyHealthEffect	Epic Absorbing Health					250.000000	0	1
0079C815	AbEpicAbsorbingEnergy	AbEpicAbsorbEnergy	0	0079C80B	abEpicAbsorbingEnergyEffect	Epic Energy Absorbing					0.000000	0	0
0079C816	AbEpicAbsorbingFire	AbEpicAbsorbFire	0	0079C807	abEpicAbsorbingFireEffect	Epic Fire Absorbing					0.000000	0	0
0079C811	AbEpicAbsorbingBallistic	AbEpicAbsorbBallistic	0	0079C806	abEpicAbsorbingBallisticEffect	Epic Ballisitic Absorbing					0.000000	0	0
007A2BAA	PT_RaidTeamBonus	Raid Team Bonus	0	007A2F8C	PT_RaidTeamBonusBuff	Raid Team Bonus					25.000000	0	0
007A2BAA	PT_RaidTeamBonus	Raid Team Bonus	1	007A2F8C	PT_RaidTeamBonusBuff	Raid Team Bonus					50.000000	0	0
007A2BAA	PT_RaidTeamBonus	Raid Team Bonus	2	007A2F8C	PT_RaidTeamBonusBuff	Raid Team Bonus					75.000000	0	0
007A2BAA	PT_RaidTeamBonus	Raid Team Bonus	3	007A2F8C	PT_RaidTeamBonusBuff	Raid Team Bonus					100.000000	0	0
007A83ED	crRD01_Enc06_ScorchtongueProjectileHazard	Poisonous Sludge	0	0056BE48	crHazardPoisonEffect	Poison Effect					80.000000	0	0
007AA9B5	RD01_Enc06_LavaHazard_Spell	Fire Hazard	0	007AA9B3	RD01_Enc06_LavaHazardEffect	Lava Damage					9999999.000000	0	0
007ABE17	SentryBot_FusionCorePerkSpell		0	007ABE16	SentryBot_AddPerk_FusionCores	Add Sentry Bot fusion core perk					0.000000	0	0
007AC46B	Legendary_Weapon_ElectriciansExplosionSpell	Electrician's Weapon Explosion	0	00799384	Legendary_Weapon_ElectriciansApplyExplosionPerkEffect	Apply Legendary Weapon Electrician's Explosion Effect					0.000000	50	0
007AC998	AbPerkFirstAid	First Aid	0	007AC997	AbPerkFortifyStimpakHealing	Stimpak Healing			000002C6	Intelligence	0.000000	0	0
007ACA0A	Legendary_Weapon_PinPointersDamageSpell	Electricians Explosion Spell	0	007ACA05	Legendary_Weapon_PinPointersApplyPerkEffect	Add Legendary Weapon PinPointer's Effect					0.000000	0	0
007ACAFF	AbPerkSerendipity	Serendipity	0	007ACAFD	AbPerkFortifyEvadeChance	Fortify Evade Chance			000002C8	Luck	0.000000	0	0
007ACAFC	AbAdamantiumSkeleton	Adamantium Skeleton	0	007ACAFE	AbPerkFortifyLimbDamageResistance	Fortify Limb Damge Res			000002C4	Endurance	0.000000	0	0
007ACB0D	Legendary_Weapon_ConductorsPlayerRestoreSpell	Conductor's Player Restore Spell	0	007ACB09	Legendary_Weapon_ConductorsApplyRestorePlayerAPPerkEffect	Apply Legendary Weapon Conductor's Player AP Effect					20.000000	0	5
007ACB0D	Legendary_Weapon_ConductorsPlayerRestoreSpell	Conductor's Player Restore Spell	1	007ACB08	Legendary_Weapon_ConductorsApplyRestorePlayerHealthPerkEffect	Apply Legendary Weapon Conductor's Player Health Effect					20.000000	0	5
007ACB0D	Legendary_Weapon_ConductorsPlayerRestoreSpell	Conductor's Player Restore Spell	2	00047668	RestoreActionPoints	Restore Action Points					10.000000	0	0
007ACB0D	Legendary_Weapon_ConductorsPlayerRestoreSpell	Conductor's Player Restore Spell	3	00023735	RestoreHealthGeneric	Restore Health					10.000000	0	0
007ACB47	RD01_Enc01_DamagingFloorTelegraphSpell	Electrified Floor Activating	0	007ACB42	RD01_Enc01_DamagingFloorTelegaphImodMagicEffect	Electric Floor Activating					1.000000	0	0
007ACBF9	Legendary_Weapon_EncirclersFortifyDMGSpell	Encircler's Fortify Damage Spell	0	007ACBF1	Legendary_Weapon_EncirclersApplyPerkEffect	Apply Legendary Weapon Encircler's Effect					10.000000	0	0
007ACBF9	Legendary_Weapon_EncirclersFortifyDMGSpell	Encircler's Fortify Damage Spell	1	007ACBF1	Legendary_Weapon_EncirclersApplyPerkEffect	Apply Legendary Weapon Encircler's Effect					20.000000	0	0
007ACBF9	Legendary_Weapon_EncirclersFortifyDMGSpell	Encircler's Fortify Damage Spell	2	007ACBF1	Legendary_Weapon_EncirclersApplyPerkEffect	Apply Legendary Weapon Encircler's Effect					30.000000	0	0
007ACBF9	Legendary_Weapon_EncirclersFortifyDMGSpell	Encircler's Fortify Damage Spell	3	007ACBF1	Legendary_Weapon_EncirclersApplyPerkEffect	Apply Legendary Weapon Encircler's Effect					40.000000	0	0
007ACBF9	Legendary_Weapon_EncirclersFortifyDMGSpell	Encircler's Fortify Damage Spell	4	007ACBF1	Legendary_Weapon_EncirclersApplyPerkEffect	Apply Legendary Weapon Encircler's Effect					50.000000	0	0
007ACBF8	Legendary_Weapon_FencersBuffMeleeSpell	Fencer's Melee Buff Spell	0	007ACBEF	Legendary_Weapon_FencersApplyPerkEffect	Apply Legendary Weapon Fencer's Effect					12.500000	0	0
007ACBF8	Legendary_Weapon_FencersBuffMeleeSpell	Fencer's Melee Buff Spell	1	007ACBEF	Legendary_Weapon_FencersApplyPerkEffect	Apply Legendary Weapon Fencer's Effect					25.000000	0	0
007ACBF8	Legendary_Weapon_FencersBuffMeleeSpell	Fencer's Melee Buff Spell	2	007ACBEF	Legendary_Weapon_FencersApplyPerkEffect	Apply Legendary Weapon Fencer's Effect					37.500000	0	0
007ACBF8	Legendary_Weapon_FencersBuffMeleeSpell	Fencer's Melee Buff Spell	3	007ACBEF	Legendary_Weapon_FencersApplyPerkEffect	Apply Legendary Weapon Fencer's Effect					50.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	0	007ACD6B	Legendary_PowerArmor_RejuvenatorsApplyTeamHPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team Heal Effect					1.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	1	007ACD6B	Legendary_PowerArmor_RejuvenatorsApplyTeamHPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team Heal Effect					2.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	2	007ACD6B	Legendary_PowerArmor_RejuvenatorsApplyTeamHPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team Heal Effect					3.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	3	007ACD6B	Legendary_PowerArmor_RejuvenatorsApplyTeamHPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team Heal Effect					4.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	4	007ACD6B	Legendary_PowerArmor_RejuvenatorsApplyTeamHPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team Heal Effect					5.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	5	007ACD68	Legendary_PowerArmor_RejuvenatorsApplyTeamAPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team AP Effect					1.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	6	007ACD68	Legendary_PowerArmor_RejuvenatorsApplyTeamAPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team AP Effect					2.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	7	007ACD68	Legendary_PowerArmor_RejuvenatorsApplyTeamAPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team AP Effect					3.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	8	007ACD68	Legendary_PowerArmor_RejuvenatorsApplyTeamAPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team AP Effect					4.000000	0	0
007ACD70	Legendary_PowerArmor_RejuvenatorsTeamAP&HPSpell	Rejuvenator's Team Spell	9	007ACD68	Legendary_PowerArmor_RejuvenatorsApplyTeamAPPerkEffect	Apply Legendary Power Armor Rejuvenator's Team AP Effect					5.000000	0	0
007ACE55	Legendary_PowerArmor_AegisTeamSpell	Aegis Team Spell	0	007B9574	Legendary_PowerArmor_AegisApplyTeamEREffect	Apply Legendary Power Armor Aegis Team ER Effect			007BA557	Legendary_Aegis_FortifyPhysicalResists	0.000000	0	0
007ACE55	Legendary_PowerArmor_AegisTeamSpell	Aegis Team Spell	1	007B9573	Legendary_PowerArmor_AegisApplyTeamDREffect	Apply Legendary Power Armor Aegis Team DR Effect			007BA557	Legendary_Aegis_FortifyPhysicalResists	0.000000	0	0
