LVLI_FormID	LVLI_EDID	EntryIndex	LVLO_Reference	COED_ExtraData	LVOV_ChanceNoneValue	LVOG_ChanceNoneGlobal	LVOC_ChanceNoneCurve	LVIV_Quantity	LVIG_QuantityGlobal	LVIT_QuantityCurve	LVLV_MinimumLevel	LVLG_MinimumLevelGlobal	LVLT_MinimumLevelCurve	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	37	0085B230:ATX_Diner_LetterKit_Apostrophe:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	38	0085B233:ATX_Diner_LetterKit_Comma:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	39	0085B235:ATX_Diner_LetterKit_Dash:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	40	0085B237:ATX_Diner_LetterKit_Equals:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	41	0085B238:ATX_Diner_LetterKit_Exclamation:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	42	0085B245:ATX_Diner_LetterKit_Question:STAT		0.000000			1.000000			1.000000			0										
0085B223	ATX_workshop_LL_WallDecor_Letters_Diner	43	0085B248:ATX_Diner_LetterKit_Slash:STAT		0.000000			1.000000			1.000000			0										
0085B256	DEL_MTNM03_LLS_Quest_Reward_Titles	0	0085B253:MTNM03_PlayerTitle_Recipe_Prefix_Zen:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, MTNM03_PlayerTitle_co_CondProxy_Prefix_Zen [COBJ:0085B255], 00 00 00 00, -1) 10000000 0.000000									
0085B256	DEL_MTNM03_LLS_Quest_Reward_Titles	1	0085B252:MTNM03_PlayerTitle_Recipe_Suffix_Guru:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, MTNM03_PlayerTitle_co_CondProxy_Suffix_Guru [COBJ:0085B254], 00 00 00 00, -1) 10000000 0.000000									
0085B25E	ATX_Resources_Shredder_resource	0	002EDA4B:Ammo_Casing_44Caliber:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	1	000130A0:Ammo_Casing_10mm:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	2	0001F92F:Clipboard01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	3	001BD154:FolderPapers02:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	4	00140AF0:FolderPapers01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	5	0011DA13:MagnifyingGlass:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	6	00059AF8:Pencil:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	7	0004D1F2:DuctTape01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	8	0008E371:Ashtray01_Filled:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	9	004303FB:Magazine_GunsAndBullets03_Potion:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	10	004303FE:Magazine_GunsAndBullets04_Potion:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	11	00430401:Magazine_GunsAndBullets05_Potion:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	12	00430404:Magazine_GunsAndBullets06_Potion:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	13	00430407:Magazine_GunsAndBullets07_Potion:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	14	00059A75:BabyRattle:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	15	0000000A:BobbyPin:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	16	000AEC5D:c_Bone_scrap:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	17	00140D98:Chalk01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	18	00188C99:BonesFemur:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	19	00060E7C:WatchGold:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	20	003AFFB0:Knife_04_Gold:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	21	00059B3F:Handcuffs:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	22	00059B02:PrewarMoney:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	23	00060ED8:RatPoison:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	24	000DEDE1:BottleEmptyWhiskey01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	25	0004D1F3:Hammer01:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	26	001A0B14:SmithingToolHammer03:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	27	00058224:Lighter:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	28	00052409:Bloodpack:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	29	0003377D:Psycho:ALCH		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	30	00059A83:CAMERA:MISC		0.000000			1.000000			1.000000			0										
0085B25E	ATX_Resources_Shredder_resource	31	0005821C:CigaretteCarton:MISC		0.000000			1.000000			1.000000			0										
0085B27C	DEL_FFZ17_LLS_Quest_Reward_Titles	0	0085B280:FFZ17_PlayerTitle_Recipe_Prefix_Boiled:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, FFZ17_PlayerTitle_co_CondProxy_Prefix_Boiled [COBJ:0085B27D], 00 00 00 00, -1) 10000000 0.000000									
0085B27C	DEL_FFZ17_LLS_Quest_Reward_Titles	1	0085B282:FFZ17_PlayerTitle_Recipe_Suffix_Steeped:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, FFZ17_PlayerTitle_co_CondProxy_Suffix_Steeped [COBJ:0085B27F], 00 00 00 00, -1) 10000000 0.000000									
0085B2A8	DEL_E09C_LLS_Quest_Reward_Titles	0	0085B2AB:E09C_PlayerTitle_Recipe_Suffix_Bride:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, E09C_PlayerTitle_co_CondProxy_Suffix_Bride [COBJ:0085B2A9], 00 00 00 00, -1) 10000000 0.000000									
0085B2A8	DEL_E09C_LLS_Quest_Reward_Titles	1	0085B2AC:E09C_PlayerTitle_Recipe_Suffix_Groom:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, E09C_PlayerTitle_co_CondProxy_Suffix_Groom [COBJ:0085B2AA], 00 00 00 00, -1) 10000000 0.000000									
0085B2AF	DEL_E09D_LLS_Quest_Reward_Titles	0	0085AD20:SFS09_PlayerTitle_Recipe_Suffix_Manager:BOOK		0.000000		0085AD24:RA_RareTitleDropChance:GLOB	1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, SFS09_PlayerTitle_co_CondProxy_Suffix_Manager [COBJ:0085AD1E], 00 00 00 00, -1) 10000000 0.000000									
0085B2AF	DEL_E09D_LLS_Quest_Reward_Titles	1	007B2449:PlayerTitle_Recipe_Suffix_Researcher:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, PlayerTitle_co_CondProxy_Suffix_Researcher [COBJ:007B2452], 00 00 00 00, -1) 10000000 0.000000									
0085B2B0	DEL_E09D_GWWS_LL_QuestReward_Titles	0	0085B2B3:E09D_PlayerTitle_Recipe_Prefix_Sharpshooter:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, E09D_PlayerTitle_co_CondProxy_Prefix_Sharpshooter [COBJ:0085B2B1], 00 00 00 00, -1) 10000000 0.000000									
0085B2B0	DEL_E09D_GWWS_LL_QuestReward_Titles	1	0085B2B4:E09D_PlayerTitle_Recipe_Prefix_Wanted:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, E09D_PlayerTitle_co_CondProxy_Prefix_Wanted [COBJ:0085B2B2], 00 00 00 00, -1) 10000000 0.000000									
0085B2CE	ATX_workshop_LL_Arbors	0	007452CE:ATX_FloorDecor_TrellisArch:STAT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_FloorDecor_TrellisArch ""Trellis Arch"" [ENTM:007452CC], 00 00 00 00, -1) 10000000 1.000000"									
0085B2CE	ATX_workshop_LL_Arbors	1	0085B2D1:ATX_FloorDecor_OvergrownArbor:STAT		0.000000			1.000000			1.000000			1	"Subject.HasEntitlement(00 00 00, 00 00, ATX_ENTM_CAMP_FloorDecor_OvergrownArbor ""Overgrown Arbor"" [ENTM:0085B2C7], 00 00 00 00, -1) 10000000 1.000000"									
0085B595	DEL_MOON_LL_MSignals_QuestReward_Titles	0	0085B592:MOON_PlayerTitle_Recipe_Prefix_Rigged:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, MOON_PlayerTitle_co_CondProxy_Prefix_Rigged [COBJ:0085B594], 00 00 00 00, -1) 10000000 0.000000									
0085B595	DEL_MOON_LL_MSignals_QuestReward_Titles	1	0085B591:MOON_PlayerTitle_Recipe_Suffix_Tech:BOOK		0.000000			1.000000			1.000000			1	Subject.HasLearnedRecipe(00 00 00, 00 00, MOON_PlayerTitle_co_CondProxy_Suffix_Tech [COBJ:0085B593], 00 00 00 00, -1) 10000000 0.000000									
0085DB76	LTT_LLS_Rewards_Flux	0	007B74D9:RD01_LLS_Raids_Rewards_FluxRaw:LVLI		0.000000			2.000000			1.000000			0										
0085DB76	LTT_LLS_Rewards_Flux	1	007B74DA:RD01_LLS_Raids_Rewards_FluxStable:LVLI		0.000000			2.000000			1.000000			0										
00863A9D	RA_LL_LegendaryTemplate_4Star	0	00863A9B:RA_LegendaryItems_Armor_Rank4:LGDI		0.000000			1.000000			1.000000			0										
00863A9D	RA_LL_LegendaryTemplate_4Star	1	00863A9A:RA_LegendaryItems_Weapons_Rank4:LGDI		0.000000			1.000000			1.000000			0										
00863A9D	RA_LL_LegendaryTemplate_4Star	2	00863A9C:RA_LegendaryItems_PowerArmor_Rank4:LGDI		0.000000			1.000000			1.000000			0										
0086A8AA	RA_LLS_Loot_Legendary2Star	0	00605FC4:LegendaryItems_PowerArmor_Rank2:LGDI		0.000000			1.000000			1.000000			0										
0086A8AA	RA_LLS_Loot_Legendary2Star	1	00417C47:LegendaryItems_Weapons_Melee_Rank2:LGDI		0.000000			1.000000			1.000000			0										
0086A8AA	RA_LLS_Loot_Legendary2Star	2	00417C43:LegendaryItems_Weapons_Ranged_Rank2:LGDI		0.000000			1.000000			1.000000			0										
0086A8AA	RA_LLS_Loot_Legendary2Star	3	00417C40:LegendaryItems_Armor_Rank2:LGDI		0.000000			1.000000			1.000000			0										
0086A8A9	RA_LLS_Loot_Legendary3Star	0	00605FC5:LegendaryItems_PowerArmor_Rank3:LGDI		0.000000			1.000000			1.000000			0										
0086A8A9	RA_LLS_Loot_Legendary3Star	1	00417C48:LegendaryItems_Weapons_Melee_Rank3:LGDI		0.000000			1.000000			1.000000			0										
0086A8A9	RA_LLS_Loot_Legendary3Star	2	00417C44:LegendaryItems_Weapons_Ranged_Rank3:LGDI		0.000000			1.000000			1.000000			0										
0086A8A9	RA_LLS_Loot_Legendary3Star	3	00417C41:LegendaryItems_Armor_Rank3:LGDI		0.000000			1.000000			1.000000			0										
0086A8AC	RA_LLS_Loot_Legendary1Star	0	00605FC3:LegendaryItems_PowerArmor_Rank1:LGDI		0.000000			1.000000			1.000000			0										
0086A8AC	RA_LLS_Loot_Legendary1Star	1	00417C46:LegendaryItems_Weapons_Melee_Rank1:LGDI		0.000000			1.000000			1.000000			0										
0086A8AC	RA_LLS_Loot_Legendary1Star	2	00417C42:LegendaryItems_Weapons_Ranged_Rank1:LGDI		0.000000			1.000000			1.000000			0										
0086A8AC	RA_LLS_Loot_Legendary1Star	3	00417C4B:LegendaryItems_Armor_Rank1:LGDI		0.000000			1.000000			1.000000			0										
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	0	0052B10C:LL_Chems_Stimpak:LVLI		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Chems_and_Stimpacks ""Collect Stimpaks or Chems"" [CHAL:0068AA5E], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Chems_and_Stimpacks ""Collect Stimpaks or Chems"" [CHAL:0068AA51], 00 00 00 00, -1) 10010000 1.000000"								
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	1	00023742:RadAway:ALCH		0.000000			1.000000			1.000000			1	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_RadAway_RadX ""Collect RadAway or Rad-X"" [CHAL:006CCCA3], 00 00 00 00, -1) 10010000 1.000000"									
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	2	0012D3EF:RadAwayDiluted:ALCH		0.000000			1.000000			1.000000			1	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_RadAway_RadX ""Collect RadAway or Rad-X"" [CHAL:006CCCA3], 00 00 00 00, -1) 10010000 1.000000"									
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	3	003A8178:LL_Drink_NukaCola:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	4	0046A59B:LL_Drink_NukaCola_Cherry:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	5	002101C2:LL_Drink_NukaCola_Dark:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	6	0020FF86:LL_Drink_NukaCola_Grape:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	7	0020FF0A:LL_Drink_NukaCola_Orange:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	8	0052A857:LL_Drink_NukaCola_Quantum:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	9	00210192:LL_Drink_NukaCola_Wild:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola_Epic ""Epic - Collect any flavor of Nuka-Cola"" [CHAL:006C4EF0], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:00677A09], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_NukaCola ""Collect any flavor of Nuka-Cola"" [CHAL:006779FC], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	10	000366C0:WaterPurified:ALCH		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_PurifiedWater_Epic ""Epic - Collect Purified Water"" [CHAL:006C4EDE], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_PurifiedWater ""Collect Purified Water"" [CHAL:0050DBAE], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_PurifiedWater ""Collect Purified Water"" [CHAL:005E4B54], 00 00 00 00, -1) 10010000 1.000000"							
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	11	000330F2:SugarBombs:ALCH		0.000000			1.000000			1.000000			1	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_SugarBombs ""Collect a box of Sugar Bombs"" [CHAL:00796EDA], 00 00 00 00, -1) 10010000 1.000000"									
0086A8AB	RA_SCORE_LLS_Loot_ContextualConsumable	12	003D7FAA:LL_Food_Packaged_PreWar_Clean:LVLI		0.000000			1.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Food_Prewar_Epic ""Epic - Collect Pre-war Food"" [CHAL:006C4EF4], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Food_Prewar ""Collect Pre-war Food"" [CHAL:0068AA5D], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Food_Prewar ""Collect Pre-war Food"" [CHAL:0068AA50], 00 00 00 00, -1) 10010000 1.000000"							
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	0	0023C85C:Weight01_Dumbbell01_20lb:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_20lb_Dumbbell_Epic ""Epic - Collect a 20lb Dumbbell"" [CHAL:006ACA86], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_20lb_Dumbbell_Epic ""Epic - Collect a 20lb Dumbbell"" [CHAL:006ACA96], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	1	0034C916:BoardGameCatchTheCommie01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729C], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729A], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	2	0034C917:BoardGameRadPoker01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729C], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729A], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	3	0034C914:BoardGameAutopsy01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729C], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729A], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	4	0006B165:BoardGame01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729C], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729A], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	5	0034C918:BoardGameUnstoppableShindig01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729C], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_BoardGame ""Collect a Board Game"" [CHAL:0079729A], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	6	0015799C:BookBurnt01:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Burnt_Book ""Collect a Burnt Book"" [CHAL:006CCCA4], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Burnt_Book ""Collect a Burnt Book"" [CHAL:006CDE42], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	7	0015799E:BookBurnt02:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Burnt_Book ""Collect a Burnt Book"" [CHAL:006CCCA4], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Burnt_Book ""Collect a Burnt Book"" [CHAL:006CDE42], 00 00 00 00, -1) 10010000 1.000000"								
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	8	0000000F:Caps001:CNCY		0.000000			25.000000			1.000000			3	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Caps ""Collect Caps"" [CHAL:003B7FDA], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_Caps_Epic ""Epic - Collect Caps"" [CHAL:00690296], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_Caps ""Collect Caps"" [CHAL:005E4B53], 00 00 00 00, -1) 10010000 1.000000"							
0086A8A8	RA_SCORE_LLS_Loot_ContextualJunk	9	0003693D:FuelTank_Portable:MISC		0.000000			1.000000			1.000000			2	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Weekly_Collect_FuelTank_GasCan ""Collect a Fuel Tank or Gas Canister"" [CHAL:006E473A], 00 00 00 00, -1) 10010000 1.000000"	"Subject.HasActiveChallenge(00 00 00, 00 00, SCORE_Challenge_Daily_Collect_FuelTank_GasCan ""Collect a Fuel Tank or Gas Canister"" [CHAL:006E473C], 00 00 00 00, -1) 10010000 1.000000"								
