PERK_FormID	PERK_EDID	FULL	DESC	ICON	FNAM_SpriteName	DATA_Playable	DATA_Hidden	DATA_Unknown	Refs_Flat	Ref_1	Ref_2	Ref_3	Ref_4	Ref_5	Ref_6	Ref_7	Ref_8	Ref_9	Ref_10	Ref_11	Ref_12	Ref_13	Ref_14	Ref_15	Ref_16	Ref_17	Ref_18	Ref_19	Ref_20	Ref_21	Ref_22	Ref_23	Ref_24	Ref_25	Ref_26	Ref_27	Ref_28	Ref_29	Ref_30	EffectCount	EffectIndex	PRKE_Type	PRKE_Rank	PRKE_Unknown	EP_EntryPoint	EP_Function	EP_PerkCondTabCount	EP_Unknown	PerkConditions_Flat	Cond_1	Cond_2	Cond_3	Cond_4	Cond_5	Cond_6	Cond_7	Cond_8	Cond_9	Cond_10	Cond_11	Cond_12	Cond_13	Cond_14	Cond_15	Cond_16	Cond_17	Cond_18	Cond_19	Cond_20	Cond_21	Cond_22	Cond_23	Cond_24	Cond_25	Cond_26	Cond_27	Cond_28	Cond_29	Cond_30	EPFT_Type	EPFB_PerkEntryID	EPFD_Float	EPF2_UnknownSpellValue	EPF4_ActorValue2	CurveTable_FormID	CurveTable_EDID	CurveTable_FULL	Spell_FormID	Spell_EDID	Spell_FULL	EffectLinks_Flat	EffectLink_1	EffectLink_2	EffectLink_3	EffectLink_4	EffectLink_5	EffectLink_6	EffectLink_7	EffectLink_8	EffectLink_9	EffectLink_10	EffectLink_11	EffectLink_12	EffectLink_13	EffectLink_14	EffectLink_15	EffectLink_16	EffectLink_17	EffectLink_18	EffectLink_19	EffectLink_20	EffectLink_21	EffectLink_22	EffectLink_23	EffectLink_24	EffectLink_25	EffectLink_26	EffectLink_27	EffectLink_28	EffectLink_29	EffectLink_30
006069ED	"Legendary_LastShot_Perk"	"Last Shot Perk"	""	""	"Components\Magazine perks\MP_Astoundingly Awesome Tales.swf"	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10000000 | 00 00 00 | 0.000000 | GetLoadedAmmoCount | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.000000 | IsNextClipLastShot | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"0.000000"	"GetLoadedAmmoCount"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.000000"	"IsNextClipLastShot"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"1.000000"	""	""		""	""		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
006069F3	"CurrencyTestPerk"	"Rich get Richer"	"Deals twice as much damage if you have 1000 or more caps"	""	"Components\Magazine perks\MP_Astoundingly Awesome Tales.swf"	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"0"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"11000000 | 00 00 00 | 1000.000000 | GetCurrency | 00 00 | Caps001 ""Cap"" [CNCY:0000000F] | 00 00 00 00 | Subject | 0 | -1"	"11000000"	"00 00 00"	"1000.000000"	"GetCurrency"	"00 00"	"Caps001 ""Cap"" [CNCY:0000000F]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"0"	"0.000000"	""	""		""	""		""	""	"CNCY:Caps001[0000000F]"	"CNCY:Caps001[0000000F]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606A1A	"Legendary_Durability_Weapons"	"Durability (Weapons)"	"Weapons break 50% slower"	""	"MakeshiftWarrior"	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"1"	""	"Mod Item Condition Loss"	"Multiply Value"	"2"	"00"	"10010000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | ObjectTypeWeapon [KYWD:000F4AEA] | 00 00 00 00 | Subject | 0 | -1"	"10010000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"ObjectTypeWeapon [KYWD:000F4AEA]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Float"	"1"	"0.500000"	""	""		""	""		""	""	"KYWD:ObjectTypeWeapon[000F4AEA]"	"KYWD:ObjectTypeWeapon[000F4AEA]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B75	"LegendaryAPViaKillPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	0	"Entry Point"	"1"	""	"Apply On Kill Spell"	"Select Spell"	"3"	"00"	"10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_APViaKill [KYWD:00606B67] | 00 00 00 00 | Subject | 0 | -1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_APViaKill [KYWD:00606B67]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Spell Item"	"0"	""	"3"	""		""	""	00606B77	"LegendaryAPViaKillSpell"	"LegendaryAPViaKill"	"KYWD:HasLegendary_Weapon_APViaKill[00606B67] | SPEL:LegendaryAPViaKillSpell[00606B77]"	"KYWD:HasLegendary_Weapon_APViaKill[00606B67]"	"SPEL:LegendaryAPViaKillSpell[00606B77]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	0	"Entry Point"	"5"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"11000000 | 00 00 00 | 0.050000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"11000000"	"00 00 00"	"0.050000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	""	""	""	""	""	""	""	""	""	""	"Float"	"37"	"0.010000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	1	"Entry Point"	"10"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.150000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.100000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.150000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.100000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"36"	"0.030000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	2	"Entry Point"	"15"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.200000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.150000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.200000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.150000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"35"	"0.040000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	3	"Entry Point"	"20"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.250000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.200000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.250000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.200000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"34"	"0.060000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	4	"Entry Point"	"25"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.300000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.250000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.300000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.250000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"33"	"0.070000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	5	"Entry Point"	"30"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.350000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.300000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.350000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.300000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"32"	"0.080000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	6	"Entry Point"	"35"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.400000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.350000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.400000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.350000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"31"	"0.090000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	7	"Entry Point"	"40"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.450000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.400000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.450000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.400000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"30"	"0.100000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	8	"Entry Point"	"45"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.500000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.450000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.500000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.450000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"29"	"0.120000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	9	"Entry Point"	"50"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.550000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.500000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.550000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.500000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"28"	"0.130000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	10	"Entry Point"	"55"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.600000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.550000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.600000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.550000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"27"	"0.150000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	11	"Entry Point"	"60"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.650000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.600000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.650000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.600000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"26"	"0.160000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
00606B76	"zzz_LegendaryDamageViaHealthPerk"	""	""	""	""	"False"	"True"	"01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19	12	"Entry Point"	"65"	""	"Mod Weapon DMG Bonus Mult"	"Add Value"	"3"	"00"	"10100000 | 00 00 00 | 0.700000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 01000000 | 00 00 00 | 0.650000 | GetHealthPercentage | 00 00 | 00 00 00 00 | 00 00 00 00 | Subject | 0 | -1 | 10000000 | 00 00 00 | 1.000000 | HasKeyword | 00 00 | HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68] | 00 00 00 00 | Subject | 0 | -1"	"10100000"	"00 00 00"	"0.700000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"01000000"	"00 00 00"	"0.650000"	"GetHealthPercentage"	"00 00"	"00 00 00 00"	"00 00 00 00"	"Subject"	"0"	"-1"	"10000000"	"00 00 00"	"1.000000"	"HasKeyword"	"00 00"	"HasLegendary_Weapon_DamageViaHealth [KYWD:00606B68]"	"00 00 00 00"	"Subject"	"0"	"-1"	"Float"	"25"	"0.170000"	""	""		""	""		""	""	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	"KYWD:HasLegendary_Weapon_DamageViaHealth[00606B68]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
