season	page	unlockRank	slot	name	qty	cost	isFirst	formId	wikiIcon	notes
21	9	74	6	Fishing Rod Grenade Bobber Mod		10	TRUE	007DC647	score_s21_weapons_fishing_mod_fishingrod_weapon_rodbobber_grenade_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	7	Shark Tooth Backpack Flair		15		0080FC35	atx_skin_backpackflair_sharktooth_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	9	74	8	Spitfire Paint (Chainsaw)		45	TRUE	007F625D	score_s21_entm_skin_weaponskin_chainsaw_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	1	Plesiosaur Statue		50		007EEBFE	score_s21_camp_floordecor_plesiosaurstatue_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	2	Fish of Appalachia: Savage Divide Poster		30		0080F85C	score_s21_camp_walldecor_appalachiafishposters_03_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	3	Euphonium Union Player Icon		15	TRUE	0081EDF1	atx_playericon_s21_euphonium.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	4	"""Angler"" Player Title Suffix"		15		0081550A	score_s21_playertitles_suffix_angler.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	5	Euphonium Union Framed Vinyl Cover		25		007FDEB7	score_s21_camp_walldecor_framedvinylcover03_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	6	Atoms	200	25			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	7	Lily Pad Platforms		45	TRUE	007F1F18	score_s21_camp_floordecor_lilypads_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	8	Lunchbox	5	15		005AD5B0	Atx store lunchbox001 l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	9	S.C.O.R.E. Booster	3	10	TRUE	0069F2C6	SCORE_Utility_ScoreBooster_L.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	10	85	10	Spitfire Paint (Tesla Cannon)		45		007F625B	score_s21_skin_weaponskin_teslacannon_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	1	Fishie Stein		20		007EEBFF	score_s21_camp_floordecor_stein_fish_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	2	Fish of Appalachia: Toxic Valley Poster		25	TRUE	0080F85A	score_s21_camp_walldecor_appalachiafishposters_01_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	3	Fishing Rod Light Bulb Bobber Mod		15		007DC648	score_s21_weapons_fishing_mod_fishingrod_weapon_rodbobber_lightbulb_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	4	Bottle Clutter Set #2		15		007DBEB7	score_s21_camp_floordecor_bottleclutter02_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	5	Isotype Isaac Player Icon		10		0081EDF6	atx_playericon_s21_isotypeisaac.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	6	Framed Gone Fission Wall Art		25		0080F9B3	score_s21_camp_walldecor_endofseasonart_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	7	Isotype Isaac Framed Vinyl Cover		15	TRUE	007FDEBA	score_s21_camp_walldecor_framedvinylcover04_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	11	90	8	Seaweed Scrapbox		0	TRUE	007AE106	score_s21_camp_scrapbox_seaweed_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	1	Houseboat		200		007EEC00		S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	2	Bottled Octopus		115		0081FBEA	score_s21_camp_floordecor_octopusinabottle_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	3	Oxygen Tank Backpack		125		007DC656	score_s21_skin_backpack_oxygentank_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	4	Fishing Rod Nuka Bobber Mod		80		00808434	score_s21_weapons_fishing_mod_fishingrod_weapon_rodbobber_nukabobber_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	5	Spitfire Paint (Auto Grenade Launcher)		130		007F625A	score_s21_skin_weaponskin_autogrenadelauncher_spitfire_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	6	Fish Head Fishing Rod Display		130		007F2335	score_s21_camp_display_weaponrack_fishheadfishingroddisplay.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	7	Blood Letter Kit Set		160		0080068B	score_s21_camp_walldecor_letterkit_blood_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	8	Fish of Appalachia: Ash Heap Poster		100		0080F85B	score_s21_camp_walldecor_appalachiafishposters_02_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	9	Gone Fission Player Icon		60		0081EDED	atx_playericon_s21_gonefission.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B1	100	10	Sea Serpent Statue		150		007DC629	score_s21_camp_floordecor_seaserpentstatue_l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	1	Repair Kit		75		0041ADED	Atx utility repairkit basic l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	2	Atoms	100	250			Score currency atoms l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	3	Caps	5000	75		005AD5B3	Score currency caps l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	4	Superb Bait	5	75		00811379	Score utility superbbait l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	5	Perk Coin	25	75		005EE7F0	Score currency perkcoin l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	6	Gold Bullion	100	75		005AD5B2	Score currency bullion l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	7	Lunchbox	5	75		005AD5B0	Atx store lunchbox001 l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	8	Legendary Module	10	75		005EE7EF	Score game legendarymodule l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	9	Nuclear Keycard	5	75		005DC2BF	Atx playericon object 09 l.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
21	B2	150	10	Scout's Banner	5	75		0067A855	SCORE COEN Utility Banner L.webp	S21 taken from the in-game screenshots (season_ticket_costs.tsv), not the wiki
22	1	0	1	Nuka-Grape Bottle Opener Backpack Flair		15	TRUE	008451E5	score_s22_skin_backpack_nukacolagrapebottleopener_flair_l.webp	
22	1	0	2	Nuka-Cola Bowling Ball Rack Display Case		35		0082E195	score_s22_camp_displaycase_bowlingballrack_nukacola_l.webp	
22	1	0	3	Nuka-Cola Jukebox		45	TRUE	0083921E	score_s22_camp_furniture_jukebox_nukacolajuke_l.webp	
22	1	0	4	5% S.C.O.R.E. Boost		0	TRUE	0079C881	score_account_scoreboost_l.webp	
22	1	0	5	Atoms	200	25			Score currency atoms l.webp	
22	1	0	6	Re-Roller	5	20		0068D465	SCORE Utility Reroller L.webp	
22	1	0	7	Nuka-Cola Bowling Ball		20		0082E197	score_s22_camp_floordecor_bowlingball_nukacola_l.webp	
22	1	0	8	Mystery Bobblehead	3	15		0072D4FD	SCORE Utility MysteryBobblehead L.webp	
22	2	6	1	Mr. Cran Player Icon		15		0084BC97	atx_playericon_s22_mrfuzzy_nukacolacranberry.webp	
22	2	6	2	Nuka-Cola Cranberry Mr. Fuzzy Poster		0		00849295	score_s22_camp_walldecor_cranfuzzyposter_l.webp	
22	2	6	3	Mr.Cran Plushie		30		0082E19C	score_s22_camp_floordecor_plushie_mrfuzzy_nukacola_cranberry_l.webp	
22	2	6	4	"""Reader"" Player Title Suffix"		20		008494A9	score_s22_playertitles_suffix_reader.webp	
22	2	6	5	Atoms	200	15	TRUE		Score currency atoms l.webp	
22	2	6	6	Lunchboxes	3	15		005AD5B0	Atx store lunchbox001 l.webp	corrected from the in-game screenshot: qty 5 -> 3
22	2	6	7	Nuka-Cola Foosball Table		45	TRUE	0082F819	score_s22_furniture_foosballtable_nukacola_l.webp	
22	2	6	8	Nuclear Keycard	5	10		005DC2BF	Atx playericon object 09 l.webp	
22	3	12	1	Circle G Bowling Ball		20	TRUE	0082E196	score_s22_camp_floordecor_bowlingball_circleg_l.webp	
22	3	12	2	Circle G Ammo Stash Box		0	TRUE	0082E17F	score_s22_camp_stashbox_circleg_l.webp	
22	3	12	3	H&H Bowling Ball		25		0082E17D	score_s22_camp_floordecor_bowlingball_h&h_l.webp	
22	3	12	4	Circle G Backpack Flair		15		0082E181	score_s22_skin_backpack_circleg_flair_l.webp	
22	3	12	5	H&H Tools Stash Box		45		0082E180	score_s22_camp_stashbox_h&htools_l.webp	
22	3	12	6	Superb Bait	5	25	TRUE	00811379	Score utility superbbait l.webp	
22	3	12	7	Carry Weight Booster	5	20		005FD9AC	Score utility carryweight l.webp	
22	4	18	1	Cosmic Knife Photomode Frame		15		0084B898	score_s22_photomode_frame_knifeframe_l.webp	
22	4	18	2	Saturnite Bowling Ball		0		0082E161	score_s22_camp_floordecor_bowlingball_saturnite_l.webp	
22	4	18	3	Cosmic Knife		50		00832CAA	score_s22_weapons_cosmicknife_l.webp	
22	4	18	4	Cosmic Knife Chef Player Icon		10	TRUE	0084BC99	atx_playericon_s22_cosmicknife_mascot.webp	
22	4	18	5	Beheaded Chicken Player Icon		15		0084BC98	atx_playericon_s22_beheadedchicken.webp	
22	4	18	6	"""Saturnite"" Player Title Prefix"		10	TRUE	008494A3	score_s22_playertitles_prefix_saturnite.webp	
22	4	18	7	Cosmic Knife Advertisements		25	TRUE	00848EC7	score_s22_camp_decor_cosmicknifead_l.webp	
22	4	18	8	Atoms	200	25			Score currency atoms l.webp	
22	5	26	1	Mothman Bowling Ball		25		0082F81E	score_s22_camp_floordecor_bowlingballmothman_l.webp	
22	5	26	2	Mothman Museum Sign		25	TRUE	0082E159	score_s22_camp_walldecor_mothmanmuseumsign_l.webp	
22	5	26	3	Mothman Museum Backpack Flair		15	TRUE	00833847	score_s22_skin_backpackflair_mothmanlogo_l.webp	
22	5	26	4	Miniature Mothman Statue		20		008335DC	score_s22_camp_floordecor_statue_miniature_mothman_l.webp	
22	5	26	5	"""Well-Read"" Player Title Prefix"		15		008494A6	score_s22_playertitles_prefix_well-read.webp	
22	5	26	6	Mothman Museum Rug		35		0082F81F	score_s22_camp_floordecor_rug_mothmanmuseum_l.webp	
22	5	26	7	Atoms	200	20	TRUE		Score currency atoms l.webp	
22	5	26	8	SCORE Booster	3	25		0069F2C6	SCORE_Utility_ScoreBooster_L.webp	
22	5	26	9	Superb Bait	5	20		00811379	Score utility superbbait l.webp	
22	5	26	10	Mothman Museum T-shirt & Jeans Outfit		0	TRUE	0082E15C	score_s22_apparel_outfit_mothmanmuseum_tshirtjeans_l.webp	
22	6	32	1	Caps	5000	10	TRUE	005AD5B3	Score currency caps l.webp	
22	6	32	2	Ragdoll Cat		40		0083646C	score_s22_camp_camppets_cat_vaulttec_ragdoll_l.webp	
22	6	32	3	10% S.C.O.R.E. Boost		0	TRUE	0079C882	score_account_scoreboost_l.webp	
22	6	32	4	Soup Chef Player Icon		10		0084BCA2	atx_playericon_s22_chef.webp	
22	6	32	5	Atoms	200	30			Score currency atoms l.webp	
22	6	32	6	Stamps	10	10	TRUE	0066EFB4	SCORE Currency Stamps.webp	
22	6	32	7	Sable Shepherd		40		008335DA	score_s22_camp_camppets_dog_sablegermanshepherd_l.webp	
22	6	32	8	Nuclear Keycard	5	10		005DC2BF	Atx playericon object 09 l.webp	
22	7	38	1	Queen Corn Player Icon		15		0084BC96	atx_playericon_s22_queencorn.webp	
22	7	38	2	Vault-Tec Firework Launcher		40	TRUE	0083000B	score_s22_camp_decor_vaultteckit_fireworklauncher_l.webp	
22	7	38	3	Doctor Bag Aid Box		0	TRUE	0083DB4B	score_s22_f1_camp_aidbox_doctorbag_l.webp	
22	7	38	4	"""Homecooked"" Player Title Prefix"		15		008494A5	score_s22_playertitles_prefix_homecooked.webp	
22	7	38	5	SoulSoup Server		50		008308D3	score_s22_camp_collector_soulsoupserver_l.webp	
22	7	38	6	Atoms	200	20	TRUE		Score currency atoms l.webp	
22	7	38	7	Scout's Banner	5	10		0067A855	SCORE COEN Utility Banner L.webp	
22	8	46	1	Chryslus Motors Bowling Ball		15	TRUE	0083001C	score_s22_camp_floordecor_bowlingball_chryslusbowling_l.webp	
22	8	46	2	Chryslus Motors Mechanical Derby Game		40		008308E8	score_s22_camp_furniture_chrysluscarracinggame_l.webp	
22	8	46	3	Cherry Bomb Tinker's Workbench		50	TRUE	00834D45	score_s22_camp_machinery_workbench_tinker_hotrodbench_l.webp	
22	8	46	4	Racecar Driver Player Icon		15		0084BC9D	atx_playericon_s22_racecardriver.webp	
22	8	46	5	Atoms	200	25			Score currency atoms l.webp	
22	8	46	6	Mystery Magazine Package	3	15	TRUE	0075887C	Score utility magazinebookbox l.webp	
22	8	46	7	Chryslus Motors Company Neon Sign		25		00830008	score_s22_camp_lights_wall_neonchryslusmotorscompanysign_l.webp	
22	8	46	8	Caps	5000	15		005AD5B3	Score currency caps l.webp	
22	9	51	1	Abraxo Player Icon		15		0084BC9B	atx_playericon_s22_abraxo.webp	
22	9	51	2	Abraxo Neon Sign		25		0082E15B	score_s22_camp_lights_wall_abraxosign_l.webp	
22	9	51	3	Abraxo Jumpsuit		30		00830009	score_s22_apparel_outfit_jumpsuit_abraxo_l.webp	
22	9	51	4	Modern Living Photomode Frame		10		0084B897	score_s22_photomode_frame_magazineframe_l.webp	
22	9	51	5	10% S.C.O.R.E. Boost		0	TRUE	0079C883	score_account_scoreboost_l.webp	
22	9	51	6	"""Squeaky-Clean"" Player Title Prefix"		10		008494A4	score_s22_playertitles_prefix_squeaky-clean.webp	
22	9	51	7	Abraxo Store Display		20	TRUE	008308DC	score_s22_camp_floordecor_abraxostoredisplay_l.webp	
22	9	51	8	Atoms	200	15	TRUE		Score currency atoms l.webp	
22	10	59	1	"""Deputy"" Player Title Suffix"		15	TRUE	008494A8	score_s22_playertitles_suffix_deputy.webp	
22	10	59	2	Sunset Sarsaparilla Deputy Player Icon		20		00833844	Atx playericon s22 sunsetsarsaparilla deputy.webp	
22	10	59	3	Re-Roller	5	25		0068D465	SCORE Utility Reroller L.webp	
22	10	59	4	Sunset Sarsaparilla Girl Player Icon		0		0084BC9F	atx_playericon_s22_sunsetsarsaparilla_girl.webp	
22	10	59	5	Atoms	200	30			Score currency atoms l.webp	
22	10	59	6	Mystery Magazine Package	3	20		0075887C	Score utility magazinebookbox l.webp	
22	10	59	7	Perk Coins	50	30	TRUE	005EE7F0	Score currency perkcoin l.webp	corrected from the in-game screenshot: qty 25 -> 50
22	10	59	8	Lunchboxes	3	20		005AD5B0	Atx store lunchbox001 l.webp	corrected from the in-game screenshot: qty 5 -> 3
22	10	59	9	Stamps	10	20		0066EFB4	SCORE Currency Stamps.webp	
22	10	59	10	Sunset Sarsaparilla Bowling Ball		20	TRUE	0083000F	score_s22_camp_floordecor_bowlingball_sunsetsarsaparilla_l.webp	
22	11	67	1	Garrahan Lunch Pail		20		0082EF13	Score s22 skin lootbag garrahanlunchpail l.webp	
22	11	67	2	Garrahan Company Extractor		40	TRUE	00839573	score_s22_camp_machinery_resource_extractor_garrahancompanyext_l.webp	
22	11	67	3	Garrahan Mineral Extractor Power Armor Paint		75		00839875	score_s22_skin_powerarmor_model_garrahanminingco_l.webp	
22	11	67	4	Garrahan Bowling Ball		20		0082E60E	score_s22_camp_floordecor_bowlingball_garrahan_l.webp	
22	11	67	5	Garrahan Mining Player Icon		15		0084BC9C	atx_playericon_s22_garrahanmining_logo.webp	
22	11	67	6	Steel Ingot Pile		15	TRUE	0082EE1D	score_s22_camp_floordecor_steelingotpile_l.webp	
22	11	67	7	Garrahan Lunch Pail Loot Bag		0	TRUE	0082F71C	score_s22_skin_lootbag_garrahanlunchpail_l.webp	
22	11	67	8	Atoms	200	15	TRUE		Score currency atoms l.webp	
22	12	75	1	Pink Modern Home Stove Cooking Station		40	TRUE	0082F825	score_s22_camp_machinery_workbench_cooking_millerstove_l.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	12	75	2	Superb Bait	5	0	TRUE	00811379	Score utility superbbait l.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	12	75	3	Re-Roller	5	20	TRUE	0068D465	SCORE Utility Reroller L.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	12	75	4	Legendary Modules	10	10		005EE7EF	Score game legendarymodule l.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	12	75	5	Pink Modern Home Kitchen Set		60		0082E5FD	score_s22_camp_furniture_kitchenset_modularkitchensetpink_l.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	12	75	6	Pink Modern Home Refrigerator		45		0082F826	score_s22_camp_utility_refrigerator_millersfridge_l.webp	unlock rank 75 per nuxgameguides (the fandom wiki's 84 is a typo; every other S22 page rank matches between the two)
22	13	80	1	Nuka-Cola Quantum Pip-Boy Paint		35	TRUE	0082E19D	score_s22_skin_pipboyskin_nukacolaquantum_l.webp	
22	13	80	2	Nuka-Cola Logo Player Icon		10	TRUE	0084BC9A	atx_playericon_s22_nukacola_logo.webp	
22	13	80	3	Sugar-Free Nukashine	3	15		005FD9A8	Nukashine Bundle Icon.png	qty not on the wiki; 3 per the S21 screenshots
22	13	80	4	Mystery Bobblehead	3	0		0072D4FD	SCORE Utility MysteryBobblehead L.webp	
22	13	80	5	Nuka-Cola Jetpack		50		0083921B	score_s22_skin_armorskin_jetpack_nukacolajp_l.webp	
22	13	80	6	Nuka-Cola Tiles Floor and Foundations		40		00836463	score_s22_camp_floor_nukacolatiled_l.webp	
22	14	84	1	Sunset Sarsaparilla Vending Machine		50		00832CAB	score_s22_utility_sarsaparillamachine_l.webp	
22	14	84	2	Stabbed Weaponry - Pickaxe Set		20		0082E60F	score_s22_camp_stabbedweaponrypickaxes_l.webp	
22	14	84	3	Sunset Sarsaparilla Boy Player Icon		10	TRUE	0084BC9E	atx_playericon_s22_sunsetsarsaparilla_boy.webp	
22	14	84	4	Caps	5000	20		005AD5B3	Score currency caps l.webp	
22	14	84	5	Sunset Sarsaparilla Poster		0	TRUE	0083000A	score_s22_camp_walldecor_sunsetsarsaparillaposter_01_l.webp	
22	15	92	1	Patio Fireplace		25	TRUE	0083947B	score_s22_camp_lights_patiofireplace_l.webp	
22	15	92	2	Appalachian Modern Living Corkboard		0		00849296	score_s22_camp_walldecor_endofseasonart_l.webp	
22	15	92	3	Whitespring Robo Butler Collectron Station		60		00836464	score_s22_camp_utility_collectron_robobutler_l.webp	
22	15	92	4	"""Renovator"" Player Title Suffix"		15		008494A7	score_s22_playertitles_suffix_renovator.webp	
22	15	92	5	SCORE Booster	3	25	TRUE	0069F2C6	SCORE_Utility_ScoreBooster_L.webp	
22	15	92	6	Modern Kettle Stein		25		0082E17E	score_s22_camp_floordecor_stein_magazine_l.webp	
22	15	92	7	Spice Rack		35	TRUE	00848141	score_s22_camp_collector_spicerack.webp	
22	15	92	8	Lunchboxes	3	15		005AD5B0	Atx store lunchbox001 l.webp	corrected from the in-game screenshot: qty 5 -> 3
22	B1	100	1	TV Glasses		175		00834D46	score_s22_apparel_headwear_tvglasses_l.webp	
22	B1	100	2	Mushroom Scratching Post		130		0082EF12	score_s22_camp_camppets_idlefurniture_mushroomsscratchingpost_l.webp	
22	B1	100	3	Mistress of Mysteries Painting		140		0082E15A	score_s22_camp_walldecor_painting_mistressofmysteries_l.webp	
22	B1	100	4	Sunset Sarsaparilla Player Icon		75		0084BCA0	atx_playericon_s22_sunsetsarsaparilla_logo.webp	
22	B1	100	5	Nuka-Cola Orange Bottle Opener Backpack Flair		75		0082E182	score_s22_skin_backpack_nukacolaorangebottleopener_flair_l.webp	
22	B1	100	6	Saturnite Fist Paint		160		0082E15F	score_s22_skin_weaponskin_powerfist_saturnite_l.webp	
22	B1	100	7	"""Housewife"" ""Househusband"" Player Title Suffix"		75		008494AA	score_s22_playertitles_suffix_housewife_househusband.webp	
22	B1	100	8	Hubris Comics Bowling Ball		80		0082E162	score_s22_camp_floordecor_bowlingball_hubriscomics_l.webp	
22	B1	100	9	Fishing Rod Eye of Ra Bobber Mod		90		0082E160	score_s22_weapons_fishing_mod_fishingrod_weapon_rodbobber_eyeofra_l.webp	
22	B1	100	10	Destroyed House of Tomorrow C.A.M.P. Kit		250		0083195F	score_s22_camp_kit_prefabhomekit_derelict_l.webp	
22	B2	150	1	Basic Repair Kit	5	75		0041ADED	Atx utility repairkit basic l.webp	
22	B2	150	2	Atoms	100	250			Score currency atoms l.webp	
22	B2	150	3	Superb Bait	5	75		00811379	Score utility superbbait l.webp	
22	B2	150	4	Caps	5000	75		005AD5B3	Score currency caps l.webp	
22	B2	150	5	Perk Coins	25	75		005EE7F0	Score currency perkcoin l.webp	
22	B2	150	6	Lunchboxes	5	75		005AD5B0	Atx store lunchbox001 l.webp	
22	B2	150	7	Legendary Modules	10	75		005EE7EF	Score game legendarymodule l.webp	
22	B2	150	8	Gold Bullion	100	75		005AD5B2	Score currency bullion l.webp	
22	B2	150	9	Nuclear Keycard	5	75		005DC2BF	Atx playericon object 09 l.webp	
22	B2	150	10	Scout's Banner	5	75		0067A855	SCORE COEN Utility Banner L.webp	
23	1	0	1	Raider Metal Braziers		25		0084A4B7	score_s23_camp_floordecor_raiderbrazier_l.webp	
23	1	0	2	5% S.C.O.R.E. Boost		0	TRUE	0079C885	score_account_scoreboost_l.webp	corrected from the in-game screenshot: isFirst - -> TRUE
23	1	0	3	Stabbed Weaponry - Sickle		20		00853929	score_s23_camp_stabbedweaponry_sickle_l.webp	
23	1	0	4	"""Crushing"" Player Title Prefix"		15		0086803A	score_s23_playertitles_prefix_crushing.webp	
23	1	0	5	Stamps	10	10	TRUE	0066EFB4	SCORE Currency Stamps.webp	
23	1	0	6	Vault-Tec Cowboy Hat		20	TRUE	0085B69E	score_s23_apparel_headwear_cowboy_vaultteccbhat_l.webp	
23	1	0	7	Re-Roller	5	15		0068D465	SCORE Utility Reroller L.webp	
23	1	0	8	Radhog Player Icon		15		0086A88F	atx_playericon_s23_radhog.webp	
23	1	0	9	Atoms	200	20			Score currency atoms l.webp	
23	1	0	10	Vault-Tec Cowboy Outfit		35		0085B69F	score_s23_apparel_outfit_cowboy_vaultteccb_l.webp	
23	2	7	1	Scorched Deterrents		0		0085B80E	score_s23_camp_floordecor_scorcheddeterrent_l.webp	
23	2	7	2	Fish of Appalachia: Burning Springs Poster		20	TRUE	0085B2E3	score_s23_camp_walldecor_appalachiafishposters_burnfish_l.webp	
23	2	7	3	Stabbed Weaponry - Meat Cleaver		20		0085392B	score_s23_camp_stabbedweaponry_meatcleaver_l.webp	
23	2	7	4	Bathroom Scale Pressure Plate		25		0085B80F	score_s23_camp_machinery_pressureplate_bathroomscale_l.webp	
23	2	7	5	"""Gourmand"" Player Title Suffix"		10	TRUE	00868039	score_s23_playertitles_suffix_gourmand.webp	
23	2	7	6	Skull Desk Lamp		25		00852E72	score_s23_camp_lights_skulldesklamp_l.webp	
23	2	7	7	Mystery Magazine Package	3	10	TRUE	0075887C	Score utility magazinebookbox l.webp	
23	2	7	8	Withered Radeye Player Icon		15		0086A888	atx_playericon_s23_witheredradeyefish.webp	
23	2	7	9	Atoms	200	15	TRUE		Score currency atoms l.webp	
23	2	7	10	Unfortunate End: Bathtub Blunder		35		0084B0B8	score_s23_camp_floordecor_bodyinbathtub_l.webp	
23	3	15	1	Dino Golf Fence Set		30		008624AB	score_s23_camp_defense_fence_dinogolffence_l.webp	
23	3	15	2	Dino Golf Info Board		30		008624B1	score_s23_camp_walldecor_dinoinfoboard_l.webp	
23	3	15	3	Putter Collect Dino Golf Cutout		20	TRUE	008624AF	score_s23_camp_floordecor_dinogolfcutout_l.webp	
23	3	15	4	"""Slashing"" Player Title Prefix"		15	TRUE	00868035	score_s23_playertitles_prefix_slashing.webp	
23	3	15	5	Lunchboxes	5	15		005AD5B0	Atx store lunchbox001 l.webp	
23	3	15	6	Dino Golf Diner Sign		0		008624B2	score_s23_camp_walldecor_dinogolfdinersign_l.webp	
23	3	15	7	Scout's Banner	5	15		0067A855	SCORE COEN Utility Banner L.webp	
23	3	15	8	Blood x Rust Player Icon		10	TRUE	0086A88C	atx_playericon_s23_bloodxrustlogo.webp	
23	3	15	9	Atoms	200	25			Score currency atoms l.webp	
23	3	15	10	Ace the Tee Rex Shirt		40	TRUE	008624A9	score_s23_apparel_outfit_dinothemetshirt01_l.webp	
23	4	24	1	Fire Pillar Pyrotechnic Kit		30	TRUE	0085B1D8	score_s23_camp_decor_pyrotechnickit_firepillar_l.webp	
23	4	24	2	10% S.C.O.R.E. Boost		0	TRUE	0079C887	score_account_scoreboost_l.webp	
23	4	24	3	Bone Fence Set		20		0084B132	score_s23_camp_defense_bonefence_l.webp	
23	4	24	4	Stabbed Weaponry - Meat Hook		20		0085392A	score_s23_camp_stabbedweaponry_meathook_l.webp	
23	4	24	5	"""Cutthroat"" Player Title Suffix"		15	TRUE	0086803B	score_s23_playertitles_suffix_cutthroat.webp	
23	4	24	6	Junkie's Backpack		40		0084A363	score_s23_skin_backpack_junkiesbackpack_l.webp	
23	4	24	7	Nuclear Keycard	5	20		005DC2BF	Atx playericon object 09 l.webp	
23	4	24	8	Radscorpion Player Icon		10		0086A889	atx_playericon_s23_radscorpion.webp	
23	4	24	9	Atoms	200	20	TRUE		Score currency atoms l.webp	
23	4	24	10	Taxidermy Radscorpion		50		00856AE5	score_s23_camp_floordecor_taxidermyscorpionstanding_l.webp	
23	5	34	1	Pimp-Boy 2 Billion Paint		40	TRUE	00853B7F	score_s23_skin_pipboyskin_pimpboy_l.webp	
23	5	34	2	Newly Dug Grave Scrap Box		0	TRUE	00852E73	score_s23_camp_scrapbox_freshlyduggrave_l.webp	
23	5	34	3	Reloading Tinker's Workbench		40		0083EAEA	score_s23_camp_machinery_workbench_tinker_munitionsbench_l.webp	
23	5	34	4	Rebar Club (Super Sledge)		30		00853B6D	score_s23_skin_weaponmodel_supersledge_rebarclub_l.webp	
23	5	34	5	Caps	5000	20	TRUE	005AD5B3	Score currency caps l.webp	
23	5	34	6	White Mask		30		0085392E	score_s23_apparel_headwear_whitemask_l.webp	
23	5	34	7	Basic Repair Kit	5	15		0041ADED	Atx utility repairkit basic l.webp	
23	5	34	8	Bounty Hunter Icon		10		0086A88B	atx_playericon_s23_bountyhunter.webp	
23	5	34	9	Atoms	200	20			Score currency atoms l.webp	
23	5	34	10	Checkered Suit Outfit		45		0085B69D	score_s23_apparel_outfit_checkeredsuit_l.webp	
