ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount
007858E4	MILE_Workshop_Clothes_LederhosenOutfit_Headpiece	Lederhosen Outfit Hat	0	15	0.100000	0													0				0
00787E1C	ATX_ARMO_Headwear_GrimReaperOutfit	Grim Reaper Mask	0	0	0.100000	0													0				0
00787E1D	ATX_ARMO_Outfit_GrimReaperOutfit	Grim Reaper Outfit	0	0	0.100000	0													0				0
00787E1E	ATX_ARMO_Outfit_RedHawaiianShirtandPants	Red Hawaiian Shirt and Shorts Outfit	0	0	0.100000	0													0				0
00787E59	RD01_Armor_Enclave_Underarmor_Uniform_03_NotPlayable		0	0	99.900002	0													0				0
00787E5A	RD01_Armor_Enclave_Underarmor_Uniform_03	Enclave Secret Operative Underarmor	0	200	0.500000	0													0				0
0078881C	SkinScorchTongueHead		0	0	0.000000	0													0				0
007889F3	SkinScorchTongueTail		0	0	0.000000	0													0				0
00788D09	RD01_Armor_PowerArmor_EnclaveVulcan_ArmLeft	Vulcan Left Arm	0	100	1.400000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
00788D0A	RD01_Armor_PowerArmor_EnclaveVulcan_ArmRight	Vulcan Right Arm	0	100	1.400000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
00788D0B	RD01_Armor_PowerArmor_EnclaveVulcan_Helmet	Vulcan Helmet	0	100	1.400000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
00788D0C	RD01_Armor_PowerArmor_EnclaveVulcan_LegLeft	Vulcan Left Leg	0	100	1.400000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
00788D0D	RD01_Armor_PowerArmor_EnclaveVulcan_LegRight	Vulcan Right Leg	0	100	1.400000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
00788D0E	RD01_Armor_PowerArmor_EnclaveVulcan_Torso	Vulcan Chest Piece	0	100	2.570000	100													0	Durability_Armor_Power_Min	RD01_ConditionDamageScaleFactor_PowerArmor_EnclaveVulcan	Durability_Armor_Power_Max	0
0078AC90	SCORE_S18_Headwear_BlueRidge_Hood_BoS	Blue Ridge Infantry Hood	0	25	0.100000	0													0				0
0078AC91	SCORE_S18_ARMO_Underarmor_BlueRidge_SecretService	Blue Ridge Secret Service Underarmor	0	30	0.500000	0													0				0
0078AC92	SCORE_S18_Armor_Underarmor_BlueRidge_BoS	Blue Ridge Infantry Uniform	0	30	0.500000	0													0				0
0078B4F6	ATX_Clothes_CAMPPets_Dog_Neckwear_CollarRedBow	Red Bow Collar (Dog)	0	0	0.100000	0													0				0
0078B4F7	ATX_Clothes_CAMPPets_Cat_Neckwear_CollarRedBow	Red Bow Collar (Cat)	0	0	0.100000	0													0				0
0078C7C0	DE2024_ScoutsUncharted_ARMO_Outfit_MallowT-shirtShorts	Marshal Mallow T-Shirt and Shorts	0	0	0.100000	0													0				0
0078DB3D	ATX_ARMO_Outfit_SlocumsSurvivor	Slocum's Survivor Outfit	0	0	0.100000	0													0				0
0078DB3E	ATX_ARMO_Headwear_SlocumsSurvivor	Slocum's Survivor Headwear	0	0	0.100000	0													0				0
00791C52	SCORE_S18_ARMO_Headwear_DesperadoHat	Desperado Cowboy Hat	0	0	0.100000	0													0				0
0079648C	Invaders_ARMO_Armor_HazmatSuit_Pink	Hazmat Suit - Pink	0	85	2.000000	100													0	Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	0
0079663A	SCORE_S6_Headwear_TrustySidekick_Inspector_Mask_NONPLAYABLE	Inspector Sidekick Glasses	0	0	0.100000	0													0				0
00798130	zzz_SCORE_S19_Headwear_Enclave_Colonel_Hat	Enclave Colonel Hat	0	15	0.100000	0													0				0
00798131	zzz_SCORE_S19_Clothes_Enclave_Colonel	Enclave Colonel Uniform	0	50	0.100000	0													0				0
00798132	SCORE_S19_Headwear_Enclave_GoldenEnclaveOfficer_Hat	Golden Enclave Officer Hat	0	15	0.100000	0													0				0
00798133	SCORE_S19_Clothes_Enclave_GoldenEnclaveOfficer	Golden Enclave Officer Uniform	0	50	0.100000	0													0				0
00799388	SCORE_S19_Headwear_GoldenEnclave_Eyepatch	Enclave Eyepatch (Gold)	0	0	0.100000	0													0				0
00799389	SCORE_S19_Headwear_GoldenSkullMask	Golden Skull Mask	0	0	0.100000	0													0				0
0079956A	ATX_Clothes_CAMPPets_Dog_Helmet01	Dog Helmet	0	7	0.100000	0													0				0
0079956D	SCORE_S19_ARMO_Outfit_EnclaveFatigues	Enclave Military Fatigues	0	12	0.100000	0													0				0
00799767	MILE_BrahminPackLampLightArmor		0	0	0.000000	0													0				0
007999EC	ATX_ARMO_Glasses_SlocumsSurvivor	Slocum's Survivor Glasses	0	0	0.100000	0													0				0
00799A19	SCORE_S19_Clothes_EnclaveScientist	Enclave Lab Coat	0	0	0.100000	0													0				0
00799A9F	SCORE_S19_Clothes_EnclaveScientist_Bloody	Enclave Lab Coat (Bloody)	0	0	0.100000	0													0				0
00799C4A	SCORE_S19_Headwear_BandanaEnclave	Enclave Bandana	0	0	0.100000	0													0				0
00799C69	SCORE_S19_Headwear_EnclaveScientistGoggles	Enclave Scientist's Goggles	0	0	0.100000	0													0				0
00799E4D	MILE_Workshop_Clothes_NPC_CryptidHunterOutfit	NPC Cryptid Hunter Outfit	0	25	0.100000	0													0				0
00799F8B	ATX_ARMO_Headwear_CatEyeSunglasses	Cat Eye Sunglasses Headwear	0	0	0.100000	0													0				0
00799FD0	ATX_ARMO_Outfit_HolidayBelle	Holiday Belle Outfit	0	0	0.100000	0													0				0
00799FD1	ATX_ARMO_Headwear_DunceCap	Dunce Cap Headwear	0	0	0.100000	0													0				0
00799FD2	ATX_ARMO_Outfit_EnclaveTechnician	Enclave Technician Outfit	0	0	0.100000	0													0				0
0079A1B2	SCORE_S19_Headwear_EnclaveFatigues_Helmet	Enclave Military Fatigues Helmet	0	20	0.100000	0													0				0
0079AA7F	SSE_Magellan_Clothes_NONPLAYABLE	Ringmaster Outfit	0	0	0.100000	0													0				0
0079AA80	SSE_Magellan_Hat_NONPLAYABLE	Ringmaster Hat	0	0	0.100000	0													0				0
0079B4F1	Clothes_DLC04_Western_01_NONPLAYABLE	Western Outfit	0	0	0.100000	0													0				0
0079B4F2	Clothes_DLC04_Western_02_NONPLAYABLE	Western Outfit & Chaps	0	0	0.100000	0													0				0
0079B62C	SkinEyebotJES-2R		0	0	0.000000	0													0				0
0079B8AF	SkinScorchTongueBody		0	0	0.000000	0													0				0
0079BAEF	XPD_AC_Clothes_MayorTim_NONPLAYABLE	Apocalyptic Farmer Outfit	0	65	0.100000	0													0				0
0079CCD6	GHL_SkinGhoulNaked		0	0	0.000000	0													0				0
0079CD5D	DE2024_Halloween_ARMO_Clothes_JackOLanternDress	Jack O'Lantern Dress	0	75	0.100000	0													0				0
0079CD5E	DE2024_Halloween_ARMO_Clothes_JackOLanternDress_NONPLAYABLE	Jack O'Lantern Dress	0	75	0.100000	0													0				0
007A1987	Clothes_InsurgentOutfit_NONPLAYABLE	Insurgent Outfit	0	0	0.100000	0													0				0
007A1988	Headwear_Insurgent_NONPLAYABLE	Insurgent Hat	0	0	0.100000	0													0				0
007A1989	Clothes_TreasureHunterOutfit_NONPLAYABLE	Treasure Hunter Outfit	0	0	0.100000	0													0				0
007A19B3	SCORE_S19_CAMPPets_Skin_Dog_WhiteGermanShepherd01		0	0	0.000000	0													0				0
007A19C2	CAMPPets_Skin_Cat_BlackCat01		0	0	0.000000	0													0				0
007A27B9	ATX_Clothes_VaultTecBomberJacket_NONPLAYABLE	Vault-Tec Bomber Jacket	0	0	0.100000	0													0				0
007A29D7	zzzATX_Clothes_Cat_Pet_CollarBow	Cat CollarBow	0	7	0.100000	0													0				0
007A2BA0	zzzATX_Clothes_Dog_CollarBow	Dog CollarBow	0	7	0.100000	0													0				0
007A31E5	zzz_GHL_DisguiseMakeshiftRoninHelmet	[Disguise] Makeshift Ronin Helmet	0	0	0.100000	0													0				0
007A31E6	zzz_GHL_DisguiseClothes_SilverShroudCostume	[Disguise] Silver Shroud Costume	0	0	0.100000	0													0				0
007A6BE1	Creature_Spooky_Headwear_CardboardRobot	Cardboard Robot Helmet	0	0	0.100000	0													0				0
007A6BE2	Creature_Spooky_Headwear_MothmanMaskMetal	Metal Mothman Mask	0	0	0.100000	0													0				0
007A6BE3	Creature_Spooky_Outfit_CardboardRobot	Cardboard Robot Costume	0	0	0.100000	0													0				0
007A7B1D	ATX_ARMO_Headwear_GhoulBoyFasnacht	Fasnacht Ghoul Boy Mask	0	0	0.100000	0													0				0
007A7B1E	ATX_ARMO_Headwear_GhoulGirlFasnachtMask	Fasnacht Ghoul Girl Mask	0	0	0.100000	0													0				0
007A7D62	ATX_Clothes_NukaGirlOutfit_Quantum	Nuka-Girl Rocketsuit	0	0	0.100000	0													0				0
007A7D63	ATX_Clothes_NukaGirlOutfit_Twist	Nuka-Girl Rocketsuit	0	0	0.100000	0													0				0
007A7D64	ATX_Clothes_NukaGirlOutfit_Dark	Nuka-Girl Rocketsuit	0	0	0.100000	0													0				0
007A7D65	ATX_Clothes_NukaGirlHelmet_Dark	Nuka-Girl Helmet	0	0	0.100000	0													0				0
007A7D66	ATX_Clothes_NukaGirlHelmet_Twist	Nuka-Girl Helmet	0	0	0.100000	0													0				0
007A7D67	ATX_Clothes_NukaGirlHelmet_Quantum	Nuka-Girl Helmet	0	0	0.100000	0													0				0
007A83E9	Headwear_Fasnacht_Mask_VeggieMan_Glow	Fasnacht Glowing Veggie Man Mask	0	10	0.100000	0													0				0
007A83EA	Headwear_Fasnacht_Mask_Abe_Glow	Fasnacht Glowing Abe Mask	0	10	0.100000	0													0				0
007AAC06	SkinMoleMinerCultis		0	0	0.000000	0													0				0
007AAD13	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_ArmLeft_NONPLAYABLE	Assassin Vulcan Left Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AAD14	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_ArmRight_NONPLAYABLE	Assassin Vulcan Right Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AAD15	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_Helmet_NONPLAYABLE	Assassin Vulcan Helmet	0	100	11.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AAD16	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_LegLeft_NONPLAYABLE	Assassin Vulcan Left Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AAD17	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_LegRight_NONPLAYABLE	Assassin Vulcan Right Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AAD18	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Assassin_Torso_NONPLAYABLE	Assassin Vulcan Chest Piece	0	100	17.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AC0F6	Clothes_CleanWastelandDress_NONPLAYABLE	Clean Ratty Skirt	0	11	0.100000	0													0				0
007AC159	Headwear_Fasnacht_Mask_Bigfoot	Fasnacht Bigfoot Mask	0	10	0.100000	0													0				0
007AC15A	Headwear_Fasnacht_Mask_Bigfoot_Glow	Fasnacht Glowing Bigfoot Mask	0	10	0.100000	0													0				0
007AC15E	Headwear_Fasnacht_Mask_Jackalope	Fasnacht Jackalope Mask	0	10	0.100000	0													0				0
007AC15F	Headwear_Fasnacht_Mask_Jackalope_Glow	Fasnacht Glowing Jackalope Mask	0	10	0.100000	0													0				0
007AC161	GHL00_Clothes_TheGhoulQuack_NONPLAYABLE	Radiation Quack Outfit	0	0	0.100000	0													0				0
007AC28D	ATX_Clothes_GhoulBomberJacket_NONPLAYABLE	Ghoul Bomber Jacket	0	0	0.100000	0													0				0
007AC56E	Fishing_Clothes_Fisherman_NotPlayable	Longshoreman Outfit	0	80	0.100000	0													0				0
007AC56F	SkinNakedFisherman		0	0	0.000000	0													0				0
007ACE88	SSE_ARMO_Headwear_FlowerCrown_CarnalWeeper	Flower Crown - Carnal Weeper	0	25	0.100000	0													0				0
007ACE89	SSE_ARMO_Headwear_FlowerCrown_Radlily	Flower Crown - Radlily	0	25	0.100000	0													0				0
007ACE8A	SSE_ARMO_Headwear_FlowerCrown_Crystalcup	Flower Crown - Crystalcup	0	25	0.100000	0													0				0
007ACE8B	SSE_ARMO_Headwear_FlowerCrown_Embergold	Flower Crown - Embergold	0	50	0.100000	0													0				0
007ACE8C	SSE_ARMO_Headwear_FlowerCrown_Starlace	Flower Crown - Starlace	0	50	0.100000	0													0				0
007ACE8D	SSE_ARMO_Headwear_FlowerCrown_GreenInvader	Flower Crown - Green Invader	0	50	0.100000	0													0				0
007ACE8E	SSE_ARMO_Headwear_FlowerCrown_Glorybell	Flower Crown - Glorybell	0	100	0.100000	0													0				0
007ACE8F	SSE_ARMO_Headwear_FlowerCrown_Seesprout	Flower Crown - Seesprout	0	100	0.100000	0													0				0
007ACE90	SSE_ARMO_Headwear_FlowerCrown_Candykill	Flower Crown - Candykill	0	125	0.100000	0													0				0
007ACE91	SSE_ARMO_Headwear_FlowerCrown_Gigablossom	Flower Crown - Gigablossom	0	325	0.100000	0													0				0
007ACE92	SSE_ARMO_Headwear_WastelandFloristSunhat	Wasteland Florist Sunhat	0	10	0.100000	0													0				0
007AD3D3	ATX_ARMO_Headwear_EnclaveTechnician	Enclave Technician Headwear	0	0	0.100000	0													0				0
007AD412	SCORE_S20_Clothes_VaultTecYellow_HazmatSuit	Yellow Vault-Tec Hazmat Suit	0	0	2.000000	100													0	Durability_Armor_Leather_Min	ConditionDamageScaleFactor_Armor_Leather	Durability_Armor_Leather_Max	0
007AD444	SCORE_S20_Headwear_NoseyGlasses	Nosey Glasses	0	0	0.100000	0													0				0
007AD452	SSE_Clothes_PantSuit_FlowerSuit	Flower Suit	0	100	0.100000	0													0				0
007AD453	SSE_Clothes_FlowerPrintedSundress	Flower-Printed Sundress	0	100	0.100000	0													0				0
007AD4B1	SSE_Clothes_WastelandFloristApron	Wasteland Florist Apron	0	10	0.100000	0													0				0
007AD4B6	SCORE_S20_Headwear_GlowingGhoulMask	Glowing Ghoul Mask	0	0	0.100000	0													0				0
007ADC7E	DE2024_ScienceOfLove_ARMO_Headwear_DoctorHeadMirror	Doctor Head Mirror	0	0	0.100000	0													0				0
007AE51E	ATX_CAMPPets_Skin_Cat_Sphynx01		0	0	0.000000	0													0				0
007AED91	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_ArmLeft_NONPLAYABLE	Bloodhound Vulcan Left Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED92	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_ArmRight_NONPLAYABLE	Bloodhound Vulcan Right Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED93	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_Helmet_NONPLAYABLE	Bloodhound Vulcan Helmet	0	100	11.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED94	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_LegLeft_NONPLAYABLE	Bloodhound Vulcan Left Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED95	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_LegRight_NONPLAYABLE	Bloodhound Vulcan Right Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED98	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Brute_Torso_NONPLAYABLE	Bloodhound Vulcan Chest Piece	0	100	17.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED99	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_ArmLeft_NONPLAYABLE	Lynx Vulcan Left Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED9A	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_ArmRight_NONPLAYABLE	Lynx Vulcan Right Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED9B	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_Helmet_NONPLAYABLE	Lynx Vulcan Helmet	0	100	11.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED9C	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_LegLeft_NONPLAYABLE	Lynx Vulcan Left Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AED9D	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_LegRight_NONPLAYABLE	Lynx Vulcan Right Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007AEDA0	crRD01_Armor_PowerArmor_EnclaveVulcan_ENC04Grenadier_Torso_NONPLAYABLE	Lynx Vulcan Chest Piece	0	100	17.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_X01	Durability_Armor_Power_Max	0
007B113C	SkinEyeBot_RD01_Enc04		0	0	0.000000	0													0				0
007B2811	Armor_PowerArmor_STORM_ArmLeft_NONPLAYABLE	Storm Armor Left Arm	0	130	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2812	Armor_PowerArmor_STORM_ArmRight_NONPLAYABLE	Storm Armor Right Arm	0	130	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2813	Armor_PowerArmor_STORM_Helmet_NONPLAYABLE	Storm Armor Helm	0	80	11.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2814	Armor_PowerArmor_STORM_LegLeft_NONPLAYABLE	Storm Armor Left Leg	0	130	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2815	Armor_PowerArmor_STORM_LegRight_NONPLAYABLE	Storm Armor Right Leg	0	130	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2816	Armor_PowerArmor_STORM_Torso_NONPLAYABLE	Storm Armor Chest Piece	0	180	17.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T51	Durability_Armor_Power_Max	0
007B2846	ATX_Clothes_CAMPPets_Dog_Neckwear_RustedChain	Rusted Chain Collar (Dog)	0	0	0.100000	0													0				0
007B2847	ATX_ARMO_Outfit_WastelandSheriff	Lucky Shot Outfit	0	0	0.100000	0													0				0
007B2848	ATX_ARMO_Headwear_WastelandSheriff	Lucky Shot Bowler Hat	0	0	0.100000	0													0				0
007B28F4	ATX_CAMPPets_Skin_Dog_Rottweiler01		0	0	0.000000	0													0				0
007B73BA	zzz_GHL_DisguiseDeepMineGasMask	[Disguise] Deep Mining Gas Mask	0	40	0.100000	0													0				0
007B74D0	ATX_ARMO_Headwear_GhoulBoyFasnacht_Glowing	Fasnacht Glowing Ghoul Boy Mask	0	0	0.100000	0													0				0
007B74D1	ATX_ARMO_Headwear_GhoulGirlFasnachtMask_Glowing	Fasnacht Glowing Ghoul Girl Mask	0	0	0.100000	0													0				0
007B77F4	zzz_GHL_DisguiseClothes_Raider_Suit_02A_GlovesC	[Disguise] Leather Coat	0	13	0.100000	0													0				0
007B77F5	zzz_GHL_DisguiseHeadwear_Raider_GreenHoodGasmask	[Disguise] Assault Gas Mask	0	50	0.100000	0													0				0
007B77F6	GHL_DisguiseHeadwear_RaiderMod_Hood1	[Disguise] Sack Hood	0	5	0.100000	0													0				0
007B77F7	zzz_GHL_DisguiseClothes_BoS_Engineer_Scribe	[Disguise] Engineer's Uniform	0	15	0.100000	0													0				0
007B77F8	GHL_DisguiseHeadwear_RaiderMod_Hood3	[Disguise] Sack Hood with Straps	0	5	0.100000	0													0				0
007B77F9	zzz_GHL_DisguiseClothes_EnclaveOfficerUniformClean	[Disguise] Enclave Officer Uniform	0	50	0.100000	0													0				0
007B77FA	GHL_DisguiseHeadwear_RaiderMod_Hood2	[Disguise] Sack Hood with Hoses	0	5	0.100000	0													0				0
007B77FB	zzz_GHL_DisguiseClothes_BoS_Knight_Lancer	[Disguise] Bomber Jacket	0	20	0.100000	0													0				0
007B77FC	zzz_GHL_DisguiseFasnachtMaskJester	[Disguise] Buffoon Mask	0	10	0.100000	0													0				0
007B77FD	zzz_GHL_DisguiseClothes_BoS_Field_Scribe	[Disguise] Field Scribe's Uniform	0	20	0.100000	0													0				0
007BB072	ATX_Clothes_Outfit_CountryGirl_NONPLAYABLE	Country Girl Outfit	0	0	0.100000	0													0				0
007BB345	GHL00_Clothes_TheGhoulQuack	Radiation Quack Outfit	0	0	0.100000	0													0				0
007C62C3	SSE_SkinHoneyBeast_Beezlebub		0	0	0.000000	0													0				0
007C713F	SSE_Clothes_WastelandFloristApron_NONPLAYABLE	Wasteland Florist Apron	0	10	0.100000	0													0				0
007C7140	SSE_ARMO_Headwear_WastelandFloristSunhat_NONPLAYABLE	Wasteland Florist Sunhat	0	10	0.100000	0													0				0
007C7616	Armor_PowerArmor_T45_ArmLeft_NPCONLY	T-45 Left Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C7617	Armor_PowerArmor_T45_ArmRight_NPCONLY	T-45 Right Arm	0	100	12.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C7618	Armor_PowerArmor_T45_Helmet_NPCONLY	T-45 Helm	0	60	11.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C7619	Armor_PowerArmor_T45_LegLeft_NPCONLY	T-45 Left Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C761A	Armor_PowerArmor_T45_LegRight_NPCONLY	T-45 Right Leg	0	100	14.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C761B	Armor_PowerArmor_T45_Torso_NPCONLY	T-45 Chest Piece	0	140	16.000000	100													0	Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_T45	Durability_Armor_Power_Max	0
007C92C4	GHL_DisguiseClothes_Wastelander_Light	[Disguise] Drifter Outfit	0	35	0.100000	0													0				0
007CEA8A	SSE_OvergrownDroneSkin		0	0	0.000000	0													0				0
007CEA8B	SSE_OvergrownThornSkin		0	0	0.000000	0													0				0
007CEA8C	SSE_OvergrownElderSkin		0	0	0.000000	0													0				0
007CF237	SCORE_S20_Headwear_GreyMercHelmet_Hooded	Merc Charmer Helmet (Hooded)	0	0	0.100000	0													0				0
007CF238	SCORE_S20_Clothes_Outfit_GreyMerc_Blouse	Merc Charmer Blouse Outfit	0	114	0.100000	0													0				0
007CF73F	Armor_Casual_Underarmor_Dave_NotPlayable		0	0	99.900002	0													0				0
007D0E16	SCORE_S20_Clothes_Outfit_GreyMerc	Merc Charmer Outfit	0	114	0.100000	0													0				0
007D0E17	SCORE_S20_Headwear_GreyMercHelmet	Merc Charmer Helmet	0	0	0.100000	0													0				0
007DBE04	SCORE_S21_ARMO_Headwear_CompanyFishingHat	Gone Fission Hat	0	0	0.100000	0													0				0
007DBE05	SCORE_S21_ARMO_Headwear_SnorkelGoggles	Snorkel Goggles	0	0	0.100000	0													0				0
007DBE06	SCORE_S21_ARMO_Headwear_SnorkelMask	Snorkel Mask	0	0	0.100000	0													0				0
007DBEEE	ATX_Clothes_CAMPPets_Cat_Neckwear_CollarLeather	Leather Collar (Cat)	0	0	0.100000	0													0				0
007DC472	ATX_CAMPPets_Skin_Cat_Wild		0	0	0.000000	0													0				0
007DC497	ATX_ARMO_Outfit_BlackIce	Black Ice Outfit	0	0	0.100000	0													0				0
007DC498	ATX_ARMO_Headwear_BlackIce	Black Ice Headwear	0	0	0.100000	0													0				0
007EBA38	Burn_RustKingArmourBody01		0	0	0.000000	0													0				0
007EBA39	Burn_SuperMutantRustKingCrown	Rust King Crown	0	8	1.000000	0													0				0
007EBA3A	SkinSuperMutantRustKing		0	0	0.000000	0													0				0
007EF1CE	SkinOguaOhio		0	0	0.000000	0													0				0
007EF1D0	SkinRadscorpionOhio		0	0	0.000000	0													0				0
007EF1D1	SkinDeathclawOhio		0	0	0.000000	0													0				0
007EF1D2	SkinStingwingOhio		0	0	0.000000	0													0				0
007F22E8	SkinDeathclawMatriarchOhio		0	0	0.000000	0													0				0
007F52B1	Burn_SkinJackalope		0	0	0.000000	0													0				0
007F543A	ZZZBurn_Workshop_Armor_IncubatorBackpack	Incubator Backpack	0	0	1.000000	0													0				0
007F543B	Burn_Armor_Outfit_DeathclawTamer	Deathclaw Tamer Outfit	0	10	0.100000	0													0				0
007F5449	SCORE_S23_Outfit_DinoThemeTshirt02	Dino Peaks Bogey Shirt	0	0	0.100000	0													0				0
007F544D	SCORE_S23_Outfit_DinoThemeTshirt01	Ace the Tee Rex Shirt	0	0	0.100000	0													0				0
007F7605	Burn_GasMask	Burning Springs Gas Mask	0	40	0.100000	0													0				0
00802C71	Burn_CreatureDeathclawLArm01		0	0	0.000000	0													0				0
00802C72	Burn_CreatureDeathclawRLeg01		0	0	0.000000	0													0				0
00802C73	Burn_CreatureDeathclawHelmet02		0	0	0.000000	0													0				0
00802C74	Burn_CreatureDeathclawRShoulder02		0	0	0.000000	0													0				0
