FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52	DNAM	JASF
00790FEA	ATX_DE2024_UnchartedScouts_Week2_Challenge_Camera_RadAnt	Uncharted Scouts: Take a Camera Picture of an Ant while wearing the Marshal Mallow T-Shirt & Shorts	Camera Picture Taken	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Target List.GetIsRace(RadAntRace "Radant" [RACE:00112BEC]) = 1.000000																																																		Reward0:00769607:ChallengeReward_ATX_DE2024_SpringCleaningEvent_Challenge_ScoutsBanner:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FEF	ATX_DE2024_UnchartedScouts_Challenge_Week1_Complete	Uncharted Scouts: Complete Week 1 Challenges	Challenges Completed	5	Event	Sub Challenge (Unsorted)	6	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week1_Challenge_Camera_SlumberMill "Uncharted Scouts: Take a Camera Picture at the Slumber Mill Motel while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FE8]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week1_Challenge_Camera_Lost "Uncharted Scouts: Take a Camera Picture of a ""Lost"" while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FE6]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week1_Challenge_CAMP_SkylineValley "Uncharted Scouts: Deploy a C.A.M.P. within the Skyline Valley Region while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FE7]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week1_Challenge_Collect_PurifiedWater "Uncharted Scouts: Collect Purified Water while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FE5]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week1_Challenge_CookedMeal_CAMP "Uncharted Scouts: Cook a Meal in your C.A.M.P. while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FE9]) = 1.000000																																															Reward0:00790FF2:ChallengeReward_ATX_DE2024_UnchartedScoutsEvent_Challenge_RatherBeCampingPoster:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FF1	ATX_DE2024_UnchartedScouts_Challenge_Complete	Uncharted Scouts: Complete Week 1 and 2 Challenges	Challenges Completed	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Challenge_Week1_Complete "Uncharted Scouts: Complete Week 1 Challenges" [CHAL:00790FEF]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Challenge_Week2_Complete "Uncharted Scouts: Complete Week 2 Challenges" [CHAL:00790FF0]) = 1.000000																																																		Reward0:00790FF4:ChallengeReward_ATX_DE2024_UnchartedScoutsEvent_Challenge_RoastingStick:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FEB	ZZZ_ATX_DE2024_UnchartedScouts_Week2_Challenge_Consume_Radaway	Uncharted Scouts: Use a Radaway while wearing the Marshal Mallow T-Shirt & Shorts	Chems Taken	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Target.HasKeyword(ChemTypeRadaway [KYWD:0006FA1B]) = 1.000000																																																		Reward0:00769606:ChallengeReward_ATX_DE2024_SpringCleaningEvent_Challenge_NukaColaMixPack:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FE6	ATX_DE2024_UnchartedScouts_Week1_Challenge_Camera_Lost	Uncharted Scouts: Take a Camera Picture of a "Lost" while wearing the Marshal Mallow T-Shirt & Shorts	Camera Picture Taken	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target List.GetIsRace(LostRace "Lost" [RACE:00727CCF], 1) = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000																																																		Reward0:00769607:ChallengeReward_ATX_DE2024_SpringCleaningEvent_Challenge_ScoutsBanner:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FF0	ATX_DE2024_UnchartedScouts_Challenge_Week2_Complete	Uncharted Scouts: Complete Week 2 Challenges	Challenges Completed	5	Event	Sub Challenge (Unsorted)	6	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week2_Challenge_Camera_RadAnt "Uncharted Scouts: Take a Camera Picture of an Ant while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FEA]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week2_Challenge_Camera_Johnsons_Acre "Uncharted Scouts: Take a Camera Picture at ""Johnson's Acre"" while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FEE]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week2_Challenge_Consume_Food_Cooked "Uncharted Scouts: Eat a Cooked Meal while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FED]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week2_Challenge_Collect_Radaways "Uncharted Scouts: Collect a RadAway while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:007991C5]) = 1.000000	Top:Subject.GetIsForm(ATX_DE2024_UnchartedScouts_Week2_Challenge_Kill_Thrasher "Uncharted Scouts: Kill a Thrasher while wearing the Marshal Mallow T-Shirt & Shorts" [CHAL:00790FEC]) = 1.000000																																															Reward0:00790FF3:ChallengeReward_ATX_DE2024_UnchartedScoutsEvent_Challenge_MallowFigure:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FEC	ATX_DE2024_UnchartedScouts_Week2_Challenge_Kill_Thrasher	Uncharted Scouts: Kill a Thrasher while wearing the Marshal Mallow T-Shirt & Shorts	Total Enemies Killed	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Target.GetIsRace(RadTurkeyRace "RadTurkey" [RACE:00748739]) = 1.000000																																																		Reward0:006D9A97:ChallengeReward_ATX_DE_3RepairKit:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FED	ATX_DE2024_UnchartedScouts_Week2_Challenge_Consume_Food_Cooked	Uncharted Scouts: Eat a Cooked Meal while wearing the Marshal Mallow T-Shirt & Shorts	Items Consumed	5	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Target.HasKeyword(MealTypeCooked [KYWD:0013486C]) = 1.000000																																																		Reward0:006D9A94:ChallengeReward_ATX_DE_3LegendaryModules:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FE7	ATX_DE2024_UnchartedScouts_Week1_Challenge_CAMP_SkylineValley	Uncharted Scouts: Deploy a C.A.M.P. within the Skyline Valley Region while wearing the Marshal Mallow T-Shirt & Shorts	C.A.M.P.s Set Up	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Subject.GetInCurrentLocation(RegionStormLocation "Skyline Valley" [LCTN:006923E8]) = 1.000000																																																		Reward0:006D9A94:ChallengeReward_ATX_DE_3LegendaryModules:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
00790FE8	ATX_DE2024_UnchartedScouts_Week1_Challenge_Camera_SlumberMill	Uncharted Scouts: Take a Camera Picture at the Slumber Mill Motel while wearing the Marshal Mallow T-Shirt & Shorts	Camera Picture Taken	1	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Subject.GetInCurrentLocation(LocStormRedRocketMotelLocation "The Slumber Mill Motel" [LCTN:006B968B]) = 1.000000																																																		Reward0:006D9A95:ChallengeReward_ATX_DE_3Lunchboxes:GMRW	ATX_DE2024_UnchartedScouts_Week1_Challenge_Camera_SlumberMill.json
0079566E	Challenge_Lifetime_Kill_Humanlike_SUB_FeralLost	Kill a Feral Lost	Total Enemies Killed	1	Lifetime	Sub Challenge (Unsorted)	2	Top:Target.HasKeyword(ActorTypeHumanlike [KYWD:005F1198]) = 1.000000	Top:Target.GetIsRace(LostFeralSuiciderRace "Feral Lost" [RACE:0078BF08]) = 1.000000																																																				Challenge_Lifetime_Kill_Humanlike_SUB_Scorched.json
00796EDD	SCORE_Challenge_Weekly_Consume_PurifiedWater	Drink Purified Water	Items Consumed	15	Weekly	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(DrinkTypeWaterPurified [KYWD:0000CF91]) = 1.000000																																																				Reward0:00668A68:ChallengeReward_SCORE_Challenge_Weekly_Consume:GMRW	SCORE_Challenge_Weekly_Consume_PurifiedWater.json
00796EDB	SCORE_Challenge_Daily_Consume_PurifiedWater	Drink Purified Water	Items Consumed	2	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(DrinkTypeWaterPurified [KYWD:0000CF91]) = 1.000000																																																				Reward0:00668A6F:ChallengeReward_SCORE_Challenge_Daily_Consume:GMRW	SCORE_Challenge_Daily_Consume_PurifiedWater.json
00796EDA	SCORE_Challenge_Daily_Collect_SugarBombs	Collect a box of Sugar Bombs	Items Acquired	1	Daily	Sub Challenge (Unsorted)	2	Top:Target.GetIsID(SugarBombs_PreWar_Clean "Sugar Bombs" [ALCH:000E3782]) = 1.000000	Top:Target.GetIsID(SugarBombs "Sugar Bombs" [ALCH:000330F2]) = 1.000000																																																			Reward0:00668A71:ChallengeReward_SCORE_Challenge_Daily_Collect:GMRW	SCORE_Challenge_Daily_Collect_SugarBombs.json
00796EDC	SCORE_Challenge_Daily_Collect_ToiletPaper	Collect Toilet Paper	Items Acquired	2	Daily	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(ToiletPaper01 "Toilet Paper" [MISC:003057F9]) = 1.000000																																																				Reward0:00668A71:ChallengeReward_SCORE_Challenge_Daily_Collect:GMRW	SCORE_Challenge_Daily_Collect_ToiletPaper.json
00797096	SCORE_Challenge_Daily_Collect_Soap	Collect Soap	Items Acquired	2	Daily	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Soap "Soap" [MISC:0019945F]) = 1.000000																																																				Reward0:00668A71:ChallengeReward_SCORE_Challenge_Daily_Collect:GMRW	SCORE_Challenge_Daily_Collect_Soap.json
00797097	SCORE_Challenge_Weekly_Collect_Soap	Collect Soap	Items Acquired	14	Weekly	Sub Challenge (Unsorted)	1	Top:Target.GetIsID(Soap "Soap" [MISC:0019945F]) = 1.000000																																																				Reward0:0063EB31:ChallengeReward_SCORE_Challenge_Weekly_Combat:GMRW	SCORE_Challenge_Weekly_Collect_Soap.json
0079729D	SCORE_Challenge_Weekly_Kill_Lost	Kill a Lost	Total Enemies Killed	15	Weekly	Sub Challenge (Unsorted)	2	Top:Target.GetIsRace(LostRace "Lost" [RACE:00727CCF]) = 1.000000	Top:Target.GetIsRace(LostFeralSuiciderRace "Feral Lost" [RACE:0078BF08]) = 1.000000																																																			Reward0:00631046:ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures:GMRW	SCORE_Challenge_Weely_Kill_Lost.json
0079729C	SCORE_Challenge_Weekly_Collect_BoardGame	Collect a Board Game	Items Acquired	4	Weekly	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ObjectTypeBoardGame [KYWD:0044D493]) = 1.000000																																																				Reward0:00668A6B:ChallengeReward_SCORE_Challenge_Weekly_Collect:GMRW	SCORE_Challenge_Weekly_Collect_BoardGame.json
0079729A	SCORE_Challenge_Daily_Collect_BoardGame	Collect a Board Game	Items Acquired	1	Daily	Sub Challenge (Unsorted)	1	Top:Target.HasKeyword(ObjectTypeBoardGame [KYWD:0044D493]) = 1.000000																																																				Reward0:00668A73:ChallengeReward_SCORE_Challenge_Daily_CraftScrap:GMRW	SCORE_Challenge_Daily_Collect_BoardGame.json
0079729B	SCORE_Challenge_Daily_Kill_Lost	Kill a Lost	Total Enemies Killed	5	Daily	Sub Challenge (Unsorted)	2	Top:Target.GetIsRace(LostRace "Lost" [RACE:00727CCF]) = 1.000000	Top:Target.GetIsRace(LostFeralSuiciderRace "Feral Lost" [RACE:0078BF08]) = 1.000000																																																			Reward0:00630FF8:ChallengeReward_SCORE_Challenge_Daily_Kill_Scorched:GMRW	SCORE_Challenge_Daily_Kill_Lost.json
00797312	SCORE_Challenge_Weekly_Cripple_Supermutant_Heads	Cripple a Super Mutant's Head	Limbs Crippled (Head)	10	Weekly	Sub Challenge (Unsorted)	4	Top:Target.GetIsClass(SupermutantClass "Supermutant" [CLAS:000424ED]) = 1.000000	Top:Target.GetIsRace(SuperMutantRace "Super Mutant" [RACE:0001A009]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothBossRace "Behemoth" [RACE:005FF2FB]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]) = 1.000000																																																	Reward0:00631046:ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures:GMRW	SCORE_Challenge_Weekly_Cripple_Supermutant_Heads.json
00797313	SCORE_Challenge_Weekly_Cripple_Supermutant_Leg	Cripple a Super Mutant's Leg	Limbs Crippled (Legs)	18	Weekly	Sub Challenge (Unsorted)	4	Top:Target.GetIsClass(SupermutantClass "Supermutant" [CLAS:000424ED]) = 1.000000	Top:Target.GetIsRace(SuperMutantRace "Super Mutant" [RACE:0001A009]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothBossRace "Behemoth" [RACE:005FF2FB]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]) = 1.000000																																																	Reward0:00631046:ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures:GMRW	SCORE_Challenge_Weekly_Cripple_Supermutant_Leg.json
00797311	SCORE_Challenge_Daily_Cripple_Supermutant_Leg	Cripple a Super Mutant's Leg	Limbs Crippled (Legs)	2	Daily	Sub Challenge (Unsorted)	4	Top:Target.GetIsClass(SupermutantClass "Supermutant" [CLAS:000424ED]) = 1.000000	Top:Target.GetIsRace(SuperMutantRace "Super Mutant" [RACE:0001A009]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothBossRace "Behemoth" [RACE:005FF2FB]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]) = 1.000000																																																	Reward0:00630FED:ChallengeReward_SCORE_Challenge_Daily_Kill_Cryptids:GMRW	SCORE_Challenge_Daily_Cripple_Supermutant_Leg.json
00797314	SCORE_Challenge_Weekly_Cripple_Supermutant_Limbs	Cripple a Super Mutant's Limb	Limbs Crippled (Any)	30	Weekly	Sub Challenge (Unsorted)	4	Top:Target.GetIsClass(SupermutantClass "Supermutant" [CLAS:000424ED]) = 1.000000	Top:Target.GetIsRace(SuperMutantRace "Super Mutant" [RACE:0001A009]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothBossRace "Behemoth" [RACE:005FF2FB]) = 1.000000	Top:Target.GetIsRace(SupermutantBehemothRace "Behemoth" [RACE:000BB7D9]) = 1.000000																																																	Reward0:00631046:ChallengeReward_SCORE_Challenge_Weekly_Kill_Creatures:GMRW	SCORE_Challenge_Weekly_Cripple_Supermutant_Limbs.json
007991C5	ATX_DE2024_UnchartedScouts_Week2_Challenge_Collect_Radaways	Uncharted Scouts: Collect a RadAway while wearing the Marshal Mallow T-Shirt & Shorts	Items Acquired	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.WornHasKeyword(DE2024_ClothingTypeMarshalMallowTShirtJeans [KYWD:00790FF5]) = 1.000000	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.HasKeyword(ChemTypeRadaway [KYWD:0006FA1B]) = 1.000000																																																		Reward0:00769606:ChallengeReward_ATX_DE2024_SpringCleaningEvent_Challenge_NukaColaMixPack:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079B992	SCORE_Challenge_Daily_CAMPS_BestBuild_Visit	Visit a Best Build C.A.M.P.	Best Build Camp Visited	1	Daily	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB25:ChallengeReward_SCORE_Challenge_Daily_CAMP:GMRW	SCORE_Challenge_Daily_CAMPS_BestBuild_Visit.json
0079B990	SCORE_Challenge_Weekly_CAMPS_BestBuild_Visit	Visit a Best Build C.A.M.P.	Best Build Camp Visited	4	Weekly	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB31:ChallengeReward_SCORE_Challenge_Weekly_Combat:GMRW	SCORE_Challenge_Weekly_CAMPS_BestBuild_Visit.json
0079B98F	SCORE_Challenge_Weekly_CAMPS_BestBuild_Like	Like a Best Build C.A.M.P.	Best Build Camp Liked	4	Weekly	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB31:ChallengeReward_SCORE_Challenge_Weekly_Combat:GMRW	SCORE_Challenge_Weekly_CAMPS_BestBuild_Like.json
0079B991	SCORE_Challenge_Daily_CAMPS_BestBuild_Photomode	Use Photomode to take a Photo at a Best Build C.A.M.P.	Photos Taken	1	Daily	Sub Challenge (Unsorted)	1	Top:Subject.IsPlayerInBestBuildCamp() = 1.000000																																																				Reward0:0063EB25:ChallengeReward_SCORE_Challenge_Daily_CAMP:GMRW	SCORE_Challenge_Daily_CAMPS_BestBuild_Photomode.json
0079B993	SCORE_Challenge_Daily_CAMPS_BestBuild_Like	Like a Best Build C.A.M.P.	Best Build Camp Liked	1	Daily	Sub Challenge (Unsorted)	0																																																					Reward0:0063EB25:ChallengeReward_SCORE_Challenge_Daily_CAMP:GMRW	SCORE_Challenge_Daily_CAMPS_BestBuild_Like.json
0079B994	SCORE_Challenge_Daily_CAMPS_BestBuild_Camera	Take a Camera picture at a Best Build C.A.M.P.	Camera Picture Taken	1	Daily	Sub Challenge (Unsorted)	1	Top:Subject.IsPlayerInBestBuildCamp() = 1.000000																																																				Reward0:0063EB25:ChallengeReward_SCORE_Challenge_Daily_CAMP:GMRW	SCORE_Challenge_Daily_CAMPS_BestBuild_Camera.json
0079C89B	ATX_DE2024_Halloween_Challenge_Event_Halloween_Complete	HALLOWEEN: Complete Trick or Treat and Give Out Candy Weekly Challenges	Challenges Completed	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_Challenge_Event_GiveOutCandy_Complete "HALLOWEEN: Complete Give Out Candy Weekly Challenges" [CHAL:0079C89A]) = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_Challenge_Event_TrickorTreat_Complete "HALLOWEEN: Complete Trick or Treat Weekly Challenges" [CHAL:0079C891]) = 1.000000																																																		Reward0:0079C8A3:ChallengeReward_ATX_DE2024_Halloween_Challenge_Halloween_Event_Complete:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C893	ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day2	HALLOWEEN: Kill a Spooky Scorched	Scorched Killed	5	Daily	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.HasKeyword(Halloween_SpookyScorched [KYWD:006295D0]) = 1.000000																																																			Reward0:0079C8A0:ChallengeReward_ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day2:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C89C	ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week2	HALLOWEEN: Complete Trick or Treat Daily Challenges	Challenges Completed	3	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Daily_TrickorTreat "HALLOWEEN: Trick or Treat from other players' candy bowls" [CHAL:0079C898]) = 1.000000																																																			Reward0:00668017:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Weekly:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C894	ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week2	HALLOWEEN: Complete Give out Candy Daily Challenges	Challenges Completed	3	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Daily_GiveOutCandy "HALLOWEEN: Build a Candy Bowl and give out candy from your C.A.M.P." [CHAL:0079C892]) = 1.000000																																																			Reward0:00668017:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Weekly:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C89D	ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week1	HALLOWEEN: Complete Give out Candy Daily Challenges	Challenges Completed	3	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Daily_GiveOutCandy "HALLOWEEN: Build a Candy Bowl and give out candy from your C.A.M.P." [CHAL:0079C892]) = 1.000000																																																			Reward0:00668017:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Weekly:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C895	ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day1	HALLOWEEN: Kill a Spooky Scorched	Scorched Killed	5	Daily	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.HasKeyword(Halloween_SpookyScorched [KYWD:006295D0]) = 1.000000																																																			Reward0:0079C89F:ChallengeReward_ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day1:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C891	ATX_DE2024_Halloween_Challenge_Event_TrickorTreat_Complete	HALLOWEEN: Complete Trick or Treat Weekly Challenges	Challenges Completed	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week1 "HALLOWEEN: Complete Trick or Treat Daily Challenges" [CHAL:0079C897]) = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week2 "HALLOWEEN: Complete Trick or Treat Daily Challenges" [CHAL:0079C89C]) = 1.000000																																																		Reward0:0079C8A4:ChallengeReward_ATX_DE2024_Halloween_Challenge_TrickorTreat_Event_Complete:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C89A	ATX_DE2024_Halloween_Challenge_Event_GiveOutCandy_Complete	HALLOWEEN: Complete Give Out Candy Weekly Challenges	Challenges Completed	2	Event	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week1 "HALLOWEEN: Complete Give out Candy Daily Challenges" [CHAL:0079C89D]) = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week2 "HALLOWEEN: Complete Give out Candy Daily Challenges" [CHAL:0079C894]) = 1.000000																																																		Reward0:0079C8A2:ChallengeReward_ATX_DE2024_Halloween_Challenge_GiveOutCandy_Event_Complete:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C892	ATX_DE2024_Halloween_SCORE_Challenge_Daily_GiveOutCandy	HALLOWEEN: Build a Candy Bowl and give out candy from your C.A.M.P.	Script	1	Daily	Sub Challenge (Unsorted)	1	Top:Subject.IsFalloutWorlds() = 1.000000																																																				Reward0:00668016:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Daily:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C896	ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day3	HALLOWEEN: Kill a Spooky Scorched	Scorched Killed	5	Daily	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.HasKeyword(Halloween_SpookyScorched [KYWD:006295D0]) = 1.000000																																																			Reward0:0079C8A1:ChallengeReward_ATX_DE2024_Halloween_Challenge_Daily_Scorched_Day3:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C897	ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week1	HALLOWEEN: Complete Trick or Treat Daily Challenges	Challenges Completed	3	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.GetIsForm(ATX_DE2024_Halloween_SCORE_Challenge_Daily_TrickorTreat "HALLOWEEN: Trick or Treat from other players' candy bowls" [CHAL:0079C898]) = 1.000000																																																			Reward0:00668017:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Weekly:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C898	ATX_DE2024_Halloween_SCORE_Challenge_Daily_TrickorTreat	HALLOWEEN: Trick or Treat from other players' candy bowls	Script	5	Daily	Sub Challenge (Unsorted)	3	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Subject.IsPlayerInCamp() = 1.000000	Top:Subject.IsPlayerInCampOwned() = 1.000000																																																		Reward0:00668016:ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Daily:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
0079C899	ATX_DE2024_Halloween_Challenge_Weekly_Scorched	HALLOWEEN: Kill Spooky Scorched (Repeatable)	Scorched Killed	50	Weekly	Sub Challenge (Unsorted)	2	Top:Subject.IsFalloutWorlds() = 1.000000	Top:Target.HasKeyword(Halloween_SpookyScorched [KYWD:006295D0]) = 1.000000																																																			Reward0:0079C8A5:ChallengeReward_ATX_DE2024_Halloween_Challenge_Weekly_Scorched:GMRW	SCORE_Challenge_Daily_Kill_Scorched.json
007A1431	SCORE_Challenge_Weekly_RankGated_QuestComplete_Events_RECURRING_Rank100_Above	Repeatable at Rank 100 or above: Complete a Public Event	Quests Completed	3	Weekly	Sub Challenge (Unsorted)	3	Top:Target.IsInList(Challenge_Quests_PublicEvents "Public Events" [FLST:005D2AFC]) = 1.000000	More:Subject.IsFalloutWorlds() = 1.000000	More:Subject.GetPlayerSeasonRank() = SCORE_RankGated_Rank_100 [GLOB:0060EED8]																																																		Reward0:007A1433:ChallengeReward_SCORE_Challenge_Weekly_Recurring_Events_Above_100:GMRW	SCORE_Challenge_Weekly_RankGated_QuestComplete_Events_RECURRING_Rank100_Above.json
