QuestFormID	QuestEDID	QuestName	ObjectiveIndex	ObjectiveFlags	ObjectiveText	TargetIndex	TargetAliasID	TargetAliasName	TargetFlags	TargetConditions	TargetLinks
0006A378	MTR05_Mother_Breach	Activity: Breach and Clear	60	Uses Timer	Time to next unsealing						
0006A378	MTR05_Mother_Breach	Activity: Breach and Clear	70	Uses Timer	Collect remaining materials before the machine submerges	0	021	UnlockedContainers		10000000|0.000000|GetGlobalValue|00 00 00|00 00|TrueGlobal [GLOB:00036E00]|00 00 00 00|0|-1|Subject| ; 01000000|0.000000|GetKeywordItemCount|00 00 00|00 00|MTR05_Breach_RewardKeyword [KYWD:00309349]|00 00 00 00|0|-1|Subject| ; 10010000|0.000000|GetLocked|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject| ; 11010000|1.000000|GetItemCount|00 00 00|00 00|MTR05_SeniorExecID "Hornwright Senior Executive ID" [KEYM:002C3EAE]|00 00 00 00|0|-1|Target|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	25	Unknown 3	Read Scribe Grant's terminal	0	015 GrantTerminal	GrantTerminal			
00065DFE	BoSZ04	Daily: Heart of the Enemy	50		Learn more about Mission 099-01	0	002 MissionPackage	MissionPackage			
00065DFE	BoSZ04	Daily: Heart of the Enemy	75		Find the Automated Research Terminal	0	006 VTUTestingTerminal	VTUTestingTerminal		10000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	75		Find the Automated Research Terminal	1	017 VTUFrontDoor	VTUFrontDoor		00000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	80		Power up the Automated Research Terminal	0	011 VTUPowerTerminal	VTUPowerTerminal		10000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	80		Power up the Automated Research Terminal	1	017 VTUFrontDoor	VTUFrontDoor		00000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	95		Use the Automated Research Terminal	0	006 VTUTestingTerminal	VTUTestingTerminal		10000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	95		Use the Automated Research Terminal	1	017 VTUFrontDoor	VTUFrontDoor		00000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	100		Retrieve Viable Scorchbeast DNA	0	013 WatogaMapMarker	WatogaMapMarker			
00065DFE	BoSZ04	Daily: Heart of the Enemy	200		Put Scorchbeast DNA in Centrifuge	0	010 Centrifuge	Centrifuge		10000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	200		Put Scorchbeast DNA in Centrifuge	1	017 VTUFrontDoor	VTUFrontDoor		00000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	300		Analyze Scorchbeast DNA	0	006 VTUTestingTerminal	VTUTestingTerminal		10000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
00065DFE	BoSZ04	Daily: Heart of the Enemy	300		Analyze Scorchbeast DNA	1	017 VTUFrontDoor	VTUFrontDoor		00000000|1.000000|GetInCell|00 00 00|00 00|VaultTecU01 "Vault-Tec University" [CELL:00004017]|00 00 00 00|0|003 Player|Quest Alias|	
0005A243	TW043	Activity: Patrol Duty	0		Report to the Warden	0	001 TW043Warden	TW043Warden			
0005A243	TW043	Activity: Patrol Duty	10		Escort the Guard Patrol	0	000 TW043Guard	TW043Guard			
0005A243	TW043	Activity: Patrol Duty	11	Uses Timer	Repair the Guard	0	000 TW043Guard	TW043Guard			
0005A243	TW043	Activity: Patrol Duty	30		Defend the Security Station						
0005A243	TW043	Activity: Patrol Duty	140		Defend the Security Station						
00056895	TestTrevorEvent01	Event: Barnyard Brawl	100	Uses Timer	Check the barn.						
00056895	TestTrevorEvent01	Event: Barnyard Brawl	200	Uses Timer	Kill the Ghoul!	0	002 Enemy	Enemy			
0004E257	MTNM04_Guest	Event: Distinguished Guests	100	Uses Timer	Speak to Billingsley at Bolton Greens	0	028 Billingsley	Billingsley			
0004E257	MTNM04_Guest	Event: Distinguished Guests	150		Approval Rating						
0004E257	MTNM04_Guest	Event: Distinguished Guests	200		Prepare for the Distinguished Guests						
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	0	038 RobotWorker01	RobotWorker01		11000000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	1	044 RobotWorker02	RobotWorker02		11000000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	2	045 RobotWorker03	RobotWorker03		11000000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	3	046 RobotWorker04	RobotWorker04		11000000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	4	047 RobotWorker05	RobotWorker05		11000000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	5	038 RobotWorker01	RobotWorker01		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	6	044 RobotWorker02	RobotWorker02		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	7	045 RobotWorker03	RobotWorker03		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	8	046 RobotWorker04	RobotWorker04		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	210		Get the Robot Waitstaff Back to Work  (<Variable=WorkingRobots> / <Variable=AllRobots>)	9	047 RobotWorker05	RobotWorker05		00100000|500.000000|GetDistance|00 00 00|00 00|TARGET - Target Reference [00000000]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotSentToWork_Keyword [KYWD:0006E1FE]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_RobotAtWork_Keyword [KYWD:0052C4E0]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	211	Uses Timer	Repair Waiter Alfred	0	038 RobotWorker01	RobotWorker01			
0004E257	MTNM04_Guest	Event: Distinguished Guests	212	Uses Timer	Repair Waiter Bernard	0	044 RobotWorker02	RobotWorker02			
0004E257	MTNM04_Guest	Event: Distinguished Guests	213	Uses Timer	Repair Waiter Clifford	0	045 RobotWorker03	RobotWorker03			
0004E257	MTNM04_Guest	Event: Distinguished Guests	214	Uses Timer	Repair Waiter Desmond	0	046 RobotWorker04	RobotWorker04			
0004E257	MTNM04_Guest	Event: Distinguished Guests	215	Uses Timer	Repair Waiter Elwood	0	047 RobotWorker05	RobotWorker05			
0004E257	MTNM04_Guest	Event: Distinguished Guests	251		Gather Place Settings and Centerpieces	0	035 CenterMarker	CenterMarker			
0004E257	MTNM04_Guest	Event: Distinguished Guests	265		Find and Set Place Settings  (<Variable=PlacesettingsPlaced> / <Variable=PlacesettingsToPlace>)	0	021	tables		10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_Guest_TableSetKeyword [KYWD:0043A943]|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneUniqueQuest|00 00 00|00 00|MTNM04_Guest "Event: Distinguished Guests" [QUST:0004E257]|250 The special decorative place settings and floral centerpieces have been misplaced. We have to find them and set the tables before the gala begin, while keeping out any unwanted guests.|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_Guest_TableSetting_Keyword [KYWD:00574184]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	275		Find and Set Centerpieces (<Variable=CenterpiecesPlaced> / <Variable=CenterpiecesToPlace>)	0	021	tables		10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_Guest_TableSetKeyword [KYWD:0043A943]|00 00 00 00|0|-1|Subject| ; 10000000|1.000000|GetStageDoneUniqueQuest|00 00 00|00 00|MTNM04_Guest "Event: Distinguished Guests" [QUST:0004E257]|250 The special decorative place settings and floral centerpieces have been misplaced. We have to find them and set the tables before the gala begin, while keeping out any unwanted guests.|0|-1|Subject| ; 10000000|0.000000|HasKeyword|00 00 00|00 00|MTNM04_Guest_TableCenterpiece_Keyword [KYWD:00574183]|00 00 00 00|0|-1|Subject|	
0004E257	MTNM04_Guest	Event: Distinguished Guests	350		Undesirables in Function Room (<Variable=UndesirablesInFunctionRoom>)						
0004A357	FFZ17_TeaTime	Event: Tea Time	200	Uses Timer	Start the Boilers	0	006 BoilerStartControls	BoilerStartControls			
0004A357	FFZ17_TeaTime	Event: Tea Time	300	Uses Timer	Defend the Giant Teapot - Wave 1/3						
0004A357	FFZ17_TeaTime	Event: Tea Time	325	Uses Timer	Defend the Giant Teapot - Wave 2/3						
0004A357	FFZ17_TeaTime	Event: Tea Time	350	Uses Timer	Defend the Giant Teapot - Wave 3/3						
0004A357	FFZ17_TeaTime	Event: Tea Time	500		Water Tower Pipe	0	013 WaterPipe1	WaterPipe1		10100000|2.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|013 WaterPipe1|Quest Alias|	
0004A357	FFZ17_TeaTime	Event: Tea Time	600		Main Boiler Pipe	0	015 WaterPipe2	WaterPipe2		10100000|2.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|015 WaterPipe2|Quest Alias|	
0004A357	FFZ17_TeaTime	Event: Tea Time	700		Secondary Boiler Pipe	0	016 WaterPipe3	WaterPipe3		10100000|2.000000|GetDestructionStage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|016 WaterPipe3|Quest Alias|	
000490B6	SFZ14_Bomb	Daily: Idle Explosives	50	Unknown 3	Find Boomer at the Southern Belle Motel	0	004 Boomer	Boomer			
000490B6	SFZ14_Bomb	Daily: Idle Explosives	60	Unknown 3	Investigate the Southern Belle Motel	0	004 Boomer	Boomer			
000490B6	SFZ14_Bomb	Daily: Idle Explosives	75		Talk to Boomer	0	004 Boomer	Boomer			
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100		Recover the bombs (<Variable=BombCount>/<Variable=BombTotal>)	0	011 Bomb01	Bomb01		10000000|1.000000|HasKeyword|00 00 00|00 00|SFZ14_Bomb_ChosenBombKeyword [KYWD:003B03E3]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|210|00 00 00 00|0|-1|Subject|	
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100		Recover the bombs (<Variable=BombCount>/<Variable=BombTotal>)	1	012 Bomb02	Bomb02		10000000|1.000000|HasKeyword|00 00 00|00 00|SFZ14_Bomb_ChosenBombKeyword [KYWD:003B03E3]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|220|00 00 00 00|0|-1|Subject|	
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100		Recover the bombs (<Variable=BombCount>/<Variable=BombTotal>)	2	008 Bomb03	Bomb03		10000000|1.000000|HasKeyword|00 00 00|00 00|SFZ14_Bomb_ChosenBombKeyword [KYWD:003B03E3]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|230|00 00 00 00|0|-1|Subject|	
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100		Recover the bombs (<Variable=BombCount>/<Variable=BombTotal>)	3	018 Bomb04	Bomb04		10000000|1.000000|HasKeyword|00 00 00|00 00|SFZ14_Bomb_ChosenBombKeyword [KYWD:003B03E3]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|240|00 00 00 00|0|-1|Subject|	
000490B6	SFZ14_Bomb	Daily: Idle Explosives	100		Recover the bombs (<Variable=BombCount>/<Variable=BombTotal>)	4	019 Bomb05	Bomb05		10000000|1.000000|HasKeyword|00 00 00|00 00|SFZ14_Bomb_ChosenBombKeyword [KYWD:003B03E3]|00 00 00 00|0|-1|Subject| ; 10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|250|00 00 00 00|0|-1|Subject|	
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	2	Unknown 3	Visit the Giant Teapot	0	009 TeapotTrigger	TeapotTrigger			
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	8	Unknown 3	Speak to Sweetwater	0	002 QuestGiver	QuestGiver			
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	10		Collect Honey (<Variable=HoneyCount>/<Variable=HoneyReq>)	0	052 ChosenHive01QT	ChosenHive01QT		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|041|00 00 00 00|0|-1|Subject|	
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	10		Collect Honey (<Variable=HoneyCount>/<Variable=HoneyReq>)	1	053 ChosenHive02QT	ChosenHive02QT		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|042|00 00 00 00|0|-1|Subject|	
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	10		Collect Honey (<Variable=HoneyCount>/<Variable=HoneyReq>)	2	055 ChosenHive03QT	ChosenHive03QT		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|043|00 00 00 00|0|-1|Subject|	
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	10		Collect Honey (<Variable=HoneyCount>/<Variable=HoneyReq>)	3	056 ChosenHive04QT	ChosenHive04QT		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|044|00 00 00 00|0|-1|Subject|	
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	20		Deliver Honey to Sweetwater	0	002 QuestGiver	QuestGiver			
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	10	Uses Timer	Initialize the Pharmabot	0	030 Terminal	Terminal			
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	100		Follow Pharmabot	0	010 Pharmabot	Pharmabot			
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	200		Defend Pharmabot at Spray Locations (<Variable=SprayLocCount>/3)	0	010 Pharmabot	Pharmabot			
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	225		Pharmabot JD-7E						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	300		Spray Location Alpha						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	400		Spray Location Beta						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	500		Spray Location Gamma						
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	600	Uses Timer	Repair Pharmabot						
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	50	Unknown 3	Investigate the shack	0	001 Terminal	Terminal			
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	100		Investigate <Alias=BossLocation01>	0	047 LocCenterMarker01	LocCenterMarker01		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|150|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	100		Investigate <Alias=BossLocation01>	1	042	BossCollection01		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|155|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	110		Investigate <Alias=BossLocation02>	0	048 LocCenterMarker02	LocCenterMarker02		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|160|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	110		Investigate <Alias=BossLocation02>	1	045	BossCollection02		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|165|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	120		Investigate <Alias=BossLocation03>	0	049 LocCenterMarker03	LocCenterMarker03		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|170|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	120		Investigate <Alias=BossLocation03>	1	046	BossCollection03		10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|175|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	180		Kill the cryptid	0	042	BossCollection01		10000000|1.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	180		Kill the cryptid	1	045	BossCollection02		10000000|2.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	180		Kill the cryptid	2	046	BossCollection03		10000000|3.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	200		Extract the tissue sample	0	042	BossCollection01		10000000|1.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	200		Extract the tissue sample	1	045	BossCollection02		10000000|2.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	200		Extract the tissue sample	2	046	BossCollection03		10000000|3.000000|GetVMQuestVariable|00 00 00|00 00|SFZ03_Queen "Daily: Queen of the Hunt" [QUST:000451FC]|::BossLocation_var|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	200		Extract the tissue sample	3	039 Pile	Pile		10000000|0.000000|GetInCurrentLocation|00 00 00|00 00|76RegionHoldingCellMireLocation [LCTN:0038C1E0]|00 00 00 00|0|-1|Subject|	
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	300		Deposit the tissue sample	0	010 Analyzer	Analyzer			
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	400		Wait for results	0	010 Analyzer	Analyzer			
00042F7E	MTR08_Lode	Event: Lode Baring	5	Uses Timer	Reopen the mine	0	085 StartButton	StartButton			
00042F7E	MTR08_Lode	Event: Lode Baring	7		Await the reopening of the mine						
00042F7E	MTR08_Lode	Event: Lode Baring	10	Uses Timer	Harvest the mine for minerals and scrap before it collapses	0	027 Obj10Marker	Obj10Marker		10000000|0.000000|IsInInterior|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Target| ; 10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|000 TargetLocation|00 00 00 00|0|-1|Target|	
00042F7E	MTR08_Lode	Event: Lode Baring	20		Repair <Alias=AutoMiner01>	0	030 AutoMiner01	AutoMiner01			
00042F7E	MTR08_Lode	Event: Lode Baring	25		Keep <Alias=AutoMiner01> running to earn Claim Tokens	0	030 AutoMiner01	AutoMiner01		00100000|1.000000|GetHealthPercentage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00042F7E	MTR08_Lode	Event: Lode Baring	30		Repair <Alias=AutoMiner02>	0	033 AutoMiner02	AutoMiner02			
00042F7E	MTR08_Lode	Event: Lode Baring	35		Keep <Alias=AutoMiner02> running to earn Claim Tokens	0	033 AutoMiner02	AutoMiner02		00100000|1.000000|GetHealthPercentage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00042F7E	MTR08_Lode	Event: Lode Baring	40		Repair <Alias=AutoMiner03>	0	035 AutoMiner03	AutoMiner03			
00042F7E	MTR08_Lode	Event: Lode Baring	45		Keep <Alias=AutoMiner03> running to earn Claim Tokens	0	035 AutoMiner03	AutoMiner03		00100000|1.000000|GetHealthPercentage|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00042F7E	MTR08_Lode	Event: Lode Baring	70	Uses Timer	Escape before the mine collapses!	0	001 EntranceMarker	EntranceMarker		10000000|1.000000|IsInInterior|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Target| ; 10000000|1.000000|GetInCurrentLocationAlias|00 00 00|00 00|000 TargetLocation|00 00 00 00|0|-1|Target|	
000364D1	MTNS06_Uranium_Misc	Event: Uranium Fever	100		Go to the Extraction Site	0	002 ExtractionSiteTrigger	ExtractionSiteTrigger			
000364D0	MTNS06_Uranium	Event: Uranium Fever	25	Uses Timer	Prepare Mine for Extraction						
000364D0	MTNS06_Uranium	Event: Uranium Fever	50		Speak with the Blackwater Auto-Foreman	0	030 QuestGiver	QuestGiver			
000364D0	MTNS06_Uranium	Event: Uranium Fever	100		Initiate the Extraction Process	0	027 TerminalAlias	TerminalAlias			
000364D0	MTNS06_Uranium	Event: Uranium Fever	200		Protect the Extractors as they Extract Uranium	0	016 ExtractorAlias01	ExtractorAlias01			
000364D0	MTNS06_Uranium	Event: Uranium Fever	200		Protect the Extractors as they Extract Uranium	1	017 ExtractorAlias02	ExtractorAlias02			
000364D0	MTNS06_Uranium	Event: Uranium Fever	200		Protect the Extractors as they Extract Uranium	2	018 ExtractorAlias03	ExtractorAlias03			
000364D0	MTNS06_Uranium	Event: Uranium Fever	201		Repair Extractor Alpha	0	016 ExtractorAlias01	ExtractorAlias01			
000364D0	MTNS06_Uranium	Event: Uranium Fever	202		Repair Extractor Bravo	0	017 ExtractorAlias02	ExtractorAlias02			
000364D0	MTNS06_Uranium	Event: Uranium Fever	203		Repair Extractor Charlie	0	018 ExtractorAlias03	ExtractorAlias03			
000364D0	MTNS06_Uranium	Event: Uranium Fever	210		Uranium Extracted (Reward Tier: <Variable=RewardTierCurr>/<Variable=RewardTierMax>)						
000364D0	MTNS06_Uranium	Event: Uranium Fever	300		Eliminate the Mole Miner Supervisor	0	041	AllBosses		10000000|0.000000|GetDead|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	5	Uses Timer	Prepare to defend the Corpse Flowers	0	006 TRIGGER	TRIGGER			
