FormID	EDID	FULL	DESC	KeywordCount	KW1	KW2	KW3	KW4	KW5	KW6	KW7	VCRY	DATA_Value	DATA_Weight	BVGO	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43
007299FA	Storm_Test_EasyReadStressTest	Easy Read Stress Test	<EasyReadExclude>  If you can read this in normal view, but not easy read view - that means it's working!    </EasyReadExclude>  <font face='$Terminal_Font' size ='48'> [48] - If you can read this, then that's a good thing! It means that the fancy new note view is working. </font>    <font face='$Terminal_Font' size ='44'>  [44] - If you can read this, then that's a good thing! It means that the fancy new note view is working. </font>    <font face='$Terminal_Font' size ='40'>  [40] - If you can read this, then that's a good thing! It means that the fancy new note view is working. </font>    <font face='$Terminal_Font' size ='36'>  [36] - If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='32'>  [32] - If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='28'>  [28] - If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='24'> [24] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='20'> [20] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='16'> [16] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='12'> [12] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='8'> [8] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='4'> [4] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='2'> [2] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>    <font face='$Terminal_Font' size ='1'> [1] -  If you can read this, then that's a good thing! It means that the fancy new note view is working.</font>	0								0000000F:Caps001:CNCY	0	0.000000		0																																											
0072A142	Storm_MQ09_TheNote	New Decoration	New decoration parts in the cage. Need to make somethin with him soon before the body starts to reek... More! At least Ghouls can't rot more than they already are! ...Can they?	0								0000000F:Caps001:CNCY	0	0.000000		1	0076C9B1::REFR																																										
0072EA9F	zzzMILE_Workshop_Recipe_RadPheasantTaxidermy	Plan: Rad Pheasant Mount		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	200	0.250000		0																																											
0072EE20	Storm_MQ04_Optional1	Ruben's Fantasy	<font face='$HandwrittenFont' size='13><p align="left">...and then Mr. Stolz would call me into his office and say, "Ruben, I've been watching you for a while now. I've seen the hard work, persistence and dedication that you put into your work. No one else in this Vault puts in as much effort as you do. That's why I'm stepping down from my position and I'm making you head of the company instead.".  [pagebreak]  And I'd say, "No Mr. Stolz, it's ok, you don't have to do that for me.", and he'd say, "No, I insist, you're the best man for the job and I think you'd run this place even better than I do.".     And I'd say, "Oh Mr. Stolz, what a kind offer, but I couldn't possibly accept!", and he'd say, "No, I insist, and I want you to have all my millions too, and I'm going to take your job in the laundry room.".   Then I'd say, "Well, thank you Hugo! Now that you mention it, maybe I am the best man for the job. Now go do my laundry and be quick about it!".    Yeah... that would be nice... One day maybe.</p>  	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE38::REFR																																										
0072EE21	Storm_MQ04_Optional5	A Warning	<font face='$Terminal_Font' size='14'><p align="left">Johnny,     We are pleased with the work you are doing as head of the Janitorial Department. It is not an easy task to keep a Vault of this size clean; the dedication of you and your staff has been noted and we are all thankful for your endeavors.     That said, we have received numerous reports from security officers citing the "overly-curious" nature of several janitors in the Meteorology Sector. Might I remind you that there is much security-sensitive information in this area and that your staff are expected to keep their prying eyes and ears to themselves at all times.     As head of this workforce, we trust that you will ensure this is the case in the future. Remember, as the old saying goes, "Ordnung ist das halbe Leben", or put plainly, "Order is half of life".    From the desk of Hugo and Cassidy Stolz.  </font></p>	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE35::REFR																																										
0072EE22	Storm_MQ04_Optional4	Mary's Diary	<font face='$HandwrittenFont'><font size='14'>April 6th 2077    Papa says that we're moving out to a place in the big park soon. He says that an important businessman has asked him for help with some science stuff, and that we'll be safer there from the war going on. I don't want to go though, I like it here...    July 28th 2077    Papa never said we'd be living underground when we got here. He's always busy working now and I don't get to play with him much anymore. Mommy says I shouldn't bother him because he is doing important research, and that I need to be well-behaved for our new hosts. I wish we could go back home, I miss my neighbor Bessie and her little dog.  [pagebreak]  September 15th 2077    I found out that the train down here goes to other places too! I got really bored the other day and snuck off because I wanted to go find Papa. I got on the train going towards the "Meteoro-something" Section and I tried to go in, but one of those nasty security men shouted at me and took me back to Mommy and then shouted at her too!    October 20th 2077    We're only allowed to leave our rooms at certain times now, and we aren't allowed to eat as much dinner as before. I asked Mommy why and she said that it's because we're going to be down here for a long time. I hope that's not true...</font>	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE34::REFR																																										
0072EE23	Storm_MQ04_Optional2	Charleston Herald: Mystery Disappearance	<font face='$Typewriter_Font''><font size='20'>  <p align="center">  <b>Mystery Disappearance</b>  </p>  <font size='14'><p align='left'>  The town's been abuzz regarding a man said to have gone missing on his trip to our neck of the woods.     Family say Quentin Hake was last seen on his visit to a West Virginia research facility on a business trip as an advisor for Stolz Enterprises. Beyond that, the family did not have further information on Mr. Hake's itinerary, or even the name of facility he was meant to visit.    Cassidy Stolz, wife of CEO and founder Hugo Stolz, had this to say about the disappearance:   [pagebreak]  "We are extremely concerned to hear the news that Quentin has gone missing. He is a highly valued member of our workforce and we pride ourselves on putting employee well-being first. We hope and pray that Quentin will be found safe and sound as soon as possible."    Stolz Industries has come up in the news a few times over the past few years after their purchase of large swathes of land in the Shenandoah National Park; much to the chagrin of the former residents, who famously held onto their land after a lengthy court battle against the state's claim of eminent domain.    Stolz Industries declined to comment on their involvement with the supposed "research facility", or any dealings regarding their business in the Park that borders our great state.  [pagebreak]  Local law enforcement officials have initiated an investigation into the circumstances surrounding Hake's disappearance, and ask that any individuals with pertinent information report to the nearest police station as soon as possible.  </p>  </font>	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE37::REFR																																										
0072EE24	Storm_MQ04_CassidyJournal	Cassidy's Journal	<font face='$Brody' size = '18'><p align='left'>October 18th, 2077    Poor darling Hugo, I haven't seen him this worked up in a long time. But who can blame him? He is only worried about his daughter's wellbeing, as any good father would be. I think he is just afraid of her impressionable mind being corrupted by the people around her. Still, I am not sure I agree with his solution to this problem. Unfortunately, he has already made up his mind, and once he gets like this there is simply no point in arguing with him. Let's just hope that Audrey never finds out the truth, or there'll be hell to pay.  [pagebreak]   February 13th, 2087    This Vault can be so claustrophobic. 10 years. So suffocating. I miss how much travel Hugo and I used to do. I miss all the different views. I miss the French Quarters and the music. I miss being surrounded by creative people.  The people in here are also creative, but in a scientific way. Maybe one day we will be able to enjoy the world and the arts as we used to... My only sanctuary is the small waterfall in the Garden Sector - there I can pretend the world is still the same. Plus the sound of the running water soothes my mind whenever I start to feel unwell, which seems to be most of the time lately. I fear my condition may be worsening...  [pagebreak]   March 8th, 2087    God bless Hugo, but he can be so naive sometimes. He is too trusting, thinking that if he keeps the business within the hands of friends and family then he has no reason to worry. I ran into someone snooping around our office this afternoon. Said they were just "looking for a report", but I wasn't born yesterday.  I've decided to lock away our more sensitive documents somewhere safe and won't be letting the key leave my person for any reason; luckily I have fashioned the key into part of my favorite necklace and it fits perfectly! No one needs access to these documents unless they have Hugo's or my permission anyway. As for this little detective I caught in the act... well, let's hope they can fake their way into a different Vault.  [pagebreak]  March 26th, 2087    Ach! I can't get any privacy in this wretched Vault: I was sitting in my happy place in front of the waterfall, finally reaching the deepest levels of my meditation, then guess who comes stomping right out from under there? Johnny, the head janitor, clunking around with a box of tools. Stupid man, just when I was finally starting to relax. I didn't even know we had a maintenance room back there!    Still, it's good to know that there are some lesser-known areas down here. Perhaps I should let my darling Hugo know about this concealed area?	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE39::REFR																																										
0072EE1F	Storm_MQ04_Optional3	Snack Cake Rations	<font size='19'><font face='$HandwrittenFont'>  Kirsten,    Did you hear that announcement yesterday about limiting the Fancy Lads Snack Cake rations to "one per person per day"?     Firstly, I don't believe for a second that the "supply is diminishing" - everyone knows that Mr. Stolz packed this place with enough food to feed a small army!   [pagebreak]  Secondly, how dare they say they don't want employees "getting too out of shape!". Who gives a damn what shape we are?! Plus it's not like we can go anywhere anymore; we're all stuck down here for the foreseeable future and they know that just as well as we do.    Anyways, I got a secret stash of Fancy Lads hidden, so come see me if you're ever feeling snackish!    Rachel  </font>	0								0000000F:Caps001:CNCY	0	0.000000		1	0072EE36::REFR																																										
0072FA49	Storm_HighKnobFireTowerInterior_Painting	Leave a Mark	<p align='left'><font size='18'><font face='$HandwrittenFont'>Lee - fixin up the place is one thing, but we also gotta leave our mark. You're the best at it... so ya mind givin this place the bird? All over. Thanks, owe ya one.    P</font></p>	0								0000000F:Caps001:CNCY	0	0.000000		1	0072FACF::REFR																																										
00732E5A	W05_Recipe_Armor_PowerArmor_STORM_Torso	Plan: Storm Power Armor Torso		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	125	0.250000	Econ_GoldVendor_Tier_10 [GLOB:005A504D]	1	00732E62:co_Armor_PowerArmor_STORM_Torso:COBJ																																										
00732E5B	W05_Recipe_Armor_PowerArmor_STORM_LegLeft	Plan: Storm Power Armor Left Leg		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000	Econ_GoldVendor_Tier_09 [GLOB:005A504C]	1	00732E64:co_Armor_PowerArmor_STORM_LegLeft:COBJ																																										
00732E5C	W05_Recipe_Armor_PowerArmor_STORM_ArmLeft	Plan: Storm Power Armor Left Arm		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000	Econ_GoldVendor_Tier_09 [GLOB:005A504C]	1	00732E61:co_Armor_PowerArmor_STORM_ArmLeft:COBJ																																										
00732E5D	W05_Recipe_Armor_PowerArmor_STORM_ArmRight	Plan: Storm Power Armor Right Arm		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000	Econ_GoldVendor_Tier_09 [GLOB:005A504C]	1	00732E60:co_Armor_PowerArmor_STORM_ArmRight:COBJ																																										
00732E5E	W05_Recipe_Armor_PowerArmor_STORM_Helmet	Plan: Storm Power Armor Helm		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	165	0.250000	Econ_GoldVendor_Tier_11 [GLOB:005A504E]	1	00732E65:co_Armor_PowerArmor_STORM_Helmet:COBJ																																										
00732E5F	W05_Recipe_Armor_PowerArmor_STORM_LegRight	Plan: Storm Power Armor Right Leg		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	100	0.250000	Econ_GoldVendor_Tier_09 [GLOB:005A504C]	1	00732E63:co_Armor_PowerArmor_STORM_LegRight:COBJ																																										
00733850	zzz_Storm_VC_MN			0								0000000F:Caps001:CNCY	0	0.000000		0																																											
0073BF8C	Recipe_mod_Handmade_Material_Paint_Corrupted	Plan: Corrupted Handmade Skin		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	125	0.250000		1	0073214F:co_mod_HandmadeGun_Weapon_Paint_ShatteredGrounds:COBJ																																										
0073E787	Storm_LostChild_POI	Mother's Last Note	<font face='$HandwrittenFont' size='14'>  I don't have long, they are after me and my son. If you find this please look after him, take the caps as payment. I am going to run along the river and distract them.	1	00416822:WorkshopDisplayGenericExclusion:KYWD							0000000F:Caps001:CNCY	0	0.000000		1	0073E7AC::REFR																																										
0073E8BE	Storm_MQ06_CultistTunnelsPassword	Password Sheet	How often are those idiots gonna mess things up? This is the third time this week I'm changing the password!    I've sent some of them up to the Shenandoah Visitor Center to "get blessings from the Mothman", but really I wanted them out of my way so they don't ruin Cassidy's big send-off.  [pagebreak]  Not only do I have to start writing these new passwords down now, so I don't forget, but I am also running out of ideas.    New password is:  To peak past Pepper you must pester Pepper's peers to apprise Pepper's Password to pass past Pepper's pier.	0								0000000F:Caps001:CNCY	0	0.000000		1	0073E8CB:Storm_MQ06_password:REFR																																										
00743FCA	zzzStorm_Recipe_Vault_PowerArmour	Plan: Vault Power Armour		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		0																																											
00744CCD	Storm_CultistTunnels_Note_Prisoner	Prisoner's Note	We ran into some cultists today while doing a pick-up job. Rest of those damn cowards fled. Left me, Patrick, Dustin and Hunter to these freaks.    They took us to some old mineshaft. Freezing down here now that all the adrenaline's settled.  [pagebreak]  Hell, I've done some sadistic crap with the crew over the years, but having it happen to our guys... makes me feel sick to my stomach. They took Patrick away. Didn't see him again but sure did hear him. Hell of an echo down here.  [pagebreak]  Seems they need to keep a few of us alive for some ritual, so they won't kill all of us, but that don't stop them from using us for fun. Cut us. Burn us. Bash our heads. Crush our fingers. Flay us alive. Taking stuff right out of our playbook, cept they spend the whole time praising some bug while doing it.   [pagebreak]  Least there's some comfort in knowing one of em is a bit different from the others. This Ghoul gal. She's a straight shooter, none of this Mothman nonsense when talking to us. Like she doesn't belong here with these cultists.  [pagebreak]  Weird thing is, she acts totally different around the others, even though she seems like the boss. Like she's putting on an act. But at least she sneaks us some scraps when they're not around.  [pagebreak]  If we ever get outta here, I'm done with the Blood Eagles. I can't be part of anything horrific no more. Can't do things like this to people. I need to get out. I'm scared, but I need to get out.    Someone's coming. Maybe this is my chance. I've got to try.	0								0000000F:Caps001:CNCY	0	0.000000		1	00745C66:Storm_Loot_CorpseRaider_Eliza:NPC_																																										
0074508F	Storm_Headwear_Workshop_Recipe_CultistMonarch_Mask	Plan: Cultist Monarch Mask		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		3	00745092:Storm_Headwear_Workshop_CO_CultistMonarch_Mask:COBJ	0076EA48:Storm_MQ06_HugoPt3_LL_Quest_Rewards:LVLI	007AC77D:LL_StormRecipe_CultistMonarch:LVLI																																								
0074508E	Storm_Clothes_Workshop_Recipe_CultistMonarch	Plan: Cultist Monarch Outfit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		3	00745091:Storm_Clothes_Workshop_CO_CultistMonarch:COBJ	0076EA48:Storm_MQ06_HugoPt3_LL_Quest_Rewards:LVLI	007AC77D:LL_StormRecipe_CultistMonarch:LVLI																																								
00745090	MILE_Clothes_Workshop_Recipe_DeathClaw	Plan: Deathclaw Skin Outfit		3	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	00499F7A:NonPlayerTradable:KYWD					0000000F:Caps001:CNCY	500	0.250000	Econ_GoldVendor_Tier_07 [GLOB:005A504A]	2	00745093:MILE_Clothes_Workshop_CO_DeathClaw:COBJ	00789AD9:MILE_Vendor_LL_CryptidHunter_Tier3:LVLI																																									
007454EE	Storm_BlueRidgeCamp_Note3	Getting Worse	<font face='$HandwrittenFont' size='18'>< align='left'>Day 6  <p><b>Something's picking us off. Judy and Joel disappeared in the night and one of the Brahmin was gutted. Maybe more like "shredded".</p>  <p>Dennis panicked and made a break for it but we found him not far, dead on the road. We've buried him on the little island next to the river. This place is too dangerous, we're going to pack up tonight and head back north.</p>	0								0000000F:Caps001:CNCY	0	0.000000		1	0074557C::REFR																																										
007454ED	Storm_BlueRidgeCamp_FinalNote	All Dead	<font face='$HandwrittenFont' size='18'>< align='left'>Anyone who finds this.  Some kind of big dog thing.  It mauled everyone.  All dead.<br>Still around.  Get out.<font face = '$HandwrittenFont' size='15'>  I hate you Vinny!	0								0000000F:Caps001:CNCY	0	0.000000		1	0074554F::REFR																																										
007454EF	Storm_BlueRidgeCamp_Note1	Southern Route	<font face='$HandwrittenFont' size='18'>< align='left'>Day 1  We've been sent back down to Shenandoah to try and re-establish our old trade routes.    Joanna said she'll be in touch soon, but she's got her little protege Marley running the show, so I guess we're stuck with her as our contact.   Others seem to think she's all right, but she seems pretty cold to me. Anyway, we got no choice if we want to get paid.    To greener pastures I guess.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074557A::REFR																																										
007454F0	Storm_BlueRidgeCamp_Note2	Being Watched	<font face='$HandwrittenFont' size='18'>< align='left'>Day 3  We're being watched. Something's been following us since we crossed into the region. On the brightside though, we found a nice camp site. It's secluded and we found these weird chicken bird things. Taste pretty good, we've caught some more to bring back up to Big Bend after this little scoutin' venture is done.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074557B::REFR																																										
00745C69	Storm_CultistTunnels_Note_OldMiner	Love, Mother	<font face='$HandwrittenFont' size='20'>Jebodiah,  I've packed your lunch for you (I know how forgetful you are but you really must remember to eat! You'll turn to bones).    Have a great day, son, and make sure you're being safe down there.    Don't forget to say your prayers before eating and wash behind your ears when you're all done.    Love,   Mother	0								0000000F:Caps001:CNCY	0	0.000000		1	00745C67:Storm_CultistTunnels_SunnyLunchbox:CONT																																										
00746237	Storm_SteelJackNote_03	Bee's Diary Page 3	<font face='$HandwrittenFont' size='20'>    October 20th 2077    God damn I really got chewed out for disappearing yesterday, everyone's so stressed over the delivery of the new Steel Jack statue. I've told them a thousand times, the boardwalk is too heavy to hold a 3000 pound statue, especially in a swamp of all places.  [pagebreak]  I went back to my favorite trail to hide away from all the stress. I ventured a little further today. I followed the old wooden fencing until it reached a small rocky pass with a beautiful tree splitting the road. It was a peaceful place to have lunch. I'll try and go there again tomorrow.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623E:Storm_steeljackloot_03:CONT																																										
00746236	Storm_SteelJackNote_05	Bee's Diary Page 5	<font face='$HandwrittenFont' size='20'>    October 22nd 2077    The Steel Jack statue was installed today, what a disaster. How many times do I have to say a poorly built wooden walkway can only carry so much and then plop, straight into the swamp water.  [pagebreak]  I finished work early today, borrowed one of the ranger's utility cars to transport some bits to fix up the trail leading to the overview to make it more comfortable. I've hidden a small trinket cache in a stump next to the resting area, and marked it with an axe. I plan on hiding my past few diary entries around the park, maybe it will inspire more adventurers to explore this place.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623B:Storm_steeljackloot_05:CONT																																										
00746234	Storm_SteelJackNote_06	Bee's Diary Page 6	<font face='$HandwrittenFont' size='20'>    Congratulations!!    You've found captain Bee's treasure and this wonderful overlook. Claim your prize and always keep adventuring!	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623A:Storm_steeljackloot_06:CONT																																										
00746238	Storm_Bees_finalNote	Bee's Final Note	<font face='$HandwrittenFont' size='20'>    The ground shook so hard knocking me over, and as if my luck could get any worse, the god damn tree pinned my legs.    I can't believe I'm saying this, but I should have listened to the Chief. I hope someone finds me soon, I'm so hungry and cold.	0								0000000F:Caps001:CNCY	0	0.000000		1	007584D3::REFR																																										
00746233	Storm_SteelJackNote_01	Bee's Diary page 1	<font face='$HandwrittenFont' size='20'>October 18th 2077    First day on the job and I'm left with the last guy's mess. The park is in such disrepair, I've really got my work cutout for me. It's gonna take me the whole year... NO... maybe longer to get everything up to standard, and don't get me started with the Steel Jack statues, they're first on my list of work. I wonder what they're always pointing at?  [pagebreak]  Whilst leaving my room this morning I noticed an interesting trail off to the side of the Slumber Mill to explore. I think I might have to sneak off tomorrow and see where it leads.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623F:Storm_steeljackloot:CONT																																										
00746235	Storm_SteelJackNote_02	Bee's Diary Page 2	<font face='$HandwrittenFont' size='20'>    October 19th 2077    During my little "break" today, I had a venture down the trail. I didn't have a lot of time before they noticed I had snuck off, really got an earful about that.    I came across a really cute tree stump with shrooms growing all over it. I had a little rest there before I got radioed back. I'll try and cover more ground tomorrow.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623C:Storm_steeljackLoot_02:CONT																																										
00746239	Storm_SteelJackNote_04	Bee's Diary Page 4	<font face='$HandwrittenFont' size='20'>    October 21st 2077    Chief Pilker has his stooges Hailey and Matthews keeping tabs on me. He said I should be spending all my time doing my job and that the park is too dangerous to be just disappearing without letting anyone know.  [pagebreak]  So I managed to lose the dopes. I continued along the path until I found a trail leading off to the right. I found an absolute gem, a rocky overview, I can even see the camp from here. With a little bit of fixing up I can spend all my lunches resting here.	0								0000000F:Caps001:CNCY	0	0.000000		1	0074623D:Storm_steeljacklootrock_04:CONT																																										
007464E4	Storm_WoodstockTower_Supermutant	EYES OPEN	<font face='$evaScript_Font'> <font size='20'>  SNEEKY HooMaNs trY snEek to KilL us in tha nite    kep BOth eye opEN whEn u r on gArd tonite    If thEy com baK WE will CRUSH deM    Stoopid StiNKY Ideot usELESS hUMens scomBagS  </font>  	0								0000000F:Caps001:CNCY	0	0.000000		1	00746537::REFR																																										
007464E3	Storm_WoodstockTower_Orders	Orders	<font face='$HandwrittenFont'> <font size='14'>Taking Stony Man would be a huge strategic victory for us. Not only would it assist us in recruitment, but it could also act as a forward operating base in the area. Take a unit with you to the lookout and clear those mutants out. They were well equipped when we last scouted them, ensure you are prepared. The rest of us will remain here to guard the camp.    Make sure the outcome of this assault is a positive one. Report back as soon as you have taken control.  </font> 	0								0000000F:Caps001:CNCY	0	0.000000		1	00746526::REFR																																										
007468D3	Storm_Music_Motel	Nash Hope's Set List	<font face='$Typewriter_Font' size='15'> <p align='center'>    Slumber Mill's Honky Tonky    Nash Hope's Set List  ------------------------------  1. Hope Train  2. Appalachian Rifles  3. Chems Be Killing  4. Shenandoah Flower  5. Southern Values  6. Grafter from Grafton   7. Pitmen of the Past   8. Robots Replacing Workers  9. Hola at the Blue-Collar	1	00416822:WorkshopDisplayGenericExclusion:KYWD							0000000F:Caps001:CNCY	0	0.000000		1	007585F0::REFR																																										
00746FC2	zzz_MILE_Recipe_TurkeyFlair	Plan: Turkey Backpack Flair		4	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD	003ECB8C:NonDroppable:KYWD	00499F7A:NonPlayerTradable:KYWD				0000000F:Caps001:CNCY	500	0.250000		0																																											
00748757	Storm_Clothes_Recipe_LostMediumArmour	Plan: Vault 63 Security Outfit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748763:Storm_Clothes_CO_LostMediumArmour:COBJ	0076EAD7:LL_Storm_Clothes_V63ArmourOutfit_Medium:LVLI																																									
00748755	Storm_Recipe_Workshop_FloorDecor_MoetheMole_Plushie	Plan: Moe the Mole Plushie		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	150	0.000000		1	00748761:Storm_workshop_co_CondProxy_FloorDecor_MoePlushie:COBJ																																										
0074875A	Storm_Clothes_Recipe_LostMediumHelmet	Plan: Vault 63 Security Helmet		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748766:Storm_Headwear_CO_LostMediumHelmet:COBJ	0076EAD7:LL_Storm_Clothes_V63ArmourOutfit_Medium:LVLI																																									
0074875E	zzz_Storm_Clothes_Recipe_HeadMirror	Plan: Head Mirror		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		1	0074876A:Storm_Headwear_CO_HeadMirror:COBJ																																										
00748756	Storm_Clothes_Recipe_LostHeavyArmour	Plan: Vault 63 Riot Control Outfit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748762:Storm_Clothes_CO_LostHeavyArmour:COBJ	0076EAD8:LL_Storm_Clothes_V63ArmourOutfit_Heavy:LVLI																																									
0074875D	Storm_Clothes_Recipe_BurntLabCoat02	Plan: Burnt Vault Chemist Coat		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		3	00748769:Storm_Clothes_CO_LostLabcoat02:COBJ	007720B7:Storm_DangerousPastimes_LL_QuestRewards_UniqueItemPool:LVLI	007AC797:zzzLL_SkylineValleyRecipes_Lost:LVLI																																								
00748758	Storm_Clothes_Recipe_LostLightArmour	Plan: Vault 63 Recon Outfit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748764:Storm_Clothes_CO_LostLightArmour:COBJ	0076EAD6:LL_Storm_Clothes_V63ArmourOutfit_Light:LVLI																																									
00748759	Storm_Clothes_Recipe_LostHeavyHelmet	Plan: Vault 63 Riot Control Helmet		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748765:Storm_Headwear_CO_LostHeavyHelmet:COBJ	0076EAD8:LL_Storm_Clothes_V63ArmourOutfit_Heavy:LVLI																																									
0074875C	Storm_Clothes_Recipe_BurntLabCoat01	Plan: Burnt Vault Lab Coat		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		3	00748768:Storm_Clothes_CO_LostLabcoat01:COBJ	007720B7:Storm_DangerousPastimes_LL_QuestRewards_UniqueItemPool:LVLI	007AC797:zzzLL_SkylineValleyRecipes_Lost:LVLI																																								
00748760	Storm_Recipe_Armor_Vault63HazmatSuit	Plan: Vault 63 Hazmat Suit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	500	0.250000		3	0074876C:Storm_co_Armor_Vault63HazmatSuit:COBJ	0076EA49:Storm_MQ13_FinalePt1_LL_Quest_Rewards:LVLI	007AC79D:zzzLL_SkylineValleyRecipes_Assorted:LVLI																																								
0074875F	Storm_Clothes_Recipe_BurntVaultSuit	Plan: Vault 63 Burnt Jumpsuit		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		3	0074876B:Storm_Clothes_CO_LostVaultSuit01:COBJ	0076EA4E:Storm_MQ03_IntroPt2_LL_Quest_Rewards:LVLI	007AC797:zzzLL_SkylineValleyRecipes_Lost:LVLI																																								
0074875B	Storm_Clothes_Recipe_LostLightHelmet	Plan: Vault 63 Recon Helmet		2	003D4327:UnsellableObject:KYWD	003E1567:ObjectTypeRecipe:KYWD						0000000F:Caps001:CNCY	75	0.250000		2	00748767:Storm_Headwear_CO_LostLightHelmet:COBJ	0076EAD6:LL_Storm_Clothes_V63ArmourOutfit_Light:LVLI																																									
