FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82	Ref83	Ref84	Ref85	Ref86	Ref87	Ref88	Ref89	Ref90	Ref91	Ref92	Ref93	Ref94	Ref95	Ref96	Ref97	Ref98	Ref99	Ref100	Ref101	Ref102	Ref103	Ref104	Ref105	Ref106	Ref107	Ref108	Ref109	Ref110	Ref111	Ref112	Ref113	Ref114	Ref115	Ref116	Ref117	Ref118	Ref119	Ref120	Ref121	Ref122	Ref123	Ref124	Ref125	Ref126	Ref127	Ref128	Ref129	Ref130	Ref131	Ref132
0064690B	QuestReward_XPD_FuelQuest_ARefugeesGuide	XPD_Fuel_ARefugeesGuide "Refuge Daily: A Refugee's Guide" [QUST:0063D33F]	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST	9	5	-1				00650A30:Caps_XPD_ARG_AshHeap:GLOB		0000000F:Caps001:CNCY		1				1	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST																																																																																																																																			
0064690B	QuestReward_XPD_FuelQuest_ARefugeesGuide	XPD_Fuel_ARefugeesGuide "Refuge Daily: A Refugee's Guide" [QUST:0063D33F]	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST	9	6	-1				00650A32:Caps_XPD_ARG_SavageDivideNorth:GLOB		0000000F:Caps001:CNCY		1				1	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST																																																																																																																																			
0064690B	QuestReward_XPD_FuelQuest_ARefugeesGuide	XPD_Fuel_ARefugeesGuide "Refuge Daily: A Refugee's Guide" [QUST:0063D33F]	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST	9	7	-1				00650A31:Caps_XPD_ARG_SavageDivideSouth:GLOB		0000000F:Caps001:CNCY		1				1	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST																																																																																																																																			
0064690B	QuestReward_XPD_FuelQuest_ARefugeesGuide	XPD_Fuel_ARefugeesGuide "Refuge Daily: A Refugee's Guide" [QUST:0063D33F]	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST	9	8	0	005A544C:LL_QuestReward_GoldBullion_Easy:LVLI	1						1				1	0063D33F:XPD_Fuel_ARefugeesGuide:"Refuge Daily: A Refugee's Guide":QUST																																																																																																																																			
0064B9A4	ChallengeReward_SCORE_Challenge_Daily_Expeditions			1	0	-1						0000000F:Caps001:CNCY		1				1	0064B9B2:SCORE_Challenge_Daily_QuestComplete_Expeditions_XPD_Pitt_Missions_All:CHAL																																																																																																																																			
0064B9A5	ChallengeReward_SCORE_Challenge_Weekly_Expeditions			1	0	-1						0000000F:Caps001:CNCY		1				10	0064B9B3:SCORE_Challenge_Weekly_Expeditions_XPD_Complete_Challenges_Daily:CHAL	0064B9B4:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_01:CHAL	0064B9B5:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_02:CHAL	0064B9B6:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_All:CHAL	0064B9B7:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Any_Missions_All:CHAL	0064B9BC:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Fuel_Dailies_All:CHAL	006648EC:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_All_RespondersOutfit:CHAL	006648EF:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_All_Group:CHAL	006648F1:SCORE_Challenge_Weekly_QuestComplete_Expeditions_XPD_Pitt_Missions_All_Union_PowerArmor:CHAL	0072DA68:SCORE_Challenge_Weekly_QuestComplete_Expeditions_AtlanticCity:CHAL																																																																																																																										
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	0	0	0063E385:E08A_Moonshine_LL_QuestReward_Basic:LVLI	1	0063E382:XP_E08A_Moonshine_Reward:GLOB	0063E384:Caps_E08A_Moonshine_Reward:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	1	0	0064016A:E08A_Moonshine_LL_QuestReward_ExtraVenom:LVLI	1	0063E37F:XP_E08A_Moonshine_1Distiller:GLOB	0063E37E:Caps_E08A_Moonshine_1Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	2	0	00640167:E08A_Moonshine_LL_QuestReward_1Distiller:LVLI	1	0063E37F:XP_E08A_Moonshine_1Distiller:GLOB	0063E37E:Caps_E08A_Moonshine_1Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	3	0	00640167:E08A_Moonshine_LL_QuestReward_1Distiller:LVLI	1	0063E37F:XP_E08A_Moonshine_1Distiller:GLOB	0063E37E:Caps_E08A_Moonshine_1Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	4	0	00640167:E08A_Moonshine_LL_QuestReward_1Distiller:LVLI	1	00640160:XP_E08A_Moonshine_2Distiller:GLOB	0063E37E:Caps_E08A_Moonshine_1Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	5	0	00640170:E08A_Moonshine_LL_QuestReward_2Distiller:LVLI	1	00640160:XP_E08A_Moonshine_2Distiller:GLOB	00640163:Caps_E08A_Moonshine_2Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	6	0	00640170:E08A_Moonshine_LL_QuestReward_2Distiller:LVLI	1	00640160:XP_E08A_Moonshine_2Distiller:GLOB	00640163:Caps_E08A_Moonshine_2Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	7	0	00640170:E08A_Moonshine_LL_QuestReward_2Distiller:LVLI	1	00640161:XP_E08A_Moonshine_3Distiller:GLOB	00640163:Caps_E08A_Moonshine_2Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	8	0	0064016B:E08A_Moonshine_LL_QuestReward_3Distiller:LVLI	1		00640162:Caps_E08A_Moonshine_3Distiller:GLOB		0000000F:Caps001:CNCY		1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	9	0	00640169:E08A_Moonshine_LL_QuestReward_Everything:LVLI	1	0069FA1D:XP_MutatedEvents:GLOB					1				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	10	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1						3				1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	11	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00638EA0	E08A_Moonshine_QuestReward_Stage1500_01	E08A_Moonshine "Event: Moonshine Jamboree" [QUST:006216DA]	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST	13	12	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	006216DA:E08A_Moonshine:"Event: Moonshine Jamboree":QUST																																																																																																																																			
00647B21	ZZZ_E09B_Wheel_QuestReward_Stage10000_01			0	-1	-1												0																																																																																																																																				
00647B2C	E08B_Eviction_QuestReward_Stage9000_01	E08B_EvictionNotice "Event: Eviction Notice" [QUST:006431CE]	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST	4	0	0	00647B2D:E08B_Eviction_LL_QuestReward:LVLI	1	00647B2B:E08B_Eviction_XP:GLOB	00647B2A:E08B_Eviction_Caps:GLOB		0000000F:Caps001:CNCY		1				1	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST																																																																																																																																			
00647B2C	E08B_Eviction_QuestReward_Stage9000_01	E08B_EvictionNotice "Event: Eviction Notice" [QUST:006431CE]	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST	4	1	0	0067F389:LL_MutatedEvents_Rewards:LVLI	1	0069FA1D:XP_MutatedEvents:GLOB					3				1	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST																																																																																																																																			
00647B2C	E08B_Eviction_QuestReward_Stage9000_01	E08B_EvictionNotice "Event: Eviction Notice" [QUST:006431CE]	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST	4	2	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST																																																																																																																																			
00647B2C	E08B_Eviction_QuestReward_Stage9000_01	E08B_EvictionNotice "Event: Eviction Notice" [QUST:006431CE]	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST	4	3	0	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI	1						1			008278F3:P62_LCP_TheDrifter_KeycardChance_EventsPublic:GLOB	1	006431CE:E08B_EvictionNotice:"Event: Eviction Notice":QUST																																																																																																																																			
006502E6	zzz_QuestReward_XPD_Pitt02_Mission_OptionalObjective	XPD_Pitt02_Mission "The Pitt: From Ashes to Fire" [QUST:00648280]	00648280:XPD_Pitt02_Mission:"The Pitt: From Ashes to Fire":QUST	1	0	0	003F5CA9:LLS_Loot_GoodyBag_Small:LVLI	0	005EF6F5:XP_Reward_BreadCrumb_Common:GLOB	005EF6F4:Caps_Reward_BreadCrumb_Common:GLOB		0000000F:Caps001:CNCY		1				1	00648280:XPD_Pitt02_Mission:"The Pitt: From Ashes to Fire":QUST																																																																																																																																			
00650F68	ChallengeReward_SCORE_Challenge_Weekly_ChallengeComplete_Event_MoonshineJamboree_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F63	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_TestYourMetal			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F69	ChallengeReward_SCORE_Challenge_Weekly_ChallengeComplete_Event_TestYourMetal_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F64	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_EvictionNotice			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F61	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_MoonshineJamboree			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F65	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_MoonshineJamboree			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F66	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_TestYourMetal			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F62	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_EvictionNotice			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00650F67	ChallengeReward_SCORE_Challenge_Weekly_ChallengeComplete_Event_EvictionNotice_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B7	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_CranberryBog			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B3	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_ToxicValley			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B1	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_Forest			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B0	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_AshHeap			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B8	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_Forest			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B9	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_SavageDivide			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B4	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_CranberryBog			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510BA	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_Mire			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510BB	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_ToxicValley			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B5	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_SwampForest			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B2	ChallengeReward_SCORE_Challenge_Daily_QuestComplete_Event_Region_SavageDivide			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510BC	ChallengeReward_SCORE_Challenge_Weekly_ChallengeComplete_Event_Region_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006510B6	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Event_Region_AshHeap			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D38	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Intoxicated_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D32	ChallengeReward_SCORE_Challenge_Daily_Kill_Gulper_When_Intoxicated_Moonshine			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D39	ChallengeReward_SCORE_Challenge_Daily_Kill_Creature_When_Intoxicated_HardLemonade			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D33	ChallengeReward_SCORE_Challenge_Daily_Kill_Creature_When_Intoxicated_Moonshine			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D34	ChallengeReward_SCORE_Challenge_Daily_Kill_SuperMutant_When_Intoxicated_LeadChampagne			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D3A	ChallengeReward_SCORE_Challenge_Daily_Kill_Robot_When_Intoxicated_HardLemonade			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D35	ChallengeReward_SCORE_Challenge_Daily_Kill_Creature_When_Intoxicated_LeadChampagne			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D36	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Intoxicated			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
00655D37	ChallengeReward_SCORE_Challenge_Weekly_QuestComplete_Photograph_Daily			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006579C3	QuestReward_XPD_FuelQuest_Mutual	XPD_Fuel_Recipe "Refuge Daily: Recipe for Success" [QUST:00621FB7]	00621FB7:XPD_Fuel_Recipe:"Refuge Daily: Recipe for Success":QUST	2	0	0	006371BC:XPD_FuelQuests_LL_Reward_Fuel:LVLI	1	006371B0:XP_XPD_FuelQuests:GLOB	006371AF:Caps_XPD_FuelQuests:GLOB		0000000F:Caps001:CNCY		1				1	0063D5BD:XPD_Fuel_Mutual:"Refuge Daily: Mutual Aid":QUST																																																																																																																																			
006579C3	QuestReward_XPD_FuelQuest_Mutual	XPD_Fuel_Recipe "Refuge Daily: Recipe for Success" [QUST:00621FB7]	00621FB7:XPD_Fuel_Recipe:"Refuge Daily: Recipe for Success":QUST	2	1	0	005A544C:LL_QuestReward_GoldBullion_Easy:LVLI	1						1				1	0063D5BD:XPD_Fuel_Mutual:"Refuge Daily: Mutual Aid":QUST																																																																																																																																			
00657C60	QuestReward_XPD_FuelQuest_CodeBlue	XPD_Fuel_Recipe "Refuge Daily: Recipe for Success" [QUST:00621FB7]	00621FB7:XPD_Fuel_Recipe:"Refuge Daily: Recipe for Success":QUST	2	0	0	006371BC:XPD_FuelQuests_LL_Reward_Fuel:LVLI	1	006371B0:XP_XPD_FuelQuests:GLOB	006371AF:Caps_XPD_FuelQuests:GLOB		0000000F:Caps001:CNCY		1				1	0063BED4:XPD_Fuel_CodeBlue:"Refuge Daily: Code Blue":QUST																																																																																																																																			
00657C60	QuestReward_XPD_FuelQuest_CodeBlue	XPD_Fuel_Recipe "Refuge Daily: Recipe for Success" [QUST:00621FB7]	00621FB7:XPD_Fuel_Recipe:"Refuge Daily: Recipe for Success":QUST	2	1	0	005A544C:LL_QuestReward_GoldBullion_Easy:LVLI	1						1				1	0063BED4:XPD_Fuel_CodeBlue:"Refuge Daily: Code Blue":QUST																																																																																																																																			
00666FF2	ChallengeReward_SCORE_Challenge_Daily_Scrap_BoardGame			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
006671B9	ChallengeReward_ATX_DE2022_Pitt_Challenge_Daily_Kill_PerkPack			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1				1	006671AD:ATX_DE2022_Pitt_Challenge_Daily_Kill_PerkPack:CHAL																																																																																																																																			
006671BA	ChallengeReward_ATX_DE2022_Pitt_Challenge_Daily_Kill_LegendaryModule			1	0	0	005652F9:LegendaryModule:MISC	1				0000000F:Caps001:CNCY		1				1	006671AF:ATX_DE2022_Pitt_Challenge_Daily_Kill_LegendaryModule:CHAL																																																																																																																																			
006671B3	ChallengeReward_ATX_DE2022_Pitt_Challenge_Daily_Kill_CarryBooster			1	0	0	006029FC:SCORE_Boost_CarryWeight:ALCH	1				0000000F:Caps001:CNCY		1				1	006671B0:ATX_DE2022_Pitt_Challenge_Daily_Kill_CarryBooster:CHAL																																																																																																																																			
006671B4	ChallengeReward_ATX_DE2022_Pitt_Challenge_Event_Complete			1	0	0	00669183:ATX_Clothes_Fanatic03_Outfit_Stalker:ARMO	1				0000000F:Caps001:CNCY		1				1	006671AB:ATX_DE2022_Pitt_Challenge_Event_Complete:CHAL																																																																																																																																			
006671B4	ChallengeReward_ATX_DE2022_Pitt_Challenge_Event_Complete			1	0	1	00669184:ATX_Headwear_Fanatic03_Helmet_Stalker:ARMO	1				0000000F:Caps001:CNCY		1				1	006671AB:ATX_DE2022_Pitt_Challenge_Event_Complete:CHAL																																																																																																																																			
006671B4	ChallengeReward_ATX_DE2022_Pitt_Challenge_Event_Complete			1	1	-1												1	006671AB:ATX_DE2022_Pitt_Challenge_Event_Complete:CHAL																																																																																																																																			
006671B8	ChallengeReward_ATX_DE2022_Pitt_Challenge_Daily_Kill_RepairKit			1	0	0	0041ADEB:ATX_Utility_RepairKit_Basic:UTIL	1				0000000F:Caps001:CNCY		1				1	006671B1:ATX_DE2022_Pitt_Challenge_Daily_Kill_RepairKit:CHAL																																																																																																																																			
006671B5	ChallengeReward_ATX_DE2022_Pitt_Challenge_Daily_Kill_Lunchbox			1	0	0	003DF247:SCORE_Lunchbox_Consumable:ALCH	1				0000000F:Caps001:CNCY		1				1	006671AE:ATX_DE2022_Pitt_Challenge_Daily_Kill_Lunchbox:CHAL																																																																																																																																			
006671B6	ChallengeReward_ATX_DE2022_Pitt_Challenge_Weekly_AutoAxe_Week2			1	0	0	00653FCD:SCORE_Banner_Consumable:ALCH	1						1				0																																																																																																																																				
006671B7	ChallengeReward_ATX_DE2022_Pitt_Challenge_Weekly_AutoAxe_Week1			1	0	0	00653FCD:SCORE_Banner_Consumable:ALCH	1						1				0																																																																																																																																				
00668016	ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Daily			1	0	-1						0000000F:Caps001:CNCY		1				6	0066800A:ATX_DE2022_Halloween_SCORE_Challenge_Daily_GiveOutCandy:CHAL	0066800D:ATX_DE2022_Halloween_SCORE_Challenge_Daily_TrickorTreat:CHAL	006F7E17:ATX_DE2023_Halloween_SCORE_Challenge_Daily_GiveOutCandy:CHAL	006F7E1A:ATX_DE2023_Halloween_SCORE_Challenge_Daily_TrickorTreat:CHAL	0079C892:ATX_DE2024_Halloween_SCORE_Challenge_Daily_GiveOutCandy:CHAL	0079C898:ATX_DE2024_Halloween_SCORE_Challenge_Daily_TrickorTreat:CHAL																																																																																																																														
00668013	ChallengeReward_ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day2			1	0	0	0041ADEB:ATX_Utility_RepairKit_Basic:UTIL	1				0000000F:Caps001:CNCY		1				1	00668007:ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day2:CHAL																																																																																																																																			
00668012	ChallengeReward_ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day1			1	0	0	003DF247:SCORE_Lunchbox_Consumable:ALCH	1				0000000F:Caps001:CNCY		1				1	00668006:ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day1:CHAL																																																																																																																																			
00668017	ChallengeReward_ATX_DE2022_DynamicEvent_SCORE_Challenge_Weekly			1	0	-1						0000000F:Caps001:CNCY		1				16	006671AC:ATX_DE2022_Pitt_Challenge_Weekly_AutoAxe_Week2:CHAL	006671B2:ATX_DE2022_Pitt_Challenge_Weekly_AutoAxe_Week1:CHAL	0066800B:ATX_DE2022_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week1:CHAL	0066800C:ATX_DE2022_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week2:CHAL	0066800E:ATX_DE2022_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week1:CHAL	0066800F:ATX_DE2022_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week2:CHAL	0066EFC9:ATX_DE2022_Anniversary_SCORE_Challenge_Weekly_MysteryItem_Week1:CHAL	0066EFCA:ATX_DE2022_Anniversary_SCORE_Challenge_Weekly_MysteryItem_Week2:CHAL	006F7E14:ATX_DE2023_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week2:CHAL	006F7E1C:ATX_DE2023_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week1:CHAL	006F7E1E:ATX_DE2023_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week2:CHAL	006F7E1F:ATX_DE2023_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week1:CHAL	0079C894:ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week2:CHAL	0079C897:ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week1:CHAL	0079C89C:ATX_DE2024_Halloween_SCORE_Challenge_Weekly_TrickOrTreat_Week2:CHAL	0079C89D:ATX_DE2024_Halloween_SCORE_Challenge_Weekly_GiveOutCandy_Week1:CHAL																																																																																																																				
00668015	ChallengeReward_ATX_DE2022_Halloween_Challenge_Weekly_Scorched			1	0	0	006029FC:SCORE_Boost_CarryWeight:ALCH	3				0000000F:Caps001:CNCY		1				0																																																																																																																																				
00668014	ChallengeReward_ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day3			1	0	0	005EE7EC:SCORE_Bubblegum_Perfect:ALCH	3				0000000F:Caps001:CNCY		1				1	00668008:ATX_DE2022_Halloween_Challenge_Daily_Scorched_Day3:CHAL																																																																																																																																			
00668A62	ChallengeReward_SCORE_Challenge_Weekly_Workshop			1	0	-1						0000000F:Caps001:CNCY		1				1	005C2FE4:SCORE_Challenge_Weekly_ClaimWorkshop:CHAL																																																																																																																																			
00668A63	ChallengeReward_SCORE_Challenge_Weekly_Progression			1	0	-1						0000000F:Caps001:CNCY		1				0																																																																																																																																				
