FormID	EDID	FULL	SNAM	TNAM	CNAM	ENAM	CondCount	Cond1	Cond2	Cond3	Cond4	Cond5	Cond6	Cond7	Cond8	Cond9	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	Cond26	Cond27	Cond28	Cond29	Cond30	Cond31	Cond32	Cond33	Cond34	Cond35	Cond36	Cond37	Cond38	Cond39	Cond40	Cond41	Cond42	Cond43	Cond44	Cond45	Cond46	Cond47	Cond48	Cond49	Cond50	Cond51	Cond52
008AFF58	ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_MeleeAutomatic	Deal Power Tool Weapon damage with the "Rip's Bounty" buff active	Enemy Total Damage Inflicted	2000			3	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeAutomaticMelee "Power Tool" [KYWD:006D5081]|00 00 00 00|0|-1|Subject|																																																	
008AFF59	ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Ballistic	Deal Ballistic Weapon Damage with the "Rip's Bounty" buff active	Enemy Total Damage Inflicted	15000			3	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeBallistic "Ballistic" [KYWD:00092A86]|00 00 00 00|0|-1|Subject|																																																	
008AFF5A	ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Shotgun	Deal Shotgun Damage with the "Rip's Bounty" buff active	Enemy Total Damage Inflicted	5000			3	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeShotgun "Shotgun" [KYWD:00226454]|00 00 00 00|0|-1|Subject|																																																	
008AFF5B	ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Archaic_Bow	Deal Archaic Weapon or Bow Damage with the "Rip's Bounty" buff active	Enemy Total Damage Inflicted	5000			4	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10010000|1.000000|CHAL_DoesTargetWeaponHaveKeyword|00 00 00|00 00|WeaponTypeArchaic "Archaic" [KYWD:0033AB23]|00 00 00 00|0|-1|Subject|	10010000|1.000000|CHAL_DoesTargetWeaponHaveKeyword|00 00 00|00 00|WeaponTypeBow "Bow" [KYWD:0017F4FB]|00 00 00 00|0|-1|Subject|																																																
008AFF5C	ZZZ_ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Poison	CUT - Deal Poison Damage to an Enemy while under the Effects of X buff	Enemy Total Damage Inflicted	1000			4	10000000|0.000000|GetGlobalValue|00 00 00|00 00|TrueGlobal [GLOB:00036E00]|00 00 00 00|0|-1|Subject|	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|CHAL_DoesTargetWeaponHaveKeyword|00 00 00|00 00|WeaponTypePoisonDamage "Poison" [KYWD:00859A8D]|00 00 00 00|0|-1|Subject|																																																
008AFF5D	ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Unarmed	Deal Fist Weapon Damage with the "Rip's Bounty" buff active	Enemy Total Damage Inflicted	4000			3	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|WornHasKeyword|00 00 00|00 00|WeaponTypeUnarmed "Fist" [KYWD:0005240E]|00 00 00 00|0|-1|Subject|																																																	
008AFF5E	ZZZ_ATX_DE2026_WeaponsExpert_Challenge_Deal_Damage_Cryo	CUT - Deal Cryo Damage to an Enemy while under the Effects of X buff	Enemy Total Damage Inflicted	1000			4	10000000|0.000000|GetGlobalValue|00 00 00|00 00|TrueGlobal [GLOB:00036E00]|00 00 00 00|0|-1|Subject|	00000000|1.000000|IsFalloutWorlds|00 00 00|00 00|00 00 00 00|00 00 00 00|0|-1|Subject|	10000000|1.000000|HasMagicEffectKeyword|00 00 00|00 00|WeaponsExpert_StatueTypeItem_GatheringBuff [KYWD:008B1D60]|00 00 00 00|0|-1|Subject|	10000000|1.000000|CHAL_DoesTargetWeaponHaveKeyword|00 00 00|00 00|DamageTypeCyro [KYWD:0004A0C9]|00 00 00 00|0|-1|Subject|																																																
008B1F1C	WorldPets_PetLevelling_Cat_COS_PlayerIcon01	Cat - Reach Level 25	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerIcon01 [CNDF:008B1F8E]|00 00 00 00|0|-1|Subject|																																																			
008B1F1D	WorldPets_PetLevelling_Cat_COS_PlayerIcon02	Cat - Reach Level 80	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerIcon02 [CNDF:008B1F8F]|00 00 00 00|0|-1|Subject|																																																			
008B1F1E	WorldPets_PetLevelling_Cat_COS_PlayerTitlePrefix01	Cat - Reach Level 10	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerTitlePrefix01 [CNDF:008B1F90]|00 00 00 00|0|-1|Subject|																																																			
008B1F1F	WorldPets_PetLevelling_Cat_COS_PlayerTitlePrefix02	Cat - Reach Level 90	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerTitlePrefix02 [CNDF:008B1F91]|00 00 00 00|0|-1|Subject|																																																			
008B1F20	WorldPets_PetLevelling_Cat_COS_PlayerTitleSuffix01	Cat - Reach Level 55	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerTitleSuffix01 [CNDF:008B1F92]|00 00 00 00|0|-1|Subject|																																																			
008B1F21	WorldPets_PetLevelling_Cat_COS_PlayerTitleSuffix02	Cat - Reach Level 130	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_COS_PlayerTitleSuffix02 [CNDF:008B1F93]|00 00 00 00|0|-1|Subject|																																																			
008B1F22	zzz_WorldPets_PetLevelling_Cat_CUR_Atoms02		World Pet Levelled Up	1			0																																																				
008B1F23	zzz_WorldPets_PetLevelling_Cat_CUR_Atoms01		World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_CUR_Atoms01 [CNDF:008B1F95]|00 00 00 00|0|-1|Subject|																																																			
008B1F24	zzz_WorldPets_PetLevelling_Cat_CUR_Caps02		World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|zzz_WorldPets_PetLevelling_Reward_Cat_Condition_CUR_Caps02 [CNDF:008B1F96]|00 00 00 00|0|-1|Subject|																																																			
008B1F25	zzz_WorldPets_PetLevelling_Cat_CUR_Caps03		World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|zzz_WorldPets_PetLevelling_Reward_Cat_Condition_CUR_Caps03 [CNDF:008B1F97]|00 00 00 00|0|-1|Subject|																																																			
008B1F26	WorldPets_PetLevelling_Cat_CUR_GoldBullions01	Cat - Reach Level 140	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_CUR_GoldBullions01 [CNDF:008B1F98]|00 00 00 00|0|-1|Subject|																																																			
008B1F27	WorldPets_PetLevelling_Cat_CUR_Lunchboxes01	Cat - Reach Level 110	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_CUR_Lunchboxes01 [CNDF:008B1F99]|00 00 00 00|0|-1|Subject|																																																			
008B1F28	WorldPets_PetLevelling_Cat_CUR_PerkCards01	Cat - Reach Level 35	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_CUR_PerkCards01 [CNDF:008B1F9A]|00 00 00 00|0|-1|Subject|																																																			
008B1F29	WorldPets_PetLevelling_Cat_CUR_PerkCoins01	Cat - Reach Level 75	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_CUR_PerkCoins01 [CNDF:008B1F9B]|00 00 00 00|0|-1|Subject|																																																			
008B1F2B	WorldPets_PetLevelling_Cat_PRK_Buff01Rank01	Cat - Reach Level 5	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff01Rank01 [CNDF:008B1F9C]|00 00 00 00|0|-1|Subject|																																																			
008B1F2C	WorldPets_PetLevelling_Cat_PRK_Buff01Rank02	Cat - Reach Level 40	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff01Rank02 [CNDF:008B1F9D]|00 00 00 00|0|-1|Subject|																																																			
008B1F2D	WorldPets_PetLevelling_Cat_PRK_Buff01Rank03	Cat - Reach Level 85	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff01Rank03 [CNDF:008B1F9E]|00 00 00 00|0|-1|Subject|																																																			
008B1F2E	WorldPets_PetLevelling_Cat_PRK_Buff02Rank01	Cat - Reach Level 20	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff02Rank01 [CNDF:008B1F9F]|00 00 00 00|0|-1|Subject|																																																			
008B1F2F	WorldPets_PetLevelling_Cat_PRK_Buff02Rank02	Cat - Reach Level 60	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff02Rank02 [CNDF:008B1FA0]|00 00 00 00|0|-1|Subject|																																																			
008B1F30	WorldPets_PetLevelling_Cat_PRK_Buff02Rank03	Cat - Reach Level 120	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_Buff02Rank03 [CNDF:008B1FA1]|00 00 00 00|0|-1|Subject|																																																			
008B1F31	WorldPets_PetLevelling_Cat_PRK_CarryCapacity01	Cat - Reach Level 30	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_CarryCapacity01 [CNDF:008B1FA2]|00 00 00 00|0|-1|Subject|																																																			
008B1F32	WorldPets_PetLevelling_Cat_PRK_CarryCapacity02	Cat - Reach Level 70	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_CarryCapacity02 [CNDF:008B1FA3]|00 00 00 00|0|-1|Subject|																																																			
008B1F33	WorldPets_PetLevelling_Cat_PRK_CarryCapacity03	Cat - Reach Level 170	World Pet Levelled Up	60			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_PRK_CarryCapacity03 [CNDF:008B1FA4]|00 00 00 00|0|-1|Subject|																																																			
008B1F34	WorldPets_PetLevelling_Cat_UPG_PetProwess01	Cat - Reach Level 50	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_UPG_PetProwess01 [CNDF:008B1FA5]|00 00 00 00|0|-1|Subject|																																																			
008B1F35	WorldPets_PetLevelling_Cat_UPG_PetProwess02	Cat - Reach Level 100	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_UPG_PetProwess02 [CNDF:008B1FA6]|00 00 00 00|0|-1|Subject|																																																			
008B1F36	WorldPets_PetLevelling_Cat_UPG_PetProwess03	Cat - Reach Level 150	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_UPG_PetProwess03 [CNDF:008B1FA7]|00 00 00 00|0|-1|Subject|																																																			
008B1F37	WorldPets_PetLevelling_Cat_UPG_PetProwess04	Cat - Reach Level 200	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Cat_Condition_UPG_PetProwess04 [CNDF:008B1FA8]|00 00 00 00|0|-1|Subject|																																																			
008B1F38	WorldPets_PetLevelling_Dog_COS_PlayerIcon01	Dog - Reach Level 25	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerIcon01 [CNDF:008B1FB0]|00 00 00 00|0|-1|Subject|																																																			
008B1F39	WorldPets_PetLevelling_Dog_COS_PlayerIcon02	Dog - Reach Level 80	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerIcon02 [CNDF:008B1FB1]|00 00 00 00|0|-1|Subject|																																																			
008B1F3A	WorldPets_PetLevelling_Dog_COS_PlayerTitlePrefix01	Dog - Reach Level 10	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerTitlePrefix01 [CNDF:008B1FB2]|00 00 00 00|0|-1|Subject|																																																			
008B1F3B	WorldPets_PetLevelling_Dog_COS_PlayerTitlePrefix02	Dog - Reach Level 90	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerTitlePrefix02 [CNDF:008B1FB3]|00 00 00 00|0|-1|Subject|																																																			
008B1F3C	WorldPets_PetLevelling_Dog_COS_PlayerTitleSuffix01	Dog - Reach Level 55	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerTitleSuffix01 [CNDF:008B1FB4]|00 00 00 00|0|-1|Subject|																																																			
008B1F3D	WorldPets_PetLevelling_Dog_COS_PlayerTitleSuffix02	Dog - Reach Level 130	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_COS_PlayerTitleSuffix02 [CNDF:008B1FB5]|00 00 00 00|0|-1|Subject|																																																			
008B1F3E	zzz_WorldPets_PetLevelling_Dog_CUR_Atoms02		World Pet Levelled Up	1			0																																																				
008B1F3F	zzz_WorldPets_PetLevelling_Dog_CUR_Atoms01		World Pet Levelled Up	1			0																																																				
008B1F40	zzz_WorldPets_PetLevelling_Dog_CUR_Caps02		World Pet Levelled Up	1			0																																																				
008B1F41	zzz_WorldPets_PetLevelling_Dog_CUR_Caps03		World Pet Levelled Up	1			0																																																				
008B1F42	WorldPets_PetLevelling_Dog_CUR_GoldBullions01	Dog - Reach Level 140	World Pet Levelled Up	30			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_CUR_GoldBullions01 [CNDF:008B1FBA]|00 00 00 00|0|-1|Subject|																																																			
008B1F43	WorldPets_PetLevelling_Dog_CUR_Lunchboxes01	Dog - Reach Level 110	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_CUR_Lunchboxes01 [CNDF:008B1FBB]|00 00 00 00|0|-1|Subject|																																																			
008B1F44	WorldPets_PetLevelling_Dog_CUR_PerkCards01	Dog - Reach Level 35	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_CUR_PerkCards01 [CNDF:008B1FBC]|00 00 00 00|0|-1|Subject|																																																			
008B1F45	WorldPets_PetLevelling_Dog_CUR_PerkCoins01	Dog - Reach Level 75	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_CUR_PerkCoins01 [CNDF:008B1FBD]|00 00 00 00|0|-1|Subject|																																																			
008B1F47	WorldPets_PetLevelling_Dog_PRK_Buff01Rank01	Dog - Reach Level 5	World Pet Levelled Up	5			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff01Rank01 [CNDF:008B1FBE]|00 00 00 00|0|-1|Subject|																																																			
008B1F48	WorldPets_PetLevelling_Dog_PRK_Buff01Rank02	Dog - Reach Level 40	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff01Rank02 [CNDF:008B1FBF]|00 00 00 00|0|-1|Subject|																																																			
008B1F49	WorldPets_PetLevelling_Dog_PRK_Buff01Rank03	Dog - Reach Level 85	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff01Rank03 [CNDF:008B1FC0]|00 00 00 00|0|-1|Subject|																																																			
008B1F4A	WorldPets_PetLevelling_Dog_PRK_Buff02Rank01	Dog - Reach Level 20	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff02Rank01 [CNDF:008B1FC1]|00 00 00 00|0|-1|Subject|																																																			
008B1F4B	WorldPets_PetLevelling_Dog_PRK_Buff02Rank02	Dog - Reach Level 60	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff02Rank02 [CNDF:008B1FC2]|00 00 00 00|0|-1|Subject|																																																			
008B1F4C	WorldPets_PetLevelling_Dog_PRK_Buff02Rank03	Dog - Reach Level 120	World Pet Levelled Up	35			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_Buff02Rank03 [CNDF:008B1FC3]|00 00 00 00|0|-1|Subject|																																																			
008B1F4D	WorldPets_PetLevelling_Dog_PRK_CarryCapacity01	Dog - Reach Level 30	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_CarryCapacity01 [CNDF:008B1FC4]|00 00 00 00|0|-1|Subject|																																																			
008B1F4E	WorldPets_PetLevelling_Dog_PRK_CarryCapacity02	Dog - Reach Level 70	World Pet Levelled Up	10			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_CarryCapacity02 [CNDF:008B1FC5]|00 00 00 00|0|-1|Subject|																																																			
008B1F4F	WorldPets_PetLevelling_Dog_PRK_CarryCapacity03	Dog - Reach Level 170	World Pet Levelled Up	60			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_PRK_CarryCapacity03 [CNDF:008B1FC6]|00 00 00 00|0|-1|Subject|																																																			
008B1F50	WorldPets_PetLevelling_Dog_UPG_PetProwess01	Dog - Reach Level 50	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_UPG_PetProwess01 [CNDF:008B1FC7]|00 00 00 00|0|-1|Subject|																																																			
008B1F51	WorldPets_PetLevelling_Dog_UPG_PetProwess02	Dog - Reach Level 100	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_UPG_PetProwess02 [CNDF:008B1FC8]|00 00 00 00|0|-1|Subject|																																																			
008B1F52	WorldPets_PetLevelling_Dog_UPG_PetProwess03	Dog - Reach Level 150	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_UPG_PetProwess03 [CNDF:008B1FC9]|00 00 00 00|0|-1|Subject|																																																			
008B1F53	WorldPets_PetLevelling_Dog_UPG_PetProwess04	Dog - Reach Level 200	World Pet Levelled Up	50			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Dog_Condition_UPG_PetProwess04 [CNDF:008B1FCA]|00 00 00 00|0|-1|Subject|																																																			
008B1F72	WorldPets_PetLevelling_Radhog_COS_PlayerIcon01	Radhog - Reach Level 25	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerIcon01 [CNDF:008B1FCB]|00 00 00 00|0|-1|Subject|																																																			
008B1F73	WorldPets_PetLevelling_Radhog_COS_PlayerIcon02	Radhog - Reach Level 80	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerIcon02 [CNDF:008B1FCC]|00 00 00 00|0|-1|Subject|																																																			
008B1F74	WorldPets_PetLevelling_Radhog_COS_PlayerTitlePrefix01	Radhog - Reach Level 10	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerTitlePrefix01 [CNDF:008B1FCD]|00 00 00 00|0|-1|Subject|																																																			
008B1F75	WorldPets_PetLevelling_Radhog_COS_PlayerTitlePrefix02	Radhog - Reach Level 90	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerTitlePrefix02 [CNDF:008B1FCE]|00 00 00 00|0|-1|Subject|																																																			
008B1F76	WorldPets_PetLevelling_Radhog_COS_PlayerTitleSuffix01	Radhog - Reach Level 55	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerTitleSuffix01 [CNDF:008B1FCF]|00 00 00 00|0|-1|Subject|																																																			
008B1F77	WorldPets_PetLevelling_Radhog_COS_PlayerTitleSuffix02	Radhog - Reach Level 130	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_COS_PlayerTitleSuffix02 [CNDF:008B1FD0]|00 00 00 00|0|-1|Subject|																																																			
008B1F78	zzz_WorldPets_PetLevelling_Radhog_CUR_Atoms02		World Pet Levelled Up	1			0																																																				
008B1F79	zzz_WorldPets_PetLevelling_Radhog_CUR_Atoms01		World Pet Levelled Up	1			0																																																				
008B1F7A	zzz_WorldPets_PetLevelling_Radhog_CUR_Caps02		World Pet Levelled Up	1			0																																																				
008B1F7B	zzz_WorldPets_PetLevelling_Radhog_CUR_Caps03		World Pet Levelled Up	1			0																																																				
008B1F7C	WorldPets_PetLevelling_Radhog_CUR_GoldBullions01	Radhog - Reach Level 140	World Pet Levelled Up	30			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_CUR_GoldBullions01 [CNDF:008B1FD5]|00 00 00 00|0|-1|Subject|																																																			
008B1F7D	WorldPets_PetLevelling_Radhog_CUR_Lunchboxes01	Radhog - Reach Level 110	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_CUR_Lunchboxes01 [CNDF:008B1FD6]|00 00 00 00|0|-1|Subject|																																																			
008B1F7E	WorldPets_PetLevelling_Radhog_CUR_PerkCards01	Radhog - Reach Level 35	World Pet Levelled Up	1			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_CUR_PerkCards01 [CNDF:008B1FD7]|00 00 00 00|0|-1|Subject|																																																			
008B1F7F	WorldPets_PetLevelling_Radhog_CUR_PerkCoins01	Radhog - Reach Level 75	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_CUR_PerkCoins01 [CNDF:008B1FD8]|00 00 00 00|0|-1|Subject|																																																			
008B1F81	WorldPets_PetLevelling_Radhog_PRK_Buff01Rank01	Radhog - Reach Level 5	World Pet Levelled Up	5			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_PRK_Buff01Rank01 [CNDF:008B1FD9]|00 00 00 00|0|-1|Subject|																																																			
008B1F82	WorldPets_PetLevelling_Radhog_PRK_Buff01Rank02	Radhog - Reach Level 40	World Pet Levelled Up	40			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_PRK_Buff01Rank02 [CNDF:008B1FDA]|00 00 00 00|0|-1|Subject|																																																			
008B1F83	WorldPets_PetLevelling_Radhog_PRK_Buff01Rank03	Radhog - Reach Level 85	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_PRK_Buff01Rank03 [CNDF:008B1FDB]|00 00 00 00|0|-1|Subject|																																																			
008B1F84	WorldPets_PetLevelling_Radhog_PRK_Buff02Rank01	Radhog - Reach Level 20	World Pet Levelled Up	15			1	10000000|1.000000|IsTrueForConditionForm|00 00 00|00 00|WorldPets_PetLevelling_Reward_Radhog_Condition_PRK_Buff02Rank01 [CNDF:008B1FDC]|00 00 00 00|0|-1|Subject|																																																			
