ARMO_FormID	ARMO_EDID	ARMO_FULL	KeywordCount	DATA_Value	DATA_Weight	DATA_Health	DAMA_Energy_Amount	DAMA_Energy_Curve	DAMA_Fire_Amount	DAMA_Fire_Curve	DAMA_Cryo_Amount	DAMA_Cryo_Curve	DAMA_Poison_Amount	DAMA_Poison_Curve	DAMA_Rad_Amount	DAMA_Rad_Curve	DAMA_Physical_Amount	DAMA_Physical_Curve	APPR_SlotCount	APPR_1	APPR_2	APPR_3	APPR_4	APPR_5	APPR_6	APPR_7	APPR_8	APPR_9	APPR_10	APPR_11	APPR_12	APPR_13	APPR_14	CVT1_DurabilityMin	CVT2_CondDmgScaleFactor	CVT3_DurabilityMax	ModelCount	Model1	Model2	Model3	Model4	Model5	Model6	Model7	Model8	Model9	Model10	Model11	Model12	Model13	Model14	Model15	Model16	Model17	Model18	Model19	Model20	Model21	Model22	Model23	Model24	Model25	Model26	Model27	Model28
0069CD4E	Moon_ATX_Armor_PowerArmor_ExcavatorRaider_LegLeft_NONPLAYABLE	Bone Raider Left Leg Skull	0	100	12.000000	100													6	ap_PowerArmor_LLegMod:Paint	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬									Durability_Armor_Power_Min	ConditionDamageScaleFactor_PowerArmor_Excavator	Durability_Armor_Power_Max	1	AA_Power_Leg_Left_T45:0018E8C5																											
0069ED55	MOON_General_Workshop_Clothes_TruckerUniform	Trucker Uniform	0	15	0.100000	0													0																		2	NakedHands:00000D6C	MOON_General_Workshop_AATruckerUniform:0069ED54																										
006A0645	SkinBlueDevil		0	0	0.000000	0													5	ap_Legendary1:Legendary Mod ¬	ap_Legendary2:Legendary Mod ¬¬	ap_Legendary3:Legendary Mod ¬¬¬	ap_Legendary4:Legendary Mod ¬¬¬¬	ap_Legendary5:Legendary Mod ¬¬¬¬¬													1	SkinBlueDevilAA:006A064A																											
006A260B	SCORE_S13_Underarmor_Luchador	Luchador Underarmor	0	0	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																2	NakedHands:00000D6C	SCORE_S13_AAUnderarmor_Luchador_Clothes:006A2608																										
006A260D	SCORE_S13_Headwear_CrystalGazer	Crystal-Gazer Hat	0	0	0.100000	0													0																		1	SCORE_S13_AAHeadwear_CrystalGazer:006A260A																											
006A260C	SCORE_S13_Headwear_Luchador	Luchador Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	SCORE_S13_AAHeadwear_Luchador:006A2607																											
006A260E	SCORE_S13_Clothes_CrystalGazer	Crystal-Gazer Outfit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	SCORE_S13_AAClothes_CrystalGazer:006A2609																										
006A3C57	SCORE_S13_ARMO_Headwear_RubberMonster	Rubber Monster Headwear	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	SCORE_S13_ARMA_Headwear_RubberMonster:006A3C55																											
006A3C56	SCORE_S13_Clothes_ARMO_Outfit_RubberMonster	Rubber Monster Outfit	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	2	SCORE_S13_ARMA_Outfit_RubberMonster:006A3C54	NakedHands:00000D6C																										
006A590B	Clothes_JoeyBelloOutfit_NotPlayable		0	0	99.900002	0													0																		2	NakedHands:00000D6C	AAClothesScarberryOutfit:006939CB																										
006A908C	ATX_ARMO_Underarmor_FreeStatesResistance	Free States Resistance Underarmor	0	0	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																1	ATX_ARMA_Underarmor_FreeStatesResistance:006A908B																											
006B94BF	zzzSCORE_S13_Clothes_Outfit_BlueRidgeScout	Blue Ridge Scout Outfit	0	0	1.000000	0													0																		3	zzzSCORE_S13_AAClothesBlueRidgeScout_Hat:006C1FA8	zzzSCORE_S13_AAClothesBlueRidgeScout_Clothes:006B94BE	zzzSCORE_S13_AAClothesBlueRidgeScout_Gloves:006C1FA7																									
006BC62E	MOON_Workshop_Clothes_BlueRidgeScoutOutfit	Blue Ridge Scout Outfit	0	15	0.100000	0													0																		2	AA_Moon_Gloves_LucaCosta:006BC62C	AAClothesLucaCosta:006BC62B																										
006BE8D3	Armor_BoS_Knight_Underarmor	Brotherhood Knight Suit	0	30	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																2	AAArmorBoSKnightUnderarmor:006BE8D0	AAArmorBoSKnightUnderarmorGloves:006BE8C6																										
006C505B	ATX_ARMO_Headwear_BBQPitBoss	BBQ Pit Boss Headwear	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_BBQPitBoss:006C5056																											
006C5058	ATX_ARMO_Headwear_AntiquatedTiara	Antiquated Tiara	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_AntiquatedTiara:006C5053																											
006C5057	ATX_Clothes_ARMO_Outfit_AntiquatedWeddingDress	Antiquated Wedding Dress Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_AntiquatedWeddingDress:006C5052	NakedHands:00000D6C																										
006C5059	ATX_Clothes_ARMO_Outfit_BBQPitBoss	BBQ Pit Boss Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_BBQPitBoss:006C5054	NakedHands:00000D6C																										
006C505A	ATX_ARMO_Headwear_Mask_RubberPig	Rubber Pig Mask	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_Mask_RubberPig:006C5055																											
006C8646	zzz_MOON_ScoutHat	Blue Ridge Scout Hat	0	15	0.100000	0													0																		1	MOON_Herd_Workshop_AALucaCostaHat:006BC62D																											
006CCB14	MOON_Ambush_Workshop_Headwear_OguaHunterHood	Ogua Hunter Hood	0	15	0.100000	0													1	ap_Armor_SURV_Description:																	1	MOON_Ambush_Workshop_AAOguaHunterHood:006CCB12																											
006CCB13	MOON_Ambush_Workshop_Clothes_OguaHunterOutfit	Ogua Hunter Outfit	0	25	0.100000	0													0																		2	NakedHands:00000D6C	MOON_Ambush_Workshop_AAOguaHunterOutfit:006CCB11																										
006D1C2D	MOON_General_Workshop_Clothes_TruckerUniform_NONPLAYABLE	Trucker Uniform	0	14	0.100000	0													0																		2	NakedHands:00000D6C	MOON_General_Workshop_AATruckerUniform:0069ED54																										
006D2FAE	ATX_ARMO_Headwear_MutantArmor	Super Mutant Gladiator Helmet	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_MutantArmor:006D2FAC																											
006D2FAD	ATX_Clothes_ARMO_Outfit_MutantArmor	Super Mutant Gladiator Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_MutantArmor:006D2FAB	NakedHands:00000D6C																										
006D2FA8	ATX_Clothes_ARMO_Outfit_FreeStatesResistance	Free States Resistance Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_FreeStatesResistance:006D2FA7	EmptyHands:0062A546																										
006D342B	ATX_ARMO_Headwear_FreeStatesResistance	Free States Resistance Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_Headwear_FreeStatesResistance:006D342A																											
006DDDB2	ATX_Clothes_HawaiianPantsOutfit_NONPLAYABLE_Copy01	Hawaiian Pants Outfit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAHawaiianPantsOutfit:0064BCD2																										
006DE7D8	MOON_Herd_Workshop_Clothes_BlueDevilHood	Blue Devil Pelt Hood	0	15	0.100000	0													0																		1	MOON_Herd_Workshop_AABlueDevilHood:006DE7D5																											
006DE7D7	MOON_Herd_Workshop_Clothes_BlueDevilOutfit	Blue Devil Outfit	0	25	0.100000	0													0																		1	MOON_Herd_Workshop_AABlueDevilOutfit:006DE7D6																											
006C1F24	SCORE_S14_Clothes_ARMO_Outfit_CommunistSpaceSuit	Communist Space Suit	0	0	0.100000	0													0																		1	SCORE_S14_ARMA_Outfit_CommunistSpaceSuit:006C1F22																											
006C1F25	SCORE_S14_ARMO_Headwear_CommunistSpaceSuit	Communist Space Suit Helmet	0	0	0.100000	0													0																		1	SCORE_S14_ARMA_Headwear_CommunistSpaceSuit:006C1F23																											
006C3187	SCORE_S14_Clothes_ARMO_Outfit_EnclaveCommanderLongcoat	Enclave Commander Longcoat Outfit	0	0	0.100000	0													0																		2	SCORE_S14_ARMA_Outfit_EnclaveCommanderLongcoat:006C3186	NakedHands:00000D6C																										
006DAF7E	SCORE_S14_Underarmor_AlaskanWinter	Alaskan Winter Underarmor	0	0	0.500000	0													2	ap_armor_Lining:No Misc	ap_underarmor_style:Style																2	SCORE_S14_AAUnderarmor_AlaskanWinter_Clothes:006DAF7C	AA_SecretServiceArmor_Gloves:00587229																										
006DAF7F	SCORE_S14_Headwear_AlaskanWinter	Alaskan Winter Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	SCORE_S14_AAHeadwear_AlaskanWinter:006DAF7D																											
006DEFC3	ATX_Clothes_VintageCoat_NONPLAYABLE_Copy01	Vintage Linen Coat	0	0	0.100000	0													0																		2	ATX_AAClothesVintageCoat:003ECB57	ATX_AAVintageCoatGloves:003ECB58																										
006E8ADC	ATX_ARMO_Headwear_NurseHat	Guinevere's Nurse Hat	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_NurseHat:006E8AD9																											
006E8ADB	ATX_Clothes_ARMO_Outfit_Nurse	Guinevere's Nurse Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_Nurse:006E8ADA	NakedHands:00000D6C																										
006E8C12	ATX_Clothes_ARMO_Outfit_CloseShave	Close Shave Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_CloseShave:006E8C10	ATX_ARMA_Gloves_CloseShave:006FA14F																										
006E8C13	ATX_ARMO_Headwear_Mask_CloseShave	Close Shave Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_Headwear_Mask_CloseShave:006E8C11																											
006EB2B5	ATX_TP_ARMO_Headwear_VTUGraduationCap	VTU Graduation Cap	0	0	0.100000	0													0																		1	ATX_TP_ARMA_Headwear_VTUGraduationCap:006EB2B4																											
006EB324	ATX_Clothes_ARMO_Outfit_StylishSkirtSuit	Stylish Skirt Suit Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_StylishSkirtSuit:006EB323	NakedHands:00000D6C																										
006EF76E	ATX_Clothes_ARMO_Outfit_CardboardRobot	Cardboard Robot Costume	0	0	0.100000	0													0																		1	ATX_ARMA_Outfit_CardboardRobot:006EF76B																											
006EF76D	ATX_ARMO_Headwear_CardboardRobot	Cardboard Robot Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_Headwear_CardboardRobot:006EF76A																											
006EF778	ATX_ARMO_Headwear_SkullRider	Skull Rider Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_Headwear_SkullRider:006EF775																											
006EF77A	ATX_ARMO_Headwear_SkullRider_Flaming	Flaming Skull Rider Helmet	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_HeadwearSkullRider_Flaming:006EF777																											
006EF779	ARMO_Headwear_SkullRider_Rad	Rad Skull Rider Helmet	0	30	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_HeadwearSkullRider_Rad:006EF776																											
006EFB81	ATX_Clothes_ARMO_Outfit_FreedomForge	Freedom Forge Uniform	0	0	0.100000	0													0																		1	ATX_ARMA_Outfit_FreedomForge:006EFB7F																											
006EFB82	ATX_ARMO_Headwear_FreedomForge	Freedom Forge Bandana	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_FreedomForge:006EFB80																											
006F4586	ATX_Clothes_ARMO_Outfit_HolidayMorningBathrobe	Holiday Morning Bathrobe Outfit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_HolidayMorningBathrobe:006F4584	NakedHands:00000D6C																										
006F4587	ATX_ARMO_Headwear_HolidayMorningCowboy	Holiday Morning Cowboy Hat	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_HolidayMorningCowboy:006F4585																											
006F64F7	ATX_Clothes_ARMO_Outfit_BirthdaySuit	Birthday Suit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_BirthdaySuit:006F64F5	NakedHands:00000D6C																										
006F64F8	ATX_Clothes_ARMO_Outfit_BrahminPantSuit	Brahmin Pant Suit	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_BrahminPantSuit:006F64F6	NakedHands:00000D6C																										
006F6598	ATX_ARMO_Headwear_BirthdayHat	Birthday Hat	0	0	0.100000	0													0																		1	ATX_ARMA_Headwear_BirthdayHat:006F6597																											
006F65A1	ZZZ_ATX_ARMO_Headwear_BirthdayHat	Birthday Hat	0	0	0.100000	0													0																		0																												
006F7E63	ATX_ARMO_Headwear_Mask_GhostSkullHood	Ghost Skull Hood Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_ARMA_Headwear_Mask_GhostSkullHood:006F7E62																											
006F7E6B	ATX_Clothes_ARMO_Outfit_GhostSkeletonCostume	Ghost Skeleton Costume	0	0	0.100000	0													0																		2	ATX_ARMA_Outfit_GhostSkeletonCostume:006F7E6A	NakedHands:00000D6C																										
006F7E70	ATX_Clothes_ARMO_Outfit_BrahminShortSuit	Brahmin Short Suit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_ARMA_Outfit_BrahminShortSuit:006F7E6F																										
006F7E88	ATX_Clothes_SugarBomber	Sugar Bombers Jacket and Jeans	0	0	0.100000	0													0																		2	ATX_ARMA_Clothes_SugarBombers:006F7E87	NakedHands:00000D6C																										
00726384	Headwear_GasMask_Bear	Bear Gas Mask	0	100	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwear_BearMask:00662783																											
00726386	Creature_Spooky_Headwear_GasMask_Bear	Bear Gas Mask	0	0	99.989998	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwear_BearMask:00662783																											
00726388	Creature_Spooky_Headwear_GasMask_Gazelle	Gazelle Gas Mask	0	0	99.989998	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwearGazelleMask:0066545B																											
00726385	Headwear_GasMask_Rooster	Rooster Gas Mask	0	100	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearRoosterMask:00664AD5																											
00726383	Headwear_GasMask_Gazelle	Gazelle Gas Mask	0	100	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwearGazelleMask:0066545B																											
00726387	Creature_Spooky_Headwear_GasMask_Rooster	Rooster Gas Mask	0	0	99.989998	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearRoosterMask:00664AD5																											
00726817	Creature_Spooky_Outfit_Psycho	Cuddles the Clown Outfit	0	0	99.000000	0													0																		1	ATX_AAClothesPsycho:005E41DF																											
00726811	Creature_Spooky_Headwear_RubberMonster	Rubber Monster Headwear	0	0	99.000000	0													1	ap_Armor_SURV_Description:																	1	SCORE_S13_ARMA_Headwear_RubberMonster:006A3C55																											
00726815	Creature_Spooky_Outfit_Executioner	Executioner Outfit	0	0	99.000000	0													0																		2	ATX_ARMA_Outfit_Executioner:00664E2F	NakedHandsScorched:0010CA6D																										
00726813	Creature_Spooky_Headwear_Witch	Halloween Costume Witch Hat	0	0	99.000000	0													0																		1	AAHeadwearHalloweenCostume01Hat:002A99AE																											
00726816	Creature_Spooky_Headwear_Psycho	Cuddles the Clown Mask	0	0	99.000000	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwearPsychoMask:005E41DE																											
00726812	Creature_Spooky_Outfit_Witch	Halloween Costume Witch	0	0	99.000000	0													0																		3	AAClothesHalloweenCostume01:002A99AC	NakedHandsScorched:0010CA6D	MirelurkWholeScorched:003AFDC3																									
00726814	Creature_Spooky_Headwear_Executioner	Executioner Mask	0	0	99.000000	0													0																		1	ATX_ARMA_Headwear_Executioner2:00797D0E																											
00726810	Creature_Spooky_Outfit_RubberMonster	Rubber Monster Outfit	0	0	99.000000	0													1	ap_Armor_SURV_Description:																	2	SCORE_S13_ARMA_Outfit_RubberMonster:006A3C54	NakedHandsScorched:0010CA6D																										
0072817F	ARMO_Headwear_Executioner2	Executioner Mask	0	10	0.100000	0													0																		1	ATX_ARMA_Headwear_Executioner2:00797D0E																											
006B3A1B	XPD_OvergrownDroneSkin		0	0	0.000000	0													0																		4	FloaterGnasherPoisonBiteAA:00569328	FloaterGnasherAA:005750F2	OvergrownPollinatorAA:006B3A19	OvergrownPollinatorBiteAA:006B3A1A																								
006BCA16	XPD_SkinOvergrownElder		0	0	0.000000	0													0																		2	SuperMutantBody:001284D5	XPD_OvergrownElderBody:006BCA15																										
006C3320	SkinOvergrownThorn		0	0	0.000000	0													0																		1	OvergrownThornWhole:006C331F																											
006C5D3F	XPD_SkinLesserDevil		0	0	0.000000	0													0																		1	XPD_SkinLesserDevilAA:006C5D3E																											
006C5D41	XPD_SkinJerseyDevil		0	0	0.000000	0													0																		3	XPD_SkinJerseyDevilAA:006C5D40	XPD_JerseyDevil_SinisterGazeFX_AA:00754DFF	XPD_JerseyDevil_SinisterScreamFX_AA:0075CCA7																									
006C74C3	XPD_OvergrownElderArmor_Vine		0	15	8.000000	0													0																		2	SMArmor0_TorsoAA:001B39FE	XPD_OvergrownElderArmorAA_Vine:006C74BD																										
006C74C4	XPD_OvergrownElderArmor_Corpse		0	8	1.000000	0													0																		2	SMHat1AA:001B3A14	XPD_OvergrownElderArmorAA_Corpse:006C74BE																										
006C74C8	XPD_OvergrownElderArmor_Cordycep		0	0	4.000000	0													0																		2	SMArmor0_ArmRAA:003C476C	XPD_OvergrownElderArmorAA_Cordycep:006C74C2																										
006C74C6	XPD_OvergrownElderArmor_Spikes		0	10	5.000000	0													0																		2	SMArmor1_LegRAA:003C475C	XPD_OvergrownElderArmorAA_Spikes:006C74C0																										
006C74C7	XPD_OvergrownElderArmor_ArmL		0	0	4.000000	0													0																		2	SMArmor0_ArmLAA:003C4764	XPD_OvergrownElderArmorAA_ArmL:006C74C1																										
006C74C5	XPD_OvergrownElderArmor_MeleeSpikes		0	10	5.000000	0													0																		2	SMArmor1_LegLAA:003C4756	XPD_OvergrownElderArmorAA_MeleeSpikes:006C74BF																										
006C7506	XPD_SkinLesserDevil_Horns1		0	0	0.000000	0													0																		1	XPD_SkinLesserDevilHorns1AA:006C7503																											
006C7507	XPD_SkinLesserDevil_Horns2		0	0	0.000000	0													0																		1	XPD_SkinLesserDevilHorns2AA:006C7504																											
006C7508	XPD_SkinLesserDevil_Horns3		0	0	0.000000	0													0																		1	XPD_SkinLesserDevilHorns3AA:006C7505																											
006CC022	Clothes_NurseUniform1_NONPLAYABLE	Nurse Uniform	0	10	0.100000	0													0																		2	AAClothesAsylumWorkerUniform:0016B47C	NakedHands:00000D6C																										
006CC026	Clothes_SheepsquatchMascotOutfit_NONPLAYABLE	Sheepsquatch Mascot Outfit	0	125	0.100000	0													0																		2	NakedHands:00000D6C	AAClothesSheepsquatchMascot:003FBA18																										
006CC009	ATX_Headwear_Unstoppables_TheInspector_Tophat_NONPLAYABLE	The Inspector's Top Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearTheInspector:0047D207																											
006CC007	ATX_Headwear_SheepsquatchMascotHead_Black_NONPLAYABLE	Baaaad News Billy Head	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	2	AAHeadwearSheepsquatchMascotHat:003FBA19	ATX_AAHeadwearSheepsquatchMascotHat_Black:0041F4F1																										
006CBFF3	ATX_Clothes_VaultTecScientist_NONPLAYABLE	Vault-Tec Lab Coat	0	0	0.100000	0													0																		2	AAClothesVTScientist:00068CF2	NakedHands:00000D6C																										
006CC00A	ATX_QC20_Clothes_SheepsquatchMascotOutfit_Demonic_NONPLAYABLE	Beelzebilly Suit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_QC20_AAClothesSheepsquatchMascot_Demonic:005D032D																										
006CC01E	Clothes_DLC03_OldLongfellow_Outfit_NONPLAYABLE	Hunter's Long Coat	0	400	0.100000	0													0																		2	DLC03_AAOldLongfellowOutfit:001113BF	DLC03_AAOldLongfellowGloves:001113C1																										
006CBFF6	ATX_Headwear_CaravanTrader_Hat_NONPLAYABLE	Caravan Trader Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearCaravanTrader_Hat:0056417A																											
006CBFFB	ATX_Headwear_Fasnacht_Mask_08_Merman_V2_NONPLAYABLE	Fasnacht Red Giant Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks08_Merman_V2:005AC80D																											
006CBFF0	ATX_Clothes_SheepsquatchMascotOutfit_Black_NONPLAYABLE	Baaaad News Billy Suit	0	0	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAClothesSheepsquatchMascot_Black:0041F4F2																										
006CBFFD	ATX_Headwear_Fasnacht_Mask_10_Devil_V2_NONPLAYABLE	Fasnacht Red Goblin Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks10_Devil_V2:005AC80F																											
006CC040	Headwear_Fasnacht_Mask_Loon_NONPLAYABLE	Fasnacht Loon Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMaskLoon:00634F89																											
006CC046	Headwear_HalloweenCostume_Pirate_NONPLAYABLE	Pirate Costume Hat	0	100	0.100000	0													0																		1	AAHeadwear_HalloweenPirate:00586540																											
006CBFFE	ATX_Headwear_Fasnacht_Mask_Buffoon_NONPLAYABLE	Fasnacht Blissful Buffoon Mask	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Jester_v2:005F5F99																											
006CC01C	Clothes_ClownOutfit_NONPLAYABLE	Clown Outfit	0	10	0.100000	0													0																		2	AAClothesClownOutfit:0009236D	NakedHands:00000D6C																										
006CC039	Headwear_Fasnacht_Mask_DeathSkull_NONPLAYABLE	Fasnacht Skull Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks07_DeathSkull:0005750A																											
006CC03F	Headwear_Fasnacht_Mask_Jester_NONPLAYABLE	Fasnacht Buffoon Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Jester:005F5F9A																											
006CC011	Clothes_AsylumWorkerUniformBrown_NONPLAYABLE	Asylum Worker Uniform Brown	0	25	0.100000	0													0																		2	AAClothesAsylumWorkerUniformBrown:0016B48B	NakedHands:00000D6C																										
006CC033	Headwear_AsylumWorkerHat_08_NONPLAYABLE	Asylum Worker Hat Pink	0	0	0.100000	0													0																		1	AAHeadwearAsylumHatPink:0016B489																											
006CC049	Headwear_SheepsquatchMascotHead_NONPLAYABLE	Sheepsquatch Mascot Head	0	125	0.100000	0													0																		1	AAHeadwearSheepsquatchMascotHat:003FBA19																											
006CC012	Clothes_AsylumWorkerUniformForest_NONPLAYABLE	Asylum Worker Uniform Forest	0	100	0.100000	0													0																		2	AAClothesAsylumWorkerUniformForrest:0016B47D	NakedHands:00000D6C																										
006CC03A	Headwear_Fasnacht_Mask_Demon_NONPLAYABLE	Fasnacht Demon Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMask_Demon:005F5F9D																											
006CC04C	MOON_DO_Workshop_Clothes_CowboyDuster_NONPLAYABLE	Cowboy Duster	0	30	0.100000	0													0																		2	NakedHands:00000D6C	MOON_DO_Workshop_AACowboyDuster:0068ADE6																										
006CBFFA	ATX_Headwear_Fasnacht_Mask_05_Harlequin_V2_NONPLAYABLE	Fasnacht Blue Jester Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks05_Harlequin_V2:005AC80B																											
006CC010	Clothes_AsylumWorkerUniformBlue_NONPLAYABLE	Asylum Worker Uniform Blue	0	50	0.100000	0													0																		2	AAClothesAsylumWorkerUniformBlue:0016B486	NakedHands:00000D6C																										
006CC028	Clothes_SkiingRedAndGreenOutfit_NONPLAYABLE	Skiing Red And Green Outfit	0	10	0.100000	0													0																		2	AAClothesSkiingRedAndGreenOutfit:003E576F	NakedHands:00000D6C																										
006CBFF5	ATX_Headwear_BlueridgeTrader_Hat_NONPLAYABLE	Blue Ridge Trader Hat	0	0	0.100000	0													0																		1	ATX_AAHeadwearBlueridgeTrader_Hat:0061D8E6																											
006CC02D	Headwear_AsylumWorkerHat_02_NONPLAYABLE	Asylum Worker Hat Green	0	0	0.100000	0													0																		1	AAHeadwearAsylumHatGreen:0016B482																											
006CBFF4	ATX_Clothes_WavyWillard_Swimsuit_NONPLAYABLE	Wavy Willard's Swimsuit	0	10	0.100000	0													0																		2	NakedHands:00000D6C	AAClothesWavyWillardsSwimsuit:0061954B																										
006CBFF7	ATX_Headwear_DoctorsScrubsHat_NONPLAYABLE	Medical Scrubs Cap	0	0	0.100000	0													0																		1	ATX_AAHeadwearDoctorsScrubsHatClean:0043454E																											
006CC02B	Clothes_Underarmor_Strongman_NONPLAYABLE	Strongman Outfit	0	10	0.100000	0													0																		2	NakedHands:00000D6C	AAClothesStrongman:005B764F																										
006CC00B	ATX_QC20_Headwear_SheepsquatchMascotHead_Demonic_NONPLAYABLE	Beelzebilly Head	0	0	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_QC20_AAHeadwearSheepsquatchMascotHat_Demonic:005D032C																											
006CC030	Headwear_AsylumWorkerHat_05_NONPLAYABLE	Asylum Worker Hat Forrest	0	0	0.100000	0													0																		1	AAHeadwearAsylumHatForrest:0016B47E																											
006CC043	Headwear_Fasnacht_Mask_OldManWinter_NONPLAYABLE	Fasnacht Winter Man Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks12_Winter:003F645B																											
006CC01F	Clothes_HalloweenCostume_Pirate_NONPLAYABLE	Pirate Costume	0	100	0.100000	0													0																		2	NakedHands:00000D6C	AAClothesHalloweenPirate:0058653E																										
006CC027	Clothes_ShortSuit_BlackJackolantern_NONPLAYABLE	Jack O'Lantern Short Suit	0	100	0.100000	0													0																		2	NakedHands:00000D6C	ATX_AAClothesShortSuit_BlackJackolantern:00471DA7																										
006CC002	ATX_Headwear_Fasnacht_Mask_Raven_Red_NONPLAYABLE	Fasnacht Red Raven Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	ATX_AAHeadwearFasnachtMasks_Raven_Red:005AC804																											
006CC032	Headwear_AsylumWorkerHat_07_NONPLAYABLE	Asylum Worker Hat Blue	0	0	0.100000	0													0																		1	AAHeadwearAsylumHatBlue:0016B484																											
006CC042	Headwear_Fasnacht_Mask_Nap_NONPLAYABLE	Fasnacht Soldier Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks01_Nap:0014939D																											
006CC03D	Headwear_Fasnacht_Mask_Hag_NONPLAYABLE	Fasnacht Hag Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFasnachtMaskHag:00634F8B																											
006CC041	Headwear_Fasnacht_Mask_Merman_NONPLAYABLE	Fasnacht Giant Mask	0	10	0.100000	0													1	ap_Armor_SURV_Description:																	1	AAHeadwearFaschnachtMasks08_Merman:001493AA																											
006CC035	Headwear_AsylumWorkerHatWeathered_NONPLAYABLE	Asylum Worker Hat Weathered	0	0	0.100000	0													0																		1	AAHeadwearAsylumHatWeathered:0016B485																											
006CC036	Headwear_CB02_Mask_NONPLAYABLE	Monster Mask	0	0	0.000000	0													0																		1	AAHeadwearFaschnachtMasks06_Waggis:001493A8																											
