LVLI_FormID	LVLI_EDID	LVLI_FULL	LVLF_Flags	LLCT_Count	EntryCount	LVLG_ChanceNoneGlobal	LVCT_ChanceNoneCurve	LLKC_FilterKeywordChances	LVSG_EpicLootChance	DIQO_Quest	LIMC_MarkerColor
007B3FBA	LPI_Food_Fishing_FishChowder		11	1	1						
007B7059	Fishing_workshop_LL_DisplayCase_FishDisplays		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007B7058	Fishing_workshop_LL_Lights_DrownedLamps		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007BB9FF	Fishing_LL_MQ01_Casting_QuestFish		1000001	3	3						
007BC5EF	Fishing_LL_Vendor_FishermansRest		001	6	6						
007BC67A	Fishing_LLS_Forest_NukeWeather_SuperbBaited		0000001	4	4						
007C62AF	Fishing_LL_ChumTroughReward		11	2	2						
007C7339	Fishing_MQ01_Casting_LL_Quest_Rewards		001	3	3						
007D0DE2	LPI_Food_Fishing_FishBits		11	1	1						
007D0DE1	LL_Food_Fishing_FishBits		11	1	1						
007D2B06	zzz_Fishing_LLS_Skyline_GlowingBaited		001	1	1						
007D2B0C	zzz_Fishing_LLS_Cranberry_GlowingBaited		001	1	1						
007D2B07	zzz_Fishing_LLS_Mire_GlowingBaited		001	1	1						
007D2B08	zzz_Fishing_LLS_Toxic_GlowingBaited		001	1	1						
007D2B09	zzz_Fishing_LLS_SavageDivide_GlowingBaited		001	1	1						
007D2B0A	zzz_Fishing_LLS_Forest_GlowingBaited		001	1	1						
007D2B0B	zzz_Fishing_LLS_Ash_GlowingBaited		001	1	1						
007D32BC	LPI_Food_Fishing_FishBits_Glowing		11	1	1						
007D32BD	LL_Food_Fishing_FishBits_Glowing		11	1	1						
007D34AD	LL_Food_Fishing_FishandTatos_Glowing		11	1	1						
007D34AE	LPI_Food_Fishing_GrilledFish_Glowing		11	1	1						
007D34AF	LPI_Food_Fishing_FishandTatos_Glowing		11	1	1						
007D34B0	LL_Food_Fishing_FishChowder_Glowing		11	1	1						
007D34B2	LPI_Food_Fishing_FishChowder_Glowing		11	1	1						
007D34B1	LL_Food_Fishing_GrilledFish_Glowing		11	1	1						
007D4992	Fishing_LLS_Forest_NukeWeather_CommonBaited		0000001	6	6						
007D4990	Fishing_LLS_FishCollection_Forest_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D498F	Fishing_LLS_Forest_NukeWeather_ImprovedBaited		0000001	6	6						
007D4991	Fishing_LLS_FishCollection_Forest_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D4993	Fishing_LLS_FishCollection_Forest_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49A8	Fishing_LLS_FishCollection_SavageDivide_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D499E	zzz_Fishing_LLS_Cranberry_ImprovedBaited		001	6	6						
007D499D	zzz_Fishing_LLS_Ash_ImprovedBaited		001	6	6						
007D499A	Fishing_LLS_FishCollection_Ash_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49B5	zzz_Fishing_LLS_Toxic_CommonBaited		001	5	5						
007D49A5	Fishing_LLS_FishCollection_Mire_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49B3	Fishing_LLS_FishCollection_Toxic_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49A3	zzz_Fishing_LLS_Mire_CommonBaited		001	5	5						
007D49B1	Fishing_LLS_FishCollection_Skyline_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D49AF	Fishing_LLS_FishCollection_Skyline_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49AD	zzz_Fishing_LLS_Skyline_CommonBaited		001	5	5						
007D49A1	Fishing_LLS_FishCollection_Cranberry_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49AB	zzz_Fishing_LLS_SavageDivide_CommonBaited		001	5	5						
007D499F	zzz_Fishing_LLS_Cranberry_CommonBaited		001	5	5						
007D49A9	Fishing_LLS_FishCollection_SavageDivide_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D4999	Fishing_LLS_FishCollection_Ash_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49A7	Fishing_LLS_FishCollection_Mire_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D49A6	Fishing_LLS_FishCollection_Mire_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49B4	Fishing_LLS_FishCollection_Toxic_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D499B	Fishing_LLS_FishCollection_Ash_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D49AE	zzz_Fishing_LLS_Skyline_ImprovedBaited		001	6	6						
007D49A0	Fishing_LLS_FishCollection_Cranberry_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49AA	Fishing_LLS_FishCollection_SavageDivide_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D499C	zzz_Fishing_LLS_Ash_CommonBaited		001	5	5						
007D49B6	zzz_Fishing_LLS_Toxic_ImprovedBaited		001	6	6						
007D49B0	Fishing_LLS_FishCollection_Skyline_Glowing		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D49A2	Fishing_LLS_FishCollection_Cranberry_Uncommon		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D49AC	zzz_Fishing_LLS_SavageDivide_ImprovedBaited		001	6	6						
007D49A4	zzz_Fishing_LLS_Mire_ImprovedBaited		001	6	6						
007D49B2	Fishing_LLS_FishCollection_Toxic_Common		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D6AD7	ATX_workshop_LL_Utility_LiveBaitBarrel		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007D6AD8	ATX_workshop_LL_Decorations_Boueys		0000000000000000000000000000000000000000000000000000000000000000	5	5						
007D6AD6	ATX_Resources_LiveBaitBarrel_Bait		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D6B0C	ATX_workshop_LL_Utility_FishTrap		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007D6B0E	ATX_workshop_LL_Decorations_FloatingDebris		0000000000000000000000000000000000000000000000000000000000000000	3	3						
007D6B0D	ATX_Resources_FishTrap_Fish		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007DB366	ATX_workshop_LL_AssortedTrees		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007DB371	ATX_workshop_LL_Utility_BallTossMachine		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007DBEB5	SCORE_LL_FloorDecoration_GlassBottles		0000000000000000000000000000000000000000000000000000000000000000	14	14						
007DC48C	ATX_Resources_PaintCanGenerator_resource		0000000000000000000000000000000000000000000000000000000000000000	5	5						
007DC48B	ATX_workshop_LL_PaintCanGenerator		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007DC62A	workshop_LL_FloorDecor_SeaSerpent		0000000000000000000000000000000000000000000000000000000000000000	3	3						
007DC634	LL_Loot_FishingBait_Generic		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007DC63C	LLS_Loot_FishingBait_AllRegions		0000001	2	2						
007DC65B	SCORE_S21_workshop_LL_Displays_BoatFishingRodDisplay		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007DC663	Fishing_BigFish_LL_Quest_Rewards		001	5	5						
007DC665	Fishing_BigFish_LL_Quest_Rewards_Bait		001	2	2						
007DC664	Fishing_BigFish_LL_Quest_Rewards_Recipes		0000000000000000000000000000000000000000000000000000000000000000	13	13						
007EEC04	SCORE_S21_workshop_LL_Structure_Prefab_HouseBoat		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007EF09F	SCORE_S21_workshop_LL_FloorDecor_LooseVinyls		0000000000000000000000000000000000000000000000000000000000000000	4	4						
007F1F1A	SCORE_workshop_LL_FloorDecor_Lilypads		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007F2336	SCORE_S21_workshop_LL_Displays_FishHeadFishingRodDisplay		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007F5150	SCORE_S21_workshop_LL_WallDecor_FishingNet		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007F514F	SCORE_S21_workshop_LL_FloorDecor_FishBasket		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007F5152	SCORE_S21_workshop_LL_FloorDecor_FishingNet		0000000000000000000000000000000000000000000000000000000000000000	3	3						
007F5153	zzzSCORE_S21_workshop_LL_CeilingDecor_HangingBuoy		0000000000000000000000000000000000000000000000000000000000000000		0						
007F5151	zzzSCORE_S21_workshop_LL_CeilingDecor_FishingNet		0000000000000000000000000000000000000000000000000000000000000000		0						
007F5557	ATX_workshop_LL_WorkshopCollector_DirtyWater		0000000000000000000000000000000000000000000000000000000000000000	1	1						
007F5572	Fishing_Debug_LL_Baden		001	53	53						
007F55C6	SCORE_S21_workshop_LL_WallDecor_HangingBuoy		0000000000000000000000000000000000000000000000000000000000000000	6	6						
007F7602	Fishing_workshop_LL_Tables_Drowned		0000000000000000000000000000000000000000000000000000000000000000	3	3						
007FB519	Fishing_workshop_LL_FloorDecor_FishingBait		0000000000000000000000000000000000000000000000000000000000000000	9	9						
007FDC31	LL_Loot_FishingBait_Improved		0000000000000000000000000000000000000000000000000000000000000000	2	2						
007FDEB6	SCORE_S21_workshop_LL_WallDecor_FramedVinyls		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0080068E	SCORE_S21_workshop_LL_WallDecor_LetterKit_GooLetters		0000000000000000000000000000000000000000000000000000000000000000	31	31						
0080068D	SCORE_S21_workshop_LL_WallDecor_LetterKit_BloodLetters		0000000000000000000000000000000000000000000000000000000000000000	31	31						
00800714	Fishing_LLS_FishCollection_Axolotls		0000001	12	12						
00805AA0	P62_LLS_Drifter_Rewards_XPDAtlanticCity		11	48	48						
00805A9F	P62_LLS_Drifter_Rewards_XPDThePitt		11	34	34						
0080CFB0	P62_LL_Drifter_Rewards_Tranche03		001	17	17						
0080CFB1	P62_LL_Drifter_Rewards_Tranche04		001	17	17						
0080CFAE	P62_LL_Drifter_Rewards_Tranche01		001	18	18						
0080CFB2	P62_LL_Drifter_Rewards_Tranche05		001	17	17						
0080CFAF	P62_LL_Drifter_Rewards_Tranche02		001	17	17						
0080CFBA	P62_LLS_Drifter_Rewards_LegendaryItems_Tranche02		0000001	1	1						
0080CFBC	P62_LLS_Drifter_Rewards_LegendaryItems_Tranche04		0000001	2	2						
0080CFBD	P62_LLS_Drifter_Rewards_LegendaryItems_Tranche03		0000001	2	2						
0080CFB8	P62_LLS_Drifter_Rewards_LegendaryItems_TrancheXX		0000001	1	1						
0080CFB9	P62_LLS_Drifter_Rewards_LegendaryItems_Tranche05		0000001	2	2						
0080CFBB	P62_LLS_Drifter_Rewards_LegendaryItems_Tranche01		0000001	1	1						
0080E03D	P62_LLS_Drifter_Rewards_LegendaryShards_Exclusive		11	10	10						
008033EF	Fishing_BigFish_LL_Quest_Rewards_HookMods		0000000000000000000000000000000000000000000000000000000000000000	5	5						
00803E38	Fishing_workshop_LL_DisplayCase_FishingRod		0000000000000000000000000000000000000000000000000000000000000000	1	1						
008047B6	Fishing_LLS_FishCollection_Generic_Medium		0000000000000000000000000000000000000000000000000000000000000000	5	5						
008047B1	Fishing_LLS_Forest_RainWeather_SuperbBaited		0000001	4	4						
008047AE	Fishing_LLS_Forest_NoWeather_ImprovedBaited		0000001	6	6						
008047B7	Fishing_LLS_Forest_WeatherCheck_Rain		0000001	3	3						
008047B9	Fishing_LLS_Forest_NoWeather_SuperbBaited		0000001	4	4						
008047B8	Fishing_LLS_Forest_RainWeather_CommonBaited		0000001	6	6						
008047B5	Fishing_LLS_Forest_RainWeather_ImprovedBaited		0000001	6	6						
008047B3	Fishing_LLS_FishCollection_Generic_Small		0000000000000000000000000000000000000000000000000000000000000000	3	3						
008047AF	Fishing_LLS_Forest_WeatherCheck_None		0000001	3	3						
008047B2	Fishing_LLS_FishCollection_AllGenerics_MediumPrio		0000001	2	2						
008047B4	Fishing_LLS_Forest_WeatherCheck_Nuke		0000001	3	3						
008047B0	Fishing_LLS_Forest_NoWeather_CommonBaited		0000001	6	6						
00804B1D	Fishing_LLS_Mire_WeatherCheck_None		0000001	3	3						
00804B1F	Fishing_LLS_Mire_WeatherCheck_Rain		0000001	3	3						
00804B1B	Fishing_LLS_Mire_RainWeather_ImprovedBaited		0000001	6	6						
00804B17	Fishing_LLS_Mire_NukeWeather_CommonBaited		0000001	6	6						
00804B1C	Fishing_LLS_Mire_RainWeather_SuperbBaited		0000001	4	4						
00804B1E	Fishing_LLS_Mire_WeatherCheck_Nuke		0000001	3	3						
00804B14	Fishing_LLS_Mire_NoWeather_CommonBaited		0000001	6	6						
00804B1A	Fishing_LLS_Mire_RainWeather_CommonBaited		0000001	6	6						
00804B18	Fishing_LLS_Mire_NukeWeather_ImprovedBaited		0000001	6	6						
00804B15	Fishing_LLS_Mire_NoWeather_ImprovedBaited		0000001	6	6						
00804B16	Fishing_LLS_Mire_NoWeather_SuperbBaited		0000001	4	4						
00804B19	Fishing_LLS_Mire_NukeWeather_SuperbBaited		0000001	4	4						
008020FC	ATX_LL_Loadout_Level50Boost_Small_Backpack		001	1	1						
00804CA1	Fishing_LLS_Toxic_NukeWeather_CommonBaited		0000001	6	6						
00804C75	Fishing_LLS_Ash_RainWeather_ImprovedBaited		0000001	6	6						
00804CA2	Fishing_LLS_Toxic_NukeWeather_ImprovedBaited		0000001	6	6						
00804CA3	Fishing_LLS_Toxic_NukeWeather_SuperbBaited		0000001	4	4						
00804C76	Fishing_LLS_Ash_RainWeather_SuperbBaited		0000001	4	4						
00804CA4	Fishing_LLS_Toxic_RainWeather_CommonBaited		0000001	6	6						
00804CA5	Fishing_LLS_Toxic_RainWeather_ImprovedBaited		0000001	6	6						
00804C77	Fishing_LLS_Ash_WeatherCheck_None		0000001	3	3						
00804CA6	Fishing_LLS_Toxic_RainWeather_SuperbBaited		0000001	4	4						
00804CA7	Fishing_LLS_Toxic_WeatherCheck_None		0000001	3	3						
00804C78	Fishing_LLS_Ash_WeatherCheck_Nuke		0000001	3	3						
00804CA8	Fishing_LLS_Toxic_WeatherCheck_Nuke		0000001	3	3						
00804CA9	Fishing_LLS_Toxic_WeatherCheck_Rain		0000001	3	3						
00804C79	Fishing_LLS_Ash_WeatherCheck_Rain		0000001	3	3						
00804CA0	Fishing_LLS_Toxic_NoWeather_SuperbBaited		0000001	4	4						
00804C74	Fishing_LLS_Ash_RainWeather_CommonBaited		0000001	6	6						
00804C9E	Fishing_LLS_Toxic_NoWeather_CommonBaited		0000001	6	6						
00804C72	Fishing_LLS_Ash_NukeWeather_ImprovedBaited		0000001	6	6						
00804C9D	Fishing_LLS_Skyline_WeatherCheck_Rain		0000001	3	3						
00804C70	Fishing_LLS_Ash_NoWeather_SuperbBaited		0000001	4	4						
00804C9B	Fishing_LLS_Skyline_WeatherCheck_None		0000001	3	3						
00804C99	Fishing_LLS_Skyline_RainWeather_ImprovedBaited		0000001	6	6						
00804C6E	Fishing_LLS_Ash_NoWeather_CommonBaited		0000001	6	6						
00804C7A	Fishing_LLS_Cranberry_NoWeather_CommonBaited		0000001	6	6						
00804C95	Fishing_LLS_Skyline_NukeWeather_CommonBaited		0000001	6	6						
00804C93	Fishing_LLS_Skyline_NoWeather_ImprovedBaited		0000001	6	6						
00804C7B	Fishing_LLS_Cranberry_NoWeather_ImprovedBaited		0000001	6	6						
00804C7C	Fishing_LLS_Cranberry_NoWeather_SuperbBaited		0000001	4	4						
00804C7D	Fishing_LLS_Cranberry_NukeWeather_CommonBaited		0000001	6	6						
00804C7E	Fishing_LLS_Cranberry_NukeWeather_ImprovedBaited		0000001	6	6						
00804C90	Fishing_LLS_SavageDivide_WeatherCheck_Nuke		0000001	3	3						
00804C8E	Fishing_LLS_SavageDivide_RainWeather_SuperbBaited		0000001	4	4						
00804C8A	Fishing_LLS_SavageDivide_NukeWeather_ImprovedBaited		0000001	6	6						
00804C88	Fishing_LLS_SavageDivide_NoWeather_SuperbBaited		0000001	4	4						
00804C7F	Fishing_LLS_Cranberry_NukeWeather_SuperbBaited		0000001	4	4						
00804C80	Fishing_LLS_Cranberry_RainWeather_CommonBaited		0000001	6	6						
00804C81	Fishing_LLS_Cranberry_RainWeather_ImprovedBaited		0000001	6	6						
00804C82	Fishing_LLS_Cranberry_RainWeather_SuperbBaited		0000001	4	4						
00804C86	Fishing_LLS_SavageDivide_NoWeather_CommonBaited		0000001	6	6						
00804C83	Fishing_LLS_Cranberry_WeatherCheck_None		0000001	3	3						
00804C84	Fishing_LLS_Cranberry_WeatherCheck_Nuke		0000001	3	3						
00804C85	Fishing_LLS_Cranberry_WeatherCheck_Rain		0000001	3	3						
00804C87	Fishing_LLS_SavageDivide_NoWeather_ImprovedBaited		0000001	6	6						
00804C89	Fishing_LLS_SavageDivide_NukeWeather_CommonBaited		0000001	6	6						
00804C8B	Fishing_LLS_SavageDivide_NukeWeather_SuperbBaited		0000001	4	4						
00804C8C	Fishing_LLS_SavageDivide_RainWeather_CommonBaited		0000001	6	6						
00804C8D	Fishing_LLS_SavageDivide_RainWeather_ImprovedBaited		0000001	6	6						
00804C8F	Fishing_LLS_SavageDivide_WeatherCheck_None		0000001	3	3						
00804C91	Fishing_LLS_SavageDivide_WeatherCheck_Rain		0000001	3	3						
00804C92	Fishing_LLS_Skyline_NoWeather_CommonBaited		0000001	6	6						
00804C94	Fishing_LLS_Skyline_NoWeather_SuperbBaited		0000001	4	4						
00804C9F	Fishing_LLS_Toxic_NoWeather_ImprovedBaited		0000001	6	6						
00804C73	Fishing_LLS_Ash_NukeWeather_SuperbBaited		0000001	4	4						
00804C9C	Fishing_LLS_Skyline_WeatherCheck_Nuke		0000001	3	3						
00804C6F	Fishing_LLS_Ash_NoWeather_ImprovedBaited		0000001	6	6						
00804C98	Fishing_LLS_Skyline_RainWeather_CommonBaited		0000001	6	6						
00804C96	Fishing_LLS_Skyline_NukeWeather_ImprovedBaited		0000001	6	6						
00804C97	Fishing_LLS_Skyline_NukeWeather_SuperbBaited		0000001	4	4						
00804C9A	Fishing_LLS_Skyline_RainWeather_SuperbBaited		0000001	4	4						
00804C71	Fishing_LLS_Ash_NukeWeather_CommonBaited		0000001	6	6						
00804F7F	Fishing_LLS_FishCollection_LocalLegends		0000001	4	4						
00805A9E	zzzATX_workshop_LL_Fence_PatrioticPicketFence		0000000000000000000000000000000000000000000000000000000000000000		0						
00808351	ATX_Resources_FishTrap_Fish_Small		0000000000000000000000000000000000000000000000000000000000000000	3	3						
00808352	ATX_Resources_FishTrap_Fish_Medium		0000000000000000000000000000000000000000000000000000000000000000	5	5						
00809CC6	SCORE_S21_workshop_LL_DisplayCase_FishDisplayHooks		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0080827F	crLLI_Weapon_Ranged_AlienRifle		01	1	1						
0081137A	Fishing_LL_Rewards_ImprovedBait		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0081193C	Fishing_LLS_ChumTrough_Armor		11	4	4						
0081193D	Fishing_LLS_ChumTrough_PowerArmor		11	3	3						
0081193B	Fishing_LLS_ChumTrough_Weapon		11	6	6						
0081800F	F1_workshop_LL_Container_WorkshopAidBox		0000000000000000000000000000000000000000000000000000000000000000	5	5						
0081C547	LPI_Food_Fishing_FishandTatos_Copy01		11	1	1						
00824D11	P62_LLS_Rewards_TheDrifter_ActivationKeyCard		001	1	1						
008046DB	ATX_workshop_LL_Structure_FarmersMarketStands		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00804BAE	ATX_workshop_LL_Structure_FarmersMarketBasket		0000000000000000000000000000000000000000000000000000000000000000	5	5						
00806141	ATX_workshop_LL_WallDecor_Letters_FarmersMarketLetterKit		0000000000000000000000000000000000000000000000000000000000000000	49	49						
00820ADC	LL_BobbleheadBox_Loot_List_Glowing		0000000000000000000000000000000000000000000000000000000000000000	20	20						
0082B83F	ATX_workshop_LL_Structure_Coalwood_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082B840	ATX_workshop_LL_Structure_Coalwood_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0082B841	ATX_workshop_LL_Structure_Coalwood_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0082B842	ATX_workshop_LL_Structure_Coalwood_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	8	8						
0082B843	ATX_workshop_LL_Structure_Coalwood_WallFull		0000000000000000000000000000000000000000000000000000000000000000	24	24						
0082B844	ATX_workshop_LL_Structure_Coalwood_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0082B845	ATX_workshop_LL_Structure_Coalwood_Roofs		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082B89F	ATX_workshop_LL_TrainBridgeSet		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00820AAC	E07B_Invaders_LLS_Event_Reward_Uncommon		11	23	23						
00820AAB	E07B_Invaders_LLS_Event_Reward_Chase		0000001	2	2						
00824D17	ATX_LL_COMP_Vendor_Dottie_Weapons		11	2	2						
00824D18	ATX_LL_COMP_Vendor_Dottie_Outfits		11	3	3						
00824D19	ATX_LL_COMP_Vendor_Dottie		001	7	7						
00824D1A	ATX_LL_COMP_Vendor_Dottie_JunkItems		11	19	19						
00824D16	ATX_LL_COMP_Vendor_Dottie_Magazines		11	1	1						
00827D58	Fishing_LLS_Skyline_WeatherCheck_CAMP_None		0000001	3	3						
00827D45	Fishing_LLS_Forest_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D5E	Fishing_LLS_Toxic_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D46	Fishing_LLS_Forest_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D5B	Fishing_LLS_Skyline_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D4C	Fishing_LLS_Cranberry_WeatherCheck_CAMP_None		0000001	3	3						
00827D59	Fishing_LLS_Skyline_WeatherCheck_Radstorm		0000001	3	3						
00827D4B	Fishing_LLS_Ash_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D56	Fishing_LLS_SavageDivide_WeatherCheck_Radstorm		0000001	3	3						
00827D44	Fishing_LLS_Forest_WeatherCheck_Radstorm		0000001	3	3						
00827D54	Fishing_LLS_SavageDivide_WeatherCheck_CAMP_None		0000001	3	3						
00827D49	Fishing_LLS_Ash_WeatherCheck_Radstorm		0000001	3	3						
00827D53	Fishing_LLS_Mire_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D5C	Fishing_LLS_Toxic_WeatherCheck_CAMP_None		0000001	3	3						
00827D51	Fishing_LLS_Mire_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D47	Fishing_LLS_Forest_WeatherCheck_CAMP_None		0000001	3	3						
00827D5D	Fishing_LLS_Toxic_WeatherCheck_Radstorm		0000001	3	3						
00827D4D	Fishing_LLS_Cranberry_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D5A	Fishing_LLS_Skyline_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D57	Fishing_LLS_SavageDivide_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D4A	Fishing_LLS_Ash_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D4E	Fishing_LLS_Cranberry_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D50	Fishing_LLS_Mire_WeatherCheck_CAMP_None		0000001	3	3						
00827D4F	Fishing_LLS_Cranberry_WeatherCheck_Radstorm		0000001	3	3						
00827D55	Fishing_LLS_SavageDivide_WeatherCheck_CAMP_Radstorm		0000001	3	3						
00827D48	Fishing_LLS_Ash_WeatherCheck_CAMP_None		0000001	3	3						
00827D5F	Fishing_LLS_Toxic_WeatherCheck_CAMP_Rain		0000001	3	3						
00827D52	Fishing_LLS_Mire_WeatherCheck_Radstorm		0000001	3	3						
00826865	LL_BobbleheadBox_Loot_Glowing		0000000000000000000000000000000000000000000000000000000000000000	20	20						
0082BCB8	ATX_workshop_LL_IndustrialPipes		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0082D345	ATX_workshop_LL_EnclaveDataCenters		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00829632	Fishing_LLS_Junk_Rare		11	5	5						
00829631	Fishing_LLS_Junk_Common		11	5	5						
0082BB8F	SCORE_MiniSeason_2025_MMMFE_workshop_LL_DisplayCase_FishDisplayMarshalMallowFishDisplay		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0082BED1	workshop_LL_Structure_Foundation_UniqueWood		0000000000000000000000000000000000000000000000000000000000000000	1	1						
0082BECC	ATX_workshop_LL_Structure_Tiki_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082BED2	ATX_workshop_LL_Structure_Tiki_Roofs		0000000000000000000000000000000000000000000000000000000000000000	5	5						
0082BED3	ATX_workshop_LL_Structure_TikiPorch		0000000000000000000000000000000000000000000000000000000000000000	3	3						
0082BECD	ATX_workshop_LL_Structure_Tiki_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082BECE	ATX_workshop_LL_Structure_Tiki_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
0082BECF	ATX_workshop_LL_Structure_Tiki_WallFull		0000000000000000000000000000000000000000000000000000000000000000	6	6						
0082BECB	ATX_workshop_LL_Structure_Tiki_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082BED0	ATX_workshop_LL_Structure_Tiki_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	4	4						
0082E1A4	ATX_workshop_LL_WallSigns_Generic		0000000000000000000000000000000000000000000000000000000000000000	4	4						
00830001	ATX_workshop_LL_Furniture_ModularSofas		0000000000000000000000000000000000000000000000000000000000000000	16	16						
008308D7	SCORE_S22_Resources_Collector_SoulSoupServer_Food		0000000000000000000000000000000000000000000000000000000000000000	6	6						
008308D8	SCORE_S22_workshop_LL_Utility_Collector_SoulSoupServer		0000000000000000000000000000000000000000000000000000000000000000	1	1						
008308DD	SCORE_LL_FloorDecoration_AbraxoClutter		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00830909	ZZZ_SCORE_S22_workshop_LL_WorkshopCollector_MotorizedButterChurn_VaultTec		0000000000000000000000000000000000000000000000000000000000000000		0						
0083090A	ZZZ_SCORE_S22_Resources_MotorizedButterChurn_VaultTec_CookingOil		0000000000000000000000000000000000000000000000000000000000000000		0						
00831984	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallFascia		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00831983	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_Roofs		0000000000000000000000000000000000000000000000000000000000000000	5	5						
00831989	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallTopArch		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00831988	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallSlantFull		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00831987	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallSlant		0000000000000000000000000000000000000000000000000000000000000000	2	2						
00831986	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallHalf		0000000000000000000000000000000000000000000000000000000000000000	6	6						
00831985	SCORE_S22_workshop_LL_Structure_PrefabHomeKit_Derelict_WallFull		0000000000000000000000000000000000000000000000000000000000000000	9	9						
00832CB2	SCORE_S22_LL_SarsaparillaMachine_drinks		11	2	2						
0083001E	Fishing_LL_NoRegionFallback		0000001	8	8						
00832CB9	ATX_workshop_LL_Structure_FloatingDock		0000000000000000000000000000000000000000000000000000000000000000	1	1						
