FormID	EDID	FULL	DESC	NNAM	XALG	KEYWORDS	SWFI	BEVA	ETIP	ETUI	ETDI	ETLG	ECIL_Count	ECIL_1	ECIL_2	ECIL_3	ECIL_4	ECIL_5	ECIL_6	ECIL_7	ECIL_8	ECIL_9	ECIL_10	ECIL_11	ECIL_12	ECIL_13	ECIL_14
0082E5FC	ZZZ_SCORE_S22_ENTM_CAMP_Lights_Wall_NeonSaturniteSign	Saturnite Neon Sign	Show your love for the space-age polymer used to create Cosmic Knives!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Saturnite Neon Sign					Textures/ATX/Storefront/Camp/Lights/		SCORE_S22_CAMP_Lights_Wall_NeonSaturniteSign.dds		2	SCORE_S22_CAMP_Lights_Wall_NeonSaturniteSign_C1.dds	SCORE_S22_CAMP_Lights_Wall_NeonSaturniteSign_C2.dds												
0082E60D	ZZZ_SCORE_S22_ENTM_Skin_WeaponSkin_FishingRod_MantaManRod	Manta Man Rod Paint	The early bird catches the worm, while the Ruby Reel Rod catches fish with style!    - SKIN IS CRAFTABLE AT TINKER'S WORKBENCHES. -	Manta Man Rod	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		SCORE_S22_Skin_WeaponSkin_FishingRod_MantaManRod.dds		2	SCORE_S22_Skin_WeaponSkin_FishingRod_MantaManRod_C1.dds	SCORE_S22_Skin_WeaponSkin_FishingRod_MantaManRod_C2.dds												
0082E60E	SCORE_S22_ENTM_CAMP_FloorDecor_BowlingBallGarrahan	Garrahan Bowling Ball	Dig in and hit the lanes with the Garrahan Bowling Ball!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Garrahan Bowling Ball	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_BowlingBall_Garrahan.dds		1	SCORE_S22_CAMP_FloorDecor_BowlingBall_Garrahan_C1.dds													
0082E60F	SCORE_S22_ENTM_CAMP_StabbedWeaponryPickAxes	Stabbed Weaponry - Pickaxe Set	Not picking an axe, but a pickaxe.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Stabbed Weaponry - Pickaxe Set	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_StabbedWeaponryPickaxes.dds		2	SCORE_S22_CAMP_StabbedWeaponryPickaxes_C1.dds	SCORE_S22_CAMP_StabbedWeaponryPickaxes_C2.dds												
0082EE1D	SCORE_S22_ENTM_CAMP_FloorDecor_SteelIngotPile	Steel Ingot Pile	The foundation of a properly built machine starts with a Steel Ingot Pile!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Steel Ingot Pile	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_SteelIngotPile.dds		2	SCORE_S22_CAMP_FloorDecor_SteelIngotPile_C1.dds	SCORE_S22_CAMP_FloorDecor_SteelIngotPile_C2.dds												
0082EE1C	ZZZ_SCORE_S22_ENTM_CAMP_FloorDecor_Clutter_Ores	Ore Clutter Set	Show off some geological wonder with the Ore Clutter Set!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Ore Clutter Set	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_Clutter_Ores.dds		2	SCORE_S22_CAMP_FloorDecor_Clutter_Ores_C1.dds	SCORE_S22_CAMP_FloorDecor_Clutter_Ores_C2.dds												
0082EF13	SCORE_S22_ENTM_CAMP_FloorDecor_GarrahanLunchpail	Garrahan Lunch Pail	Dig into your lunch, courtesy of the Garrahan Lunch Pail!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Garrahan Lunch Pail	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_GarrahanLunchpail.dds		2	SCORE_S22_CAMP_FloorDecor_GarrahanLunchpail_C1.dds	SCORE_S22_CAMP_FloorDecor_GarrahanLunchpail_C2.dds												
0082EF12	SCORE_S22_ENTM_CAMP_CAMPPets_IdleFurniture_MushroomsScratchingPost	Mushroom Scratching Post	Fungi, Felines, fair reduction of claws. What more does a cat lover need?    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Mushroom Scratching Post	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_CAMPPets_IdleFurniture_MushroomsScratchingPost.dds		2	SCORE_S22_CAMP_CAMPPets_IdleFurniture_MushroomsScratchingPost_C1.dds	SCORE_S22_CAMP_CAMPPets_IdleFurniture_MushroomsScratchingPost_C2.dds												
0082BB89	SCORE_MiniSeason_2025_MMMFE_ENTM_Weapons_Fishing_mod_FishingRod_Weapon_RodBobber_MarshalMallow	Fishing Rod Marshal Mallow Bobber Mod	The Fishing Rod Marshal Mallow Bobber Mod! The sweetest way to catch a big one!    - ITEM IS CRAFTABLE AT TINKER'S WORKBENCHES. REQUIRES THE  FISHING ROD. -	Fishing Rod Marshal Mallow Bobber Mod	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		SCORE_MiniSeason_2025_MMMFE_Weapons_Fishing_mod_FishingRod_Weapon_RodBobber_MarshalMallow.dds		2	SCORE_MiniSeason_2025_MMMFE_Weapons_Fishing_mod_FishingRod_Weapon_RodBobber_MarshalMallow_C1.dds	SCORE_MiniSeason_2025_MMMFE_Weapons_Fishing_mod_FishingRod_Weapon_RodBobber_MarshalMallow_C2.dds												
0082BB8B	SCORE_MiniSeason_2025_MMMFE_ENTM_Skin_WeaponSkin_FishingRod_MarshalMallowRod	Marshal Mallow Fishing Rod Paint	Approved by the Wasteland's fluffiest fisherman!    - SKIN IS CRAFTABLE AT TINKER'S WORKBENCHES. -	Marshal Mallow Rod Paint	000000001				Textures/ATX/Storefront/Player/WeaponSkin/		SCORE_MiniSeason_2025_MMMFE_Skin_WeaponSkin_FishingRod_MarshalMallowRod.dds		2	SCORE_MiniSeason_2025_MMMFE_Skin_WeaponSkin_FishingRod_MarshalMallowRod_C1.dds	SCORE_MiniSeason_2025_MMMFE_Skin_WeaponSkin_FishingRod_MarshalMallowRod_C2.dds												
0082BB8A	SCORE_MiniSeason_2025_MMMFE_ENTM_CAMP_Display_FishDisplay_FishMarshalMallowFishDisplay	Marshal Mallow Fish Display	Fresh from the filthiest waters of Appalachia, show off your next catch with this Marshal Mallow Fish Display!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Marshal Mallow Fish Display	000000001				Textures/ATX/Storefront/Camp/Displays/		SCORE_MiniSeason_2025_MMMFE_CAMP_Display_FishDisplay_FishMarshalMallowFishDisplay.dds		2	SCORE_MiniSeason_2025_MMMFE_CAMP_Display_FishDisplay_FishMarshalMallowFishDisplay_C1.dds	SCORE_MiniSeason_2025_MMMFE_CAMP_Display_FishDisplay_FishMarshalMallowFishDisplay_C2.dds												
0082BB88	SCORE_MiniSeason_2025_MMMFE_ENTM_Apparel_Headwear_MarshalMallowFishingHat	Marshal Mallow Fishing Hat	S'more Fish, Less Problems    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Marshal Mallow Fishing Hat					Textures/ATX/Storefront/Player/Headwear/		SCORE_MiniSeason_2025_MMMFE_Apparel_Headwear_MarshalMallowFishingHat.dds		2	SCORE_MiniSeason_2025_MMMFE_Apparel_Headwear_MarshalMallowFishingHat_C1.dds	SCORE_MiniSeason_2025_MMMFE_Apparel_Headwear_MarshalMallowFishingHat_C2.dds												
0082F71C	SCORE_S22_ENTM_Skin_LootBag_GarrahanLunchPail	Garrahan Lunch Pail Loot Bag	Even in death, company pride will never die with the Garrahan Lunch Pail Loot Bag!    - UNLOCKS A PLAYER LOOT BAG SKIN FOR ALL CHARACTERS. -	Garrahan Lunch Pail Loot Bag	000000001				Textures/ATX/Storefront/Player/LootBags/		SCORE_S22_Skin_LootBag_GarrahanLunchPail.dds	SCORE_S22_Lootbag_GarrahanLunchPail "Garrahan Lunchpail Loot Bag" [CONT:0082F71B]	2	SCORE_S22_Skin_LootBag_GarrahanLunchPail_C1.dds	SCORE_S22_Skin_LootBag_GarrahanLunchPail_C2.dds												
0082F819	SCORE_S22_ENTM_Furniture_FoosballTable_NukaCola	Nuka-Cola Foosball Table	Wondering if Bottle or Cappy are better at kicking things? Guess it's time to play a friendly Nuka-Cola approved foosball game!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Nuka-Cola Foosball Table	000000001				Textures/ATX/Storefront/Camp/Furniture/		SCORE_S22_Furniture_FoosballTable_NukaCola.dds		2	SCORE_S22_Furniture_FoosballTable_NukaCola_C1.dds	SCORE_S22_Furniture_FoosballTable_NukaCola_C2.dds												
0082F81F	SCORE_S22_ENTM_CAMP_FloorDecor_Rug_MothmanMuseum	Mothman Museum Rug	It is said that this very Mothman Museum Rug was donated by an anonymous source, left directly at the door step.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Mothman Museum Rug	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_Rug_MothmanMuseum.dds		2	SCORE_S22_CAMP_FloorDecor_Rug_MothmanMuseum_C1.dds	SCORE_S22_CAMP_FloorDecor_Rug_MothmanMuseum_C2.dds												
0082F81E	SCORE_S22_ENTM_CAMP_FloorDecor_BowlingBallMothman	Mothman Bowling Ball	His strike is righteous, and the pins are willfully ignorant.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Mothman Bowling Ball	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_BowlingBallMothman.dds		1	SCORE_S22_CAMP_FloorDecor_BowlingBallMothman_C1.dds													
0082F826	SCORE_S22_ENTM_CAMP_Utility_Refrigerator_MillersFridge	Pink Modern Home Refrigerator	Chill your drinks with this Pink Modern Home Refrigerator!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Pink Modern Home Refrigerator	000000001				Textures/ATX/Storefront/Camp/Utility/		SCORE_S22_CAMP_Utility_Refrigerator_MillersFridge.dds		2	SCORE_S22_CAMP_Utility_Refrigerator_MillersFridge_C1.dds	SCORE_S22_CAMP_Utility_Refrigerator_MillersFridge_C2.dds												
0082F825	SCORE_S22_ENTM_CAMP_Machinery_Workbench_Cooking_MillerStove	Pink Modern Home Stove Cooking Station	Turn up the gas on your Pink Modern Home Stove Cooking Station and serve up your favorite dishes!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Pink Modern Home Stove	000000001				Textures/ATX/Storefront/Camp/Machinery/		SCORE_S22_CAMP_Machinery_Workbench_Cooking_MillerStove.dds		2	SCORE_S22_CAMP_Machinery_Workbench_Cooking_MillerStove_C1.dds	SCORE_S22_CAMP_Machinery_Workbench_Cooking_MillerStove_C2.dds												
0083000F	SCORE_S22_ENTM_CAMP_FloorDecor_BowlingBall_SunsetSarsaparillaBowling	Sunset Sarsaparilla Bowling Ball	Sarsaparilla smooth, strike after strike!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Sunset Sarsaparilla Bowling Ball					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_BowlingBall_SunsetSarsaparilla.dds		1	SCORE_S22_CAMP_FloorDecor_BowlingBall_SunsetSarsaparilla_C1.dds													
00830009	SCORE_S22_ENTM_Apparel_Outfit_Jumpsuit_Abraxo	Abraxo Jumpsuit	Get ready to clean up well with this Abraxo Jumpsuit!     - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	Abraxo Jumpsuit					Textures/ATX/Storefront/Player/Outfit/		SCORE_S22_Apparel_Outfit_Jumpsuit_Abraxo.dds		2	SCORE_S22_Apparel_Outfit_Jumpsuit_Abraxo_C1.dds	SCORE_S22_Apparel_Outfit_Jumpsuit_Abraxo_C2.dds												
0083000B	SCORE_S22_ENTM_CAMP_Decor_VaultTecKit_FireworkLauncher	Vault-Tec Firework Launcher	Light up the Wasteland the Vault-Tec way with this Vault-Tec Firework Launcher!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault-Tec Firework Launcher	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_Decor_VaultTecKit_FireworkLauncher.dds		2	SCORE_S22_CAMP_Decor_VaultTecKit_FireworkLauncher_C1.dds	SCORE_S22_CAMP_Decor_VaultTecKit_FireworkLauncher_C2.dds												
0083000C	SCORE_MiniSeason_2025_SunsetStranger_ENTM_CAMP_SunsetSarsaparilla_Billboard	Sunset Sarsaparilla Billboard	A taste that turns heads!     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Sunset Sarsaparilla Billboard	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_MiniSeason_2025_SunsetStranger_CAMP_SunsetSarsaparilla_Billboard.dds		2	SCORE_MiniSeason_2025_SunsetStranger_CAMP_SunsetSarsaparilla_Billboard_C1.dds	SCORE_MiniSeason_2025_SunsetStranger_CAMP_SunsetSarsaparilla_Billboard_C2.dds												
0083000A	SCORE_S22_ENTM_CAMP_WallDecor_SunsetSarsaparillaPoster	Sunset Sarsaparilla Poster	Show off your love for the rootin'est, tootin'est tonic in the Wasteland!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Sunset Sarsaparilla Poster	000000001				Textures/ATX/Storefront/Camp/WallDecoration/		SCORE_S22_CAMP_WallDecor_SunsetSarsaparillaPoster_01.dds		2	SCORE_S22_CAMP_WallDecor_SunsetSarsaparillaPoster_01_C1.dds	SCORE_S22_CAMP_WallDecor_SunsetSarsaparillaPoster_01_C2.dds												
00830008	SCORE_S22_ENTM_CAMP_Lights_Wall_NeonChryslusMotorsCompanySign	Chryslus Motors Company Neon Sign	Show off your power and prestige with this Chryslus Motors Company Neon Sign!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Chryslus Motors Company Neon Sign					Textures/ATX/Storefront/Camp/Lights/		SCORE_S22_CAMP_Lights_Wall_NeonChryslusMotorsCompanySign.dds		1	SCORE_S22_CAMP_Lights_Wall_NeonChryslusMotorsCompanySign_C1.dds													
0083000E	SCORE_S23_ENTM_CAMP_Furniture_Couch_ModularSofaSet_VaultTecSofa	Vault-Tec Modular Sofa Set	Relax like a true Vault Dweller with this Vault-Tec Modular Sofa Set!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault-Tec Sofa Set	000000001				Textures/ATX/Storefront/Camp/Furniture/		SCORE_S23_CAMP_Furniture_Couch_ModularSofaSet_VaultTec.dds		3	SCORE_S23_CAMP_Furniture_Couch_ModularSofaSet_VaultTec_C1.dds	SCORE_S23_CAMP_Furniture_Couch_ModularSofaSet_VaultTec_C2.dds	SCORE_S23_CAMP_Furniture_Couch_ModularSofaSet_VaultTec_C3.dds											
0083000D	ZZZ_SCORE_S22_ENTM_CAMP_Decoration_VaultTec_IceBath	Vault-Tec Ice Bath	Subzero and sanctioned!     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault-Tec Ice Bath					Textures/ATX/Storefront/Camp/Structures/		SCORE_S20_CAMP_Decoration_VaultTec_IceBath.dds		2	SCORE_S20_CAMP_Decoration_VaultTec_IceBath_C1.dds	SCORE_S20_CAMP_Decoration_VaultTec_IceBath_C2.dds												
0083001C	SCORE_S22_ENTM_CAMP_FloorDecor_BowlingBall_ChryslusBowling	Chryslus Motors Bowling Ball	Hit the lane like a highway with this Chryslus Motors Bowling Ball!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Chryslus Motors Bowling Ball					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_BowlingBall_ChryslusBowling.dds		1	SCORE_S22_CAMP_FloorDecor_BowlingBall_ChryslusBowling_C1.dds													
00830174	ZZZ_SCORE_S22_ENTM_CAMP_FloorDecor_ChryslusSportsCar	Cherry Bomb	Good luck getting this thing to run again!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Cherry Bomb	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_ChryslusSportsCar.dds		2	SCORE_S22_CAMP_FloorDecor_ChryslusSportsCar_C1.dds	SCORE_S22_CAMP_FloorDecor_ChryslusSportsCar_C2.dds												
008301A4	ZZZ_SCORE_S22_ENTM_CAMP_FloorDecor_RedWhiteFlowers	Red and White Flowers	Tenderly tended to by the wonderful folks who preserve what little beauty is left in the Wasteland.     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Red and White Flowers					Textures/ATX/Storefront/Camp/FloorDecoration/		S22_CAMP_FloorDecor_RedWhiteFlowers.dds		2	S22_CAMP_FloorDecor_RedWhiteFlowers_C1.dds	S22_CAMP_FloorDecor_RedWhiteFlowers_C2.dds												
008308D3	SCORE_S22_ENTM_CAMP_Collector_SoulSoupServer	SoulSoup Server	Bring that "Home Sweet Home" taste to the Vault with the SoulSoup Server!    Generates herbivore based meals.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	SoulSoup Server	000000001				Textures/ATX/Storefront/Camp/Utility/		SCORE_S22_CAMP_Collector_SoulSoupServer.dds		2	SCORE_S22_CAMP_Collector_SoulSoupServer_C1.dds	SCORE_S22_CAMP_Collector_SoulSoupServer_C2.dds												
008308DC	SCORE_S22_ENTM_CAMP_FloorDecor_AbraxoStoreDisplay	Abraxo Store Display	Keep you C.A.M.P. squeaky clean with Abraxo!     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Abraxo Store Display	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_FloorDecor_AbraxoStoreDisplay.dds		2	SCORE_S22_CAMP_FloorDecor_AbraxoStoreDisplay_C1.dds	SCORE_S22_CAMP_FloorDecor_AbraxoStoreDisplay_C2.dds												
008308E8	SCORE_S22_ENTM_CAMP_Furniture_ChryslusCarRacingGame	Chryslus Motors Mechanical Derby Game	Burn rubber and race to victory with the Chryslus Motors Mechanical Derby Game.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Chryslus Motors Derby Game	000000001				Textures/ATX/Storefront/Camp/Furniture/		SCORE_S22_CAMP_Furniture_ChryslusCarRacingGame.dds		2	SCORE_S22_CAMP_Furniture_ChryslusCarRacingGame_C1.dds	SCORE_S22_CAMP_Furniture_ChryslusCarRacingGame_C2.dds												
00830905	ZZZ_SCORE_S22_ENTM_CAMP_Utility_MotorizedButterChurn_VaultTec	Vault-Tec Motorized Butter Churn	Churn your way to brighter tomorrow!    - Generates Cooking Oil over time -    This item cannot be built inside of a Shelter.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Vault-Tec Motorized Butter Churn	000000001				Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_MotorizedButterChurn_VaultTec.dds		2	ATX_CAMP_Utility_MotorizedButterChurn_VaultTec_C1.dds	ATX_CAMP_Utility_MotorizedButterChurn_VaultTec_C2.dds												
0083195F	SCORE_S22_ENTM_CAMP_Kit_PrefabHomeKit_Derelict	Destroyed House of Tomorrow C.A.M.P. Kit	Show you have an eye for potential with this Destroyed House of Tomorrow C.A.M.P. Kit!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -  	Destroyed House of Tomorrow C.A.M.P. Kit					Textures/ATX/Storefront/Camp/Kits/		SCORE_S22_CAMP_Kit_PrefabHomeKit_Derelict.dds		3	SCORE_S22_CAMP_Kit_PrefabHomeKit_Derelict_C1.dds	SCORE_S22_CAMP_Kit_PrefabHomeKit_Derelict_C2.dds	SCORE_S22_CAMP_Kit_PrefabHomeKit_Derelict_C3.dds											
00832CAA	SCORE_S22_ENTM_Weapons_CosmicKnife	Cosmic Knife	Developed by military scientists & precision forged from space-age materials, get your Cosmic Knife today!    (Superheated mod craftable at weapon workbenches)    - ITEM IS CRAFTABLE AT WEAPON WORKBENCHES. -	Cosmic Knife	000000001				Textures/ATX/Storefront/Player/WeaponModel/		SCORE_S22_Weapons_CosmicKnife.dds		2	SCORE_S22_Weapons_CosmicKnife_C1.dds	SCORE_S22_Weapons_CosmicKnife_C2.dds												
00832CAB	SCORE_S22_ENTM_Utility_SarsaparillaMachine	Sunset Sarsaparilla Vending Machine	Satisfy your thirst with a Sunset Sarsaparilla! If you're lucky, you might get a rare Star Size Sunset Sarsaparilla - a super sized edition released in limited quantities to select Canadian and U.S. test markets!    Be warned, there is a 5 minute restocking period before you will be able to quench your thirst again.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Sunset Sarsaparilla Vending Machine	000000001				Textures/ATX/Storefront/Camp/Utility/		SCORE_S22_Utility_SarsaparillaMachine.dds		2	SCORE_S22_Utility_SarsaparillaMachine_C1.dds	SCORE_S22_Utility_SarsaparillaMachine_C2.dds												
008335DC	SCORE_S22_ENTM_CAMP_Floordecor_Statue_Miniature_Mothman	Miniature Mothman Statue	His reputation is large! This statue... Less so.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Miniature Mothman Statue	000000001				Textures/ATX/Storefront/Camp/Statues/		SCORE_S22_CAMP_Floordecor_Statue_Miniature_Mothman.dds		2	SCORE_S22_CAMP_Floordecor_Statue_Miniature_Mothman_C1.dds	SCORE_S22_CAMP_Floordecor_Statue_Miniature_Mothman_C2.dds												
008335DA	SCORE_S22_ENTM_CAMP_CAMPPets_Dog_Sable	Sable Shepherd	A Vault Dweller's dream dog, the Sable Shepherd! Comes with a Vault-Tec dog house!     Generates 1, 2, or 3 Star Legendary Items    - C.A.M.P. PETS  APPEAR ONCE THEIR FURNITURE IS PLACED IN C.A.M.P. MODE. - 	Sable Shepherd					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_CAMPPets_Dog_SableGermanShepherd.dds		3	SCORE_S22_CAMP_CAMPPets_Dog_SableGermanShepherd_C1.dds	SCORE_S22_CAMP_CAMPPets_Dog_SableGermanShepherd_C2.dds	SCORE_S22_CAMP_CAMPPets_Dog_SableGermanShepherd_C3.dds											
008335DB	ZZZ_SCORE_S22_ENTM_CAMP_CAMPPets_IdleFurniture_JunkFoodTrashPile	Dog Junk Food Trash Pile	Dumpster? More like dinner!     - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Dog Junk Food Trash Pile					Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S22_CAMP_CAMPPets_IdleFurniture_JunkFoodTrashPile.dds		2	SCORE_S22_CAMP_CAMPPets_IdleFurniture_JunkFoodTrashPile_C1.dds	SCORE_S22_CAMP_CAMPPets_IdleFurniture_JunkFoodTrashPile_C2.dds												
00833845	SCORE_S23_ENTM_CAMP_FloorDecor_LawnMower	Lawn Mower	There may not be a lot of grass in the Wasteland, but you'll be able to keep it trimmed when you see it.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Lawn Mower	000000001				Textures/ATX/Storefront/Camp/FloorDecoration/		SCORE_S23_CAMP_FloorDecor_LawnMower.dds		2	SCORE_S23_CAMP_FloorDecor_LawnMower_C1.dds	SCORE_S23_CAMP_FloorDecor_LawnMower_C2.dds												
00833846	ZZZ_SCORE_S22_ENTM_Skin_Backpack_GolfBag	Golf Bag Backpack	Hold everything you need to tee off against the people that teed you off.    This skin can be applied to both the Small and Standard Backpack as a mod.     - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Golf Bag Backpack					Textures/ATX/Storefront/Player/Backpack/		SCORE_S22_Skin_Backpack_GolfBag.dds		2	SCORE_S22_Skin_Backpack_GolfBag_C1.dds	SCORE_S22_Skin_Backpack_GolfBag_C2.dds												
00833847	SCORE_S22_ENTM_Skin_BackpackFlair_MothmanLogo	Mothman Museum Backpack Flair	A nice keepsake from when you followed the light!    - SKIN IS CRAFTABLE AT ARMOR WORKBENCHES. -	Mothman Museum Backpack Flair					Textures/ATX/Storefront/Player/Flair/		SCORE_S22_Skin_BackpackFlair_MothmanLogo.dds		2	SCORE_S22_Skin_BackpackFlair_MothmanLogo_C1.dds	SCORE_S22_Skin_BackpackFlair_MothmanLogo_C2.dds												
00833844	SCORE_MiniSeason_2025_SunsetStranger_ENTM_Skin_BackpackFlair_DeputyBadge	Deputy Badge Backpack Flair	Show off, you're a star!    Flairs can be applied to most Backpacks.    - FLAIRS ARE APPLIED AT ARMOR WORKBENCHES. -	Deputy Badge Backpack Flair					Textures/ATX/Storefront/Player/Flair/		SCORE_MiniSeason_2025_SunsetStranger_Skin_BackpackFlair_DeputyBadge.dds		1	SCORE_MiniSeason_2025_SunsetStranger_Skin_BackpackFlair_DeputyBadge_C1.dds													
00834D46	SCORE_S22_ENTM_Apparel_Headwear_TVGlasses	TV Glasses	Make reality look like TV!    2 craftable variants: Regular headwear and a headwear that changes the world to black and white!    - APPAREL IS CRAFTABLE AT ARMOR WORKBENCHES. -	TV Glasses	000000001				Textures/ATX/Storefront/Player/Headwear/		SCORE_S22_Apparel_Headwear_TVGlasses.dds		2	SCORE_S22_Apparel_Headwear_TVGlasses_C1.dds	SCORE_S22_Apparel_Headwear_TVGlasses_C2.dds												
00834D45	SCORE_S22_ENTM_CAMP_Machinery_Workbench_Tinker_HotRodBench	Cherry Bomb Tinker's Workbench	Tinkering on your project car until it's ready for the roads.    Requires the Tinker's Workbench to be Learned.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Cherry Bomb Tinker's Workbench	000000001				Textures/ATX/Storefront/Camp/Machinery/		SCORE_S22_CAMP_Machinery_Workbench_Tinker_HotRodBench.dds		2	SCORE_S22_CAMP_Machinery_Workbench_Tinker_HotRodBench_C1.dds	SCORE_S22_CAMP_Machinery_Workbench_Tinker_HotRodBench_C2.dds												
008319F2	ATX_ENTM_CAMP_Utility_WeatherStation_Standard_LightRain	Weather Control Station (Light Rain)	Need a little rain in your life? No problem! Make it rain, lightly, all the time in your C.A.M.P. with this Weather Control Station!    Weather Control Station will change weather in the C.A.M.P. radius when connected to power.    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. -	Weather Station (Light Rain)					Textures/ATX/Storefront/Camp/Utility/		ATX_CAMP_Utility_WeatherStation_Standard_LightRain.dds		3	ATX_CAMP_Utility_WeatherStation_Standard_LightRain_C1.dds	ATX_CAMP_Utility_WeatherStation_Standard_LightRain_C2.dds	ATX_CAMP_Utility_WeatherStation_Standard_LightRain_C3.dds											
00834CDE	ZZZ_SCORE_S22_ENTM_CAMP_Floor_NukaCola_Tiled	Tiled Nukla Cola Floor and Foundations	Give your  C.A.M.P. a refreshing taste with this Tiled Nukla Cola flooring!    - C.A.M.P. ITEMS APPEAR WHILE IN C.A.M.P. MODE. - 	Tiled Nukla Cola					Textures/ATX/Storefront/Camp/Floors/		SCORE_S22_CAMP_Floor_NukaCola_Tiled.dds		2	SCORE_S22_CAMP_Floor_NukaCola_Tiled_C1.dds	SCORE_S22_CAMP_Floor_NukaCola_Tiled_C2.dds												
