FormID	EDID	FULL	DESC	KeywordCount	KW1	KW2	KW3	KW4	KW5	PTRN	Model	VCRY	DATA_Value	DATA_Weight	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	Ref26	Ref27	Ref28	Ref29	Ref30	Ref31	Ref32	Ref33	Ref34	Ref35	Ref36	Ref37	Ref38	Ref39	Ref40	Ref41	Ref42	Ref43	Ref44	Ref45	Ref46	Ref47	Ref48	Ref49	Ref50	Ref51	Ref52	Ref53	Ref54	Ref55	Ref56	Ref57	Ref58	Ref59	Ref60	Ref61	Ref62	Ref63	Ref64	Ref65	Ref66	Ref67	Ref68	Ref69	Ref70	Ref71	Ref72	Ref73	Ref74	Ref75	Ref76	Ref77	Ref78	Ref79	Ref80	Ref81	Ref82
005FA0AB	BS02_MQ04_Conscience_Keycard	V96 Security Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	29	005F3CF5:BS02_MQ04_Conscience:QUST	005FA0C7:BS02_MQ04_Conscience_CardReader_Research:REFR	005FA1EF::INFO	005FACCD:BS02_MQ04_Conscience_Overseer_CardReader:REFR	00605866:BS02_MQ04_Conscience_Cardreader01_B:REFR	00605867:BS02_MQ04_Conscience_Cardreader01_A:REFR	00605868:BS02_MQ04_Conscience_Cardreader03_A:REFR	0060586A:BS02_MQ04_Conscience_Cardreader03_B:REFR	00606B4F:BS02_MQ04_Conscience_CardReader_Utility:REFR	0060CEA7:BS02_MQ04_Conscience_Cardreader06_A:REFR	0060CEA8:BS02_MQ04_Conscience_Cardreader06_B:REFR	0060CEAA:BS02_MQ04_Conscience_Cardreader07_B:REFR	0060CF11:BS02_MQ04_Conscience_Cardreader08_A:REFR	0060CF12:BS02_MQ04_Conscience_Cardreader08_B:REFR	0060CF13:BS02_MQ04_Conscience_Cardreader09_A:REFR	0060CF14:BS02_MQ04_Conscience_Cardreader09_B:REFR	0060CF29:BS02_MQ04_Conscience_Cardreader17_A:REFR	0060CF2A:BS02_MQ04_Conscience_Cardreader17_B:REFR	0060CF2C:BS02_MQ04_Conscience_Cardreader18_A:REFR	0060CF2D:BS02_MQ04_Conscience_Cardreader18_B:REFR	0060CF30:BS02_MQ04_Conscience_Cardreader20_A:REFR	0060CF31:BS02_MQ04_Conscience_Cardreader20_B:REFR	0060CF35:BS02_MQ04_Conscience_Cardreader23_A:REFR	0060CF44:BS02_MQ04_Conscience_Cardreader28_A:REFR	0060CF45:BS02_MQ04_Conscience_Cardreader28_B:REFR	0060CF4C:BS02_MQ04_Conscience_Cardreader31_A:REFR	0060CF4D:BS02_MQ04_Conscience_Cardreader31_B:REFR	0060CF4E:BS02_MQ04_Conscience_Cardreader_TallyDoor:REFR	0060D77F:BS02_MQ04_Conscience_Cardreader_ResearchB:REFR																																																					
005FAC48	BS02_MQ02_Missing_BasementKey	AMS Basement Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	005F123C:AMSHQtoBasement:REFR	005F56C4:BS02_MQ02_Missing:QUST																																																																																
005FAC49	BS02_MQ02_Missing_TerminalPassword	Security Password		0						KeyChains [TRNS:00248893]	Props/Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	005F56C4:BS02_MQ02_Missing:QUST																																																																																	
0060677D	BS02_MQ05_Catalyst_ViewingRoomTerminalPassword	West Tek Viewing Chamber Password		0						KeyChains [TRNS:00248893]	Props\Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	005FA459:BS02_MQ05_Catalyst:QUST	00606756:BS02_MQ05_Catalyst_ViewingRoomDoorTerminal_Ref:REFR	0060677F::REFR																																																																															
0060CFDF	SH003_V51_ExecutiveKeycard	Vault 51 Executive Keycard		1	0060CFE1:SH003_V51_ExecutiveKeycardKeyword:KYWD					KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	7	0060D057::REFR	0060D058::REFR	0060D05A::REFR	0060D189::REFR	0060D18A::REFR	0060D18D::REFR	0060D190::REFR																																																																											
0060CFE0	SH003_V51_OverseerKeycard	Vault 51 Overseer Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	0060D059::REFR	0060D195::REFR	0060D199::REFR																																																																															
0060D17F	SH003_V51_SecurityKeycard	Vault 51 Security Keycard		1	0060CFE1:SH003_V51_ExecutiveKeycardKeyword:KYWD					KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	0060D181::REFR	0060D182::REFR																																																																																
00621327	RE_Scene_Zetan_01_MysteriousKey	Mysterious Key		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00621328:RE_Scene_Zetan_01_LL_MysteriousKey:LVLI	00621BC4::REFR																																																																																
0062F778	TestZachariadisKey	Secret Dropbox Key		0								Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	0062F776:TestZachariadisChest:CONT	0062F78B:SecretdoorREF:REFR	0062F78E::REFR	0062F78F::REFR																																																																														
0062FA2F	test_VHarbison_Key	Rusted Key		0						Keys [TRNS:001AB213]	Props\Key_Chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	5	0062FA06:test_VHarbison_Quest_Escape_Room:QUST	0062FA4F:test_VHarbison_ER_Key:REFR	0062FAB6::REFR	0062FAB7::REFR	0062FAB8::REFR																																																																													
0062FF1F	FSControlRoomKey	Dr. Killroy's Key		0								Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	0062FF1B:Zachariadis_FS:QUST	0062FF68:FSDoorREF:REFR																																																																																
00620ED3	XPD_ObjMod_FreePrisoners_Key	Prison Key		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00645E00:XPD_Mission_ModuleTest:QUST	0064D26C:XPD_Module_FreePrisoners:QUST																																																																																
0067EBE7	Debug_BrentC02_Key	Arena Key		0						Keys [TRNS:001AB213]	Props\Key02.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	2	0067EC01::REFR	0067EC02::REFR																																																																																
006A2617	Debug_Dobert_Key01	Arena Key		0						Keys [TRNS:001AB213]	Props\Key02.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	2	006A2634::REFR	006A2636::REFR																																																																																
006C1F58	XPDAC03Casino_VaultPassword	Casino Vault Password		0						KeyChains [TRNS:00248893]	Props\Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
006CD0DB	XPD_AC01_FreePrisoners_Key	Muni Trap Key		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
006E33A3	XPD_AC03_FreePrisoners_Key	Master Key		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	006E33B7:XPD_AC03_Mission_Human_FreePrisoners_QuestModule:QMDL																																																																																	
006F28E6	EXP14_HighRollersLounge_Key	High Rollers Lounge Key		0						Keys [TRNS:001AB213]	props/key_chain03.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	11	006BB046:EXP14_HighRollersLounge_MainDoor_Ref:REFR	006BDD49::REFR	006E7DD4::REFR	006E7DF2::REFR	006F0128:AC_MQ02_Stage:QUST	006F28F5::REFR	0074AD32:EXP14_HighRollersLounge_MainDoor_Ref001:REFR	0074AFBB::REFR	0074C5CB::REFR	0074C5E7::REFR	0075C71A:LLD_Creature_Mobster_Doorman_XPD_AC_NONPLAYABLE:LVLI																																																																							
006FCFBE	AC_SQ05_ConcertaRoomKey	Concerta's Suite Key		0						Keys [TRNS:001AB213]	props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	4	006B59AA::REFR	006FCF87:AC_SQ05_Regent:QUST	006FCFF1::REFR	0074A96E::REFR																																																																														
00745739	AC_SQ03_Custodial_BackRoomKey	Sam's Back Room Key		0						Keys [TRNS:001AB213]	props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	2	00729CBB:AC_SQ03_Custodial:QUST	0072A49F:AC_SQ03_Custodial_BackRoomDoor:REFR																																																																																
007551E4	AC_MQ03_HonorBound_WarehouseKey	Warehouse Key		0						Keys [TRNS:001AB213]	props/key02.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	00732A5B:AC_MQ03_HonorBound:QUST	007345F6:AC_MQ03_HonorBound_WarehouseFrontDoor_Ref:REFR	007551E7:AC_MQ03_HonorBound_WarehouseKey_Ref:REFR																																																																															
00769DF3	AC_MQ_AntoniosTerminal_Key	Antonio's Password		0							Props/Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006EF8C8::REFR	006F7BE3:AC_MQ04_Sins:QUST																																																																																
007700EB	AC_MQ_AntoniosRoom_Key	Antonio's Key		0						Keys [TRNS:001AB213]	props/Key01_Flat.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006A3D6A:AC_MQ_LabDoor_Ref:REFR	006F7BE3:AC_MQ04_Sins:QUST																																																																																
006C99E3	StormV63ReactorRoomKeycard	Vault 63 Reactor Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006C99E2:StormV63ReactorRoomKeycardPrinter:ACTI	006C99E8::REFR																																																																																
006E9791	TestStormCDB_Passcode	Terminal Password		0						MiscNoteKey [TRNS:00248896]	props/note_lowpoly.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	006E9B21::REFR	006E9B22::REFR	006EC8C2::REFR	006EC96D::REFR																																																																														
006EAC6B	Storm_CultistTunnels_QuarryKey	Cultist Quarry Key		0						KeyChains [TRNS:00248893]	props/key03.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	007478CC::REFR																																																																																	
006F1607	Storm_HcaveKey	Cave Gate Key		0						KeyChains [TRNS:00248893]	props/key03.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	6	006E53E0:HCavePipeDoor:REFR	006E5869::REFR	006E5873::REFR	006F16AB:Storm_MQ08_CaveKey:REFR	006F16CC::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST																																																																												
006FC220	Storm_TradingPost_IDCard	Bartending Licence ID Card		0						KeyChains [TRNS:00248893]	Props\GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
00727C6D	Storm_MQ08_OrganicsSecurityKey	Vault 63 Access Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	5	006B793F::REFR	006E26A8::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST	006FBF8A::INFO	0078E2CC:MILE_MeltdownPointerQuest:QUST																																																																													
0072A152	Storm_MQ07_AlfieRoomKeycard	Alfie's Room Keycard		0							Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	0072A286:Storm_MQ07_AlfieDoor:REFR	0072C01B:Storm_MQ07_OberlinPt1:QUST																																																																																
0072C0B1	Storm_MQ05_VisitorCenterKey	Visitor's Center Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006ECE81::REFR	006F8B09:Storm_MQ05_HugoPt2:QUST																																																																																
0072EAA8	Storm_AtriumUpper_RoomKeycard	Room Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	00762CBE::REFR	00762CBF::REFR	00766DBB::REFR	00766DBC::REFR																																																																														
0072EE26	Storm_MQ04_HugoWallSafeKey	Wall Safe Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	0072EE0A:Storm_MQ04_HugoPt1:QUST	0072EE3A::REFR																																																																																
0073B038	Storm_MQ03_HandKey	Lost Hand		0						KeyChains [TRNS:00248893]	SetDressing/Storm_LostSeveredHand/SeveredLostHand.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00733833:Storm_MQ03_IntroPt2:QUST	00734220:Storm_MQ03_HandScanner:REFR																																																																																
0073BF8E	Storm_HighKnobFireTower_StoreroomKey	Kitchen Key		0						Keys [TRNS:001AB213]	Props\Key02.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	2	0073BD6D::REFR	0073BF94::REFR																																																																																
0073FB73	Storm_CultistTunnels_PrisonKey	Cultist Prison Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	0073FB72:LootPriority_DuffleBag_Guns_CultistTunnels:CONT																																																																																	
0075D284	Storm_ManorGroundsSecurityRoom_Key	Dark Hollow Security Key		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	5	0075762C::REFR	0075762E::REFR	007576F5::REFR	00764478::REFR	00766B3F::REFR																																																																													
0076B139	MILE_CaravanIntro_Cage_Key	Captive Cage Key		0						Keys [TRNS:001AB213]	Props\Key_Chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	0																																																																																		
007731DE	Storm_MQ05_VisitorCenterShelterDoorKey	Visitor's Center Shelter Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006F8B09:Storm_MQ05_HugoPt2:QUST	0072F893::REFR																																																																																
0077E727	Storm_MQ09_HKBasementKey	High Knob Basement Key		0						KeyChains [TRNS:00248893]	props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006F73CE::REFR	006FBF37:Storm_MQ09_OberlinPt3:QUST																																																																																
0077F3A4	Storm_MQ08_Key_OrganicsChemWing	Vault 63 Chem Wing Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	006C15B7::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST	0078E2CC:MILE_MeltdownPointerQuest:QUST																																																																															
0077F3A5	Storm_MQ08_Key_OrganicsChemLabs	Vault 63 Chem Labs Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	006C283D::REFR	006C2899::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST	0078E2CC:MILE_MeltdownPointerQuest:QUST																																																																														
0077F3A8	Storm_MQ08_Key_OrganicsVat	Vault 63 Vat Control Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006C22BF::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST																																																																																
0077F3A6	Storm_MQ08_Key_OrganicsBioWing	Vault 63 Bio Wing Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006C15B6:BioWingDoor:REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST																																																																																
0077F3A7	Storm_MQ08_Key_OrganicsFluid	Vault 63 Fluid Handling Keycard		0						KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	006C22C7::REFR	006FBF34:Storm_MQ08_OberlinPt2:QUST																																																																																
00788B9E	zzz_Storm_MQ04_WeatherStationKeycard_Key	Weather Station Keycard		0						KeyChains [TRNS:00248893]	Props\GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
0078E2CD	MILE_MeltdownQuest_DoorKey	Organics Security Door Key		0							props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	0																																																																																		
0079843A	GHL00_Quest_EmmettMountainSideTunnel_GateKey	Emmett Mountain Side Tunnel Key		0						Keys [TRNS:001AB213]	props/Key02_Flat.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	0078DE64:GHL00_Quest:QUST	00796EA3:GHL00_Quest_LockedGate:REFR																																																																																
007ACFD9	GHL_Repose_Last_Door	Last Door Key		0						KeyChains [TRNS:00248893]	Props\Key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	007A9D52::REFR	007ACFE2::REFR																																																																																
00824D0E	P62_TheDrifter_Keycard	Drifter Activation Card		5	000E9447:NotJunkJetAmmo:KYWD	001CC46A:UnscrappableObject:KYWD	003D4327:UnsellableObject:KYWD	00499F7A:NonPlayerTradable:KYWD	00824D0F:P62_TheDrifter_QuestKeycardKeyword:KYWD	KeyChains [TRNS:00248893]	Props/GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	0081AACE:P62_TheDrifter_Quest:QUST	00824D0D:P62_TheDrifter_KeycardReader:ACTI	00824D11:P62_LLS_Rewards_TheDrifter_ActivationKeyCard:LVLI																																																																															
00815C55	BURN_SQ02_PipeKey	Pipe Key		0						Keys [TRNS:001AB213]	props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	00815C9A:BURN_SQ02_OutroP1:QUST	00838DB1:BURN_SQ02_OutroP2:QUST	0084A24A::REFR	0084A24B::REFR																																																																														
008205F2	zzzBurn_SQ04_Cache2Key	Abraxodyne Cache Key		0						KeyChains [TRNS:00248893]	props/key02.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
008205F3	zzzBurn_SQ04_Cache3Key	Abraxodyne Cache Key		0						KeyChains [TRNS:00248893]	props/key02.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
008205F4	zzzBurn_SQ04_Cache1Key	Abraxodyne Cache Key		0						KeyChains [TRNS:00248893]	props/key02.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	008205F1:Burn_SQ04_CacheKey1Reward:GMRW																																																																																	
00829892	Burn_DriveInManagerOfficeKey	Managers Office Key		0						KeyChains [TRNS:00248893]	props/key02.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	4	007F19B1::REFR	007F19B3::REFR	007F4A3C:Burn_Drivein_Corpse_WK:NPC_	00829893:Burn_Drivein_Corpse_DM:NPC_																																																																														
00831885	BURN_SQ01_RustKingdomInterior_GuardKey	Jail Cell Key		0								Caps001 "Cap" [CNCY:0000000F]	0	0.000000	0																																																																																		
00847313	BURN_SQ02_LoanKey	Office Key		0						Keys [TRNS:001AB213]		Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00815C9A:BURN_SQ02_OutroP1:QUST	00844C83::REFR																																																																																
0084C751	Burn_AthensArmoryKey	Athens Armory Key		0						Keys [TRNS:001AB213]	Props\Key_Chain01.nif	Caps001 "Cap" [CNCY:0000000F]	1	0.000000	2	00809FAD::REFR	0084C754::REFR																																																																																
0084D1D5	Burn_RK_Cage3	Dusty's Key 3		0						KeyChains [TRNS:00248893]	props/Key01_Flat.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00807B68::REFR	0084D1F5::REFR																																																																																
0084D1D6	Burn_RK_Cage1	Dusty's Key 1		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00807B39::REFR	0084D1F9::REFR																																																																																
0084D1D7	Burn_RK_Cage2	Dusty's Key 2		0						KeyChains [TRNS:00248893]	props/key01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00807B63::REFR	0084D1E1::REFR																																																																																
00854ED8	Burn_POI_bunker_key	Prepper Storage Key		0						KeyChains [TRNS:00248893]	Props\GenericKeycard01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	2	00854529::REFR	0085527D::REFR																																																																																
0085D346	BURN_RRSY_BreakroomKey	Breakroom Key		0						KeyChains [TRNS:00248893]	props/key_chain01.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	007DBDDA::REFR	008076A7::REFR	0085D384::REFR																																																																															
00863A6A	Burn_AshCave_ProfessorRoom_Password	Professor Metter's Password		0						KeyChains [TRNS:00248893]	Props\Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	0080938A::REFR	00863A6D::REFR	00863A6F::REFR																																																																															
0086C983	Burn_Cornhenge_Terminal_Password	World of Corn Administrator Password		0						KeyChains [TRNS:00248893]	Props\Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	0086C986::REFR																																																																																	
0086C989	Burn_Cornhenge_Terminal_Password_Copy01	World of Corn Administrator Password		0						KeyChains [TRNS:00248893]	Props\Holotape_Prop.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	3	0082E25B::REFR	0086C98A::REFR	0086C98B::REFR																																																																															
008A47B8	QDLBarbara_Lesson03_SupplyCacheKey	Ms. Jones' Master Key		0						KeyChains [TRNS:00248893]	props/Key02_Flat.nif	Caps001 "Cap" [CNCY:0000000F]	0	0.000000	1	008A4895::REFR																																																																																	
