FormID	EDID	ConditionCount	Cond01	Cond02	Cond03	Cond04	Cond05	Cond06	Cond07	Cond08	Cond09	Cond10	Cond11	Cond12	Cond13	Cond14	Cond15	Cond16	Cond17	Cond18	Cond19	Cond20	Cond21	Cond22	Cond23	Cond24	Cond25	ReferencedByCount	Ref01	Ref02	Ref03	Ref04	Ref05	Ref06	Ref07	Ref08	Ref09	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20	Ref21	Ref22	Ref23	Ref24	Ref25	FileName
007FDC16	SCORE_S21_COBJ_Dottie_Condition	2	Subject.HasLearnedRecipe(SCORE_workshop_CondProxy_co_CategoryAlly_Dottie_GoldVendor [COBJ:007FDC18], 00 00 00 00) = 1.000000	Subject.HasEntitlement(SCORE_S21_ENTM_CAMP_Ally_Dottie "Lite Ally: Dottie" [ENTM:007FDC19], 00 00 00 00) = 1.000000																								1	007FDC17:ATX_co_COMP_Constructible_CampObject_Dottie:"":COBJ																									SeventySix.esm
007FE614	Challenge_Fishing_Fish_Condition	2	Target.HasKeyword(ObjectTypeFish [KYWD:007ABE8A], 00 00 00 00) = 1.000000	Target.HasKeyword(Fishing_FishType_Glowing [KYWD:007BC5EB], 00 00 00 00) = 1.000000																								25	007FE5FD:SCORE_Challenge_Weekly_Fishing_Catch_Regular_Fish:"Catch a Fish":CHAL	007FE600:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_SkylineValley:"Catch a Fish in the Skyline Valley Region":CHAL	007FE601:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_SavageDivide:"Catch a Fish in the Savage Divide Region":CHAL	007FE602:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_Mire:"Catch a Fish in the Mire Region":CHAL	007FE603:SCORE_Challenge_Daily_Fishing_Catch_While_Intoxicated:"Catch a Fish while Intoxicated":CHAL	007FE605:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_AshHeap:"Catch a Fish in the Ash Heap Region":CHAL	007FE608:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish:"Catch a Fish":CHAL	007FE60B:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_Forest:"Catch a Fish in the Forest Region":CHAL	007FE60D:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_ToxicValley:"Catch a Fish in the Toxic Valley Region":CHAL	007FE60E:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Epic:"Epic - Catch a Fish":CHAL	007FE60F:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_Region_CranberryBog:"Catch a Fish in the Cranberry Bog Region":CHAL	007FE613:SCORE_Challenge_Weekly_Fishing_Catch_Regular_Fish_Epic:"Epic - Catch a Fish":CHAL	00805AA4:SCORE_Challenge_Weekly_Fishing_Catch_Regular_Fish_InRain:"Catch a Fish while it is Raining":CHAL	00805AA5:SCORE_Challenge_Daily_Fishing_Consume_Regular_Fish:"Eat a Fish":CHAL	00805AA7:SCORE_Challenge_Daily_Fishing_Catch_Regular_Fish_NotIntoxicated_Epic:"Epic - Catch a Fish while not intoxicated":CHAL	0082BB95:ATX_DE2025_MMMFE_Event_Complete:"Catch a Fish with the Marshal Mallow Fishing Hat equipped":CHAL	0082BB99:ATX_DE2025_MMMFE_Week2_Challenge_Catch_Fish_Toxic_Valley:"Catch a Fish in the Toxic Valley with the Marshal Mallow Fishing Hat equiped":CHAL	0082BB9A:ATX_DE2025_MMMFE_Week2_Challenge_Catch_Fish_Savage_Divide:"Catch a Fish in the Savage Divide with the Marshal Mallow Fishing Hat equipped":CHAL	0082BB9B:ATX_DE2025_MMMFE_Week2_Challenge_Catch_Fish_Intoxicated:"Catch a Fish while intoxicated with the Marshal Mallow Fishing Hat equipped":CHAL	0082BB9D:ATX_DE2025_MMMFE_Week2_Challenge_Catch_Fish_AshHeap:"Catch a Fish in the Ash Heap with the Marshal Mallow Fishing Hat equipped":CHAL	0082BBA1:ATX_DE2025_MMMFE_Week1_Challenge_Catch_Fish_Intoxicated:"Catch a Fish while intoxicated with the Marshal Mallow Fishing Hat equipped":CHAL	0082BBA2:ATX_DE2025_MMMFE_Week1_Challenge_Catch_Fish_Forest:"Catch a Fish in the Forest with the Marshal Mallow Fishing Hat equipped":CHAL	0082BBA3:ATX_DE2025_MMMFE_Week1_Catch_Fish_Mire:"Catch a Fish in the Mire with the Marshal Mallow Fishing Hat equipped":CHAL	0082BBA5:ATX_DE2025_MMMFE_Week1_Challenge_Catch_Fish_CranberryBog:"Catch a Fish in the Cranberry Bog with the Marshal Mallow Fishing Hat equipped":CHAL	008411DD:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_03:"Catch Fish in Burning Springs":CHAL	SeventySix.esm
007FE615	Challenge_Fishing_Fish_Glowing_Condition	1	Target.HasKeyword(Fishing_FishType_Glowing [KYWD:007BC5EB], 00 00 00 00) = 1.000000																									1	007FE60A:ZZZ_SCORE_Challenge_Weekly_Fishing_Catch_Glowing_Fish:"CUT - Catch a Glowing Fish":CHAL																									SeventySix.esm
007FE7B2	Challenge_Fishing_Progress_02_AnySawgill_Condition	1	Target.HasKeyword(Fishing_FishType_Sawgill [KYWD:007FE7BD], 00 00 00 00) = 1.000000																									1	007FE7A9:Challenge_Lifetime_Fishing_Progress_02_AnySawgill_SUB:"Catch Any Sawgill":CHAL																									SeventySix.esm
00800561	SmallGun_Weapon_Condition	4	Subject.HasKeyword(WeaponTypeRifle "Rifle" [KYWD:0004A0A1], 00 00 00 00) = 1.000000	Subject.HasKeyword(WeaponTypeShotgun "Shotgun" [KYWD:00226454], 00 00 00 00) = 1.000000	Subject.HasKeyword(WeaponTypePistol "Pistol" [KYWD:0004A0A0], 00 00 00 00) = 1.000000	Subject.HasKeyword(WeaponTypeHeavyGun "Big Gun" [KYWD:0004A0A3], 00 00 00 00) = 0.000000																						4	00006F9B:GroundPounder01:"Ground Pounder":PERK	00006FAB:GroundPounder02:"Ground Pounder":PERK	00006FAC:GroundPounder03:"Ground Pounder":PERK	0032234F:SkeetShooter01:"Skeet Shooter":PERK																						SeventySix.esm
00800652	Challenge_Fishing_Any_02_Condition	1	Target.HasKeyword(ObjectTypeFish [KYWD:007ABE8A], 00 00 00 00) = 1.000000																									1	007CF74F:Challenge_Lifetime_Fishing_Any_02:"Catch Any Fish":CHAL																									SeventySix.esm
00800653	Challenge_Fishing_Progress_01_AnyMedium_Condition	1	Target.HasKeyword(Fishing_FishSize_Medium [KYWD:007ABE88], 00 00 00 00) = 1.000000																									1	007FE7A2:Challenge_Lifetime_Fishing_Progress_01_AnyMedium_SUB:"Catch Any Medium Fish":CHAL																									SeventySix.esm
0080066F	Challenge_Fishing_Region_Cranbog_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Cranberry_BogSawgill "Bog Sawgill" [ALCH:007CE4DA], 00 00 00 00) = 1.000000																									1	007CF74A:Challenge_Lifetime_Fishing_Region_CranBog_CommonFish01_SUB:"Bog Sawgill":CHAL																									SeventySix.esm
00800654	Challenge_Fishing_Progress_03_AnyAxolotl_Condition	1	Target.HasKeyword(Fishing_FishType_Axolotl [KYWD:00800713], 00 00 00 00) = 1.000000																									1	007FE7AC:Challenge_Lifetime_Fishing_Progress_03_AnyAxolotl_SUB:"Catch Any Axolotl":CHAL																									SeventySix.esm
00800670	Challenge_Fishing_Region_Cranbog_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Glowing_Raw_Cranberry_GlowingBogLurker "Glowing Bog Lurker" [ALCH:007D2AF5], 00 00 00 00) = 1.000000																									1	007D6895:Challenge_Lifetime_Fishing_Region_CranBog_GlowingFish01_SUB:"Glowing Bog Lurker":CHAL																									SeventySix.esm
00800655	Challenge_Fishing_Any_01_Condition	1	Target.HasKeyword(ObjectTypeFish [KYWD:007ABE8A], 00 00 00 00) = 1.000000																									1	007CF757:Challenge_Lifetime_Fishing_Any_01:"Catch Any Fish":CHAL																									SeventySix.esm
00800671	Challenge_Fishing_Region_Cranbog_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Cranberry_Blisterfish "Blisterfish" [ALCH:007CE4DF], 00 00 00 00) = 1.000000																									1	007CF748:Challenge_Lifetime_Fishing_Region_CranBog_UniqueFish01_SUB:"Blisterfish":CHAL																									SeventySix.esm
00800672	Challenge_Fishing_Region_Cranbog_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Cranberry_BogLurker "Bog Lurker" [ALCH:007D2AF4], 00 00 00 00) = 1.000000																									1	007D6899:Challenge_Lifetime_Fishing_Region_CranBog_UniqueFish02_SUB:"Bog Lurker":CHAL																									SeventySix.esm
00800656	Challenge_Fishing_Region_AshHeap_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Ash_Deathjaw "Deathjaw" [ALCH:007D2AF0], 00 00 00 00) = 1.000000																									1	007D6898:Challenge_Lifetime_Fishing_Region_AshHeap_UniqueFish02_SUB:"Deathjaw":CHAL																									SeventySix.esm
00800657	Challenge_Fishing_Region_AshHeap_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Ash_AshenAmbusher "Ashen Ambusher" [ALCH:007CE4E5], 00 00 00 00) = 1.000000																									1	007CF75C:Challenge_Lifetime_Fishing_Region_AshHeap_UniqueFish01_SUB:"Ashen Ambusher":CHAL																									SeventySix.esm
00800673	Challenge_Fishing_Region_Forest_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Forest_TimberSawgill "Timber Sawgill" [ALCH:007CE4ED], 00 00 00 00) = 1.000000																									1	007CF764:Challenge_Lifetime_Fishing_Region_Forest_CommonFish01_SUB:"Timber Sawgill":CHAL																									SeventySix.esm
00800658	Challenge_Fishing_Region_AshHeap_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Glowing_Raw_Ash_GlowingAmbusher "Glowing Ambusher" [ALCH:007CE4E2], 00 00 00 00) = 1.000000																									1	007CF755:Challenge_Lifetime_Fishing_Region_AshHeap_GlowingFish01_SUB:"Glowing Ambusher":CHAL																									SeventySix.esm
00800674	Challenge_Fishing_Region_Forest_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Glowing_Raw_Forest_GlowingKanawhaPiranha "Glowing Kanawha Piranha" [ALCH:007CE4E1], 00 00 00 00) = 1.000000																									1	007CF75A:Challenge_Lifetime_Fishing_Region_Forest_GlowingFish01_SUB:"Glowing Kanawha Piranha":CHAL																									SeventySix.esm
00800659	Challenge_Fishing_Progress_01_AnySmall_Condition	1	Target.HasKeyword(Fishing_FishSize_Small [KYWD:007ABE8B], 00 00 00 00) = 1.000000																									1	007FE7A8:Challenge_Lifetime_Fishing_Progress_01_AnySmall_SUB:"Catch Any Small Fish":CHAL																									SeventySix.esm
00800675	Challenge_Fishing_Region_Forest_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Forest_KanawhaPiranha "Kanawha Piranha" [ALCH:007CE4D4], 00 00 00 00) = 1.000000																									1	007CF761:Challenge_Lifetime_Fishing_Region_Forest_UniqueFish01_SUB:"Kanawha Piranha":CHAL																									SeventySix.esm
00800676	Challenge_Fishing_Region_Forest_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Forest_Bloodwhisker "Bloodwhisker" [ALCH:007D2AF3], 00 00 00 00) = 1.000000																									1	007D6894:Challenge_Lifetime_Fishing_Region_Forest_UniqueFish02_SUB:"Bloodwhisker":CHAL																									SeventySix.esm
0080065A	Challenge_Fishing_Progress_02_Leatherback_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Savage_Leatherback "Leatherback" [ALCH:007CE4D5], 00 00 00 00) = 1.000000																									1	007FE7AB:Challenge_Lifetime_Fishing_Progress_02_Leatherback_SUB:"Catch Leatherback (Savage Divide Region)":CHAL																									SeventySix.esm
00800669	Challenge_Fishing_Region_Common_CommonFish03_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Generic_Redbelly "Redbelly" [ALCH:007CE4E9], 00 00 00 00) = 1.000000																									1	007CF74D:Challenge_Lifetime_Fishing_Region_Common_CommonFish03_SUB:"Redbelly":CHAL																									SeventySix.esm
0080065B	Challenge_Fishing_Region_AshHeap_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Ash_SootySawgill "Sooty Sawgill" [ALCH:007CE4D0], 00 00 00 00) = 1.000000																									1	007CF756:Challenge_Lifetime_Fishing_Region_AshHeap_CommonFish01_SUB:"Sooty Sawgill":CHAL																									SeventySix.esm
00800677	Challenge_Fishing_Region_Mire_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Mire_MuddySawgill "Muddy Sawgill" [ALCH:007CE4E7], 00 00 00 00) = 1.000000																									1	007CF766:Challenge_Lifetime_Fishing_Region_Mire_CommonFish01_SUB:"Muddy Sawgill":CHAL																									SeventySix.esm
0080065C	Challenge_Fishing_Progress_04_GlowingBogLurker_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Glowing_Raw_Cranberry_GlowingBogLurker "Glowing Bog Lurker" [ALCH:007D2AF5], 00 00 00 00) = 1.000000																									1	007FE7B0:Challenge_Lifetime_Fishing_Progress_04_GlowingBogLurker_SUB:"Catch Glowing Bog Lurker (Cranberry Bog Region)":CHAL																									SeventySix.esm
00800667	Challenge_Fishing_Region_Common_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Generic_BrookSilverside "Brook Silverside" [ALCH:007CE4D3], 00 00 00 00) = 1.000000																									1	007CF749:Challenge_Lifetime_Fishing_Region_Common_CommonFish01_SUB:"Brook Silverside":CHAL																									SeventySix.esm
00800678	Challenge_Fishing_Region_Mire_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Glowing_Raw_Mire_GlowingGulpy "Glowing Gulpy" [ALCH:007CE4D7], 00 00 00 00) = 1.000000																									1	007CF768:Challenge_Lifetime_Fishing_Region_Mire_GlowingFish01_SUB:"Glowing Gulpy":CHAL																									SeventySix.esm
0080065D	Challenge_Fishing_Progress_04_PurpleRadpole_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Toxic_PurpleRadpole "Purple Radpole" [ALCH:007CE4DD], 00 00 00 00) = 1.000000																									1	007FE7AF:Challenge_Lifetime_Fishing_Progress_04_PurpleRadpole_SUB:"Catch Purple Radpole (Toxic Valley Region)":CHAL																									SeventySix.esm
00800679	Challenge_Fishing_Region_Mire_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Mire_Gulpy "Gulpy" [ALCH:007CE4EC], 00 00 00 00) = 1.000000																									1	007CF74E:Challenge_Lifetime_Fishing_Region_Mire_UniqueFish01_SUB:"Gulpy":CHAL																									SeventySix.esm
0080067A	Challenge_Fishing_Region_Mire_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Mire_Spikesnapper "Spikesnapper" [ALCH:007D2AF1], 00 00 00 00) = 1.000000																									1	007D6896:Challenge_Lifetime_Fishing_Region_Mire_UniqueFish02_SUB:"Spikesnapper":CHAL																									SeventySix.esm
00800665	Challenge_Fishing_Progress_03_AshenAmbusher_Condition	2	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Ash_AshenAmbusher "Ashen Ambusher" [ALCH:007CE4E5], 00 00 00 00) = 1.000000	Target.GetIsID(Fishing_Fish_Meal_Medium_Glowing_Raw_Ash_GlowingAmbusher "Glowing Ambusher" [ALCH:007CE4E2], 00 00 00 00) = 1.000000																								1	007FE7AE:Challenge_Lifetime_Fishing_Progress_03_AshenAmbusher_SUB:"Catch Ashen Ambusher (Ash Heap Region)":CHAL																									SeventySix.esm
00800663	Challenge_Fishing_AnyGlowing_01_Condition	1	Target.HasKeyword(Fishing_FishType_Glowing [KYWD:007BC5EB], 00 00 00 00) = 1.000000																									1	007CF754:Challenge_Lifetime_Fishing_AnyGlowing_01:"Catch Any Glowing Fish":CHAL																									SeventySix.esm
0080065E	Challenge_Fishing_Progress_04_Deathjaw_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Ash_Deathjaw "Deathjaw" [ALCH:007D2AF0], 00 00 00 00) = 1.000000																									1	007FE7B1:Challenge_Lifetime_Fishing_Progress_04_Deathjaw_SUB:"Catch Deathjaw (Ash Heap Region)":CHAL																									SeventySix.esm
0080067B	Challenge_Fishing_Region_SavageDivide_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Savage_AlpineSawgill "Alpine Sawgill" [ALCH:007CE4DC], 00 00 00 00) = 1.000000																									1	007CF750:Challenge_Lifetime_Fishing_Region_SavageDivide_CommonFish01_SUB:"Alpine Sawgill":CHAL																									SeventySix.esm
0080065F	Challenge_Fishing_AnyGlowing_03_Condition	1	Target.HasKeyword(Fishing_FishType_Glowing [KYWD:007BC5EB], 00 00 00 00) = 1.000000																									1	007CF765:Challenge_Lifetime_Fishing_AnyGlowing_03:"Catch Any Glowing Fish":CHAL																									SeventySix.esm
0080067C	Challenge_Fishing_Region_SavageDivide_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Glowing_Raw_Savage_GlowingSpineFish "Glowing Spinefish" [ALCH:007CE4E4], 00 00 00 00) = 1.000000																									1	007CF752:Challenge_Lifetime_Fishing_Region_SavageDivide_GlowingFish01_SUB:"Glowing Spinefish":CHAL																									SeventySix.esm
00800660	Challenge_Fishing_AnyGlowing_02_Condition	1	Target.HasKeyword(Fishing_FishType_Glowing [KYWD:007BC5EB], 00 00 00 00) = 1.000000																									1	007CF763:Challenge_Lifetime_Fishing_AnyGlowing_02:"Catch Any Glowing Fish":CHAL																									SeventySix.esm
0080067D	Challenge_Fishing_Region_SavageDivide_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Savage_Leatherback "Leatherback" [ALCH:007CE4D5], 00 00 00 00) = 1.000000																									1	007CF744:Challenge_Lifetime_Fishing_Region_SavageDivide_UniqueFish01_SUB:"Leatherback":CHAL																									SeventySix.esm
0080067E	Challenge_Fishing_Region_SavageDivide_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Savage_ArmoredSpinefish "Armored Spinefish" [ALCH:007CE4E6], 00 00 00 00) = 1.000000																									1	007CF76E:Challenge_Lifetime_Fishing_Region_SavageDivide_UniqueFish02_SUB:"Armored Spinefish":CHAL																									SeventySix.esm
00800661	Challenge_Fishing_Progress_02_KanawhaPiranha_Condition	2	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Forest_KanawhaPiranha "Kanawha Piranha" [ALCH:007CE4D4], 00 00 00 00) = 1.000000	Target.GetIsID(Fishing_Fish_Meal_Small_Glowing_Raw_Forest_GlowingKanawhaPiranha "Glowing Kanawha Piranha" [ALCH:007CE4E1], 00 00 00 00) = 1.000000																								1	007FE7AA:Challenge_Lifetime_Fishing_Progress_02_KanawhaPiranha_SUB:"Catch Kanawha Piranha (Forest region)":CHAL																									SeventySix.esm
00800662	Challenge_Fishing_Progress_03_BluefinZapper_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Skyline_BluefinZapper "Bluefin Zapper" [ALCH:007CE4D1], 00 00 00 00) = 1.000000																									1	007FE7AD:Challenge_Lifetime_Fishing_Progress_03_BluefinZapper_SUB:"Catch Bluefin Zapper (Skyline Valley Region)":CHAL																									SeventySix.esm
0080067F	Challenge_Fishing_Region_SkylineValley_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Skyline_StaticSawgill "Static Sawgill" [ALCH:007CE4DE], 00 00 00 00) = 1.000000																									1	007CF76B:Challenge_Lifetime_Fishing_Region_SkylineValley_CommonFish01_SUB:"Static Sawgill":CHAL																									SeventySix.esm
00800680	Challenge_Fishing_Region_SkylineValley_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Glowing_Raw_Skyline_GlowingStormswimmer "Glowing Stormswimmer" [ALCH:007D2AEF], 00 00 00 00) = 1.000000																									1	007D6893:Challenge_Lifetime_Fishing_Region_SkylineValley_GlowingFish01_SUB:"Glowing Stormswimmer":CHAL																									SeventySix.esm
00800664	Challenge_Fishing_Any_04_Condition	1	Target.HasKeyword(ObjectTypeFish [KYWD:007ABE8A], 00 00 00 00) = 1.000000																									1	007CF758:Challenge_Lifetime_Fishing_Any_04:"Catch Any Fish":CHAL																									SeventySix.esm
00800681	Challenge_Fishing_Region_SkylineValley_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Skyline_BluefinZapper "Bluefin Zapper" [ALCH:007CE4D1], 00 00 00 00) = 1.000000																									1	007CF771:Challenge_Lifetime_Fishing_Region_SkylineValley_UniqueFish01_SUB:"Bluefin Zapper":CHAL																									SeventySix.esm
00800682	Challenge_Fishing_Region_SkylineValley_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Skyline_Stormswimmer "Stormswimmer" [ALCH:007CE4D6], 00 00 00 00) = 1.000000																									1	007CF76A:Challenge_Lifetime_Fishing_Region_SkylineValley_UniqueFish02_SUB:"Stormswimmer":CHAL																									SeventySix.esm
00800666	Challenge_Fishing_Any_03_Condition	1	Target.HasKeyword(ObjectTypeFish [KYWD:007ABE8A], 00 00 00 00) = 1.000000																									1	007CF760:Challenge_Lifetime_Fishing_Any_03:"Catch Any Fish":CHAL																									SeventySix.esm
00800683	Challenge_Fishing_Region_ToxicValley_CommonFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Universal_Toxic_NoxiousSawgill "Noxious Sawgill" [ALCH:007CE4E3], 00 00 00 00) = 1.000000																									1	007CF762:Challenge_Lifetime_Fishing_Region_ToxicValley_CommonFish01_SUB:"Noxious Sawgill":CHAL																									SeventySix.esm
00800684	Challenge_Fishing_Region_ToxicValley_GlowingFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Glowing_Raw_Toxic_GlowingPotbellyKelt "Glowing Potbelly Kelt" [ALCH:007D2AF2], 00 00 00 00) = 1.000000																									1	007D6897:Challenge_Lifetime_Fishing_Region_ToxicValley_GlowingFish01_SUB:"Glowing Potbelly Kelt":CHAL																									SeventySix.esm
00800668	Challenge_Fishing_Region_Common_CommonFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Generic_Sunscream "Sunscream" [ALCH:007CE4D9], 00 00 00 00) = 1.000000																									1	007CF74C:Challenge_Lifetime_Fishing_Region_Common_CommonFish02_SUB:"Sunscream":CHAL																									SeventySix.esm
00800685	Challenge_Fishing_Region_ToxicValley_UniqueFish01_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Toxic_PotbellyKelt "Potbelly Kelt" [ALCH:007CE4D2], 00 00 00 00) = 1.000000																									1	007CF75D:Challenge_Lifetime_Fishing_Region_ToxicValley_UniqueFish01_SUB:"Potbelly Kelt":CHAL																									SeventySix.esm
00800686	Challenge_Fishing_Region_ToxicValley_UniqueFish02_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Large_Raw_Toxic_PurpleRadpole "Purple Radpole" [ALCH:007CE4DD], 00 00 00 00) = 1.000000																									1	007CF75F:Challenge_Lifetime_Fishing_Region_ToxicValley_UniqueFish02_SUB:"Purple Radpole":CHAL																									SeventySix.esm
0080066A	Challenge_Fishing_Region_Common_CommonFish04_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Generic_SmokySalmon "Smoky Salmon" [ALCH:007CE4E0], 00 00 00 00) = 1.000000																									1	007CF767:Challenge_Lifetime_Fishing_Region_Common_CommonFish04_SUB:"Smoky Salmon":CHAL																									SeventySix.esm
0080066B	Challenge_Fishing_Region_Common_CommonFish05_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Generic_ChainPickerel "Chain Pickerel" [ALCH:007CE4DB], 00 00 00 00) = 1.000000																									1	007CF745:Challenge_Lifetime_Fishing_Region_Common_CommonFish05_SUB:"Chain Pickerel":CHAL																									SeventySix.esm
0080066C	Challenge_Fishing_Region_Common_CommonFish06_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Generic_YellowBullhead "Yellow Bullhead" [ALCH:007CE4EB], 00 00 00 00) = 1.000000																									1	007CF76C:Challenge_Lifetime_Fishing_Region_Common_CommonFish06_SUB:"Yellow Bullhead":CHAL																									SeventySix.esm
0080066D	Challenge_Fishing_Region_Common_CommonFish07_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Generic_RidgeTrout "Ridge Trout" [ALCH:007CE4E8], 00 00 00 00) = 1.000000																									1	007CF751:Challenge_Lifetime_Fishing_Region_Common_CommonFish07_SUB:"Ridge Trout":CHAL																									SeventySix.esm
0080066E	Challenge_Fishing_Region_Common_CommonFish08_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Medium_Raw_Generic_Walleye "Walleye" [ALCH:007CE4EA], 00 00 00 00) = 1.000000																									1	007CF76F:Challenge_Lifetime_Fishing_Region_Common_CommonFish08_SUB:"Walleye":CHAL																									SeventySix.esm
008006F0	Challenge_Fishing_Axolotl_09_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl09_ShadowAxolotl "Shadow Axolotl" [ALCH:008006D5], 00 00 00 00) = 1.000000																									1	008006E6:Challenge_Lifetime_Fishing_Axolotl_09_SUB:"(September) Shadow Axolotl":CHAL																									SeventySix.esm
008006F1	Challenge_Fishing_Axolotl_10_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl10_SpottedAxolotl "Spotted Axolotl" [ALCH:008006DA], 00 00 00 00) = 1.000000																									1	008006E7:Challenge_Lifetime_Fishing_Axolotl_10_SUB:"(October) Spotted Axolotl":CHAL																									SeventySix.esm
008006F2	Challenge_Fishing_Axolotl_11_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl11_SpeckledAxolotl "Speckled Axolotl" [ALCH:008006D6], 00 00 00 00) = 1.000000																									1	008006E8:Challenge_Lifetime_Fishing_Axolotl_11_SUB:"(November) Speckled Axolotl":CHAL																									SeventySix.esm
008006F3	Challenge_Fishing_Axolotl_12_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl12_StoneAxolotl "Stone Axolotl" [ALCH:008006D1], 00 00 00 00) = 1.000000																									1	008006E9:Challenge_Lifetime_Fishing_Axolotl_12_SUB:"(December) Stone Axolotl":CHAL																									SeventySix.esm
008006F4	Challenge_Fishing_Axolotl_03_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl03_BrownAxolotl "Clay Axolotl" [ALCH:008006CF], 00 00 00 00) = 1.000000																									1	008006E0:Challenge_Lifetime_Fishing_Axolotl_03_SUB:"(March) Clay Axolotl":CHAL																									SeventySix.esm
008006F5	Challenge_Fishing_Axolotl_04_Condition	1	Target.GetIsID(Fishing_Fish_Meal_Small_Raw_Axolotl04_DottedAxolotl "Dotted Axolotl" [ALCH:008006D9], 00 00 00 00) = 1.000000																									1	008006E1:Challenge_Lifetime_Fishing_Axolotl_04_SUB:"(April) Dotted Axolotl":CHAL																									SeventySix.esm
