LCTN_FormID	LCTN_EDID	LCTN_FULL	KeywordCount	KW_1	KW_2	KW_3	KW_4	KW_5	KW_6	KW_7	KW_8	KW_9	KW_10	KW_11	KW_12	KW_13	PropCount	Prop_1_AV	Prop_1_Val	Prop_1_Curve	Prop_2_AV	Prop_2_Val	Prop_2_Curve	Prop_3_AV	Prop_3_Val	Prop_3_Curve	Prop_4_AV	Prop_4_Val	Prop_4_Curve	Prop_5_AV	Prop_5_Val	Prop_5_Curve	Prop_6_AV	Prop_6_Val	Prop_6_Curve	Prop_7_AV	Prop_7_Val	Prop_7_Curve	Prop_8_AV	Prop_8_Val	Prop_8_Curve	Prop_9_AV	Prop_9_Val	Prop_9_Curve	Prop_10_AV	Prop_10_Val	Prop_10_Curve	Prop_11_AV	Prop_11_Val	Prop_11_Curve	Prop_12_AV	Prop_12_Val	Prop_12_Curve	Prop_13_AV	Prop_13_Val	Prop_13_Curve	Prop_14_AV	Prop_14_Val	Prop_14_Curve	Prop_15_AV	Prop_15_Val	Prop_15_Curve	Prop_16_AV	Prop_16_Val	Prop_16_Curve	Prop_17_AV	Prop_17_Val	Prop_17_Curve	Prop_18_AV	Prop_18_Val	Prop_18_Curve	Prop_19_AV	Prop_19_Val	Prop_19_Curve	Prop_20_AV	Prop_20_Val	Prop_20_Curve	Prop_21_AV	Prop_21_Val	Prop_21_Curve	Prop_22_AV	Prop_22_Val	Prop_22_Curve	Prop_23_AV	Prop_23_Val	Prop_23_Curve	Prop_24_AV	Prop_24_Val	Prop_24_Curve	Prop_25_AV	Prop_25_Val	Prop_25_Curve	Prop_26_AV	Prop_26_Val	Prop_26_Curve	Prop_27_AV	Prop_27_Val	Prop_27_Curve	Prop_28_AV	Prop_28_Val	Prop_28_Curve	Prop_29_AV	Prop_29_Val	Prop_29_Curve	Prop_30_AV	Prop_30_Val	Prop_30_Curve	Prop_31_AV	Prop_31_Val	Prop_31_Curve	Prop_32_AV	Prop_32_Val	Prop_32_Curve	Prop_33_AV	Prop_33_Val	Prop_33_Curve	Prop_34_AV	Prop_34_Val	Prop_34_Curve	Prop_35_AV	Prop_35_Val	Prop_35_Curve	Prop_36_AV	Prop_36_Val	Prop_36_Curve	Prop_37_AV	Prop_37_Val	Prop_37_Curve	Prop_38_AV	Prop_38_Val	Prop_38_Curve	Prop_39_AV	Prop_39_Val	Prop_39_Curve	Prop_40_AV	Prop_40_Val	Prop_40_Curve	Prop_41_AV	Prop_41_Val	Prop_41_Curve	Prop_42_AV	Prop_42_Val	Prop_42_Curve	Prop_43_AV	Prop_43_Val	Prop_43_Curve	Prop_44_AV	Prop_44_Val	Prop_44_Curve	DATA_UnknownInt	DATA_UnknownByte	DATA_MinLocationLevel	DATA_LocationType	DATA_MaxLocationLevel	PNAM_ParentLocation	RNAM_WorldLocationRadius	ANAM_ActorFadeMult	CNAM_Color
0059C2FD	COMP_QuestDescriptionOverride_Astronaut_Radiant_Kill_001_Humans	Commander Daguerre tracked down a violent Raider who has been attacking traders recently.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059C2F9	COMP_QuestNameOverride_Astronaut_Radiant_Kill_000_BuildFailure	Ally: Build Failure	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059C2FE	COMP_QuestNameOverride_Astronaut_Radiant_Kill_004_Glitchcraft	Ally: Glitchcraft	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059C2FA	COMP_QuestNameOverride_Astronaut_Radiant_Kill_005_ExpiredContract_Raiders	Ally: Expired Contract	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059C2FF	COMP_QuestDescriptionOverride_Astronaut_Radiant_Kill_002_Aliens	Commander Daguerre wants you to investigate a strange signal.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D161	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_003_MilitaryCom	Investigate a classified signal attached to a former military or U.S.S.A. cache.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D162	COMP_QuestNameOverride_Astronaut_Radiant_FetchReturn_000_USSA	Ally: Space Limitations	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D163	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_001_Medical	Collect biological materials related to the old U.S.S.A. secret projects so it can be finally destroyed.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D164	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_005_Generic	Retrieve Deep Sleep materials for Commander Daguerre to destroy.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D165	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_004_OfficesTech	Recover evidence related to the Deep Sleep project so Commander Daguerre can destroy it.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D166	COMP_QuestNameOverride_Astronaut_Radiant_Rescue_000_Exceptions	Ally: No Exceptions	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D167	COMP_QuestNameOverride_Astronaut_Radiant_FetchReturn_001_Medical	Ally: Breaking the Cycle	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D168	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_000_USSA	Clean up any remaining evidence from the old U.S.S.A. secret project for Commander Daguerre.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D812	COMP_QuestNameOverride_Astronaut_Radiant_FetchReturn_004_OfficesTech	Ally: Data Driven	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D813	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_006_Constants	Retrieve any records of the U.S.S.A. or the Deep Sleep project so it can be destroyed.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D814	COMP_QuestNameOverride_Astronaut_Radiant_FetchReturn_006_Constants	Ally: Constants	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D810	COMP_QuestNameOverride_Astronaut_Radiant_FetchReturn_002_Robots	Ally: Run Time Execution	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D815	COMP_QuestDescriptionOverride_Astronaut_Radiant_Rescue_000_Generic	Retrieve any records of the U.S.S.A. or the Deep Sleep project so it can be destroyed.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059D811	COMP_QuestDescriptionOverride_Astronaut_Radiant_FetchReturn_002_Robots	Retrieve devices and materials related to the U.S.S.A.'s former secret projects.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
0059FCB6	Vault79ExitLocation_Exterior	Vault 79	2	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD												0																																																																																																																																					0	0	0	None	0	002F70EF:SubRegionMountains03Location:Savage Divide	0.000000	1.000000	
0059FFA9	LocForestVaultTecUEnemyOverrideLocation	Vault-Tec University	5	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E8566:LocThemeVaultTec:KYWD	0057E1EC:LocTypeInstancedCell:KYWD									0																																																																																																																																					0	0	1	None	99	000040CC:LocForestVaultTecULocation:Vault-Tec University	0.000000	1.000000	
005A068A	LocMountainAstronautCrashSiteLocation	Crash Site	1	001789F7:LocRegionMountain:KYWD													1	ESSChanceMainGhouls	5.000000																																																																																																																																			0	0	0	None	0	002F70F5:SubRegionMountains09Location:Savage Divide	0.000000	1.000000	
005A21A7	JMorettoTest01Location	Test Josh Location	0														0																																																																																																																																					0	0	50	None	99		0.000000	1.000000	
005A22B1	COMP_QuestNameOverride_Beckett_Fetch	Ally: Stalking Stuffer	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A22B2	COMP_QuestDescriptionOverride_Beckett_FetchArmor	Recover legendary armor for Beckett.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A240D	COMP_QuestDescriptionOverride_Beckett_Kill_Generic	Hunt down and kill a lucrative target for Beckett.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A240C	COMP_QuestNameOverride_Beckett_Kill_Generic	Ally: Cropping Spree	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2719	COMP_QuestDescriptionOverride_Radiant_FetchItem	Locate and retrieve a useful item.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2715	COMP_QuestNameOverride_Radiant_Kill_Forager	Ally: Marked For Death	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2713	COMP_QuestNameOverride_Radiant_Rescue_Forager	Ally: Search and Rescue	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A271A	COMP_QuestDescriptionOverride_Radiant_FetchArmor	Locate and retrieve a piece of armor.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A271B	COMP_QuestDescriptionOverride_Radiant_FetchWeapon	Locate and retrieve a weapon.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2716	COMP_QuestNameOverride_Radiant_Fetch_Wanderer	Ally: Lucky Find	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2714	COMP_QuestNameOverride_Radiant_Fetch_Forager	Ally: Scavenger Hunt	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A271C	COMP_QuestDescriptionOverride_Radiant_Kill	Eliminate a threat to Appalachia.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A271D	COMP_QuestDescriptionOverride_Radiant_Rescue	Locate and rescue a missing person.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2717	COMP_QuestNameOverride_Radiant_Kill_Wanderer	Ally: Threat Assessment	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2718	COMP_QuestNameOverride_Radiant_Rescue_Wanderer	Ally: A Call for Help	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2726	COMP_QuestNameOverride_Beckett_Kill_BloodEagle	Ally: Loose Ends	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2727	COMP_QuestDescriptionOverride_Beckett_Kill_BloodEagle_Boss	Kill an influential Blood Eagle leader before they attempt to organize the gang.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2728	COMP_QuestNameOverride_Beckett_Rescue	Ally: Saving Skin	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2729	COMP_QuestDescriptionOverride_Beckett_Rescue	Find and rescue a helpless victim for Beckett.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A272A	COMP_QuestDescriptionOverride_Beckett_Kill_BloodEagle_Random	Kill one of the remaining Blood Eagles for Beckett.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A2724	COMP_QuestDescriptionOverride_Beckett_FetchWeapon	Recover a legendary weapon for Beckett.	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A3503	COMP_QuestNameOverride_Radiant_Kill_Hunter	Ally: Marked For Death	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A3504	COMP_QuestNameOverride_Radiant_Fetch_Hunter	Ally: Scavenger Hunt	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A3502	COMP_QuestNameOverride_Radiant_Rescue_Hunter	Ally: Search and Rescue	0														0																																																																																																																																					0	0	0	None	0		0.000000	1.000000	
005A5A69	SheltersTestLocation02		0														0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005A5A68	SheltersLocation_Barn	Vault Storage Room Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													1	WorkshopBudgetLocation	700.000000																																																																																																																																			0	0	0	None	1		0.000000	1.000000	
005A5A6A	SheltersLocation_ServerRoom	Vault Utility Room Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													2	WorkshopBuildRadius	1950.000000		WorkshopBuildHeight	2000.000000																																																																																																																																0	0	0	None	1		0.000000	1.000000	
005A5A6B	SheltersLocation_BoSBunker	Bunker Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005AD29B	Shelters_QuestLocation	Shelters Claim Center	2	00003954:LocTypeInteriorCell:KYWD	0057E1EC:LocTypeInstancedCell:KYWD												0																																																																																																																																					0	0	0	None	1	005E9577:Vault51ExteriorLocation:Vault 51	0.000000	1.000000	
005AD29C	SheltersTestLocation05		0														0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005A408C	TestJustinLocation		0														2	ESSChanceSubGhoul	5.000000		ESSChanceMainSuperMutants	5.000000																																																																																																																																0	0	1	None	99		0.000000	1.000000	
005B1E4D	SheltersLocation_VaultAtrium	Vault Atrium Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													3	WorkshopBuildRadius	2700.000000		WorkshopBudgetLocation	700.000000		WorkshopBuildHeight	2000.000000																																																																																																																													0	0	0	None	1		0.000000	1.000000	
005B1E4E	SheltersLocation_VaultLivingQuarters	Vault Living Quarters Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													3	WorkshopBuildRadius	3300.000000		WorkshopBudgetLocation	700.000000		WorkshopBuildHeight	1000.000000																																																																																																																													0	0	0	None	1		0.000000	1.000000	
005B2BA0	SheltersLocation_BasicCave	Cave Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005B36E6	SheltersLocation_Greenhouse	Greenhouse Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005B4DC7	SheltersLocation_WaterfallCave	Waterfall Cave Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005B5253	SheltersLocation_VaultReception	Vault Lobby Shelter	1	007BD03F:LocTypeFishingExcluded:KYWD													3	WorkshopBuildRadius	1700.000000		WorkshopBudgetLocation	700.000000		WorkshopBuildHeight	1000.000000																																																																																																																													0	0	0	None	1		0.000000	1.000000	
005A4E33	MonongahMineIntLocation	Monongah Mine	6	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E8563:LocThemeMiner:KYWD	0055C69A:DungeonTypeMine:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								0																																																																																																																																					0	0	0	None	0	00092237:LocMountainsMonongahMineLocation:Monongah Mine	0.000000	1.000000	
005B7D03	SheltersLocation_Crater		1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005B7D01	SheltersLocation_MistressOfMysteryMansion		1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
005B7D02	SheltersLocation_Foundation		1	007BD03F:LocTypeFishingExcluded:KYWD													0																																																																																																																																					0	0	0	None	1		0.000000	1.000000	
00570D75	DebugNormGymLocation	Norm Gym	0														0																																																																																																																																					0	0	1	None	99		0.000000	1.000000	
005A6ED2	LocMountainsFoundationSupplyRoomLocation	Foundation Supply Room	5	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D5B62:LocLootScalePOI:KYWD	0055F9E1:LocEncMainSettler:KYWD	0057E1EC:LocTypeInstancedCell:KYWD									0																																																																																																																																					0	0	0	None	0	0009A128:LocMountainsFoundationLocation:Foundation	0.000000	1.000000	
005A71F8	LocTestBossRoomLocation	TestBossRoom	0														0																																																																																																																																					0	0	50	None	99	002EA098:SubRegionCranberry01Location:Cranberry Bog	0.000000	1.000000	
005A7A0B	LocSwampBurrowsSouthLocation	The Burrows South	1	0033FE91:LocTypeFastTravelDestination:KYWD													0																																																																																																																																					0	0	0	None	0	0047770A:LocSwampBurrowsInteriorLocation:The Burrows	0.000000	1.000000	
005A7AD2	LocMountainsBlueRidgeOfficeLocation	Blue Ridge Office	5	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D5B62:LocLootScalePOI:KYWD	0055F9E1:LocEncMainSettler:KYWD	0057E1EC:LocTypeInstancedCell:KYWD									0																																																																																																																																					0	0	0	None	0	00205C5A:LocMountainsBigBendTunnelLocation:Big Bend Tunnel West	0.000000	1.000000	
005ADCAE	LocToxicCraterWarRoomInteriorLocation	The Crater War Room	6	00003954:LocTypeInteriorCell:KYWD	00088AAB:LocRegionToxicValley:KYWD	003D5B63:LocLootScaleSmall:KYWD	0055C6AC:LocEncMainRaider:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								0																																																																																																																																					0	0	0	None	0	000616B3:LocToxicTheCraterLocation:The Crater	0.000000	1.000000	
005AE07D	LocMTRBurningMineInteriorLocation	The Burning Mine	12	00003954:LocTypeInteriorCell:KYWD	0001CA8B:LocRegionMTR:KYWD	00022612:LocTypeResponderEyebot:KYWD	000254BC:LocTypeDungeonMajor:KYWD	0004F21B:LocTypeSubterranean:KYWD	00064EDE:LocTypeClearable:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	00396B77:LocTypeDungeon:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E8563:LocThemeMiner:KYWD	0055C69A:DungeonTypeMine:KYWD	005ADD9E:LocTypeDailyOps:KYWD		4	ESSChanceMainMoleMiner	5.000000		ESSChanceSubViciousDog	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000																																																																																																																										0	0	15	None	99	00004019:LocMTRBurningMineLocation:The Burning Mine	0.000000	1.000000	
005B289A	LocMountainsDesertedMineInteriorLocation	Deserted Mine	7	00003954:LocTypeInteriorCell:KYWD	0004F21B:LocTypeSubterranean:KYWD	001789F7:LocRegionMountain:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C6AC:LocEncMainRaider:KYWD	0057E1EC:LocTypeInstancedCell:KYWD							0																																																																																																																																					0	0	1	None	99	0050B2B9:LocMountainsDesertedMineLocation:Deserted Mine	0.000000	1.000000	
005B4CBB	LocSubToxicValleyMakeshiftVaultIntLocation	Makeshift Vault	8	00003954:LocTypeInteriorCell:KYWD	0004F21B:LocTypeSubterranean:KYWD	00088AAB:LocRegionToxicValley:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD	0055C6AC:LocEncMainRaider:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD						0																																																																																																																																					0	0	1	None	99	002F7080:SubRegionToxicValley05LocationLOW:Toxic Valley	0.000000	1.000000	
005B70FB	LocMountainsObservatoryLowerLocation	Atlas Substructure	6	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E856B:LocThemeBoS:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								1	ESSChanceMainRobots	5.000000																																																																																																																																			0	0	0	None	0	005B70FA:LocMountainsObservatoryIntLocation:Fort Atlas	0.000000	1.000000	
005B70FA	LocMountainsObservatoryIntLocation	Fort Atlas	6	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D5B62:LocLootScalePOI:KYWD	004E856B:LocThemeBoS:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	005B7396:LocEncMainBoS:KYWD								0																																																																																																																																					0	0	0	None	0	00096AA9:LocMountainsObservatoryLocation:Fort Atlas	0.000000	1.000000	
005B72BE	LocSwampMireseyeIntLocation	Mire's Eye	7	00003954:LocTypeInteriorCell:KYWD	0001CA8C:LocRegionSwampForest:KYWD	0004F21B:LocTypeSubterranean:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8564:LocThemeRaider:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD							0																																																																																																																																					0	0	1	None	99	002F7068:SubRegionSwamp01Location:Mire	0.000000	1.000000	
005B7D8D	LocSwampVault94DungeonLocation	Vault 94	10	00003954:LocTypeInteriorCell:KYWD	0001CA8C:LocRegionSwampForest:KYWD	000254BC:LocTypeDungeonMajor:KYWD	00064EDE:LocTypeClearable:KYWD	00396B77:LocTypeDungeon:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E8566:LocThemeVaultTec:KYWD	005ADD9E:LocTypeDailyOps:KYWD	005D7A85:DungeonTypeVault:KYWD	007BD03F:LocTypeFishingExcluded:KYWD				0																																																																																																																																					0	0	15	None	99	003F17CE:Vault94ExteriorLocation:Vault 94	0.000000	1.000000	
005C3DFC	LocForestOrwellOrchardsBombShelterLocation	Orwell Bomb Shelter	8	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	0004F21B:LocTypeSubterranean:KYWD	000581DE:LocEncMainGhouls:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD						0																																																																																																																																					0	0	1	None	99	00096AAE:LocForestOrwellOrchardsLocation:Orwell Orchards	0.000000	1.000000	
005C4923	WarehouseEWSModuleLoc		0														2	ESSChanceSubGhoul	5.000000		ESSChanceMainSuperMutants	5.000000																																																																																																																																0	0	1	None	99		0.000000	1.000000	
005C4B55	LocForestLewisAndSonsInteriorLocation	Lewis & Sons Farming Supply	5	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8569:LocThemeOutdoors:KYWD	0057E1EC:LocTypeInstancedCell:KYWD									0																																																																																																																																					0	0	0	None	0	0005AEEA:LocForestLewisAndSonsFarmingSupplyLocation:Lewis & Sons Farming Supply	0.000000	1.000000	
005C4B56	LocSwampDaggersDenInteriorLocation	Dagger's Den	8	00003954:LocTypeInteriorCell:KYWD	0001CA8C:LocRegionSwampForest:KYWD	0004F21B:LocTypeSubterranean:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8564:LocThemeRaider:KYWD	005723C8:LocEncMainBloodEagles:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD						0																																																																																																																																					0	0	0	None	0	0009A3AF:LocSwampDaggersDenLocation:Dagger's Den	0.000000	1.000000	
005C5E09	LocSwampValleyGalleriaLocation	Valley Galleria	5	0001CA8C:LocRegionSwampForest:KYWD	00022612:LocTypeResponderEyebot:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B62:LocLootScalePOI:KYWD	004E855B:LocThemeGeneral:KYWD									3	ESSChanceMainScorched	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000																																																																																																																													0	0	0	None	0	002F7072:SubRegionSwamp11Location:Mire	0.000000	1.000000	
005C75DD	LocSwampDaggersDenThroneRoomLocation	Dagger's Throne Room	7	00003954:LocTypeInteriorCell:KYWD	0001CA8C:LocRegionSwampForest:KYWD	0004F21B:LocTypeSubterranean:KYWD	003D5B62:LocLootScalePOI:KYWD	004E8564:LocThemeRaider:KYWD	005723C8:LocEncMainBloodEagles:KYWD	0057E1EC:LocTypeInstancedCell:KYWD							0																																																																																																																																					0	0	0	None	0	005C4B56:LocSwampDaggersDenInteriorLocation:Dagger's Den	0.000000	1.000000	
005CF051	LocCranberryWatogaCivicCenterDungeonLocation	Watoga Raider Arena	5	000012A1:LocRegionCranberryBog:KYWD	00003954:LocTypeInteriorCell:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E855D:LocThemeWhiteCollar:KYWD	005ADD9E:LocTypeDailyOps:KYWD									0																																																																																																																																					0	0	15	None	99	00006D9C:LocCranberryWatogaLocation:Watoga	0.000000	1.000000	
005DC6DB	LocSubForestEnclaveResearchFacility01Location	Enclave Research Facility	8	00003954:LocTypeInteriorCell:KYWD	0001564F:LocRegionForestFloodlands:KYWD	003A5E71:LocEncSupportLarge:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E856A:LocThemeMedical:KYWD	0055C69B:DungeonTypeResearchFacility:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD						0																																																																																																																																					0	0	1	None	99	0037FA8A:LocForestTransmissionStation1ATU03Location:Transmission Station 1AT-U03	0.000000	1.000000	
005E4844	LocMountainsVault96DungeonLocation	Vault 96	7	00003954:LocTypeInteriorCell:KYWD	001789F7:LocRegionMountain:KYWD	003D5B64:LocLootScaleLarge:KYWD	004E8566:LocThemeVaultTec:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	005ADD9E:LocTypeDailyOps:KYWD	007BD03F:LocTypeFishingExcluded:KYWD							0																																																																																																																																					0	0	15	None	99	000B1D42:Vault96ExteriorLocation:Vault 96	0.000000	1.000000	
005E5640	LocSubToxicValleyMakeshiftVaultLocation	Enclave Research Facility	5	00088AAB:LocRegionToxicValley:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E856A:LocThemeMedical:KYWD	0055C69B:DungeonTypeResearchFacility:KYWD									0																																																																																																																																					0	0	0	None	99	002F7080:SubRegionToxicValley05LocationLOW:Toxic Valley	0.000000	1.000000	
005E9577	Vault51ExteriorLocation	Vault 51	2	0033FE91:LocTypeFastTravelDestination:KYWD	004E8566:LocThemeVaultTec:KYWD												0																																																																																																																																					0	0	0	None	0	0004BDFD:SubRegionForestFloodlands02Location:The Forest	0.000000	1.000000	
005F112C	LocMountainsUncannyCavernsLocation	Uncanny Caverns	5	00022612:LocTypeResponderEyebot:KYWD	001789F7:LocRegionMountain:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E8563:LocThemeMiner:KYWD									6	ESSChanceMainMirelurks	5.000000		ESSChanceSubMolerats	5.000000		ESSChanceSubRats	5.000000		ESSChanceSubWolf	5.000000		ESSChanceSubBloatfly	5.000000		ESSChanceSubCaveCricket	5.000000																																																																																																																				0	0	0	None	0	00338737:SubRegionMountains23Location:Savage Divide	0.000000	1.000000	
005F112D	LocCranberryAMSCorporateHQLocation	AMS Corporate Headquarters	4	000012A1:LocRegionCranberryBog:KYWD	0033FE91:LocTypeFastTravelDestination:KYWD	003D5B62:LocLootScalePOI:KYWD	004E855D:LocThemeWhiteCollar:KYWD										3	ESSChanceMainRobots	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000																																																																																																																													0	0	0	None	0	002F7090:SubRegionCranberry13Location:Cranberry Bog	0.000000	1.000000	
005F2CF1	LocSwampHarpersFerryDungeonLocation	Harpers Ferry Tunnel	6	00003954:LocTypeInteriorCell:KYWD	0001CA8C:LocRegionSwampForest:KYWD	003D4B10:LocLootScaleMedium:KYWD	004E855B:LocThemeGeneral:KYWD	0057E1EC:LocTypeInstancedCell:KYWD	007BD03F:LocTypeFishingExcluded:KYWD								0																																																																																																																																					0	0	0	None	0	0060D59A:LocSwampHarpersFerryDungeonExtLocation:Harpers Ferry Tunnel	0.000000	1.000000	
005F2CF0	LocCranberryAMSCorporateHQInteriorDungeonLocation	AMS Corporate Headquarters - Sub Level	5	000012A1:LocRegionCranberryBog:KYWD	00003954:LocTypeInteriorCell:KYWD	003D5B63:LocLootScaleSmall:KYWD	004E855D:LocThemeWhiteCollar:KYWD	0057E1EC:LocTypeInstancedCell:KYWD									3	ESSChanceMainRobots	5.000000		EMSChanceVariantNormal	45.000000		EMSChanceVariantScorched	5.000000																																																																																																																													0	0	0	None	0	00073D70:LocCranberryAMSCorporateHQInteriorLocation:AMS Corporate Headquarters	0.000000	1.000000	
