FLST_FormID	FLST_EDID	FLST_FULL	EntryIndex	Entry_Sig	Entry_FormID	Entry_EDID	Entry_FULL
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	322	OMOD	00121D54	mod_Minigun_Barrel_short	Accelerated Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	323	OMOD	00121D55	mod_Minigun_Barrel_TriBarrel	Tri Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	324	OMOD	0011B45F	mod_Minigun_Muzzle_Shredder	Shredder
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	325	OMOD	00121D56	mod_Minigun_Scope_SightReflex	Gunner Sight
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	326	OMOD	00167870	mod_Broadsider_Barrel_Heavy	Heavy Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	327	OMOD	00167872	mod_Broadsider_Grip_Recoil_Hipfire	Comfort Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	328	OMOD	00167871	mod_Broadsider_Magazine_Multi	Multi Shot Canister
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	329	OMOD	0017D888	mod_AutoGrenadeLauncher_Barrel_Long	Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	330	OMOD	00196D3E	mod_AutoGrenadeLauncher_Barrel_Heavy	Heavy Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	331	OMOD	001AC24C	mod_Fatman_Barrel_MIRV	MIRV Launcher
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	332	OMOD	0008F173	mod_M79_Barrel_Long	Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	333	OMOD	00170377	mod_MissileLauncher_TubeMuzzle_Stabilizer	Stabilizer
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	334	OMOD	00170376	mod_MissileLauncher_TubeMuzzle_Bayonet	Bayonet
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	335	OMOD	001AC257	mod_MissileLauncher_TubeBarrel_Triple	Triple Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	336	OMOD	00170375	mod_MissileLauncher_TubeBarrel_Quad	Quad Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	337	OMOD	00188C91	mod_MissileLauncher_Scope_TargetingBox	Targeting Computer
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	338	OMOD	001C6ECE	mod_MissileLauncher_Scope_ScopeLong_NV	Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	339	OMOD	001AC256	mod_MissileLauncher_Scope_ScopeLong	Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	340	OMOD	00524441	mod_10mm_SCOPE_ReflexCircle_Base	Reflex Sight (Circle)
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	341	OMOD	001F662D	mod_10mm_SCOPE_Recon_Base	Standard Recon Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	342	OMOD	0005E865	mod_10mm_SCOPE_Glowsight_Base	Standard Glow Sights
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	343	OMOD	00470A08	mod_10mm_Receiver_SemiAuto_AntiScorchBeast	Prime Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	344	OMOD	001F661D	mod_10mm_Receiver_HipAccuracy	True Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	345	OMOD	00524440	mod_10mm_Receiver_FastTrigger-HipAccuracy	Steadfast Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	346	OMOD	0052443F	mod_10mm_Receiver_FastTrigger-Damage	Vigorous Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	347	OMOD	0052443E	mod_10mm_Receiver_FastTrigger-CritDMG	Fierce Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	348	OMOD	00148333	mod_10mm_Receiver_FastTrigger	Hair Trigger Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	349	OMOD	001F661B	mod_10mm_Receiver_Damage-HipAccuracy	Refined Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	350	OMOD	001F6618	mod_10mm_Receiver_Damage-CritDMG	Severe Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	351	OMOD	001F6617	mod_10mm_Receiver_Damage-Auto	Powerful Automatic Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	352	OMOD	001F6615	mod_10mm_Receiver_Damage	Hardened Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	353	OMOD	001F6614	mod_10mm_Receiver_CritDMG-HipAccuracy	Vicious Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	354	OMOD	001F6612	mod_10mm_Receiver_CritDMG-Auto	Tweaked Automatic Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	355	OMOD	001F660F	mod_10mm_Receiver_CritDMG	Calibrated Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	356	OMOD	00470A07	mod_10mm_Receiver_Automatic_AntiScorchBeast	Prime Automatic 10mm Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	357	OMOD	001F660D	mod_10mm_Receiver_Automatic	Automatic Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	358	OMOD	001F660C	mod_10mm_Receiver_Auto-HipAccuracy	Focused Automatic Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	359	OMOD	001F6580	mod_10mm_muzzle_suppressor_Base	Suppressor
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	360	OMOD	00190145	mod_10mm_muzzle_compensator_Base	Compensator
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	361	OMOD	00063462	mod_10mm_muzzle_brake_Base	Muzzle Brake
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	362	OMOD	0005ECC2	mod_10mm_Magazine_Reload-ArmorPen	Piercing Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	363	OMOD	0005EAFA	mod_10mm_Magazine_Reload	Quick Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	364	OMOD	0005EAD4	mod_10mm_Magazine_ArmorPen	Perforating Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	365	OMOD	0005EA58	mod_10mm_Magazine_Ammo-Reload	Swift Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	366	OMOD	0005EA48	mod_10mm_Magazine_Ammo-ArmorPen	Stinging Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	367	OMOD	0005E9DB	mod_10mm_Magazine_Ammo	Large Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	368	OMOD	0005E960	mod_10mm_Grip_SecondaryDMG	Bruising Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	369	OMOD	0005E95F	mod_10mm_Grip_Recoil-SecondaryDMG	Forceful Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	370	OMOD	0005E8F0	mod_10mm_Grip_Recoil-HipAccuracy	Aligned Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	371	OMOD	0005E955	mod_10mm_Grip_Recoil	Stabilized Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	372	OMOD	0005E92E	mod_10mm_Grip_HipAccuracy-SecondaryDMG	Precise Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	373	OMOD	0005E8C7	mod_10mm_Grip_HipAccuracy	True Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	374	OMOD	0005E7C0	mod_10mm_Barrel_VeryShort_Recoil-HipAccuracy	Aligned Very Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	375	OMOD	0005E7B4	mod_10mm_Barrel_VeryShort_Recoil	Stabilized Stub Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	376	OMOD	0005E7A4	mod_10mm_Barrel_VeryShort_HipAccuracy	True Stub Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	377	OMOD	0005E66F	mod_10mm_Barrel_Short_Recoil-HipAccuracy	Aligned Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	378	OMOD	0005E657	mod_10mm_Barrel_Short_Recoil	Stabilized Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	379	OMOD	0005E63F	mod_10mm_Barrel_Short_HipAccuracy	True Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	380	OMOD	0000475A	mod_10mm_Barrel_Long_Recoil-HipAccuracy	Aligned Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	381	OMOD	00004759	mod_10mm_Barrel_Long_Recoil	Stabilized Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	382	OMOD	000046AE	mod_10mm_Barrel_Long_HipAccuracy	True Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	383	OMOD	00242F09	mod_HuntingRifle_Barrel_Long_HipAccuracy	True Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	384	OMOD	00242F25	mod_HuntingRifle_Barrel_Long_Recoil	Stabilized Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	385	OMOD	00242F2A	mod_HuntingRifle_Barrel_Long_Recoil-HipAccuracy	Aligned Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	386	OMOD	00244668	mod_HuntingRifle_Barrel_Short_HipAccuracy	True Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	387	OMOD	0024467E	mod_HuntingRifle_Barrel_Short_Recoil	Stabilized Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	388	OMOD	0024467F	mod_HuntingRifle_Barrel_Short_Recoil-HipAccuracy	Aligned Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	389	OMOD	002446D1	mod_HuntingRifle_Grip_HipAccuracy	True Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	390	OMOD	002446D4	mod_HuntingRifle_Grip_HipAccuracy-SecondaryDMG	Precise Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	391	OMOD	002446D5	mod_HuntingRifle_Grip_Recoil	Stabilized Full Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	392	OMOD	002446D3	mod_HuntingRifle_Grip_Recoil-HipAccuracy	Aligned Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	393	OMOD	002446D7	mod_HuntingRifle_Grip_Recoil-SecondaryDMG	Forceful Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	394	OMOD	002446D8	mod_HuntingRifle_Grip_SecondaryDMG	Bruising Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	395	OMOD	002446DA	mod_HuntingRifle_Magazine_Ammo	Large Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	396	OMOD	002446DC	mod_HuntingRifle_Magazine_Ammo-ArmorPen	Stinging Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	397	OMOD	002446DD	mod_HuntingRifle_Magazine_Ammo-Reload	Swift Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	398	OMOD	00245E1C	mod_HuntingRifle_Magazine_ArmorPen	Perforating Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	399	OMOD	0028C900	mod_HuntingRifle_Magazine_Reload	Quick Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	400	OMOD	0028C902	mod_HuntingRifle_Magazine_Reload-ArmorPen	Piercing Magazine
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	401	OMOD	0028C904	mod_HuntingRifle_muzzle_brake_Base	Muzzle Brake
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	402	OMOD	00292B72	mod_HuntingRifle_muzzle_compensator_Base	Compensator
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	403	OMOD	00292B7C	mod_HuntingRifle_muzzle_LargeBayonet_Base	Standard Large Bayonet
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	404	OMOD	00293D88	mod_HuntingRifle_muzzle_suppressor_Base	Suppressor
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	405	OMOD	002DEAF5	mod_HuntingRifle_Receiver_AmmoConv38	.38 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	406	OMOD	002DEAE6	mod_HuntingRifle_Receiver_AmmoConv38-CritDMG	Critical .38 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	407	OMOD	002DEAE7	mod_HuntingRifle_Receiver_AmmoConv38-Damage	Refined .38 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	408	OMOD	002DEAE8	mod_HuntingRifle_Receiver_AmmoConv38-HipAccuracy	Precise .38 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	409	OMOD	002DEB07	mod_HuntingRifle_Receiver_AmmoConv50	.50 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	410	OMOD	002DEAEB	mod_HuntingRifle_Receiver_AmmoConv50-CritDMG	Critical .50 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	411	OMOD	002DEAEC	mod_HuntingRifle_Receiver_AmmoConv50-Damage	Refined .50 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	412	OMOD	002DEAF1	mod_HuntingRifle_Receiver_AmmoConv50-HipAccuracy	Precise .50 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	413	OMOD	00470A18	mod_HuntingRifle_receiver_AntiScorchBeast	Prime Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	414	OMOD	002DEB0A	mod_HuntingRifle_Receiver_CritDMG	Calibrated Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	415	OMOD	002DEB0C	mod_HuntingRifle_Receiver_CritDMG-HipAccuracy	Vicious Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	416	OMOD	002DEB0D	mod_HuntingRifle_Receiver_Damage	Hardened Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	417	OMOD	002DEB0F	mod_HuntingRifle_Receiver_Damage-CritDMG	Severe Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	418	OMOD	002DEB10	mod_HuntingRifle_Receiver_Damage-HipAccuracy	Refined Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	419	OMOD	002DEB11	mod_HuntingRifle_receiver_FastTrigger	Hair Trigger Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	420	OMOD	002DEB12	mod_HuntingRifle_Receiver_FastTrigger-AmmoConv38	Hasty .38 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	421	OMOD	002DEB1A	mod_HuntingRifle_Receiver_FastTrigger-AmmoConv50	Hasty .50 Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	422	OMOD	002DEDA5	mod_HuntingRifle_Receiver_FastTrigger-BaseDMG	Tuned Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	423	OMOD	002DEDA6	mod_HuntingRifle_Receiver_FastTrigger-CritDMG	Snappy Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	424	OMOD	002DEDA7	mod_HuntingRifle_Receiver_FastTrigger-HipAccuracy	Speedy Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	425	OMOD	002DEDA8	mod_HuntingRifle_Receiver_HipAccuracy	True Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	426	OMOD	003C345F	mod_HuntingRifle_Receiver_ScorchedKiller	Scorched Killer's Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	427	OMOD	002DEDAF	mod_HuntingRifle_SCOPE_Glow_Base	Glow Sights
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	428	OMOD	002DEDBD	mod_HuntingRifle_SCOPE_LongScope_Base	Long Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	429	OMOD	002DEDC4	mod_HuntingRifle_SCOPE_LongScope_NV_Base	Long Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	430	OMOD	002DEDCB	mod_HuntingRifle_SCOPE_LongScope_Recon_Base	Long Recon Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	431	OMOD	002DEDD2	mod_HuntingRifle_SCOPE_MediumScope_Base	Medium Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	432	OMOD	002DEDD9	mod_HuntingRifle_SCOPE_MediumScope_NV_Base	Medium Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	433	OMOD	002DEDE6	mod_HuntingRifle_SCOPE_reflex_Circle_Base	Reflex Sight (Circle)
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	434	OMOD	002DEDEE	mod_HuntingRifle_SCOPE_ShortScope_Base	Short Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	435	OMOD	002DEDF5	mod_HuntingRifle_SCOPE_ShortScope_NV_Base	Short Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	436	OMOD	002DEDFC	mod_HuntingRifle_SCOPE_ShortScope_Recon_Base	Short Recon Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	437	OMOD	000221A2	DLC03_mod_LeverGun_Barrel_Long_HipAccuracy	True Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	438	OMOD	00024199	DLC03_mod_LeverGun_Barrel_Long_Recoil	Stabilized Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	439	OMOD	00024893	DLC03_mod_LeverGun_Barrel_Long_Recoil-HipAccuracy	Aligned Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	440	OMOD	000324D5	DLC03_mod_LeverGun_Barrel_Short_HipAccuracy	True Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	441	OMOD	000324E5	DLC03_mod_LeverGun_Barrel_Short_Recoil	Stabilized Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	442	OMOD	000324FB	DLC03_mod_LeverGun_Barrel_Short_Recoil-HipAccuracy	Aligned Short Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	443	OMOD	00032513	DLC03_mod_LeverGun_Grip_HipAccuracy	True Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	444	OMOD	00032521	DLC03_mod_LeverGun_Grip_HipAccuracy-SecondaryDMG	Precise Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	445	OMOD	0003253B	DLC03_mod_LeverGun_Grip_Recoil	Stabilized Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	446	OMOD	0003251D	DLC03_mod_LeverGun_Grip_Recoil-HipAccuracy	Aligned Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	447	OMOD	0003253D	DLC03_mod_LeverGun_Grip_Recoil-SecondaryDMG	Forceful Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	448	OMOD	0003253E	DLC03_mod_LeverGun_Grip_SecondaryDMG	Bruising Stock
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	449	OMOD	000325A6	DLC03_mod_LeverGun_Muzzle_compensator_Base	Compensator
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	450	OMOD	000325EE	DLC03_mod_LeverGun_Muzzle_suppressor_Base	Suppressor
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	451	OMOD	00470A00	DLC03_mod_LeverGun_receiver_AntiScorchBeast	Prime Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	452	OMOD	00033A3D	DLC03_mod_LeverGun_Receiver_CritDMG	Calibrated Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	453	OMOD	00061B09	DLC03_mod_LeverGun_Receiver_CritDMG-HipAccuracy	Vicious Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	454	OMOD	00061B34	DLC03_mod_LeverGun_Receiver_Damage	Hardened Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	455	OMOD	0006F854	DLC03_mod_LeverGun_Receiver_Damage-CritDMG	Severe Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	456	OMOD	0006F857	DLC03_mod_LeverGun_Receiver_Damage-HipAccuracy	Refined Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	457	OMOD	0006F866	DLC03_mod_LeverGun_receiver_FastTrigger	Hair Trigger Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	458	OMOD	0006F8A9	DLC03_mod_LeverGun_Receiver_FastTrigger-BaseDMG	Tuned Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	459	OMOD	0006F8AA	DLC03_mod_LeverGun_Receiver_FastTrigger-CritDMG	Fierce Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	460	OMOD	0014100F	DLC03_mod_LeverGun_Receiver_FastTrigger-HipAccuracy	Steadfast Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	461	OMOD	00142EA3	DLC03_mod_LeverGun_Receiver_HipAccuracy	True Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	462	OMOD	00142EA5	DLC03_mod_LeverGun_SCOPE_Glow_Base	Glow Sights
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	463	OMOD	0019A655	DLC03_mod_LeverGun_SCOPE_Longscope_Base	Long Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	464	OMOD	0019E3DE	DLC03_mod_LeverGun_SCOPE_Longscope_NV_Base	Long Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	465	OMOD	00267D1F	DLC03_mod_LeverGun_SCOPE_MediumScope_Base	Medium Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	466	OMOD	00268EB5	DLC03_mod_LeverGun_SCOPE_MediumScope_NV_Base	Medium Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	467	OMOD	0026B5F3	DLC03_mod_LeverGun_SCOPE_reflex_circle	Reflex Sight (Circle)
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	468	OMOD	0026B5F5	DLC03_mod_LeverGun_SCOPE_reflex_Dot	Reflex Sight (Dot)
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	469	OMOD	0026B601	DLC03_mod_LeverGun_SCOPE_shortscope_Base	Short Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	470	OMOD	0026CB7D	DLC03_mod_LeverGun_SCOPE_shortscope_NV_Base	Short Night Vision Scope
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	471	OMOD	002E5B46	mod_44_Barrel_Long_HipAccuracy	True Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	472	OMOD	002E5B44	mod_44_Barrel_Long_Recoil	Stabilized Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	473	OMOD	002E5B49	mod_44_Barrel_Long_Recoil-HipAccuracy	Aligned Long Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	474	OMOD	002E5B40	mod_44_Barrel_VeryShort_HipAccuracy	True Snubnose Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	475	OMOD	002E5B3E	mod_44_Barrel_VeryShort_Recoil	Stabilized Stub Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	476	OMOD	002E5B43	mod_44_Barrel_VeryShort_Recoil-HipAccuracy	Aligned Snubnose Barrel
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	477	OMOD	002E5B4A	mod_44_Grip_HipAccuracy	True Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	478	OMOD	002E5B4F	mod_44_Grip_HipAccuracy-SecondaryDMG	Precise Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	479	OMOD	002E5B4B	mod_44_Grip_Recoil	Stabilized Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	480	OMOD	002E5B4E	mod_44_Grip_Recoil-HipAccuracy	Aligned Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	481	OMOD	002E5B51	mod_44_Grip_Recoil-SecondaryDMG	Forceful Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	482	OMOD	002E5B4C	mod_44_Grip_SecondaryDMG	Bruising Grip
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	483	OMOD	00470A0A	mod_44_receiver_AntiScorchBeast	Prime Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	484	OMOD	002E5B31	mod_44_Receiver_CritDMG	Calibrated Receiver
00569432	ModCrafting_WhiteList	Add OMODS to Show Learned Status at crafting bench	485	OMOD	002E5B38	mod_44_Receiver_CritDMG-FastTrigger	Fierce Receiver
