FormID	EDID	ParentQuestDisplay	ParentQuestLink	RewardsCount	RewardIndex	RewardedItemIndex	RewardedItem	RewardedItemCount	NAM7_XPGlobal	NAM8_CapsGlobal	XPCT_XPCurveTable	QRCO_CurrencyObject	QRLI_LegendaryItemRewardList	QRLR_LegendaryItemRewardRank	QRRI_LegendaryRankRandom	TierLabel	TierConditionFunc	TierConditionValue	Conditions	ConditionGlobs	ReferencedByCount	Ref1	Ref2	Ref3	Ref4	Ref5	Ref6	Ref7	Ref8	Ref9	Ref10	Ref11	Ref12	Ref13	Ref14	Ref15	Ref16	Ref17	Ref18	Ref19	Ref20
007EBDEE	QuestReward_Burn_BountyHuntingPublic_Stage9000	Bounty Hunting: Head Hunt	007EBDF4:Burn_BountyHunt_Headhunt:QUST	4	2	0	007EBDF3:Burn_BountyHuntPublic_LL_QuestRewards:LVLI	1						1			940		"940 11000100","GetRandomPercent 10100100","940 00100100","GetValue 01000000 0.000000"	008B1F69:WorldPets_PetLevelling_Level_PRK_Buff02Rank02:GLOB,008B5380:WorldPets_ChallengeCondition_Lifetime_Dog_BountyHunt02:GLOB,008B1F6A:WorldPets_PetLevelling_Level_PRK_Buff02Rank03:GLOB	2	007EBDF4:Burn_BountyHunt_Headhunt:QUST	0082446B:zzzBurn_BountyHunt_Public_Test:QUST																		
007EBDEE	QuestReward_Burn_BountyHuntingPublic_Stage9000	Bounty Hunting: Head Hunt	007EBDF4:Burn_BountyHunt_Headhunt:QUST	4	3	0	007EBDF3:Burn_BountyHuntPublic_LL_QuestRewards:LVLI	1						1			GetRandomPercent		"GetRandomPercent 10100100","940 11000100","GetValue 01000000 0.000000"	008B5381:WorldPets_ChallengeCondition_Lifetime_Dog_BountyHunt03:GLOB,008B1F6A:WorldPets_PetLevelling_Level_PRK_Buff02Rank03:GLOB	2	007EBDF4:Burn_BountyHunt_Headhunt:QUST	0082446B:zzzBurn_BountyHunt_Public_Test:QUST																		
007F192B	Burn_SQ04_QuestReward4			1	0	0	003D3A23:FS_Niraj_ConfessionHolotape:NOTE	1		003E3869:ActorTier04:GLOB		0000000F:Caps001:CNCY		1							0																				
007F192C	Burn_SQ04_QuestReward3			1	0	0	003D3A23:FS_Niraj_ConfessionHolotape:NOTE	1		003E3868:ActorTier03:GLOB		0000000F:Caps001:CNCY		1							0																				
007F192D	Burn_SQ04_QuestReward1			1	0	0	0082B8AD:Burn_SQ04_DirtyLaundry_Holotape1:NOTE	1		003E3866:ActorTier01:GLOB		0000000F:Caps001:CNCY		1							0																				
007F192E	Burn_SQ04_QuestReward2			1	0	0	0082F312:Burn_SQ04_DirtyLaundry_Holotape2:NOTE	1		003E3867:ActorTier02:GLOB		0000000F:Caps001:CNCY		1							0																				
0080A089	Burn_E01_QuestReward_GearinUp	Event: Neurological Warfare	006AD506:Storm_RegionBoss:QUST	2	0	0	0080A097:Burn_E01_LL_QuestRewards:LVLI	1	0080A088:Burn_E01_XP:GLOB	0080A087:Burn_E01_Caps:GLOB		0000000F:Caps001:CNCY		1							1	007F1E8A:Burn_E01_Gear:QUST																			
0080A089	Burn_E01_QuestReward_GearinUp	Event: Neurological Warfare	006AD506:Storm_RegionBoss:QUST	2	1	0	0080A099:Burn_E01_LL_QuestRewards_UniqueItems:LVLI	1						1							1	007F1E8A:Burn_E01_Gear:QUST																			
008205F1	Burn_SQ04_CacheKey1Reward			1	0	0	008205F4:zzzBurn_SQ04_Cache1Key:KEYM	1						1							0																				
00834C96	QuestReward_BURN_SQ01	Welcoming Committee	007DF76B:BURN_SQ01:QUST	1	0	0	0081EADC:QuestReward_LLS_BurningSprings_All:LVLI	1	00834C94:XP_BURN_SQ01_Reward:GLOB	00834C95:Caps_BURN_SQ01:GLOB		0000000F:Caps001:CNCY		1							1	007DF76B:BURN_SQ01:QUST																			
00834C96	QuestReward_BURN_SQ01	Welcoming Committee	007DF76B:BURN_SQ01:QUST	1	0	1	00891754:QuestReward_BURN_SQ01_UniqueItems:LVLI	1	00834C94:XP_BURN_SQ01_Reward:GLOB	00834C95:Caps_BURN_SQ01:GLOB		0000000F:Caps001:CNCY		1							1	007DF76B:BURN_SQ01:QUST																			
00837FEB	Burn_E02_QuestReward_Sinkhole			2	0	0	00837FED:Burn_E02_LL_QuestRewards:LVLI	1	00837FEA:Burn_E02_XP:GLOB	00837FE9:Burn_E02_Caps:GLOB		0000000F:Caps001:CNCY		1							1	0080BFD0:Burn_E02_Sinkhole:QUST																			
00837FEB	Burn_E02_QuestReward_Sinkhole			2	1	0	00837FEE:Burn_E02_LL_QuestRewards_UniqueItems:LVLI	1						1							1	0080BFD0:Burn_E02_Sinkhole:QUST																			
008404D2	Burn_SQ04_QuestReward_Final			1	0	0	0085364E:Burn_Workshop_Recipe_AbraxoTruck:BOOK	1	008575F6:BURN_SQ04_DirtyLaundry_XP:GLOB	008575F7:BURN_SQ04_DirtyLaundry_Caps:GLOB		0000000F:Caps001:CNCY		1							1	007F1922:Burn_SQ04_DirtyLaundry:QUST																			
008404D2	Burn_SQ04_QuestReward_Final			1	0	1	0081EADC:QuestReward_LLS_BurningSprings_All:LVLI	1	008575F6:BURN_SQ04_DirtyLaundry_XP:GLOB	008575F7:BURN_SQ04_DirtyLaundry_Caps:GLOB		0000000F:Caps001:CNCY		1							1	007F1922:Burn_SQ04_DirtyLaundry:QUST																			
0084121F	Burn_ChallengeReward_Challenge_PerkCardPack			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1				0000000F:Caps001:CNCY		1							5	008411C3:Burn_Challenge_Lifetime_CollectCaps_around_BurningSprings:CHAL	0084120A:Burn_Challenge_Lifetime_Discover_BurningSpringsRegion_Intro:CHAL	008433DB:Burn_Challenge_Lifetime_QuestsCompleted_Quest_MQ03:CHAL	008433DD:Burn_Challenge_Lifetime_QuestsCompleted_Quest_SQ04:CHAL	00848D01:Challenge_Lifetime_BurnBounty_DiscoveredBountyHunting:CHAL															
00841220	Burn_ChallengeReward_Challenge_Lifetime_Caps_10			1	0	0				0084121C:Burn_Challenges_Caps_0010:GLOB		0000000F:Caps001:CNCY		1							20	008411C8:Burn_Challenge_Lifetime_QuestsCompleted_Event_E01_01:CHAL	008411E6:Burn_Challenge_Lifetime_QuestsCompleted_Event_E02_01:CHAL	00844AD0:Burn_Challenge_Lifetime_Quest_MQ03_TestOfMight_CompleteGruntHunt:CHAL	00844AD1:Burn_Challenge_Lifetime_Quest_MQ03_TestOfMight_ExplosiveKills:CHAL	00844AD5:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_KillLegendary:CHAL	00844AD7:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_KillRustRaiders:CHAL	00844AD9:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_CriticalHits:CHAL	00844ADA:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_CompleteHeadHunt:CHAL	00844ADC:Burn_Challenge_Lifetime_Quest_MQ03_TestOfMight_KillBurningOgua:CHAL	00844ADF:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_KillDeathclaw_HitWeakPoint:CHAL	00844AE0:Burn_Challenge_Lifetime_Quest_MQ03_TestOfDominance_KillWithFire:CHAL	00844AE1:Burn_Challenge_Lifetime_Quest_MQ03_TestOfMight_CrippleLimbs:CHAL	0084A7B3:Burn_Challenge_Lifetime_Craft_Food_UsesSlipperCactus_02:CHAL	0084A7B5:Burn_Challenge_Lifetime_Craft_Food_UsesSlipperCactus_04:CHAL	0084B936:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_02:CHAL	0084B938:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_04:CHAL	0084E855:Burn_Challenge_Lifetime_Quest_MQ03_TestOfMight_CookYourKills_META:CHAL	00855DF6:Burn_Challenge_Lifetime_QuestsCompleted_Event_E02_03:CHAL	00855DF7:Burn_Challenge_Lifetime_QuestsCompleted_Event_E01_04:CHAL	00855DF9:Burn_Challenge_Lifetime_QuestsCompleted_Event_E01_03:CHAL
00841221	Burn_ChallengeReward_Challenge_Lifetime_Caps_50			1	0	0				0084121D:Burn_Challenges_Caps_0050:GLOB		0000000F:Caps001:CNCY		1							0																				
00841222	Burn_ChallengeReward_Challenge_PerkCoins_10			1	0	0	002DB879:PerkCardPack_Pack001:PPAK	1		0084121E:Burn_Challenges_PerkCoins_10:GLOB		005AD146:PerkScrapCurrency:CNCY		1							0																				
00841223	Burn_ChallengeReward_Challenge_Lifetime_Caps_100			1	0	0				0084121B:Burn_Challenges_Caps_0100:GLOB		0000000F:Caps001:CNCY		1							0																				
00843171	zzzChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHunts_Tier01			1	0	0	007F2716:zzzBurn_Workshop_Recipe_CarSofa02:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843172	ChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunts_Tier5			1	0	0	007F2769:zzzBurn_Workshop_Recipe_CarStashBox03:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843173	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHunts_Tier05			1	0	0	007F2768:zzzBurn_Workshop_Recipe_CarStashBox02:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843174	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteGruntHunts_CarStashBox01			1	0	0	007F2767:zzzBurn_Workshop_Recipe_CarStashBox01:BOOK	1						1							0																				
00843175	zzzChallengeReward_Challenge_Lifetime_BurnBounty_CompleteBountyHunts_FinalTier			0	0	0															0																				
00843176	Burn_ChallengeReward_Challenge_Lifetime_Caps_20			1	0	0				0084316A:Burn_Challenges_Caps_0020:GLOB		0000000F:Caps001:CNCY		1							0																				
00843177	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_01			1	0	0	00857C6B:zzzBurn_Workshop_Recipe_BountyBoard:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843178	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteBountyLocations_All			1	0	0	00840357:zzzBurn_Workshop_Recipe_HighwayTownStatue:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843179	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteGruntHunts_JeepTable			1	0	0	007F4A1A:Burn_Workshop_Recipe_JeepTable:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317A	zzzChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_07			1	0	0	007F2715:zzzBurn_Workshop_Recipe_CarSofa01:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317B	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_06			1	0	0	007F276C:Burn_Workshop_Recipe_CeilingCarLamp:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317C	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_05			1	0	0	007F4A12:Burn_Workshop_Recipe_TailgateBed02:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317D	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_04			1	0	0	007F4A16:Burn_Workshop_Recipe_BarStool01:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317E	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_03			1	0	0	00857C6A:zzzBurn_Workshop_Recipe_WantedPoster:BOOK	1				0000000F:Caps001:CNCY		1							0																				
0084317F	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroup_02			1	0	0	007F2766:zzzBurn_Workshop_Recipe_GasPumpKeg:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00843180	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHuntGroups_All			1	0	0	00844584:Burn_Clothes_Outfit_BountyHunter:ARMO	1				0000000F:Caps001:CNCY		1							0																				
00843ED5	ChallengeReward_RAIDS_Weekly_AllEncounters_LegendaryItems			1	0	0	0085A886:Challenge_Raids_RD01_WeeklyLegendaryReward_Package:ALCH	1						1							1	00843ECA:Challenge_Weekly_RD01_EncAll:CHAL																			
00844F42	QuestReward_BURN_SQ02_OutroP2_Stage9000			1	0	0	0081EADC:QuestReward_LLS_BurningSprings_All:LVLI	1	00844F3E:BURN_SQ02_OutroP2_XP:GLOB	00844F3F:BURN_SQ02_OutroP2_Caps:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00838DB1:BURN_SQ02_OutroP2:QUST																			
00844F42	QuestReward_BURN_SQ02_OutroP2_Stage9000			1	0	1	008918C2:QuestReward_BURN_SQ02_OutroP2_UniqueItems:LVLI	1	00844F3E:BURN_SQ02_OutroP2_XP:GLOB	00844F3F:BURN_SQ02_OutroP2_Caps:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00838DB1:BURN_SQ02_OutroP2:QUST																			
00844F43	QuestReward_BURN_SQ02_OutroP1_Stage9000	Insurrection	00815C9A:BURN_SQ02_OutroP1:QUST	1	0	0	0081EADC:QuestReward_LLS_BurningSprings_All:LVLI	1	00844F40:BURN_SQ02_OutroP1_XP:GLOB	00844F41:BURN_SQ02_OutroP1_Caps:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00815C9A:BURN_SQ02_OutroP1:QUST																			
00844F43	QuestReward_BURN_SQ02_OutroP1_Stage9000	Insurrection	00815C9A:BURN_SQ02_OutroP1:QUST	1	0	1	008918C1:QuestReward_BURN_SQ02_OutroP1_UniqueItems:LVLI	1	00844F40:BURN_SQ02_OutroP1_XP:GLOB	00844F41:BURN_SQ02_OutroP1_Caps:GLOB		0000000F:Caps001:CNCY		1			IsActivePlayer	1.000000	"IsActivePlayer 10000000 1.000000"		1	00815C9A:BURN_SQ02_OutroP1:QUST																			
00848D02	zzzChallengeReward_Challenge_Lifetime_BurnBounty_DiscoverBounties			0	0	0															0																				
0084A7BC	zzzBurn_ChallengeReward_Challenge_Lifetime_Title_Sweaty			1	0	0				0084121B:Burn_Challenges_Caps_0100:GLOB		0000000F:Caps001:CNCY		1							0																				
0084B96D	Burn_ChallengeReward_Challenge_Lifetime_SlipperCactus_5			1	0	0	008468C4:VegetableSlipperCactus:ALCH	5						1							0																				
0084B96E	Burn_ChallengeReward_Challenge_Lifetime_Lunchbox_1			1	0	0	003DF247:SCORE_Lunchbox_Consumable:ALCH	1				0000000F:Caps001:CNCY		1							3	008411C9:Burn_Challenge_Lifetime_Craft_Food_UsesRadhog_01:CHAL	008411E3:Burn_Challenge_Lifetime_Kill_Radhog_01:CHAL	0084A7B4:Burn_Challenge_Lifetime_Craft_Food_UsesSlipperCactus_03:CHAL																	
0084B948	Burn_ChallengeReward_Challenge_Lifetime_DeathclawHides_3			1	0	0	00034604:DeathclawHide:MISC	3						1							0																				
0084B949	Burn_ChallengeReward_Challenge_Lifetime_Acid_20			1	0	0	001BF72D:c_Acid_scrap:MISC	20						1							1	008411CA:Burn_Challenge_Lifetime_Kill_BurningStingwing_02:CHAL																			
0084B94A	Burn_ChallengeReward_Challenge_Lifetime_StingwingBarbs_10			1	0	0	000628EF:StingwingBarb:MISC	10						1							1	008411D9:Burn_Challenge_Lifetime_Kill_BurningStingwing_04:CHAL																			
0084B94B	Burn_ChallengeReward_Challenge_Lifetime_StingwingStew_3			1	0	0	003D7497:StingwingMeatTastyStew:ALCH	3						1							1	008411D6:Burn_Challenge_Lifetime_Kill_BurningStingwing_03:CHAL																			
0084B94C	Burn_ChallengeReward_Challenge_Lifetime_StingwingFillet_3			1	0	0	00046945:StingwingMeatCooked:ALCH	3						1							0																				
0084B94D	Burn_ChallengeReward_Challenge_Lifetime_RadscorpionKebab_3			1	0	0	0066DFC2:NWOT_RadscorpionKebab:ALCH	3						1							0																				
0084B94E	Burn_ChallengeReward_Challenge_Lifetime_RadscorpionStingers_10			1	0	0	000628ED:RadscorpionStinger:MISC	10						1							1	008411C6:Burn_Challenge_Lifetime_Kill_BurningRadscorpion_04:CHAL																			
0084B94F	Burn_ChallengeReward_Challenge_Lifetime_RadscorpionFillet_3			1	0	0	003D7498:RadscorpionMeatTasty:ALCH	3						1							1	008411F4:Burn_Challenge_Lifetime_Kill_BurningRadscorpion_03:CHAL																			
0084B950	Burn_ChallengeReward_Challenge_Lifetime_RadscorpionEgg_3			1	0	0	0004693B:RadscorpionEgg:ALCH	3						1							1	00841209:Burn_Challenge_Lifetime_Kill_BurningRadscorpion_02:CHAL																			
0084B951	Burn_ChallengeReward_Challenge_Lifetime_DeathclawWellington_3			1	0	0	001A71E7:DeathclawMeatTastySouffle:ALCH	3						1							0																				
0084B952	Burn_ChallengeReward_Challenge_Lifetime_DeathclawSteak_3			1	0	0	00101293:DeathclawMeatCooked:ALCH	3						1							1	008411F2:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_03:CHAL																			
0084B953	Burn_ChallengeReward_Challenge_Lifetime_DeathclawEgg_3			1	0	0	00046939:DeathclawEgg:ALCH	3						1							0																				
0084B954	Burn_ChallengeReward_Challenge_Lifetime_Bones_20			1	0	0	000AEC5D:c_Bone_scrap:MISC	20						1							1	0084120F:Burn_Challenge_Lifetime_Kill_BurningOgua_01:CHAL																			
0084B955	Burn_ChallengeReward_Challenge_Lifetime_OreBlackTitanium_20			1	0	0	00017F81:Chem_Smelting_Ore_BlackTitanium:MISC	20						1							1	008411F8:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_02:CHAL																			
0084B956	Burn_ChallengeReward_Challenge_Lifetime_Bones_30			1	0	0	000AEC5D:c_Bone_scrap:MISC	30						1							0																				
0084B957	Burn_ChallengeReward_Challenge_Lifetime_Adhesive_20			1	0	0	001BF72E:c_Adhesive_scrap:MISC	20						1							1	008433C9:Burn_Challenge_Lifetime_Kill_Radhog_04:CHAL																			
0084B958	Burn_ChallengeReward_Challenge_Lifetime_BulkLeather_2			1	0	0	003CF0AA:Bulk_Leather_scrap:MISC	2						1							1	008433CD:Burn_Challenge_Lifetime_Kill_BurningOgua_02:CHAL																			
0084B96B	Burn_ChallengeReward_Challenge_Lifetime_RadhogMeatCooked_3			1	0	0	0084B86B:BURN_RadhogMeatCooked:ALCH	3						1							0																				
0084B959	Burn_ChallengeReward_Challenge_Lifetime_BulkLeather_1			1	0	0	003CF0AA:Bulk_Leather_scrap:MISC	1						1							1	008433D3:Burn_Challenge_Lifetime_Kill_Radhog_02:CHAL																			
0084B95A	Burn_ChallengeReward_Challenge_Lifetime_DeathclawOmelette_3			1	0	0	0004693C:DeathclawEggCooked:ALCH	3						1							1	008411F9:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_01:CHAL																			
0084B95B	Burn_ChallengeReward_Challenge_Lifetime_RadscorpionSteak_3			1	0	0	00046950:RadscorpionMeatCooked:ALCH	3						1							1	008411CD:Burn_Challenge_Lifetime_Kill_BurningRadscorpion_01:CHAL																			
0084B95C	Burn_ChallengeReward_Challenge_Lifetime_RadhogMeat_5			1	0	0	0084B86A:BURN_RadhogMeat:ALCH	5						1							0																				
0084B95D	Burn_ChallengeReward_Challenge_Lifetime_Psychobuff_10			1	0	0	00058AAC:Psychobuff:ALCH	10						1							0																				
0084B95E	Burn_ChallengeReward_Challenge_Lifetime_Fuel_500			1	0	0	000CAC78:AmmoFlamerFuel:AMMO	500						1							0																				
0084B95F	Burn_ChallengeReward_Challenge_Lifetime_Fury_10			1	0	0	000628CA:Fury:ALCH	10						1							0																				
0084B960	Burn_ChallengeReward_Challenge_Lifetime_StingwingMeat_5			1	0	0	00074D0F:StingwingMeat:ALCH	5						1							1	008411C2:Burn_Challenge_Lifetime_Kill_BurningStingwing_01:CHAL																			
0084B961	Burn_ChallengeReward_Challenge_Lifetime_HealingSalve_10			1	0	0	000522F7:HealingSalve:ALCH	10						1							0																				
0084B962	Burn_ChallengeReward_Challenge_Lifetime_OreCopper_20			1	0	0	00019E51:Chem_Smelting_Ore_Copper:MISC	20						1							0																				
0084B963	Burn_ChallengeReward_Challenge_Lifetime_OreUltracite_20			1	0	0	00139013:Chem_Smelting_Ore_Ultracite:MISC	20						1							1	008411E8:Burn_Challenge_Lifetime_Kill_BurningDeathclaw_04:CHAL																			
0084B964	Burn_ChallengeReward_Challenge_Lifetime_OreIron_20			1	0	0	00065304:Chem_Smelting_Ore_Steel:MISC	20						1							0																				
0084B967	Burn_ChallengeReward_Fishing_BaitImproved_3			1	0	0	007FDC33:Fishing_Bait_Improved:MISC	3				0000000F:Caps001:CNCY		1							3	0084A7B7:Burn_Challenge_Lifetime_Fishing_FishInSandStorm_01:CHAL	0084A7B8:Burn_Challenge_Lifetime_Fishing_FishInSandStorm_02:CHAL	0084A7B9:Burn_Challenge_Lifetime_Fishing_FishInSandStorm_03:CHAL																	
0084B965	Burn_ChallengeReward_Challenge_PerkCoins_20			1	0	0				0084B947:Burn_Challenges_PerkCoins_20:GLOB		005AD146:PerkScrapCurrency:CNCY		1							2	008411C0:Burn_Challenge_Lifetime_Photomode_META:CHAL	008433D1:Burn_Challenge_Lifetime_Kill_BurningOgua_04:CHAL																		
0084B966	Burn_ChallengeReward_Fishing_BaitImproved_5			1	0	0	007FDC33:Fishing_Bait_Improved:MISC	5				0000000F:Caps001:CNCY		1							1	008411E2:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_04:CHAL																			
0084B968	Burn_ChallengeReward_Fishing_BaitImproved_10			1	0	0	007FDC33:Fishing_Bait_Improved:MISC	10				0000000F:Caps001:CNCY		1							1	00841201:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_02:CHAL																			
0084B969	Burn_ChallengeReward_Fishing_BaitCommon_10			1	0	0	007AC1AF:Fishing_Bait_Common:MISC	10				0000000F:Caps001:CNCY		1							3	007CF774:Challenge_Lifetime_Fishing_Intro:CHAL	008411DD:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_03:CHAL	008411EE:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_01:CHAL																	
0084B96A	Burn_ChallengeReward_Challenge_Lifetime_SuperStimpak_10			1	0	0	00117DF9:SuperStimpak:ALCH	10						1							1	008433D8:Burn_Challenge_Lifetime_Kill_BurningOgua_03:CHAL																			
0084B96C	Burn_ChallengeReward_Challenge_Lifetime_RadhogBurntEnds_3			1	0	0	0084B86C:BURN_RadhogBurntEndsCooked:ALCH	3						1							1	008433C8:Burn_Challenge_Lifetime_Kill_Radhog_03:CHAL																			
0084F09A	Burn_ChallengeReward_Challenge_Lifetime_ScrapKit_1			1	0	0	0054B4EC:ATX_Utility_ScrapToStash:UTIL	1						1							2	008411D3:Burn_Challenge_Lifetime_Kill_RustRaiders_03:CHAL	008411DE:Burn_Challenge_Lifetime_CampsPlaced_BurningSprings:CHAL																		
0084F09B	Burn_ChallengeReward_Fishing_BaitSuperb_10			1	0	0	007FDC32:Fishing_Bait_Superb:MISC	10				0000000F:Caps001:CNCY		1							0																				
0084F09C	Burn_ChallengeReward_Fishing_BaitSuperb_5			1	0	0	007FDC32:Fishing_Bait_Superb:MISC	5				0000000F:Caps001:CNCY		1							2	008411EB:Burn_Challenge_Lifetime_Fishing_Any_BurningSprings_05:CHAL	0084A7BA:Burn_Challenge_Lifetime_Fishing_FishInSandStorm_04:CHAL																		
0084F09D	ChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunt_Tier1			1	0	0	007F4A17:Burn_Workshop_Recipe_BarStool03:BOOK	1				0000000F:Caps001:CNCY		1							0																				
00851A79	Burn_ChallengeReward_Fishing_BurningSprings_Region_Collection			1	0	0	0084FF1A:zzzBurn_Recipe_mod_FishingRod_RodBobber_DollHead:BOOK	1						1							0																				
008529A0	zzzBurn_ChallengeReward_Challenge_Lifetime_FridgeRecipe2			1	0	0	007F4A19:zzzBurn_Workshop_Recipe_RetailFridge02:BOOK	1						1							0																				
008529A1	zzzBurn_ChallengeReward_Challenge_Lifetime_Abraxodyne_Cache			1	0	0	008409F7:zzzBurn_Workshop_Recipe_AbraxoCache:BOOK	1				0000000F:Caps001:CNCY		1							0																				
008529A2	Burn_ChallengeReward_Challenge_Lifetime_Abraxodyne_HQWallSign			1	0	0	007FDCE0:zzzBurn_Workshop_Recipe_AbraxodyneSign:BOOK	1				0000000F:Caps001:CNCY		1							0																				
008529A3	zzzChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunt_Tier2			1	0	0	00857C69:zzzBurn_Workshop_Recipe_FlareMortar:BOOK	1				0000000F:Caps001:CNCY		1							0																				
008529A4	zzzChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunts_Tier3			1	0	0	007F4A10:Burn_Workshop_Recipe_CarDoors:BOOK	1				0000000F:Caps001:CNCY		1							0																				
008529A5	ChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunts_Tier4			1	0	0	007F276A:Burn_Workshop_Recipe_WallCarLamp01:BOOK	1						1							0																				
008529A6	zzzBurn_ChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunt_Tier3			1	0	0	007F4A10:Burn_Workshop_Recipe_CarDoors:BOOK	1						1							0																				
008529A7	Burn_ChallengeReward_Challenge_Lifetime_Stimpak_10			1	0	0	00023736:Stimpak:ALCH	10						1							1	008411E4:Burn_Challenge_Lifetime_Kill_RustRaiders_01:CHAL																			
008529B9	Burn_ChallengeReward_Challenge_Lifetime_SlipperCactusVeg1_Recipe			1	0	0	008468C8:Burn_Recipe_Food_SlipperCactusVeg_1:BOOK	1						1							0																				
008529B5	Burn_ChallengeReward_Challenge_Lifetime_ScrapKit_3			1	0	0	0054B4EC:ATX_Utility_ScrapToStash:UTIL	3						1							1	0084120D:Burn_Challenge_Lifetime_Kill_BurningRadscorpion_05:CHAL																			
008529A8	ChallengeReward_Challenge_Lifetime_BurnBounty_StartHeadHunts_Tier3			1	0	0	007F4A10:Burn_Workshop_Recipe_CarDoors:BOOK	1						1							0																				
008529A9	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteGruntHunts_CarStashBox			1	0	0	007F2767:zzzBurn_Workshop_Recipe_CarStashBox01:BOOK	1						1							0																				
008529AA	Burn_ChallengeReward_Challenge_Lifetime_DiseaseCure_2			1	0	0	003E08A8:SURV_DiseaseCure_HerbalMedicine:ALCH	2						1							1	008411D7:Burn_Challenge_Lifetime_Kill_RustRaiders_02:CHAL																			
008529AB	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteGruntHunts_Generator			1	0	0	00825AA7:Burn_Workshop_Recipe_HWT_Generator:BOOK	1						1							0																				
008529AC	Burn_ChallengeReward_Challenge_Lifetime_Abraxodyne_SignDamaged			1	0	0	0083F2AD:Burn_Workshop_Recipe_AbraxodyneSignDamaged:BOOK	1				0000000F:Caps001:CNCY		1							0																				
008529AD	zzzChallengeReward_Challenge_Lifetime_BurnBounty_CompleteHeadHunts_CarSofa			0	0	0															0																				
008529AE	Burn_ChallengeReward_Challenge_Lifetime_FusionCore_2			1	0	0	00075FE4:AmmoFusionCore:AMMO	2						1							1	008411E7:Burn_Challenge_Lifetime_Kill_RustRaiders_04:CHAL																			
008529AF	Burn_ChallengeReward_Challenge_Lifetime_Abraxodyne_PrototypeFlamer			1	0	0	0083AE59:LL_Weapon_Ranged_AbraxoGun:LVLI	1						1							1	0085299B:Burn_Challenge_Lifetime_Collect_AbraxodyneChemicalBriefcase_05:CHAL																			
008529B0	ChallengeReward_Challenge_Lifetime_BurnBounty_CompleteGruntHunts_BarStool02			1	0	0	007F4A15:Burn_Workshop_Recipe_BarStool02:BOOK	1						1							0																				
