QuestFormID	QuestEDID	QuestName	AliasIndex	AliasID	AliasName	AliasLabel	AliasKind	AliasFlags	FillLinks	Conditions	Scripts
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	37	57	DeathclawNest02	Alias	Ref	Flags	ALRT=0067518B:E09C_DeathclawSpawn02_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	39	40	PotentialBrokenTracks	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=0067771C:E09C_BrokenTrack_Section2_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	41	42	BrokenTracks	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled			
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	43	76	QO_Items	Alias	RefCol	Optional ; Quest Object ; Allow Reuse in Quest ; Create Ref - Temp			
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	44	64	Objective_Decorations	Alias	Ref	Flags	ALRT=0067771E:E09C_Objective_Decorations_XMarker_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	45	63	Objective_BrokenTracks	Alias	Ref	Flags	ALRT=0067771D:E09C_Objective_Tracks_XMarker_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	46	31	FakeMissHandy	Alias	Ref	Stores Text	ALRT=0066E10E:E09C_FakeMissHandy_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	47	53	HandyPartSpawn1	Alias	Ref	Flags	ALRT=00675187:E09C_HandyPartSpawn01_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	48	54	HandyPartSpawn2	Alias	Ref	Flags	ALRT=00675188:E09C_HandyPartSpawn02_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	49	55	HandyPartSpawn3	Alias	Ref	Flags	ALRT=00675189:E09C_HandyPartSpawn03_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	50	70	RobotPart1	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled			
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	51	71	RobotPart2	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled			
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	52	72	RobotPart3	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled			
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	53	58	Loudspeaker	Alias	Ref	Flags	ALRT=0067518D:E09C_Loudspeaker_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	54	65	WeddingNet	Alias	Ref	Flags	ALRT=0067A35D:E09C_WeddingNet_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	55	68	PlayerMoveTrigger	Alias	Ref	Allow Disabled	ALRT=0067B3B7:E09C_PlayerMoveTrigger_LocRef:LCRT		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	57	83	WeddingFoodSpawns	Alias	RefCol	Optional ; Allow Disabled	ALRT=0067E987:E09C_WeddingFoodSpawn_LocRef:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	1	22	players	Alias	RefCol	Optional ; Allow Dead	Keyword=0065E292:E09D_QuestActiveKeyword:KYWD		
0065E071	E09D_MostWanted	Event: Most Wanted	2	24	QP_root	Alias	Ref	Flags	ALFR=00662244:E09D_MW_Root_NWOT_WildWestShowdown:REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	3	14	Location	Alias	Loc	Flags	ALFL=00674C7E:LocMTRNukaWorldOnTourLocation:LCTN		
0065E071	E09D_MostWanted	Event: Most Wanted	4	47	TownMarker	Alias	Ref	Flags	ALFR=0066449C:E09D_GWWS_SpawnCentre01:REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	5	38	Gunther	Alias	Ref	Optional ; Allow Reuse in Quest ; Essential ; Unknown 31	ALUA=0065D46F:E09D_Gunther_NPC:NPC_		
0065E071	E09D_MostWanted	Event: Most Wanted	6	37	GuntherSpeaker	Alias	Ref	Flags	ALFR=00662F2C::REFR ; VTCK=0065DD04:NWOT_NPCM_Gunther:VTYP		
0065E071	E09D_MostWanted	Event: Most Wanted	8	72	Lootables	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=0066DC1D:E09D_LocRef_Lootable:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	10	16	Lootables_5	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=0065DCFF:E09D_LocRef_Dollars_05:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	12	48	Lootables_10	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=006644E2:E09D_LocRef_Dollars_10:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	14	49	Lootables_15	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=006644E3:E09D_LocRef_Dollars_15:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	16	62	Lootables_20	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=00664D5F:E09D_LocRef_Dollars_20:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	18	63	Lootables_25	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=00664D5D:E09D_LocRef_Dollars_25:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	20	64	Lootables_100	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=00664D5E:E09D_LocRef_Dollars_100:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	21	13	Wagon	Alias	Ref	Unknown 31 ; Unknown 34	ALFR=0066513F::REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	22	56	Varmint_XMarkers	Alias	Ref	Optional	ALRT=00660F68:E09D_GWWS_LocRef_XMarkers_Liberators:LCRT ; Keyword=004FC5B6:EpicCreatureDisallowed:KYWD		
0065E071	E09D_MostWanted	Event: Most Wanted	23	81	BHunter_XMarkers	Alias	Ref	Optional	ALRT=00660F68:E09D_GWWS_LocRef_XMarkers_Liberators:LCRT ; Keyword=004FC5B6:EpicCreatureDisallowed:KYWD		
0065E071	E09D_MostWanted	Event: Most Wanted	24	57	Spawners_AllBots	Alias	Ref	Optional	ALRT=00664498:E09D_GWWS_LocRef_Spawn_Pod01-06:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	25	21	MINE	Alias	Ref	Flags	ALFR=006867AD::REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	27	36	WaveRobots_Generic	Alias	RefCol	Optional ; Allow Reuse in Quest	ALFC=00662E9D:E09D_RobotFaction:FACT		
0065E071	E09D_MostWanted	Event: Most Wanted	29	31	Wave_TargetWagon	Alias	RefCol	Optional ; Allow Reuse in Quest			
0065E071	E09D_MostWanted	Event: Most Wanted	31	33	Wave_GoldenLiberator	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALPC=0055B28A:DefaultPatrolLinkedRefRun:PACK		
0065E071	E09D_MostWanted	Event: Most Wanted	33	35	Wave_Sentry	Alias	RefCol	Optional ; Allow Reuse in Quest	ALSP=00666EBD:E09D_AbDamageResist:SPEL ; ALPC=0055B28A:DefaultPatrolLinkedRefRun:PACK		
0065E071	E09D_MostWanted	Event: Most Wanted	34	34	GoldenLiberatorPatrolStart	Alias	Ref	Flags	ALFR=00662246::REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	36	65	CappySpawnMarkers	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=006667DF:E09D_LocRef_Cappy_Marker:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	38	66	BottleSpawnMarkers	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=006667E0:E09D_LocRef_Bottle_Marker:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	40	70	MaleCutouts	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=0066C0A4:E09D_LocRef_MaleDispenser:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	42	71	FemaleCutouts	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=0066C0A3:E09D_LocRef_FemaleDispenser:LCRT		
0065E071	E09D_MostWanted	Event: Most Wanted	43	75	Bottle_Cutout	Alias	Ref	Optional ; Quest Object			
0065E071	E09D_MostWanted	Event: Most Wanted	44	76	Cappy_Cutout	Alias	Ref	Optional ; Quest Object			
0065E071	E09D_MostWanted	Event: Most Wanted	45	77	SheriffSpawnMarker	Alias	Ref	Flags	ALFR=0067AEB9:E09D_SentrySpawnMarker:REFR		
0065E071	E09D_MostWanted	Event: Most Wanted	46	79	SmokeAlias	Alias	Ref	Optional ; Allow Disabled ; Allow Destroyed			
0065E071	E09D_MostWanted	Event: Most Wanted	47	80	HighNoon_Bell	Alias	Ref	Flags	ALFR=0066E6F0::REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	0	19	QP_root	Alias	Ref	Flags	ALFR=0068F381:MOON_Ambsuh_Root:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	2	0	Players_RefCol	Alias	RefCol	Optional ; Allow Dead			
0068F383	MOON_Ambush	Event: Beasts of Burden	3	14	Location_Alias	Alias	Loc	Flags	ALFL=000616AB:LocSacramentalGladeLocation:LCTN		
0068F383	MOON_Ambush	Event: Beasts of Burden	4	10	CampRadius_Alias	Alias	Ref	Optional ; Allow Reuse in Quest	ALFR=0068F37C:BLUE_CampRadius:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	5	11	CampTrigger_Alias	Alias	Ref	Optional ; Allow Reuse in Quest			
0068F383	MOON_Ambush	Event: Beasts of Burden	7	15	BombButtons_RefCol	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=0068F37A:MOON_Ambush_LocRef_BombButton:LCRT		
0068F383	MOON_Ambush	Event: Beasts of Burden	8	16	LeaveRadius_Alias	Alias	Ref	Optional ; Allow Reuse in Quest			
0068F383	MOON_Ambush	Event: Beasts of Burden	10	17	CargoButtons_RefCol	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=0068F379:MOON_Ambush_LocRef_CargoButton:LCRT		
0068F383	MOON_Ambush	Event: Beasts of Burden	11	18	PackBrahmin_Alias	Alias	Ref	Optional ; Allow Reuse in Quest ; Allow Disabled	ALFR=006A1739:MoonaLisa:ACHR		
0068F383	MOON_Ambush	Event: Beasts of Burden	13	22	DetonateDoors_Refcol	Alias	RefCol	Optional ; Allow Disabled	ALRT=0069079D:MOON_Ambush_LocRef_Doors:LCRT		
0068F383	MOON_Ambush	Event: Beasts of Burden	15	23	PlacedBombs_RefCol	Alias	RefCol	Optional ; Allow Disabled	ALRT=0069228A:MOON_Ambush_LocRef_PlacedBombs:LCRT		
0068F383	MOON_Ambush	Event: Beasts of Burden	17	25	ExplosiveCultists_RefCol	Alias	RefCol	Optional			
0068F383	MOON_Ambush	Event: Beasts of Burden	19	54	CargoCultists_RefCol	Alias	RefCol	Optional			
0068F383	MOON_Ambush	Event: Beasts of Burden	20	37	ExplosiveBossSpawnRegion01	Alias	Ref	Flags	ALFR=006B34CF:Ambush_EnemySpawnRegion01:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	21	47	ExplosiveBossSpawnRegion02	Alias	Ref	Flags	ALFR=006B3C31:Ambush_EnemySpawnRegion02:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	22	39	OguaActorRef_Alias	Alias	Ref	Optional ; Allow Dead			
0068F383	MOON_Ambush	Event: Beasts of Burden	23	40	OguaSpawnPoint_Alias01	Alias	Ref	Flags	ALFR=0069759B:OguaSpawnPoint01:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	24	57	LucaSpawnMarker	Alias	Ref	Flags	ALRT=00699462:MOON_LocRef_LucaNPC:LCRT		
0068F383	MOON_Ambush	Event: Beasts of Burden	25	42	LucaNPC	Alias	Ref	Allow Disabled ; Create Ref - Temp	ALUA=00699463:MOON_LucaNPC:NPC_ ; ALPC=006B3C30:MOON_Package_LucaNoMove:PACK ; ALPC=006D0B8B:Moon_Ambush_LucaWalkieTalkiePackage:PACK ; VTCK=00699465:MOON_Ambush_NPCM_Luca:VTYP		
0068F383	MOON_Ambush	Event: Beasts of Burden	27	43	Sanctifiers_RefCol	Alias	RefCol	Optional ; Allow Reuse in Quest	ALSP=006B4495:MOON_Ambush_Sanctifier_AbDamageResist:SPEL		
0068F383	MOON_Ambush	Event: Beasts of Burden	29	44	qoExplosives_Alias	Alias	RefCol	Optional ; Quest Object ; Unknown 41			
0068F383	MOON_Ambush	Event: Beasts of Burden	31	56	qoCargo_Alias	Alias	RefCol	Optional ; Quest Object ; Unknown 41			
0068F383	MOON_Ambush	Event: Beasts of Burden	32	46	EnemySpawnRegion01_Alias	Alias	Ref	Flags	ALFR=006B34CF:Ambush_EnemySpawnRegion01:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	33	48	HighUpCultistSpawn01_Alias	Alias	Ref	Flags	ALFR=00692550:HighUpCultistSpawnPoint01:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	34	55	DoorMarkerArea_Alias	Alias	Ref	Flags	ALFR=006B6880:DoorAreaMarker:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	35	58	LucaLoudspeaker	Alias	Ref	Flags	ALFR=006C3006::REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	36	59	QP_Root_RadiusExtension	Alias	Ref	Flags	ALFR=006CA372:MOON_Ambush_Root02:REFR		
0068F383	MOON_Ambush	Event: Beasts of Burden	37	61	OguaLeadupSoundMarker01	Alias	Ref	Flags	ALFR=006D3454:OguaSoundMarker:REFR		
00690659	MOON_MSignals	Event: Safe and Sound	1	1	players	Alias	RefCol	Optional ; Allow Dead			
00690659	MOON_MSignals	Event: Safe and Sound	2	4	LOC_MiddleMountainCabins	Alias	Loc	Flags	ALFL=002955D1:LocMountainsMiddleMountainCabinsLocation:LCTN		
00690659	MOON_MSignals	Event: Safe and Sound	3	126	LOC_Mountains17Location	Alias	Loc	Flags	ALFL=002F70FD:SubRegionMountains17Location:LCTN		
00690659	MOON_MSignals	Event: Safe and Sound	4	2	QP_root	Alias	Ref	Allow Reuse in Quest	ALFR=002DAD1F:MiddleMountainCabins_LocationCenter:REFR		
00690659	MOON_MSignals	Event: Safe and Sound	5	5	Actor_Vera	Alias	Ref	Optional ; Allow Reuse in Quest ; Essential ; Allow Disabled ; Unknown 31	ALRT=0069068E:MOON_Herd_LocRef_Vera:LCRT ; ALFC=0069067D:MOON_Herd_BlueRidge_Faction:FACT ; ALPC=006BDB82:Moon_Herd_VeraWalkieTalkiePackage:PACK ; ALPC=006CB351:Moon_Herd_StayAtSelf:PACK ; VTCK=006906D8:MOON_Herd_NPCF_Vera:VTYP		
00690659	MOON_MSignals	Event: Safe and Sound	6	44	Actor_Clyde	Alias	Ref	Optional ; Allow Reuse in Quest ; Essential ; Allow Disabled ; Unknown 31	ALRT=0069068D:MOON_Herd_LocRef_Clyde:LCRT ; ALFC=0069067D:MOON_Herd_BlueRidge_Faction:FACT ; ALPC=0069F3B9:Moon_Herd_Clyde_Terminal_Package:PACK ; ALPC=006CB351:Moon_Herd_StayAtSelf:PACK ; VTCK=006906D7:MOON_Herd_NPCM_Clyde:VTYP		
00690659	MOON_MSignals	Event: Safe and Sound	8	36	Actors_Brahmin	Alias	RefCol	Optional ; Allow Dead ; Essential ; Allow Disabled	Keyword=003F2B8D:BrahminMilkingDisabled:KYWD ; ALFC=0069067D:MOON_Herd_BlueRidge_Faction:FACT ; ALPC=0038CD27:DefaultStayAtSelf:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	10	119	Actor_AllCritters	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled			
00690659	MOON_MSignals	Event: Safe and Sound	12	22	RefCol_Pests	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled			
00690659	MOON_MSignals	Event: Safe and Sound	14	28	RefCol_Repellers	Alias	RefCol	Optional ; Allow Reuse in Quest	ALRT=00690693:MOON_Herd_LocRef_Repellers:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	16	130	QT_RefCol_Repellers	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=00694C11:MOON_Herd_LocRef_RepellerQT:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	18	128	AllRepellers	Alias	RefCol	Allow Reuse in Quest	ALRT=00690693:MOON_Herd_LocRef_Repellers:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	19	127	CenterRepeller	Alias	Ref	Allow Reuse in Quest	ALRT=006C1717:MOON_Herd_LocRef_RepellerMain:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	21	31	RefCol_Fences	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Disabled	ALRT=0069068C:MOON_Herd_LocRef_BPen:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	22	112	OBJ_Generator	Alias	Ref	Unknown 31 ; Unknown 34	ALRT=0069068F:MOON_Herd_LocRef_Generator:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	23	18	OBJ_Terminal	Alias	Ref	Allow Reuse in Quest	ALRT=006A0A37:MOON_Herd_LocRef_Terminal:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	25	116	WaveEnemies_All	Alias	RefCol	Optional ; Allow Reuse in Quest			
00690659	MOON_MSignals	Event: Safe and Sound	27	12	WaveEnemies_Players	Alias	RefCol	Optional ; Allow Reuse in Quest	ALFC=0069067E:MOON_Herd_EnemyWave_Faction:FACT ; ALPC=006A9F0D:MOON_Herd_EnemyWave_Pathing:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	29	113	WaveEnemies_Generator	Alias	RefCol	Optional ; Allow Reuse in Quest	ALFC=0069067E:MOON_Herd_EnemyWave_Faction:FACT ; ALPC=006A9F0D:MOON_Herd_EnemyWave_Pathing:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	31	61	WaveEnemies_BD	Alias	RefCol	Optional ; Allow Reuse in Quest	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALSP=008A638E:crNormalizeUp025Spell:SPEL ; ALFC=0069067E:MOON_Herd_EnemyWave_Faction:FACT ; ALPC=006A9F0D:MOON_Herd_EnemyWave_Pathing:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	33	79	PestEnemies_Cabins	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD		
00690659	MOON_MSignals	Event: Safe and Sound	35	104	PestFaction_Cabin1	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALFC=006A9EE6:MOON_Herd_Cabin1Pest_Faction:FACT		
00690659	MOON_MSignals	Event: Safe and Sound	37	102	PestFaction_Cabin2	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALFC=006A9EE4:MOON_Herd_Cabin2Pest_Faction:FACT		
00690659	MOON_MSignals	Event: Safe and Sound	39	103	PestFaction_Cabin3	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALFC=006A9EE5:MOON_Herd_Cabin3Pest_Faction:FACT		
00690659	MOON_MSignals	Event: Safe and Sound	41	82	PestEnemies_Grounds	Alias	RefCol	Optional ; Allow Reuse in Quest ; Allow Dead	Keyword=004FC5B6:EpicCreatureDisallowed:KYWD ; ALFC=006A9EE3:MOON_Herd_GroundsPest_Faction:FACT		
00690659	MOON_MSignals	Event: Safe and Sound	42	32	XMarker_EnemyWave_North	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EF4:MOON_Herd_LocRef_Spawns05:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	43	72	XMarker_EnemyWave_East	Alias	Ref	Allow Reuse in Quest	ALRT=006A9F00:MOON_Herd_LocRef_Spawns04:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	44	62	XMarker_EnemyWave_South1	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EF7:MOON_Herd_LocRef_Spawns02:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	45	70	XMarker_EnemyWave_South2	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EFE:MOON_Herd_LocRef_Spawns03:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	46	63	XMarker_EnemyWave_West	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EFA:MOON_Herd_LocRef_Spawns01:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	47	65	XMarker_EnemyWave_Cabin1A	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EF3:MOON_Herd_LocRef_SpawnCabin1A:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	48	96	XMarker_EnemyWave_Cabin1B	Alias	Ref	Allow Reuse in Quest	ALRT=006C1715:MOON_Herd_LocRef_SpawnCabin1B:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	49	97	XMarker_EnemyWave_Cabin1C	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EFC:MOON_Herd_LocRef_SpawnCabin1C:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	50	66	XMarker_EnemyWave_Cabin2A	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EF9:MOON_Herd_LocRef_SpawnCabin2A:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	51	99	XMarker_EnemyWave_Cabin2B	Alias	Ref	Allow Reuse in Quest	ALRT=00690692:MOON_Herd_LocRef_SpawnCabin2B:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	52	98	XMarker_EnemyWave_Cabin2C	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EFF:MOON_Herd_LocRef_SpawnCabin2C:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	53	101	XMarker_EnemyWave_Cabin2D	Alias	Ref	Allow Reuse in Quest	ALRT=00690691:MOON_Herd_LocRef_SpawnCabin2D:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	54	64	XMarker_EnemyWave_Cabin3	Alias	Ref	Allow Reuse in Quest	ALRT=006A9EFD:MOON_Herd_LocRef_SpawnCabin3:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	55	67	XMarker_EnemyWave_Grounds	Alias	Ref	Allow Reuse in Quest ; Stores Text	ALRT=006A9EF5:MOON_Herd_LocRef_SpawnGrounds:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	56	49	XMarker_VeraStart	Alias	Ref	Flags	ALRT=006A9EF8:MOON_Herd_LocRef_VeraStart:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	57	51	XMArker_VeraEnd	Alias	Ref	Flags	ALRT=00693D5E:MOON_Herd_LocRef_VeraEnd:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	58	52	XMarker_ClydeStart	Alias	Ref	Flags	ALRT=00690690:MOON_Herd_LocRef_ClydeStart:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	59	50	XMarker_ClydeEnd	Alias	Ref	Flags	ALRT=006C1714:MOON_Herd_LocRef_ClydeEnd:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	61	120	Furniture_YG	Alias	RefCol	Optional	ALRT=006B4D88:MOON_Herd_LocRef_FurnitureYG:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	63	121	Furniture_W	Alias	RefCol	Optional	ALRT=006B4D89:MOON_Herd_LocRef_FurnitureW:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	65	122	Furniture_HB	Alias	RefCol	Optional	ALRT=006B4D8A:MOON_Herd_LocRef_FurnitureHB:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	67	123	Furniture_RS	Alias	RefCol	Optional	ALRT=006B4D8B:MOON_Herd_LocRef_FurnitureRS:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	69	132	Furniture_BD	Alias	RefCol	Optional	ALRT=006D3D03:MOON_Herd_LocRef_FurnitureBD:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	71	108	Actors_Wolf	Alias	RefCol	Optional ; Initially Disabled ; Create Ref - Temp	ALCO=006B4D8C:MOON_Herd_LvlWolf:NPC_ ; Keyword=0044A9FB:ImmuneToNukes:KYWD ; ALFC=006A9EE6:MOON_Herd_Cabin1Pest_Faction:FACT ; ALPC=00056619:SitLinkedRef:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	73	107	Actors_Honeybeast	Alias	RefCol	Optional ; Initially Disabled ; Create Ref - Temp	ALCO=006A9F0A:MOON_Herd_LvlHoneyBeast:NPC_ ; Keyword=0044A9FB:ImmuneToNukes:KYWD ; Keyword=0002C967:LinkAmbushFurniture:KYWD ; ALFC=006A9EE4:MOON_Herd_Cabin2Pest_Faction:FACT ; ALPC=00053DA1:DefaultAmbushPackageSit:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	75	106	Actors_Beeswarm	Alias	RefCol	Optional ; Initially Disabled ; Create Ref - Temp	ALCO=006A9F07:MOON_Herd_LvlBeeSwarm:NPC_ ; Keyword=0044A9FB:ImmuneToNukes:KYWD ; ALFC=006A9EE4:MOON_Herd_Cabin2Pest_Faction:FACT		
00690659	MOON_MSignals	Event: Safe and Sound	77	109	Actors_Yaoguai	Alias	RefCol	Optional ; Initially Disabled ; Create Ref - Temp	ALCO=006A9F04:MOON_Herd_LvlYaoGuai:NPC_ ; Keyword=0044A9FB:ImmuneToNukes:KYWD ; ALFC=006A9EE5:MOON_Herd_Cabin3Pest_Faction:FACT ; ALPC=00056619:SitLinkedRef:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	79	110	Actors_Radscorpion	Alias	RefCol	Optional ; Initially Disabled ; Create Ref - Temp	ALCO=006A9F05:MOON_Herd_LvlRadscorpion:NPC_ ; Keyword=0022FC80:DisableTunnelingKeyword:KYWD ; Keyword=0044A9FB:ImmuneToNukes:KYWD ; ALFC=006A9EE3:MOON_Herd_GroundsPest_Faction:FACT ; ALPC=00056619:SitLinkedRef:PACK		
00690659	MOON_MSignals	Event: Safe and Sound	80	125	Alias_RepellerTowerMarker	Alias	Ref	Flags	ALRT=00694C0F:MOON_Herd_LocRef_SoundwaveMarker:LCRT		
00690659	MOON_MSignals	Event: Safe and Sound	81	133	BigfootSpawner	Alias	Ref	Optional	ALRT=008AEBA2:RA_BigfootSpawnLocRefType:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	1	1	players	Alias	RefCol	Optional	ALSP=006B2E6C:Storm_RegionBoss_PlayerSpell:SPEL		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	2	2	EventLocation	Alias	Loc	Flags	ALFL=006B9683:LocStormWeatherStationLocation:LCTN		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	3	3	EventRoot_WaitingArea	Alias	Ref	Flags	ALRT=007319C0:Storm_RegionBoss_EventRoot_WaitingArea_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	4	23	EventRoot_Arena	Alias	Ref	Flags	ALRT=007319C5:Storm_RegionBoss_EventRoot_Arena_LocRef:LCRT		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	5	22	EntranceDoor	Alias	Ref	Flags	ALRT=007319C3:Storm_RegionBoss_EntranceDoor_LocRef:LCRT		
