SPEL_FormID	SPEL_EDID	EffectIndex	CondIndex	Type_Raw	Operator	AndOr	RunOn	Function	Param1	Param2	Param3	CompareValue	Reference	Condition
0079841C	GHL_AbRadioactivePowerSpell	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	0	1	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower01 "Radiation Power" [PERK:00797E50]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower01 "Radiation Power" [PERK:00797E50], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	0	2	10000000	=	AND	Subject	IsTrueForConditionForm	GHL_RadPowerConsumptionFeralRage_Condition [CNDF:007F60A9]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(GHL_RadPowerConsumptionFeralRage_Condition [CNDF:007F60A9], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	1	1	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower01 "Radiation Power" [PERK:00797E50]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower01 "Radiation Power" [PERK:00797E50], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	1	2	10000100	=	AND	Subject	GetValue	GHL_SURV_Feral [AVIF:007A767C]	00 00 00 00		GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693]	0	Subject.GetValue(GHL_SURV_Feral [AVIF:007A767C], 00 00 00 00) = GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693] AND
0079841C	GHL_AbRadioactivePowerSpell	1	3	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage01 "Feral Rage" [PERK:007AD40E]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_LGN_FeralRage01 "Feral Rage" [PERK:007AD40E], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	1	4	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage02 "Feral Rage" [PERK:007AD351]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_LGN_FeralRage02 "Feral Rage" [PERK:007AD351], 00 00 00 00) = 0.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	2	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	2	1	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower01 "Radiation Power" [PERK:00797E50]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower01 "Radiation Power" [PERK:00797E50], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	2	2	10000100	=	AND	Subject	GetValue	GHL_SURV_Feral [AVIF:007A767C]	00 00 00 00		GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693]	0	Subject.GetValue(GHL_SURV_Feral [AVIF:007A767C], 00 00 00 00) = GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693] AND
0079841C	GHL_AbRadioactivePowerSpell	2	3	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage02 "Feral Rage" [PERK:007AD351]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_LGN_FeralRage02 "Feral Rage" [PERK:007AD351], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	2	4	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage03 "Feral Rage" [PERK:007AD350]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_LGN_FeralRage03 "Feral Rage" [PERK:007AD350], 00 00 00 00) = 0.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	3	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	3	1	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower01 "Radiation Power" [PERK:00797E50]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower01 "Radiation Power" [PERK:00797E50], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	3	2	10000100	=	AND	Subject	GetValue	GHL_SURV_Feral [AVIF:007A767C]	00 00 00 00		GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693]	0	Subject.GetValue(GHL_SURV_Feral [AVIF:007A767C], 00 00 00 00) = GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693] AND
0079841C	GHL_AbRadioactivePowerSpell	3	3	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage03 "Feral Rage" [PERK:007AD350]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_LGN_FeralRage03 "Feral Rage" [PERK:007AD350], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	3	4	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage04 "Feral Rage" [PERK:007AD34F]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_LGN_FeralRage04 "Feral Rage" [PERK:007AD34F], 00 00 00 00) = 0.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	4	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	4	1	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower01 "Radiation Power" [PERK:00797E50]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower01 "Radiation Power" [PERK:00797E50], 00 00 00 00) = 1.000000 AND
0079841C	GHL_AbRadioactivePowerSpell	4	2	10000100	=	AND	Subject	GetValue	GHL_SURV_Feral [AVIF:007A767C]	00 00 00 00		GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693]	0	Subject.GetValue(GHL_SURV_Feral [AVIF:007A767C], 00 00 00 00) = GHL_SURV_FeralThreshold_5_Max [GLOB:007A7693] AND
0079841C	GHL_AbRadioactivePowerSpell	4	3	10000000	=	AND	Subject	HasPerk	GHL_LGN_FeralRage04 "Feral Rage" [PERK:007AD34F]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_LGN_FeralRage04 "Feral Rage" [PERK:007AD34F], 00 00 00 00) = 1.000000 AND
0079841D	GHL_AbPerkRadiationPower	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841D	GHL_AbPerkRadiationPower	0	1	11000100	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		GHL_BasicGlowUse [GLOB:007F68B6]	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= GHL_BasicGlowUse [GLOB:007F68B6] AND
0079841D	GHL_AbPerkRadiationPower	0	2	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower02 "Radiation Power" [PERK:00797E2A]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_RadiationPower02 "Radiation Power" [PERK:00797E2A], 00 00 00 00) = 0.000000 AND
0079841D	GHL_AbPerkRadiationPower	0	3	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
0079841D	GHL_AbPerkRadiationPower	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841D	GHL_AbPerkRadiationPower	1	1	11000100	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		GHL_BasicGlowUse [GLOB:007F68B6]	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= GHL_BasicGlowUse [GLOB:007F68B6] AND
0079841D	GHL_AbPerkRadiationPower	1	2	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
0079841D	GHL_AbPerkRadiationPower	1	3	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower02 "Radiation Power" [PERK:00797E2A]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower02 "Radiation Power" [PERK:00797E2A], 00 00 00 00) = 1.000000 AND
0079841D	GHL_AbPerkRadiationPower	1	4	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower03 "Radiation Power" [PERK:00797E37]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_RadiationPower03 "Radiation Power" [PERK:00797E37], 00 00 00 00) = 0.000000 AND
0079841D	GHL_AbPerkRadiationPower	2	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079841D	GHL_AbPerkRadiationPower	2	1	11000100	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		GHL_BasicGlowUse [GLOB:007F68B6]	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= GHL_BasicGlowUse [GLOB:007F68B6] AND
0079841D	GHL_AbPerkRadiationPower	2	2	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
0079841D	GHL_AbPerkRadiationPower	2	3	10000000	=	AND	Subject	HasPerk	GHL_RadiationPower03 "Radiation Power" [PERK:00797E37]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_RadiationPower03 "Radiation Power" [PERK:00797E37], 00 00 00 00) = 1.000000 AND
00799B0B	GHL_abPerkBreatheItIn	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799B0B	GHL_abPerkBreatheItIn	0	1	10000000	=	AND	Subject	HasPerk	GHL_BreatheItIn02 "Breathe It In" [PERK:00797E24]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BreatheItIn02 "Breathe It In" [PERK:00797E24], 00 00 00 00) = 0.000000 AND
00799B0B	GHL_abPerkBreatheItIn	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799B0B	GHL_abPerkBreatheItIn	1	1	10000000	=	AND	Subject	HasPerk	GHL_BreatheItIn02 "Breathe It In" [PERK:00797E24]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BreatheItIn02 "Breathe It In" [PERK:00797E24], 00 00 00 00) = 1.000000 AND
00799B0B	GHL_abPerkBreatheItIn	1	2	10000000	=	AND	Subject	HasPerk	GHL_BreatheItIn03 "Breathe It In" [PERK:00797E5E]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BreatheItIn03 "Breathe It In" [PERK:00797E5E], 00 00 00 00) = 0.000000 AND
00799B0B	GHL_abPerkBreatheItIn	2	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799B0B	GHL_abPerkBreatheItIn	2	1	10000000	=	AND	Subject	HasPerk	GHL_BreatheItIn03 "Breathe It In" [PERK:00797E5E]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BreatheItIn03 "Breathe It In" [PERK:00797E5E], 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	0	0	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	0	1	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	0	2	10000000	=	AND	Subject	HasPerk	GHL_MadScientist02 "Mad Scientist" [PERK:00797E46]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_MadScientist02 "Mad Scientist" [PERK:00797E46], 00 00 00 00) = 0.000000 AND
00799DFB	GHL_AbPerkMadScientist	0	3	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
00799DFB	GHL_AbPerkMadScientist	1	0	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	1	1	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	1	2	10000000	=	AND	Subject	HasPerk	GHL_MadScientist02 "Mad Scientist" [PERK:00797E46]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_MadScientist02 "Mad Scientist" [PERK:00797E46], 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	1	3	10000000	=	AND	Subject	HasPerk	GHL_MadScientist03 "Mad Scientist" [PERK:00797E2C]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_MadScientist03 "Mad Scientist" [PERK:00797E2C], 00 00 00 00) = 0.000000 AND
00799DFB	GHL_AbPerkMadScientist	1	4	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
00799DFB	GHL_AbPerkMadScientist	2	0	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	2	1	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	2	2	10000000	=	AND	Subject	HasPerk	GHL_MadScientist03 "Mad Scientist" [PERK:00797E2C]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_MadScientist03 "Mad Scientist" [PERK:00797E2C], 00 00 00 00) = 1.000000 AND
00799DFB	GHL_AbPerkMadScientist	2	3	10000000	=	AND	Subject	IsPowerAttacking	00 00 00 00	00 00 00 00		0.000000	0	Subject.IsPowerAttacking(00 00 00 00, 00 00 00 00) = 0.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	0	1	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		200.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 200.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	0	2	10000000	=	AND	Subject	IsSprinting	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsSprinting(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	0	3	10000000	=	AND	Subject	HasPerk	GHL_JaguarSpeed02 "Jaguar Speed" [PERK:00797E1F]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_JaguarSpeed02 "Jaguar Speed" [PERK:00797E1F], 00 00 00 00) = 0.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	1	1	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		200.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 200.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	1	2	10000000	=	AND	Subject	IsSprinting	00 00 00 00	00 00 00 00		1.000000	0	Subject.IsSprinting(00 00 00 00, 00 00 00 00) = 1.000000 AND
0079A513	GHL_AbPerkJaguarSpeed	1	3	10000000	=	AND	Subject	HasPerk	GHL_JaguarSpeed02 "Jaguar Speed" [PERK:00797E1F]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_JaguarSpeed02 "Jaguar Speed" [PERK:00797E1F], 00 00 00 00) = 1.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	0	1	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		50.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 50.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	0	2	10000000	=	AND	Subject	HasPerk	GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A], 00 00 00 00) = 0.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	1	1	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		50.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 50.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	1	2	10000000	=	AND	Subject	HasPerk	GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A], 00 00 00 00) = 1.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	1	3	10000000	=	AND	Subject	HasPerk	GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B], 00 00 00 00) = 0.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	2	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	2	1	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		50.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 50.000000 AND
007A18ED	GHL_AbPerkBombScientistRadius	2	2	10000000	=	AND	Subject	HasPerk	GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	1	10000000	=	AND	Subject	HasPerk	GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A], 00 00 00 00) = 0.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	2	10010000	=	OR	Subject	IsTrueForConditionForm	GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4], 00 00 00 00) = 1.000000 OR
007A18EE	zzz_GHL_AbPerkBombScientist	0	3	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	4	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeGrenade [KYWD:0010C415]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeGrenade [KYWD:0010C415], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	5	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeThrown "Throwing" [KYWD:0004A0A6]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeThrown "Throwing" [KYWD:0004A0A6], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	0	6	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeRanged [KYWD:0033A7C8]	00 00 00 00		0.000000	0	Subject.WornHasKeyword(WeaponTypeRanged [KYWD:0033A7C8], 00 00 00 00) = 0.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	1	10010000	=	OR	Subject	IsTrueForConditionForm	GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4], 00 00 00 00) = 1.000000 OR
007A18EE	zzz_GHL_AbPerkBombScientist	1	2	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	3	10000000	=	AND	Subject	HasPerk	GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BombScientist02 "Bomb Scientist" [PERK:007A159A], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	4	10000000	=	AND	Subject	HasPerk	GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B]	00 00 00 00		0.000000	0	Subject.HasPerk(GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B], 00 00 00 00) = 0.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	5	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeGrenade [KYWD:0010C415]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeGrenade [KYWD:0010C415], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	6	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeThrown "Throwing" [KYWD:0004A0A6]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeThrown "Throwing" [KYWD:0004A0A6], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	1	7	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeRanged [KYWD:0033A7C8]	00 00 00 00		0.000000	0	Subject.WornHasKeyword(WeaponTypeRanged [KYWD:0033A7C8], 00 00 00 00) = 0.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	1	10000000	=	AND	Subject	HasPerk	GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BombScientist03 "Bomb Scientist" [PERK:007A159B], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	2	10010000	=	OR	Subject	IsTrueForConditionForm	GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(GHL_HasModerateGlowConsumptionFeralRage_Condition [CNDF:007F79A4], 00 00 00 00) = 1.000000 OR
007A18EE	zzz_GHL_AbPerkBombScientist	2	3	11000000	>=	AND	Subject	GetValue	Rads "Rads" [AVIF:000002E1]	00 00 00 00		1.000000	0	Subject.GetValue(Rads "Rads" [AVIF:000002E1], 00 00 00 00) >= 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	4	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeGrenade [KYWD:0010C415]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeGrenade [KYWD:0010C415], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	5	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeThrown "Throwing" [KYWD:0004A0A6]	00 00 00 00		1.000000	0	Subject.WornHasKeyword(WeaponTypeThrown "Throwing" [KYWD:0004A0A6], 00 00 00 00) = 1.000000 AND
007A18EE	zzz_GHL_AbPerkBombScientist	2	6	10000000	=	AND	Subject	WornHasKeyword	WeaponTypeRanged [KYWD:0033A7C8]	00 00 00 00		0.000000	0	Subject.WornHasKeyword(WeaponTypeRanged [KYWD:0033A7C8], 00 00 00 00) = 0.000000 AND
007A18EC	GHL_AbBombScientistSpell	0	0	10000000	=	AND	Subject	GetIsPlayerGhoul	00 00 00 00	00 00 00 00		1.000000	0	Subject.GetIsPlayerGhoul(00 00 00 00, 00 00 00 00) = 1.000000 AND
007A18EC	GHL_AbBombScientistSpell	0	1	10000000	=	AND	Subject	HasPerk	GHL_BombScientist01 "Bomb Scientist" [PERK:007A18EB]	00 00 00 00		1.000000	0	Subject.HasPerk(GHL_BombScientist01 "Bomb Scientist" [PERK:007A18EB], 00 00 00 00) = 1.000000 AND
007A18EC	GHL_AbBombScientistSpell	0	2	10000000	=	AND	Subject	IsTrueForConditionForm	GHL_RadPowerConsumptionFeralRage_Condition [CNDF:007F60A9]	00 00 00 00		1.000000	0	Subject.IsTrueForConditionForm(GHL_RadPowerConsumptionFeralRage_Condition [CNDF:007F60A9], 00 00 00 00) = 1.000000 AND
