set	item_formid	edid	name	section	worldspace	cell	x	y	z	ref_formid	holder	loc_name	loc_source
notes	006E8435	XPDAC02_RooftopNote01	My Babies	BOOK			1039.979858	1284.271363	786.358582	006E843A			
notes	006EB436	XPD_AC03_Note_Home	No Place Like Home	BOOK			-394.273621	6989.416504	184.170716	006EB438			
notes	006EB432	XPD_AC03_Note_Q	Q	BOOK			1677.726319	1827.331787	696.500000	006EB43A			
notes	006EB433	XPD_AC03_Note_WildChild	Wild Child	BOOK			-320.625274	-512.273560	46.533405	006EB43D			
notes	006EB42F	XPD_AC03_Note_Nothing	Nothing to see here	BOOK			-60.906746	7267.246582	184.500000	006EB43B			
notes	006EB437	XPD_AC03_Note_Donations	Medical "Donations"	BOOK			2789.896973	2819.128174	56.355255	006EB43C			
notes	006EB435	XPD_AC03_Note_RespectfullyNo	Respectfully, No	BOOK			-340.652557	6540.791992	195.719452	006EB439			
notes	006EB431	XPD_AC03_Note_Rot	Rot	BOOK			-44.427765	2712.748291	454.859467	006EB440			
notes	006EB430	XPD_AC03_Note_Perimeter	Perimeter Breach	BOOK			1923.986816	-295.686157	463.139252	006EB43E			
notes	006EB434	XPD_AC03_Note_UnnecessaryQuestions	Unnecessary Questions	BOOK			1663.504639	2624.303711	440.955048	006EB43F			
notes	006EC5F7	AC_MQ_VinsToDoList	Vin's To-Do List	BOOK			1134.123535	941.426636	312.688049	006EF8CC			
notes	006FCFBB	AC_SQ05_BillyNoteToConcerta	Scatterbrained	BOOK			-4719.462891	6253.971679	338.612274	006FCFF5			
notes	006FCFBA	AC_SQ05_Flyer	Job Posting	BOOK			-5537.200684	8459.837891	100.992111	006FCFF4			
notes	00726DD6	AC_SQ05_Code	In The Details	BOOK			-1898.336426	-3643.367920	-185.926163	00726DEA			
notes	00727C9A	AC_MQ04_LastConfession	Last Confession	BOOK			-392.000000	-5696.000000	904.000000	00727CA2			
notes	00727C9E	AC_MQ04_ToAntonio	My Own Room	BOOK			299.464386	810.971375	75.802735	00727CA5			
notes	00727C9B	AC_MQ04_Losing	Losing My Grip	BOOK			1247.301758	605.747375	312.759308	00727CA0			
notes	00727C9C	AC_MQ04_EvelynLetter	To Evelyn	BOOK			595.429565	831.389526	300.343750	00727CA3			
notes	00727C99	AC_MQ04_GoodbyeSon	To Vin	BOOK			365.193726	626.506347	278.133087	00727C9F			
notes	00727C9D	AC_MQ04_Review	The Rose Room Review	BOOK			1483.509887	285.092865	-175.141037	00727CA4			
notes	00729C0E	AC_MQ02_Stage_Imposter	Imposter!	BOOK			1114.155517	4886.456543	56.000015	00729C12			
notes	00729C0C	AC_MQ02_Stage_NotEnough	Not Enough	BOOK			1130.204468	4845.407715	56.081375	00729C13			
notes	00729C0D	AC_MQ02_Stage_NoteToDimples	Note to Dimples	BOOK			243.432006	4871.162110	55.968758	00729C14			
notes	0072EE20	Storm_MQ04_Optional1	Ruben's Fantasy	BOOK			6649.258789	-11287.217774	-1626.739746	0072EE38			
notes	0072EE21	Storm_MQ04_Optional5	A Warning	BOOK			4672.658203	-10055.265625	-1134.821899	0072EE35			
notes	0072EE22	Storm_MQ04_Optional4	Mary's Diary	BOOK			3624.000000	-11888.000000	-1636.456665	0072EE34			
notes	0072EE1F	Storm_MQ04_Optional3	Snack Cake Rations	BOOK			5145.841309	-9885.389648	-1747.545288	0072EE36			
notes	0072FA49	Storm_HighKnobFireTowerInterior_Painting	Leave a Mark	BOOK			2237.870361	4981.123535	-281.839294	0072FACF			
notes	0072B570	NPE_BoSNote	Setting up Camp	BOOK			-120272.000000	75136.000000	11352.912109	0072B57E			
notes	0072E30E	NPE_NoteNathanRedSoxCORRECTED	Nathan Broadhurst's Autobiogrophy	BOOK			-112923.468750	107718.945312	10733.605469	0072E362			
notes	00739AEC	NPE_POIRaider_KeithDeath1	A Life Without Keith	BOOK			-140642.390625	114474.406250	7525.395996	00739AEE			
notes	00739AED	NPE_POIRaider_KeithDeath2	Doomed	BOOK			-140662.765625	113179.906250	7744.000000	00739AEF			
notes	0073A9A6	XPD_AC01_Note_MissingFunds	Missing Funds	BOOK			-469.073792	-451.716828	56.780514	0073A9A8			
notes	0073A9A7	XPD_AC01_Note_Haberdashery	Thank you for your order!	BOOK			-4023.324463	3845.679443	318.403656	0073A9A9			
notes	0073C3B8	XPD_AC01_Note_HeistNoteDeanCarlsen	Dean Carlsen	BOOK			-5323.922364	4972.389160	393.620392	0073C3DD			
notes	0073C3B8	XPD_AC01_Note_HeistNoteDeanCarlsen	Dean Carlsen	BOOK			9856.606445	3697.049317	56.000000	0073CC26			
notes	0073C3B8	XPD_AC01_Note_HeistNoteDeanCarlsen	Dean Carlsen	BOOK			-4923.073731	-7542.972656	-2467.534180	0082ECCC			
notes	0073C3BD	XPD_AC01_Note_HeistNoteConcerta	Concerta Lombardi	BOOK			-5392.408691	4972.884765	407.246185	0073C3D8			
notes	0073C3BD	XPD_AC01_Note_HeistNoteConcerta	Concerta Lombardi	BOOK			9856.811523	3681.936524	55.999996	0073CC25			
notes	0073C3BD	XPD_AC01_Note_HeistNoteConcerta	Concerta Lombardi	BOOK			-4922.868653	-7558.085449	-2467.534180	0082ECCB			
notes	0073C3B9	XPD_AC01_Note_DeanCarlsenAdvancePayment	Advance Payment	BOOK			-2547.653809	-1084.384155	-711.556579	0073C3E8			
notes	0073C3B9	XPD_AC01_Note_DeanCarlsenAdvancePayment	Advance Payment	BOOK			9824.702148	3645.373047	56.000000	0073CC21			
notes	0073C3B9	XPD_AC01_Note_DeanCarlsenAdvancePayment	Advance Payment	BOOK			-4954.978027	-7594.648926	-2467.534180	0082ECD2			
notes	0073C3BF	XPDAC01_Note_ApprovedActs	Showmen Approved Acts	BOOK			-5795.793945	5794.707031	284.337555	0073C3EB			
notes	0073C3BF	XPDAC01_Note_ApprovedActs	Showmen Approved Acts	BOOK			9852.958984	3502.626953	56.000031	0073CC2D			
notes	0073C3BF	XPDAC01_Note_ApprovedActs	Showmen Approved Acts	BOOK			-4926.721192	-7737.395019	-2467.534180	0082ECC5			
notes	0073C3BB	XPD_AC01_Note_Names	Interrogation Report	BOOK			-4369.197266	-1730.958741	-191.628388	0073C3E4			
notes	0073C3BB	XPD_AC01_Note_Names	Interrogation Report	BOOK			9823.489258	3674.564453	55.999993	0073CC2A			
notes	0073C3BB	XPD_AC01_Note_Names	Interrogation Report	BOOK			-4956.190917	-7565.457520	-2467.534180	0082ECD0			
notes	0073C3BA	XPD_AC01_Note_UnaccountedBlood	Unaccounted Blood	BOOK			-5373.683593	4771.728027	314.766845	0073C3E3			
notes	0073C3BA	XPD_AC01_Note_UnaccountedBlood	Unaccounted Blood	BOOK			9825.957031	3707.587647	55.999993	0073CC27			
notes	0073C3BA	XPD_AC01_Note_UnaccountedBlood	Unaccounted Blood	BOOK			-4953.723144	-7532.434082	-2467.534180	0082ECCE			
notes	0073C3BE	XPD_AC01_Note_HeistNoteKitRyder	Kit Ryder	BOOK			-5382.966796	4972.917968	379.585388	0073C3D9			
notes	0073C3BE	XPD_AC01_Note_HeistNoteKitRyder	Kit Ryder	BOOK			9856.718750	3711.472657	55.999993	0073CC29			
notes	0073C3BE	XPD_AC01_Note_HeistNoteKitRyder	Kit Ryder	BOOK			-4922.961426	-7528.549316	-2467.534180	0082ECCD			
notes	0073C3B4	XPD_AC01_Note_AnOffer	An Offer	BOOK			-3509.420166	6478.746582	312.970154	0073C3D6			
notes	0073C3B4	XPD_AC01_Note_AnOffer	An Offer	BOOK			9858.162109	3638.380127	56.000004	0073CC2C			
notes	0073C3B4	XPD_AC01_Note_AnOffer	An Offer	BOOK			-4921.518067	-7601.642090	-2467.534180	0082ECC8			
notes	0073C3B7	XPD_AC01_Note_HeistNoteBloodCase	Blood Case	BOOK			-5370.233398	4972.884765	427.876801	0073C3DE			
notes	0073C3B7	XPD_AC01_Note_HeistNoteBloodCase	Blood Case	BOOK			9857.083008	3667.034668	56.000008	0073CC24			
notes	0073C3B7	XPD_AC01_Note_HeistNoteBloodCase	Blood Case	BOOK			-4922.597168	-7572.987305	-2467.534180	0082ECCA			
notes	0073C3B6	XPD_AC01_Note_HeistNoteADistraction	A Distraction	BOOK			-5357.709472	4972.408691	410.398773	0073C3DC			
notes	0073C3B6	XPD_AC01_Note_HeistNoteADistraction	A Distraction	BOOK			9857.333984	3652.788086	56.000015	0073CC23			
notes	0073C3B6	XPD_AC01_Note_HeistNoteADistraction	A Distraction	BOOK			-4922.346192	-7587.233887	-2467.534180	0082ECC9			
notes	0073C3BC	XPD_AC01_Note_FrontDeskNote	Front Desk Note	BOOK			-559.148926	-444.920105	55.974316	0073C3C3			
notes	0073C3BC	XPD_AC01_Note_FrontDeskNote	Front Desk Note	BOOK			9824.630859	3660.040039	56.000000	0073CC22			
notes	0073C3BC	XPD_AC01_Note_FrontDeskNote	Front Desk Note	BOOK			-4955.049316	-7579.981934	-2467.534180	0082ECD1			
notes	0073C3B5	XPD_AC01_Note_RyderJournalPage	Ryder Journal Page	BOOK			-3349.712403	5834.580566	312.543731	0073C3C4			
notes	0073C3B5	XPD_AC01_Note_RyderJournalPage	Ryder Journal Page	BOOK			9825.049804	3690.913819	55.999993	0073CC2B			
notes	0073C3B5	XPD_AC01_Note_RyderJournalPage	Ryder Journal Page	BOOK			-4954.630371	-7549.107910	-2467.534180	0082ECCF			
notes	0073C3C0	XPDAC01_Note_PowerConsumptionReport	Power Consumption Report	BOOK			-2563.052002	-902.216736	-711.819031	0073C3EC			
notes	0073C3C0	XPDAC01_Note_PowerConsumptionReport	Power Consumption Report	BOOK			9855.772461	3482.953857	56.000000	0073CC2E			
notes	0073C3C0	XPDAC01_Note_PowerConsumptionReport	Power Consumption Report	BOOK			-4923.907715	-7757.067871	-2467.534180	0082ECC4			
notes	0073E787	Storm_LostChild_POI	Mother's Last Note	BOOK			30178.830078	-248691.625000	8186.880371	0073E7AC			
notes	0073E8BE	Storm_MQ06_CultistTunnelsPassword	Password Sheet	BOOK			2082.392334	11214.821289	6217.695312	0073E8CB			
notes	0073DBE5	NPE_ComradesInArms_Note	Comrades in Arms	BOOK			-110540.390625	109233.554687	10665.212891	0073DBEB			
notes	0073DBE6	NPE_YourMission_Note	Your Mission	BOOK			-120886.960938	76648.343750	11232.000000	0073DBEA			
notes	0073DBE2	NPE_ToAddie_Note	To Addie	BOOK			-103940.000000	69328.320313	4911.106934	0073DBE7			
notes	0073DBE3	NPE_QuartermastersReport_Note	Quartermaster's Report	BOOK			-104176.046875	69965.468750	4886.049805	0073DBE8			
notes	0073DBE4	NPE_TheStrategy_Note	The Strategy	BOOK			-136863.609375	87739.671875	5586.743164	0073DBE9			
notes	0073E3C7	NPE_OrganCave_Note_GeologistNote	Geologist's Note	BOOK			1809.345092	-1550.496216	-35.989075	0073E3C8			
notes	0073E3C7	NPE_OrganCave_Note_GeologistNote	Geologist's Note	BOOK			9857.812500	3741.800293	56.000000	0073E3CC			
notes	0073E3C7	NPE_OrganCave_Note_GeologistNote	Geologist's Note	BOOK			-4921.867676	-7498.221680	-2467.534180	0082ECD3			
notes	007454EE	Storm_BlueRidgeCamp_Note3	Getting Worse	BOOK			-32057.441406	-236978.046875	10290.679687	0074557C			
notes	007454ED	Storm_BlueRidgeCamp_FinalNote	All Dead	BOOK			-35072.343750	-237108.734375	9897.170898	0074554F			
notes	007454EF	Storm_BlueRidgeCamp_Note1	Southern Route	BOOK			-30640.908203	-236653.531250	10314.251953	0074557A			
notes	007454F0	Storm_BlueRidgeCamp_Note2	Being Watched	BOOK			-31330.039063	-235901.687500	10323.504883	0074557B			
notes	00745C69	Storm_CultistTunnels_Note_OldMiner	Love, Mother	BOOK			-581.263001	12065.182618	6320.591797	007473A2	Storm_CultistTunnels_SunnyLunchbox		
notes	00746237	Storm_SteelJackNote_03	Bee's Diary Page 3	BOOK			-15553.263672	-238330.015625	12448.628907	0074627D	Storm_steeljackloot_03		
notes	00746236	Storm_SteelJackNote_05	Bee's Diary Page 5	BOOK			63031.359375	-206908.437500	10522.554687	0074627C	Storm_steeljackloot_05		
notes	00746238	Storm_Bees_finalNote	Bee's Final Note	BOOK			43277.128907	-261591.093750	11148.956055	007584D3			
notes	00746233	Storm_SteelJackNote_01	Bee's Diary page 1	BOOK			29725.775391	-187392.531250	20809.394531	00746246	Storm_steeljackloot		
notes	00746235	Storm_SteelJackNote_02	Bee's Diary Page 2	BOOK			-8558.854492	-209347.171875	14119.317382	0074627E	Storm_steeljackLoot_02		
notes	00746239	Storm_SteelJackNote_04	Bee's Diary Page 4	BOOK			32102.976563	-236974.484375	10178.147461	00746241	Storm_steeljacklootrock_04		
notes	007464E4	Storm_WoodstockTower_Supermutant	EYES OPEN	BOOK			61288.457031	-226378.359375	12630.064453	00746537			
notes	007464E3	Storm_WoodstockTower_Orders	Orders	BOOK			62488.406250	-227342.171875	12386.824219	00746526			
notes	007468D3	Storm_Music_Motel	Nash Hope's Set List	BOOK			21181.087891	-250838.343750	8288.346680	007585F0			
notes	0074E68F	Storm_Note_ManorGroundsCarPark	Convoy Driver's Diary Entry	BOOK			19987.437500	-206754.421875	12083.541015	0074E673			
notes	0074E691	Storm_E01_Harvester_Breakdown	Notes on Lightning Harvesters	BOOK			46703.589844	-196076.015625	18692.775391	00783151			
notes	0074E692	Storm_E01_Harvester_Concerns	Harvester Risks	BOOK			46701.195312	-196061.671875	18632.939453	00783152			
notes	00748F4C	XPD_AC02_Note_LoneVulture	The Lone Vulture	BOOK			1230.869507	-177.188996	48.929646	00748F51			
notes	00748F4C	XPD_AC02_Note_LoneVulture	The Lone Vulture	BOOK			-6816.764160	4305.170410	494.735108	00749900			
notes	00748F4A	XPD_AC02_Note_OneLastBet	One Last Bet	BOOK			1184.891846	-174.580140	48.929657	00748F4F			
notes	00748F4A	XPD_AC02_Note_OneLastBet	One Last Bet	BOOK			-3216.361572	-6798.844727	570.027955	007498FE			
notes	00748F49	XPD_AC02_Note_FeelAlive	Do You Want To Feel Alive?	BOOK			1167.689819	-173.661881	48.929657	00748F4E			
notes	00748F49	XPD_AC02_Note_FeelAlive	Do You Want To Feel Alive?	BOOK			-5674.959961	-11488.683594	441.556183	007498FD			
notes	00748F4D	XPD_AC02_Note_MouseAndBull	The Mouse and the Bull	BOOK			1248.339356	-177.045548	48.929649	00748F52			
notes	00748F4D	XPD_AC02_Note_MouseAndBull	The Mouse and the Bull	BOOK			-1409.777099	-2055.260742	452.923004	007498FF			
notes	00748F4D	XPD_AC02_Note_MouseAndBull	The Mouse and the Bull	BOOK			-6971.548339	4887.440430	479.625885	00749901			
notes	00748F4B	XPD_AC02_Note_UltimateChallenge	The Ultimate Challenge	BOOK			1204.300537	-175.188782	48.929646	00748F50			
notes	0074F999	Storm_Ransom	Note from Jim	BOOK			3261.671143	-238115.171875	9059.707031	00787C9C			
notes	007504DD	Storm_NaturalGas_AssassinNote	Orders	BOOK			-2710.229248	-248470.078125	11691.077148	00750615			
notes	0075379E	Storm_Notice01_Camp	Camp Recruitment Drive	BOOK			64924.906250	-247868.453125	8954.245117	007537AE			
notes	0075379E	Storm_Notice01_Camp	Camp Recruitment Drive	BOOK			58893.703125	-251038.078125	9005.963867	007537B5			
notes	0075379F	Storm_Notice02_Camp	Stony Man Lookout Assault	BOOK			65113.359375	-247888.828125	8961.186523	007537AF			
notes	0075379F	Storm_Notice02_Camp	Stony Man Lookout Assault	BOOK			58704.828125	-251037.531250	9028.973633	007537B6			
notes	0075379D	Storm_GhostStory01_Camp	Camp Fire Tale	BOOK			64441.820312	-248882.765625	8814.554688	007537B2			
notes	007539D2	Storm_PrisonReport_Camp	Prison Incident Report	BOOK			64089.390625	-248210.484375	8863.050782	007539D4			
notes	007539D3	Storm_Scout_Diary_Camp02	Ben's Diary Entry 3	BOOK			61730.292969	-253917.656250	9269.353516	007539E6			
notes	00754B27	Storm_SupplyOrder_VaultTechConvoy	Vault-Tech Supply Order	BOOK			65191.085937	-218432.781250	10642.091797	00754BAC			
notes	00754D17	Storm_Note_ManorGroundsGardens	Manor Gardener's Diary Entry	BOOK			33513.320312	-212986.921875	12336.170899	00754D8F			
notes	00754D16	Storm_Note_ManorGroundsSecurity	Security Guard's Final Goodbye	BOOK			21755.271484	-204096.296875	12178.876953	00754D89			
notes	007589ED	Storm_TreasureHunt_Camp_End	Pioneer Treasure Hunt End	BOOK			82139.953125	-187296.734375	13456.000000	007589FF	Storm_PionnerTresureHunt		
notes	007589EF	Storm_TreasureHunt_Camp_Start	Pioneer Treasure Hunt Start	BOOK			61672.121093	-251822.359375	9146.193359	007589F3			
notes	0075D5C4	Storm_WeddingProposal02	Torn Note	BOOK			-52567.160156	-226157.687500	15465.546875	0075D6F9			
notes	0075D5C5	Storm_WeddingProposal03	Proposal	BOOK			-51898.687500	-226596.843750	14611.381836	0075D6FA			
notes	0075D5C3	Storm_WeddingProposal01	Torn Note	BOOK			-52435.542969	-226133.421875	15458.989258	0075D6F8			
notes	0075DE1A	Storm_MQ04_ThankYouLetter	Thank You	BOOK			3988.086182	-11105.153320	-861.400635	0075DE24			
notes	0075DE19	Storm_MQ04_ArtLessons	Art Lessons	BOOK			3841.062011	-10474.519532	-894.886353	0075DE23			
notes	0075DE1C	Storm_MQ04_AnniversaryLetter	Anniversary Letter	BOOK			86.864258	334.570923	1116.770508	0076708E	Storm_LootPriority_Raider_Safe_Wall_HugosRoom		
notes	0075DE1C	Storm_MQ04_AnniversaryLetter	Anniversary Letter	BOOK			3722.500977	-11107.627930	-881.605774	007828A9			
notes	0075E5C2	Storm_V63Organics_DeadAnimal	Dead Subject	BOOK			2951.810059	-7214.578613	9592.963867	0075E5C8			
notes	00732740	XPD_AC03_Note_FloodedCityDunwichandNate	Urgent message for R. Dunwich and C. Blackhall	BOOK			-10895.431640	-5341.283692	832.000000	00732794			
notes	007345E4	AC_MQ03_HonorBound_WarehouseNote	To Whom It May Toll	BOOK			5584.000000	-912.000000	800.000000	007345FE			
notes	00744F52	AC_SQ03_Custodial_BigDumbNuisance_Note	Big, Dumb Nuisance	BOOK			-96.190781	3909.946533	32.444641	0074787B			
notes	00744F51	AC_SQ03_Custodial_MethodActingMandate_Note	Method Acting Mandate	BOOK			1096.789673	2872.897705	103.490593	00747878			
notes	00744F53	AC_SQ03_Custodial_CurtainCall_Note	Curtain Call	BOOK			-361.733734	2603.827636	76.905861	0074787D			
notes	00745735	AC_MQ03_HonorBound_GetMeOuttaHere_Note	Get me outta here!	BOOK			-9915.913086	-1939.235229	1552.271118	00745736			
notes	0074F51F	XPD_AC_SQ05_Note_ToTony	To Tony	BOOK			-1680.000000	-3904.000000	-220.038925	0074F522			
notes	0074F521	AC_SQ05_Note_SupplyRequest	Supply Request	BOOK			-1198.717407	-3656.459229	-198.440811	0074F525			
notes	0074F520	XPD_AC_SQ05_Note_PhysiciansNote	Physician's Note	BOOK			-1464.000000	-3944.000000	-212.156250	0074F523			
notes	0074F553	S16_Adelaide_Note01	Adelaide Reminder	BOOK			-162.666916	-226.057418	-817.052368	00750BB3			
notes	007521DC	S16_Adelaide_Note_Autograph	Adelaide's Autograph	BOOK			-41.328446	312.207245	0.000000	007521E6	ATX_LL_COMP_Vendor_Adelaide		
notes	0075C8B8	AC_SQ01_HellsEagles_HotPursuit_Journal	Journal: Hot Pursuit	BOOK			-189.263062	60.678082	118.286011	0075C8BC			
notes	0075C8B9	AC_SQ01_HellsEagles_LionsDen_Journal	Journal: Lion's Den	BOOK			1011.242492	3953.218750	144.283371	0075C8BD			
notes	0075DF89	AC_SQ05_ExtraHint	Reminder	BOOK			-1790.583129	-3377.404052	-197.938492	0075DF8C			
notes	007677B9	Storm_HiddenMoney_Motel	Hiding Out	BOOK			20485.185547	-248599.109375	8300.390625	00767900			
notes	00768EDF	Storm_WeatherNote_Snacks	Hunger strike	BOOK			4978.309570	6258.968262	-406.968811	00768EE5			
notes	00768EDB	Storm_WeatherNote_notToPlan	Accident	BOOK			7264.000000	5210.697266	-422.998016	00768EE3			
notes	00768EDE	Storm_WeatherNote_NearlyReady	Operations	BOOK			5320.418457	3474.686035	-143.774002	00768EE7			
notes	00769611	Storm_RapidanGrounds_SecretaryVisit	Secretary of Interior Visit	BOOK			1049.800781	-230729.234375	9482.000000	0076961E			
notes	00769613	Storm_RapidanGrounds_HalloweenSpooktacular	Shenandoah Halloween Spooktacular	BOOK			1029.740478	-230749.296875	9482.000000	00769621			
notes	00769612	Storm_RapidanGrounds_NewYears	Shenandoah New Year's Eve Party 2077	BOOK			1039.786865	-230739.250000	9482.000000	0076961F			
notes	00769BB0	Storm_RapidanGrounds_StateVisitItinerary	Special Visit Itinerary	BOOK			3224.038818	-232778.656250	9552.500977	00769BB2			
notes	00769BB1	Storm_RapidanGrounds_StateVisitWelcome	Welcome to the Rapidan Camp	BOOK			3031.232177	-232040.515625	9552.515625	00769BB3			
notes	0076C9AC	Storm_WeatherLab_AudreyConcernsAboutOberlin_Note	Audrey's Diary Page	BOOK			2752.292969	4752.219238	-911.415711	0076C9AD			
notes	0076C9AF	Storm_MQ09_Leader_Journal	Leader's Journal	BOOK			-22168.654297	-218329.515625	15580.558594	0076C9B3			
notes	0076C9AE	Storm_MQ09_RaiderNote	Chef's Memo	BOOK			-22559.669922	-215472.500000	14591.515625	0076C9B4			
notes	0076BCAD	XPD_AC03_AbandonedHomeNote	Moving to a Safer Home	BOOK			668.976928	-1767.115723	1529.100952	0076BCAE			
notes	0076D9EF	Storm_CultistTunnels_Note_Sermon	Mothman Sermon	BOOK			1751.709107	11292.340820	5777.729492	0076DA0F			
notes	0076DA82	Storm_RadioactiveWasteDump_Loot	Smash and Grab	BOOK			74395.390625	-202257.765625	10334.620117	0076DA84			
notes	0076DCA2	Storm_OzymandiasVerse_Manor	Ozymandias Verse	BOOK			24945.603516	-218710.546875	11942.232422	0077D8E6			
notes	0076DCA1	Storm_AFathersLament_Bus	A Father's Lament	BOOK			44410.839844	-242247.093750	9131.533203	008A73AC			
notes	0076DD01	Storm_V63Organics_MadRamblings02	Mad Ramblings 2	BOOK			7339.061035	-9254.228516	8880.000000	0076DD08			
notes	0076DCFF	Storm_V63Organics_MadRamblings01	Mad Ramblings 1	BOOK			7319.410645	-9242.265625	8880.000000	0076DD07			
notes	0076DD03	Storm_FinalWords_Camp	Final Words	BOOK			63726.894531	-247252.281250	8864.122071	0076DD0E			
notes	0076DD02	Storm_V63Organics_MadRamblings04	Mad Ramblings 4	BOOK			7293.715821	-9350.827148	8825.260742	0076DD0A			
notes	0076DD05	Storm_SupplyRun_Motel	Supply Run	BOOK			21774.548828	-243278.328125	8640.662109	0076F082			
notes	0076DD00	Storm_V63Organics_MadRamblings03	Mad Ramblings 3	BOOK			7312.040040	-9284.756836	8880.000000	0076DD09			
notes	0076DD04	Storm_V63Organics_ConcernedVictor	Concerned about Victor	BOOK			7675.097657	-9375.857422	8880.716797	0076DD0B			
notes	0076FFB1	Storm_MQ04_JohnnysNote	Johnny's Note	BOOK			8847.636719	-11811.632812	-1398.969848	0076FFB4			
notes	0076D091	XPD_AC_CityHall_Note_ANewWorld	A New World	BOOK			888.721314	1926.497681	224.767013	0076D092			
notes	0077152B	Storm_MQ05_CultistsSermonNotes	Cultists Sermon Notes	BOOK			816.093689	2160.704590	1142.772095	007832A4			
notes	0077F050	Storm_Manor_GuardsNote	Current Orders	BOOK			4106.440430	-892.026001	72.190628	00788BA0			
notes	00786C90	Storm_MQ06_BlairsNote	Blaire's Notes	BOOK			-304.242004	9737.992187	5696.758301	00786C98			
notes	00786DF2	Fasnacht_Mask_Donation_Basket_Note	Fasnacht Mask Donation Basket	BOOK			-42902.863282	34722.132812	9855.266601	00786E02			
notes	00787A92	Storm_CultistTunnels_Note_AlexJournal03	New Family, New Army	BOOK			1841.052734	10831.120118	6203.529297	00787D65			
notes	00787A91	Storm_CultistTunnels_Note_AlexJournal02	I Miss Her	BOOK			1881.968506	11075.645508	6236.103515	00787D64			
notes	0078EC07	MN2_Note_GumleysHalloweenOrders	GUMLEY'S HALLOWEEN ORDERS	BOOK			3273.494629	-231840.203125	9552.354492	0078EC09			
notes	0078EC08	MN2_Note_JES-2RsMischiefPrintout	JES-2R's Mischief Printout	BOOK			-15905.144531	-237327.890625	12543.492187	0078EC0A			
notes	007902FD	Storm_HugoNote	Vault 63 Terminal Note	BOOK			4830.183594	-10436.558594	-1106.412353	00790304			
notes	0079BAE5	MILE_Note_Axel	Surveying Report	BOOK			-52.246216	514.564087	36.010525	0079C603			
notes	0079BAE3	MILE_Note_Contract	Milepost Zero Contract	BOOK			-159.645798	310.713531	31.224075	0079C604			
notes	0079BAE4	MILE_Note_Theo	Note to Theodore	BOOK			748.434204	4581.138183	105.151573	0079C605			
notes	0079C607	MILE_Note_Windy_Ineke_Hanbok	Special Order	BOOK			-1532.211426	3359.540284	460.832245	0079C606			
notes	007A8A66	Fishing_StarCrossedLovers_FishRest	Star-Crossed Lovers	BOOK			215074.812500	-20862.843750	5515.895019	007AE45C			
notes	007A8A67	Fishing_SleepingWithThefishes_FishRest	Sleeping with the Fishes	BOOK			220060.984375	-15958.161133	5583.250977	007A8AD4			
notes	007A2BA1	RD01_NewManagement_Note	New Management	BOOK			-3768.000000	-944.000000	0.090690	007A8082			
notes	007A2BA1	RD01_NewManagement_Note	New Management	BOOK			-6922.123047	5792.187988	7562.502930	007ABED5			
notes	007A2BA4	RD01_FinalPreparations_Note	Final Preparations	BOOK			-3694.173584	-943.403443	0.000015	007A8085			
notes	007A2BA4	RD01_FinalPreparations_Note	Final Preparations	BOOK			1566.847656	4830.314942	3761.636475	007AC046			
notes	007A2BA2	RD01_RavenLLC_Note	Raven LLC	BOOK			-3744.000000	-944.000000	0.081358	007A8083			
notes	007A2BA2	RD01_RavenLLC_Note	Raven LLC	BOOK			-6637.645996	-1293.561524	7744.224609	007ABED4			
notes	007A2BA3	RD01_ShootOnSight_Note	Shoot on Sight	BOOK			-3720.000000	-944.000000	0.000000	007A8084			
notes	007A2C45	RD01_Butch_Note	Butch	BOOK			-3643.154297	-943.876709	0.000000	007A8087			
notes	007A2C45	RD01_Butch_Note	Butch	BOOK			720.162475	-4176.877929	2872.981934	007AEECA			
notes	007A2C44	RD01_SecurityMissive_Note	Security Missive	BOOK			-3668.693115	-944.168091	-0.000015	007A8086			
notes	007A2C44	RD01_SecurityMissive_Note	Security Missive	BOOK			1024.711792	-559.456788	3377.640625	007AC048			
notes	007A2C46	RD01_GleamingDepths_Note	The Gleaming Depths	BOOK			-3620.563477	-945.612427	-0.000015	007A8088			
notes	007A2C46	RD01_GleamingDepths_Note	The Gleaming Depths	BOOK			-273.364288	-8778.141602	1338.514527	007AC070			
notes	007AE385	Fishing_BoatNotice_FishRest	Boat Notice	BOOK			215663.296875	-16670.947266	5435.191894	007DD2DA			
notes	007BD0A4	Fishing_CaptainRaymondDiary01	Diary Excerpts #1	BOOK			215092.421875	-16872.490234	5574.479492	007BD0A6			
notes	007C62B2	Fishing_CaptainRaymondDiary02	Diary Excerpts #2	BOOK			213824.343750	-14267.656250	5504.402344	007C733A			
notes	0079AF0D	SSE_Resignation	Letter of Resignation	BOOK			-134.302124	-548.278992	96.000000	0079AF10			
notes	0079AF0A	SSE_Extortion	Extortion!	BOOK			-145.673417	-506.790619	96.000000	0079AF0F			
notes	0079AF0A	SSE_Extortion	Extortion!	BOOK			95965.585938	-206584.218750	10744.827149	007B2479			
notes	0079AF0B	SSE_TrainingPlan	Training Plan	BOOK			-83.689484	-548.690613	96.000000	0079AF11			
notes	0079AF0B	SSE_TrainingPlan	Training Plan	BOOK			99024.335938	-208690.468750	9923.865234	007B2478			
notes	0079AF0C	SSE_BillofSale	Bill of Sale	BOOK			-92.239838	-509.615570	95.999985	0079AF0E			
