FormID	EDID	FULL_Name	NNAM_DisplayName	TNAM_Type	CNAM_Color	DNAM_Notes	FNAM_Unknown	XALG_Flags	FormTags	ENAM_IconName	DATA_AttractionRule	NTWK_NetworkMarker	ReferencedByCount
007AC575	AnimFurnFisherman			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007AED25	Fishing_dn_BackPack_Standard_Material_Scuba_Tank	Scuba Tank Backpack		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2374	ATX_Fishing_dn_RodBase_Shishkebab			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2373	Fishing_dn_Upgrade_Stabilized			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2375	Fishing_dn_RodBase_RubyReel			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2378	Fishing_dn_Upgrade_ImprovedBearing			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2376	Fishing_dn_Upgrade_Advanced			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2372	Fishing_dn_RodBase_Bicycle			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B2377	Fishing_dn_Upgrade_Steady			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007B92A0	Fishing_MQ01_Casting_StartKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
007B92A1	Fishing_MQ01_Casting_ActiveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007B9600	Fishing_BigFish_StartKeyword			None		Starts the daily quest Big Fish in a Small Pond for P60.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007B9601	Fishing_BigFish_QuestActiveKeyword			None		Added to players on the daily quest Big Fish in a Small Pond.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007BABD3	Fishing_dn_RodBase_JankyRod			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007BC5EC	Fishing_FishType_Mire			None		Add to Fish Misc forms that are Mire region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
007BC5EA	Fishing_FishType_AshHeap			None		Add to Fish Misc forms that are Ash Heap region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				12
007BC5E9	Fishing_FishType_Generic			None		Add to Fish Misc forms that are generic.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				17
007BC5EE	Fishing_FishType_ToxicValley			None		Add to Fish Misc forms that are Toxic Valley region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
007BC5E8	Fishing_FishType_SkylineValley			None		Add to Fish Misc forms that are Skyline Valley region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
007BC5ED	Fishing_FishType_SavageDivide			None		Add to Fish Misc forms that are Savage Divide region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
007BC5EB	Fishing_FishType_Glowing			None		Add to Fish Misc forms that are glowing.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				23
007BC5E6	Fishing_FishType_CranberryBog			None		Add to Fish Misc forms that are Cranberry Bog region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				11
007BC5E7	Fishing_FishType_Forest			None		Add to Fish Misc forms that are Forest region specific.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				9
007BD03F	LocTypeFishingExcluded			None		Add to locations that do not allow fishing.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				95
007C7006	AnimFurnWorkbenchCookingStove_Fishing			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007CE313	Meal_Recipe_FishBits	FISH BITS		Recipe Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				75
007D18D6	Fishing_MQ01_Casting_Radio_StarKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
007D6AD4	ATX_dn_HasMaterial_PA_HydroTechExo	Hydro Tech Exo		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
007D6AD5	ATX_ap_PowerArmor_HydroTechExo_Headlamp	Headlamp		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
007DB4C0	Fishing_dn_Upgrade_AttractiveHook			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007DBE69	SCORE_S21_dn_HasMaterial_PA_Water			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007DC65A	SCORE_S21_dn_BackPack_Standard_Material_OxygenTank	Oxygen Tank		None			00 00 00 00	000000001	0000000000000000000000000000000000000000000000000000000000000000				2
007F625F	SCORE_S21_dn_Weapon_Melee_Spitfire	Spitfire		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007F6260	SCORE_S21_dn_Gun_HasMaterial_Spitfire	Spitfire		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				6
007FA402	dn_Weapon_Ranged_IceBreaker			None			00 00 00 00	000000001	0000000000000000000000000000000000000000000000000000000000000000				1
007FA401	CustomItemName_IceBreaker			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007FA407	S21_if_tmp_IceBreaker			Instantiation Filter			00 00 00 00		0000000000000001				5
007FDC1E	ATX_COMP_CampObject_Dottie_Keyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
007FDC1F	ATX_COMP_Dottie_QuestActive_Keyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
007FDC1D	ATX_COMP_Dottie_QuestStart_Keyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
007FE7BC	ap_FishingLineUpgrade	Fishing Line		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				6
007FE7BD	Fishing_FishType_Sawgill			None		Add to Fish Misc forms that are Sawgills	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				17
007FE616	s_00_atx_JetpackFillerUp			Sound			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				11
00800713	Fishing_FishType_Axolotl			None		Add to Fish Misc forms that are Axolotls	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				35
007FFFB7	GHL_RadiationBonusEffect			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
008063A7	P62_AnimFurn_TheDrifterAmbush			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00809CD1	AudioMusicCombatType_Drifter			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0080F7F1	P62_HasLegendary_Armor_ReboundersVFX			Dispel Effect			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0080F7F2	P62_HasLegendary_Armor_Rebounders			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
0080F852	P62_HasLegendary_Armor_Crusaders			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				5
00803E36	Fishing_FishingRod_DisplayObject			None		Items with this keyword can be displayed in Fishing Rod display cases.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				15
00803E37	RecipeFilter_Tinkers_Fishing	FISHING		Recipe Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				14
0080213A	GHL_DamageTypeEnemyRadiation			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00804F7E	Fishing_FishType_LocalLegend			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				15
00804F7D	LocTypeFishingLocalLegend			None		Add to locations that have a local legend fish.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				78
0080611B	Fishing_DisplayOffset_Large			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00806B5D	ActorAnimDoNotInterrupt			None		Keyword that marks an Actor should not have Idles interrupted (works same as DoNotInterrupt anim event)	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00808353	ATX_dn_HasMaterial_M79_Patriotic			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00809318	Fishing_dn_RodBase_Charmcaster			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0080F9BB	P62_HasLegendary_Armor_Metabolic			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
0080FC28	P62_Legendary_Weapon_PerkBrutalists			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0080FC29	P62_HasLegendary_Weapon_Brutalists			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0081138E	P62_HasLegendary_Weapon_Satiated			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00811F9A	P62_HasLegendary_Weapon_SightSeers			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00812025	P62_HasLegendary_Weapon_Ruiners			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0081321D	P62_HasLegendary_PowerArmor_OverLoaders			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
008154EA	P62_HasLegendary_PowerArmor_Voltaic			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0080F548	HasLegendary_Weapon_Adrenal			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
0080F54C	HasLegendary_Armor_Adrenal			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
0081139F	ATX_Weather_WeatherTypeKW_Fireworks			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0081800E	LimitedTypeChems_Aidbox			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				44
0081800D	LimitedTypeStorageKeyword_AidBox			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				8
0081800C	F1_AidBoxKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
0081A453	P62_TheDrifter_QuestStartKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0081A452	P62_TheDrifter_QuestActiveKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00818AFE	ObjectTypeBook			None		Keyword that exists on all BOOK forms. NOTE: This does not need to be added manually, code handles this.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0081E011	P62_TheDrifter_IgnoreCombatKeyword			None		Used to condition the RD01_Enc01_IgnoreCombatPackage	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0081E013	ATX_Fishing_dn_RodBase_Charmcaster			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00824367	WeaponTypeBleedDamage	Bleed		Item Type		[FUTURE KEYWORD] Add keyword to Bleed Weapons once Mod pass is done.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				26
00824D0F	P62_TheDrifter_QuestKeycardKeyword			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00803E24	ATX_AnimFurnCoinOp_CherryBomb			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00804BAD	CampPets_Farm			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00821310	dn_BackPack_Effect_Canteen			None		Keyword use for dynamic naming	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A17	Workshop2_SubCategory_Decorations_Taxidermy	Taxidermy		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008229F7	Workshop2_SubCategory_Defense_Traps	Traps		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
008229E7	Workshop2_MainCategory_Dwellers	Dwellers		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008229DF	Workshop2_MainCategory_Defense	Defense		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008229DB	Workshop2_MainCategory_Favorites	Favorites		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229D9	Workshop2_SubCategory_History_New	New		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
008229E2	Workshop2_MainCategory_Furniture	Furniture		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A2E	Workshop2_SubCategory_Dwellers_PetFurniture	Pet Furniture		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A02	Workshop2_SubCategory_Resources_Producers	Producers		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A2C	Workshop2_SubCategory_Structure_Dwellings	Dwellings		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229EC	Workshop2_SubCategory_Building_Floors	Floors		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A2A	Workshop2_SubCategory_Structure_Rides	Rides		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A00	Workshop2_SubCategory_Resources_Collectors	Collectors		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A28	Workshop2_SubCategory_Structure_SmallStructures	Small Structures		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229DC	Workshop2_SubCategory_History_Stored	Stored		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A26	Workshop2_SubCategory_Storage_Displays	Displays		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229FE	Workshop2_SubCategory_Resources_Food	Food		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A24	Workshop2_SubCategory_Storage_StashBoxes	Stash Boxes		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229EA	Workshop2_SubCategory_Quest_Objectives	Objectives		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A22	Workshop2_SubCategory_WallDecor_WallLetters	Wall Letters		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229FC	Workshop2_SubCategory_Power_Lights	Lights		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A20	Workshop2_SubCategory_WallDecor_Tapestry	Tapestry		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E0	Workshop2_MainCategory_Power	Power		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A1E	Workshop2_SubCategory_WallDecor_WallArt	Wall Art		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229FA	Workshop2_SubCategory_Power_PowerConnectors	Power Connectors		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A1C	Workshop2_SubCategory_WallDecor_Novelties	Novelties		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E8	Workshop2_SubCategory_History_Recent	Recent		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A1A	Workshop2_SubCategory_WallDecor_Ceiling	Ceiling		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F8	Workshop2_SubCategory_Defense_Barricades	Barricades		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A18	Workshop2_SubCategory_Decorations_Toys	Toys		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A16	Workshop2_SubCategory_Decorations_Statues	Statues		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F6	Workshop2_SubCategory_Defense_Turrets	Turrets		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00822A14	Workshop2_SubCategory_Decorations_Rugs	Rugs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E6	Workshop2_MainCategory_Structure	Structure		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A12	Workshop2_SubCategory_Decorations_Outdoor	Outdoor		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F4	Workshop2_SubCategory_Building_Columns	Columns		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A10	Workshop2_SubCategory_Decorations_Novelties	Novelties		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229DE	Workshop2_MainCategory_CAMP	C.A.M.P. Pieces		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A0E	Workshop2_SubCategory_Decorations_Entertainment	Entertainment		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F2	Workshop2_SubCategory_Building_Stairs	Stairs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A0C	Workshop2_SubCategory_Decorations_Clutter	Clutter		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E4	Workshop2_MainCategory_WallDecor	Wall Decor		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A0A	zzz_Workshop2_SubCategory_Furniture_MusicalInstruments	Instruments		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F0	Workshop2_SubCategory_Building_Trim	Trim		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A08	Workshop2_SubCategory_Furniture_Surfaces	Surfaces		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008229DA	Workshop2_MainCategory_History	History		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A06	zzz_Workshop2_SubCategory_Furniture_Couches	Couches		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229EE	Workshop2_SubCategory_Building_HalfWalls	Half Walls		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A04	Workshop2_SubCategory_Furniture_Beds	Beds		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
008229ED	Workshop2_SubCategory_Building_Walls	Walls		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A2D	Workshop2_SubCategory_Dwellers_Allies	Allies		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A01	Workshop2_SubCategory_Utility_VendingMachines	Vending Machines		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A29	Workshop2_SubCategory_Structure_Shelters	Shelters		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E1	Workshop2_MainCategory_Resources	Resources		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A25	Workshop2_SubCategory_Storage_AdditionalStorage	Additional Storage		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
008229FD	Workshop2_SubCategory_Resources_Crafting	Crafting		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A21	Workshop2_SubCategory_WallDecor_Utility	Utility		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E9	Workshop2_SubCategory_History_Blueprinted	Blueprinted		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A1D	Workshop2_SubCategory_WallDecor_Mounted	Mounted		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F9	Workshop2_SubCategory_Power_Generators	Generators		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A19	Workshop2_MainCategory_Utility	Utility		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A15	Workshop2_SubCategory_Decorations_Signs	Signs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F5	Workshop2_SubCategory_Building_Fences	Fences		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A11	Workshop2_SubCategory_Decorations_LawnGarden	Lawn & Garden		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E5	Workshop2_MainCategory_Storage	Storage		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A0D	Workshop2_SubCategory_Decorations_Crockery	Crockery		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F1	Workshop2_SubCategory_Building_Roofs	Roofs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A09	Workshop2_SubCategory_Furniture_Electronics	Electronics		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229DD	Workshop2_MainCategory_Quest	Quest		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A05	Workshop2_SubCategory_Furniture_Seating	Seating		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A03	Workshop2_SubCategory_Furniture_Appliances	Appliances		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A2B	Workshop2_SubCategory_Structure_Vehicles	Vehicles		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229EB	Workshop2_SubCategory_Building_Foundations	Foundations		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A23	Workshop2_SubCategory_WallDecor_Window	Window		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229FB	zzz_Workshop2_SubCategory_Power_Switches	Switches		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A1B	Workshop2_SubCategory_WallDecor_Accents	Accents		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A13	Workshop2_SubCategory_Decorations_Posts	Posts		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229F3	Workshop2_SubCategory_Building_Doors	Doors		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A0B	Workshop2_SubCategory_Decorations_Balloons	Balloons		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229E3	Workshop2_MainCategory_Decorations	Decorations		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00822A2F	Workshop2_SubCategory_Dwellers_Pets	Pets		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229FF	Workshop2_SubCategory_Resources_Water	Water		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
00822A1F	Workshop2_SubCategory_WallDecor_Signs	Signs		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A0F	Workshop2_SubCategory_Decorations_Fauna	Fauna		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
008229EF	Workshop2_SubCategory_Building_SlantWalls	Slant Walls		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A27	Workshop2_SubCategory_Structure_LargeStructures	Large Structures		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00822A07	Workshop2_SubCategory_Furniture_Shelves	Shelves		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00824353	ATX_Entitlement_Filter_Store_Skin_Fishing	Fishing		Atomic Shop Filter			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				22
0082A930	ActorTypeDrifter			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0082A99F	ATX_CAMPPets_RoboPaw			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00826CB2	s_00_atx_JetpackSwitchback			Sound			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				12
00826DEC	BestBuilds_KeywordTag_Themes_Fishing	FISHING		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0082BCB7	ATX_CAMPPets_Cat_RoboPaw			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
0082E164	SCORE_S22_dn_WeaponPaint_Melee_PowerFist_Saturnite	Saturnite Fist		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0082E19E	SCORE_S22_dn_PipBoy_NukaColaQuantum			None		dynamic name for Atomic Shop Pipboy skin mod	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0082E610	ZZZ_Fishing_dn_RodBase_MantaMan			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0082BB8E	SCORE_MiniSeason_2025_MMMFE_Fishing_dn_RodBase_MarshalMallowRod	Marshal Mallow Fishing Rod		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0082BB8D	SCORE_MiniSeason_2025_MMMFEFishing_dn_RodBase_MarshalMallowRod_Replica	Marshal Mallow Fishing Rod Replica		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0082BB8C	SCORE_MiniSeason_2025_MMMFE_Fishing_dn_FishingHat_MarshalMallow	Marshal Mallow		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				21
00832CB1	SCORE_S22_CooldownKeyword_SarsaparillaMachine			None		Players have this effect keyword while they have cooldown active from Sunset Sarsaparilla Vending Machine.	00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00832CAF	CustomItemName_CosmicKnife			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00832CAE	ma_CosmicKnife	Cosmic Knife		Mod Association			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00832CB0	if_tmp_CosmicKnife			Instantiation Filter			00 00 00 00		0000000000000001				3
008335D2	CampPets_Sable			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				3
00833848	ZZZ_SCORE_S22_dn_BackPack_Standard_Material_GolfBag	Golf Bag		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00832935	ATX_Weather_WeatherTypeKW_LightRain			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				4
00838A4E	P62_TheDrifter_AbsorbingVFXDispel			Dispel Effect			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00839877	SCORE_S22_ap_PowerArmor_GarrahanMiningCo_Headlamp	Headlamp		Attach Point			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
00839876	SCORE_S22_dn_HasMaterial_PA_GarrahanMiningCo			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				7
00839BA9	ZZZ_SCORE_S22_dn_HasMaterial_CombatRifle_Sarsaparilla	Sarsaparilla		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00839885	AnimFurn_ATX_Furniture_CoinOp_CherryBomb			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
0083A944	ATX_dn_HasMaterial_FatMan_Aviator			None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0083DB48	Icon_EMT			UI Icon Linkage Name			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000	EMTIcon			1
0083DB47	Icon_LifeSaver			UI Icon Linkage Name			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000	LifeSaverIcon			2
0083DB49	Icon_PowerArmorReboot			UI Icon Linkage Name			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000	PARebootIcon			4
0083F362	Workshop2_SubCategory_Testing_TestSubCat	TestSubCat		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0083F361	Workshop2_MainCategory_Testing	Testing		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				1
0083F36A	Workshop2_SubCategory_Building_Porches	Porches		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0083FE38	Workshop2_SubCategory_WallDecor_Holiday	Holiday		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
0083FE37	Workshop2_SubCategory_Decorations_Holiday	Holiday		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				0
00840CA6	Workshop2_MainCategory_Locks	Lock		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00840CA3	Workshop2_MainCategory_Blueprints	Blueprint		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
00840CA4	Workshop2_MainCategory_Edit	Edit		None			00 00 00 00		0000000000000000000000000000000000000000000000000000000000000000				2
