QuestFormID	QuestEDID	QuestName	StageIndex	StageFlags	LogEntryIndex	LogFlags	LogText	NextQuest	Fragments	Conditions	Links
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1222		0				Fragment_Stage_1222_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1300		0				Fragment_Stage_1300_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1400		0				Fragment_Stage_1400_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1410		0				Fragment_Stage_1410_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1485		0				Fragment_Stage_1485_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1500		0				Fragment_Stage_1500_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1599		0				Fragment_Stage_1599_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1600		0				Fragment_Stage_1600_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1700		0				Fragment_Stage_1700_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1905		0				Fragment_Stage_1905_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1910		0				Fragment_Stage_1910_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1915		0				Fragment_Stage_1915_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1920		0				Fragment_Stage_1920_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1925		0				Fragment_Stage_1925_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	1930		0				Fragment_Stage_1930_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2000		0				Fragment_Stage_2000_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2010		0				Fragment_Stage_2010_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2020		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2021		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2022		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2080		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2081		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2082		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2100		0				Fragment_Stage_2100_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2200		0				Fragment_Stage_2200_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2210		0				Fragment_Stage_2210_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2220		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2230		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2240		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2250		0				Fragment_Stage_2250_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2300		0				Fragment_Stage_2300_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2400		0				Fragment_Stage_2400_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2410		0				Fragment_Stage_2410_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2420		0				Fragment_Stage_2420_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2500		0				Fragment_Stage_2500_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2599		0				Fragment_Stage_2599_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2600		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2905		0				Fragment_Stage_2905_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2910		0				Fragment_Stage_2910_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2915		0				Fragment_Stage_2915_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2920		0				Fragment_Stage_2920_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2925		0				Fragment_Stage_2925_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	2930		0				Fragment_Stage_2930_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3000		0				Fragment_Stage_3000_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3100		0		OBJ_C01_COMPLETE				
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3200		0				Fragment_Stage_3200_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3280		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3281		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3282		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3300		0				Fragment_Stage_3300_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3400		0				Fragment_Stage_3400_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3410		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3420		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3430		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3440		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3500		0				Fragment_Stage_3500_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3599		0				Fragment_Stage_3599_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	3600		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	4499		0				Fragment_Stage_4499_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	4500		0				Fragment_Stage_4500_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	4699		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	4700		0				Fragment_Stage_4700_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	5200		0				Fragment_Stage_5200_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	5400		0				Fragment_Stage_5400_Item_00		
00645E00	XPD_Mission_ModuleTest	Expedition: Template	5600		0	Complete Quest			Fragment_Stage_5600_Item_00		QRWD=0063C6CE:TEMPLATE_QuestReward_XPD_Example01_Stage5600_01:GMRW
00645E00	XPD_Mission_ModuleTest	Expedition: Template	5800		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	9000		0						
00645E00	XPD_Mission_ModuleTest	Expedition: Template	10000	Run On Stop	0						
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	100	Run On Start	0		The ride looks amazing, but it sure is a little quiet around here. Maybe that robot has some insight.		Fragment_Stage_0100_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	110		0				Fragment_Stage_0110_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	120	Start Timer	0		A few of the poles are missing their heart lamps. Mr. Lovely said they should be nearby.		Fragment_Stage_0120_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	190		0		Parts of the track are bent out of shape. The ride can't operate if the tracks are broken.		Fragment_Stage_0190_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	200		0		Parts of the track are bent out of shape. The ride can't operate if the tracks are broken.		Fragment_Stage_0200_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	290		0		Mr. Lovely seemed lonely. Let's find someone for him to enjoy the ride with.		Fragment_Stage_0290_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	300		0		Mr. Lovely seemed lonely. Let's find someone for him to enjoy the ride with.		Fragment_Stage_0300_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	350		0				Fragment_Stage_0350_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	390		0		Enjoy the celebration!		Fragment_Stage_0390_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	400		0		Enjoy the celebration!		Fragment_Stage_0400_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	500		0				Fragment_Stage_0500_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=00664D60:QuestReward_E09C_LoveTunnel_Stage9000_01:GMRW
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	9900		0				Fragment_Stage_9900_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	9990		0	Fail Quest			Fragment_Stage_9990_Item_00		
0065B0A8	E09C_LoveTunnel	Event: Tunnel Of Love	10000	Run On Stop	0				Fragment_Stage_10000_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	100	Run On Start	0		The Wild West Showdown game is going to start soon. Maybe I should speak to the showrunner and join.		Fragment_Stage_0100_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	150		0		I've signed up to play the Wild West Showdown game. I should prepare and go into the town before the game starts.		Fragment_Stage_0150_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	170		0				Fragment_Stage_0170_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	180	Start Timer	0		The game has begun! I should gather loot from around town by "robbing" the cutouts and safes. Have to beat the score by depositing the loot into that "Getaway Wagon".		Fragment_Stage_0180_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	190		0				Fragment_Stage_0190_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	200		0				Fragment_Stage_0200_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	230		0				Fragment_Stage_0230_Item_00		QRWD=008A5B82:QuestReward_E09D_MostWanted_Stage230:GMRW
0065E071	E09D_MostWanted	Event: Most Wanted	240		0				Fragment_Stage_0240_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	241		0				Fragment_Stage_0241_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	242		0				Fragment_Stage_0242_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	243		0				Fragment_Stage_0243_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	244		0				Fragment_Stage_0244_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	245		0				Fragment_Stage_0245_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	250		0				Fragment_Stage_0250_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	260		0				Fragment_Stage_0260_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	270		0				Fragment_Stage_0270_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	280		0		I "robbed" the town. Now I have to defend the "Getaway Wagon" till the time runs out to win.		Fragment_Stage_0280_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	290		0		I still have to defend the "Getaway Wagon" till the time runs out to win, but it's now "high noon" and the "Sheriff" is in town. I now have to deal with him attacking the wagon too, but maybe I can win by beating him instead.		Fragment_Stage_0290_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	500		0				Fragment_Stage_0500_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	510		0				Fragment_Stage_0510_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	520		0				Fragment_Stage_0520_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	1000		0				Fragment_Stage_1000_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	1100		0		I took part in the Wild West Showdown at Nuka-World on Tour. I "robbed" the town, and defended the "Getaway Wagon" from a hoard of "lawmen" robots, and was rewarded with some Nuka goodies.		Fragment_Stage_1100_Item_00		QRWD=0065E291:QuestReward_E09D_MostWanted_Stage1100_01:GMRW
0065E071	E09D_MostWanted	Event: Most Wanted	1150		0	Fail Quest	I took part in the Wild West Showdown at Nuka-World on Tour. I tried to "rob" the town and defend the "Getaway Wagon", but was stopped by a hoard of "lawmen" robots.		Fragment_Stage_1150_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	1200		0	Fail Quest	I took part in the Wild West Showdown at Nuka-World on Tour. I tried to "rob" the town of it's loot, but was stopped by a hoard of "lawmen" robots.		Fragment_Stage_1200_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	2000		0	Fail Quest			Fragment_Stage_2000_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	3000		0	Complete Quest			Fragment_Stage_3000_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	4000		0				Fragment_Stage_4000_Item_00		
0065E071	E09D_MostWanted	Event: Most Wanted	5000	Run On Stop	0						
0068F383	MOON_Ambush	Event: Beasts of Burden	100	Run On Start	0		Luca Costa from Blue Ridge has put out a call for help after cultists ambushed him with a fake trade deal. I should head to Cranberry Glade and see what he needs.		Fragment_Stage_0100_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	150		0		I've agreed to help Luca get back his cargo, as well as his pack Brahmin, "Moona Lisa", from the cultist encampment before Blue Ridge finds out what's happened. I've got to head to the camp.		Fragment_Stage_0150_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	175		0				Fragment_Stage_0175_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	200		0		After reaching the camp Luca explained some of the goods were weak homemade explosives that the Cultist Sanctifiers seem to be carrying. Apparently they should be able to blow the doors off the shacks.		Fragment_Stage_0200_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	300		0				Fragment_Stage_0300_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	350		0				Fragment_Stage_0350_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	400		0		Luca managed to detonate the explosives, so I can start grabbing Cargo and loading up Moona Lisa. The Cargo's pretty tricky to carry, so I'll have to move it one at a time. The cultists aren't happy about it.		Fragment_Stage_0400_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	500		0				Fragment_Stage_0500_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	600		0		I've helped load up the Brahmin, but it seems like Luca's explosives angered something from the swamp, and it's not looking like it's going to leave us alone without a fight.		Fragment_Stage_0600_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	650		0				Fragment_Stage_0650_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	700		0		Ogua Death		Fragment_Stage_0700_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	4000		0				Fragment_Stage_4000_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	8500		0	Fail Quest			Fragment_Stage_8500_Item_00		
0068F383	MOON_Ambush	Event: Beasts of Burden	9000		0	Complete Quest	I helped Luca get all of his cargo back, and survived that strange creature. Luca's heading off to Blue Ridge now that he won't get in trouble. Hopefully he learns to be more discerning with his customers in future.		Fragment_Stage_9000_Item_00		QRWD=006980D3:QuestReward_MOON_Ambush_Stage5000:GMRW
0068F383	MOON_Ambush	Event: Beasts of Burden	9999		0				Fragment_Stage_9999_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	0	Run On Start	0				Fragment_Stage_0000_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	100		0		Some Blue Ridge members need help recovering the Middle Mountain Pitstop at Middle Mountain Cabins. Maybe I should speak to them and lend a hand.		Fragment_Stage_0100_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	200		0		I've agreed to help Vera and Clyde take back the Blue Ridge Middle Mountain Pitstop from the "Critters" that have overrun it. I have to get rid of the ones roaming around the grounds and cabins.		Fragment_Stage_0200_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	210		0				Fragment_Stage_0210_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	220		0				Fragment_Stage_0220_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	230		0				Fragment_Stage_0230_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	240		0				Fragment_Stage_0240_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	300		0				Fragment_Stage_0300_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	350		0				Fragment_Stage_0350_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	400		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. After clearing out the "Critters", they've asked me to get their Repeller speakers working by mending their circuit breakers. Keeps the "Critters" away apparently.		Fragment_Stage_0400_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	500		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. After fixing the fuse boxes, the main tower Repeller started to malfunction, causing "Critters" to swarm the Pitstop. I have to protect the Repeller generator until Clyde can fix it.		Fragment_Stage_0500_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	510		0				Fragment_Stage_0510_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	540		0				Fragment_Stage_0540_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	550		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. The main Repeller tower let out a pulse that made the "Critters" heads explode! The speakers have stopped for now, so I just have to wait for Clyde to get it working correctly now.		Fragment_Stage_0550_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	600		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. The main tower Repeller is causing "Critters" to swarm the Pitstop again because it is still malfunctioning. I have to protect the Repeller generator until Clyde fixes it.		Fragment_Stage_0600_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	610		0				Fragment_Stage_0610_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	640		0				Fragment_Stage_0640_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	650		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. The main Repeller tower again let out a pulse that made the "Critters" heads explode. It turned off again, so I have to wait for Clyde to get it working right this time.		Fragment_Stage_0650_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	690		0				Fragment_Stage_0690_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	700		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. The main tower Repeller is causing "Critters" to swarm the Pitstop a third time because it is malfunctioning. I have to protect the Repeller generator until Clyde fixes it again.		Fragment_Stage_0700_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	750		0		I've been helping Vera from Blue Ridge take back the Middle Mountain Pitstop. The main tower Repeller is causing "Critters" to swarm the Pitstop, and a massive wolf monster has appeared. I have to protect the Repeller generator until Clyde fixes it.		Fragment_Stage_0750_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	800		0				Fragment_Stage_0800_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|2200 I agreed to help Vera and Clyde take back the Blue Ridge Middle Mountain Pitstop, but the generator powering their Repeller device that keeps "Critters" from swarming the place was destroyed. They decided to leave to get more help.|00 00 00 00|0|-1|Subject|	
00690659	MOON_MSignals	Event: Safe and Sound	950		0				Fragment_Stage_0950_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	1000		0	Complete Quest	I helped save the Blue Ridge Middle Mountain Pitstop from being overrun by "Critters", by clearing them out and helping them fix their Repeller device, which made some "Critters" heads explode. I seems to be okay and so do the Brahmin, so it's probably safe.		Fragment_Stage_1000_Item_00		QRWD=0069FB67:QuestReward_MOON_MSignals_Stage1000:GMRW
00690659	MOON_MSignals	Event: Safe and Sound	2000		0	Fail Quest	Some Blue Ridge members need help recovering the Middle Mountain Pitstop at Middle Mountain Cabins. However I didn't accept the job from the people there and I think they had to abandon the place for a while.		Fragment_Stage_2000_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	2100		0	Fail Quest	I agreed to help Vera and Clyde take back the Blue Ridge Middle Mountain Pitstop, but I took too long, so they decided to abandon it and go get more help.		Fragment_Stage_2100_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	2200		0	Fail Quest	I agreed to help Vera and Clyde take back the Blue Ridge Middle Mountain Pitstop, but the generator powering their Repeller device that keeps "Critters" from swarming the place was destroyed. They decided to leave to get more help.		Fragment_Stage_2200_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	5000		0				Fragment_Stage_5000_Item_00		
00690659	MOON_MSignals	Event: Safe and Sound	6000	Run On Stop	0				Fragment_Stage_6000_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	100	Run On Start	0				Fragment_Stage_0100_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	105		0				Fragment_Stage_0105_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	110	Start Timer	0				Fragment_Stage_0110_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	115		0				Fragment_Stage_0115_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	120		0						
006AD506	Storm_RegionBoss	Event: Neurological Warfare	200		0				Fragment_Stage_0200_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|5000|00 00 00 00|0|-1|Subject|	
006AD506	Storm_RegionBoss	Event: Neurological Warfare	300		0				Fragment_Stage_0300_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|5000|00 00 00 00|0|-1|Subject|	
006AD506	Storm_RegionBoss	Event: Neurological Warfare	500		0				Fragment_Stage_0500_Item_00	10000000|0.000000|GetStageDoneCurrentInstance|00 00 00|00 00|5000|00 00 00 00|0|-1|Subject|	
006AD506	Storm_RegionBoss	Event: Neurological Warfare	5000	Timer End	0				Fragment_Stage_5000_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=006FBAA7:QuestReward_Storm_RegionBoss_Stage9000:GMRW
006AD506	Storm_RegionBoss	Event: Neurological Warfare	9990		0	Fail Quest			Fragment_Stage_9990_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	9999		0				Fragment_Stage_9999_Item_00		
006AD506	Storm_RegionBoss	Event: Neurological Warfare	10000	Run On Stop	0						
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	10	Checkpoint	0						
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	20	Checkpoint	0						
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	30	Checkpoint	0						
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	100	Run On Start	0		It seems some people have moved into the lumber mill near Vault 76. I should find their leader and figure out what's going on.		Fragment_Stage_0100_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	150	Checkpoint	0		I met with Lane Platte, the Responders leader at Gilman Lumber Mill. He's asked me to help him out with a task.				
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	175	Checkpoint	0				Fragment_Stage_0175_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	200	Checkpoint	0				Fragment_Stage_0200_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	300	Checkpoint	0		I agreed to help Lane and the Responders assemble a care package as a sign of goodwill to other groups in the surrounding area. I'll need a bandage, a food parcel, and a letter of intent.		Fragment_Stage_0300_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	310	Checkpoint	0		I've gathered the materials necessary for a care package. I'll need to assemble them at a tinkerer's workbench.		Fragment_Stage_0310_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	320	Checkpoint	0		I've assembled a small care package. Now I need to deliver it.		Fragment_Stage_0320_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	330	Checkpoint	0		I've delivered my care package to the appropriate party. I should return to Lane and let him know the job's done.		Fragment_Stage_0330_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	400	Checkpoint	0		Lane asked me to check the Responders' traps in the nearby forest and collect some fresh meat from them. I should stay on the lookout for nasty critters that might be after the same harvest.		Fragment_Stage_0400_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	410	Checkpoint	0		I've collected fresh meat from the first Responders trap. On to the next.		Fragment_Stage_0410_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	415		0				Fragment_Stage_0415_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	420	Checkpoint	0		I've collected fresh meat from the second trap. Only one more to go.		Fragment_Stage_0420_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	430	Checkpoint	0		I've collected meat from all of the Responders' traps in the forest. Time to return to Lane and hand it over.		Fragment_Stage_0430_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	500	Checkpoint	0		Lane asked me to collect artifacts from the Cult of the Mothman in the caves northwest of Gilman Lumber Mill. I should head inside, but need to be aware that the cultists are dangerous.		Fragment_Stage_0500_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	505		0		I've entered a cave system that is home to Mothman cultists. I should search around for any artifacts that could give the Responders more information on the cult.		Fragment_Stage_0505_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	510	Checkpoint	0		I've gotten my hands on some Mothman cultist artifacts. I need to return them to Lane and the Responders so they can learn more about the cult.		Fragment_Stage_0510_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	600	Checkpoint	0				Fragment_Stage_0600_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	700		0		I've returned to Lane, and he's pleased with my job well done!		Fragment_Stage_0700_Item_00		
006FD072	NPE_DQ01_BetterTomorrow	Daily: A Better Tomorrow	9000		0	Complete Quest			Fragment_Stage_9000_Item_00		QRWD=0072BC1B:NPE_QuestReward_DQ01_ABetterTomorrow:GMRW
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	0	Run On Start	0		A radio broadcast requesting assistance is coming from a nearby power substation. I should investigate.		Fragment_Stage_0000_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	100		0				Fragment_Stage_0100_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	150		0		A man named David has asked me to help him repair the nearby Lightning Harvester. He is scanning the area to see if there are enough parts for his repairs.		Fragment_Stage_0150_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	200		0		I must find & install Harvester Parts to get the Harvester operational. I should be careful; the parts scan also indicated Lost signatures in the area.		Fragment_Stage_0200_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	250		0		I have found and installed the parts the harvester required. I need to wait while David powers it up.		Fragment_Stage_0250_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	300		0		I must help charge the harvester by killing nearby Charged enemies.		Fragment_Stage_0300_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	305		0				Fragment_Stage_0305_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	310		0				Fragment_Stage_0310_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	360		0				Fragment_Stage_0360_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	365		0				Fragment_Stage_0365_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	370		0				Fragment_Stage_0370_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	400		0		The storm has woken a giant dormant Hermit Crab! It must be destroyed, as its presence is preventing the Harvester from dissipating the storm it created, which will kill the settlers inside the bunker!		Fragment_Stage_0400_Item_00		
00733DB5	Storm_E01_Dangerous	Event: Dangerous Pastimes	9000		0	Complete Quest	I successfully repaired & charged the harvester and eliminated the threat to the tourists!		Fragment_Stage_9000_Item_00		QRWD=0077082C:QuestReward_Storm_DangerousPastimes_Stage9000:GMRW
