FormID	EDID	FULL - Name	DESC - Description	Quest Type	LNAM - Location	Reward0	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Reward9	GMRWRef0	GMRWRef1	GMRWRef2	GMRWRef3	GMRWRef4	GMRWRef5	GMRWRef6	GMRWRef7	GMRWRef8	GMRWRef9	PartyCrasherCount	PartyCrasher_NPC_0	PartyCrasher_NPC_1	PartyCrasher_NPC_2	PartyCrasher_NPC_3	PartyCrasher_NPC_4	PartyCrasher_NPC_5	PartyCrasher_NPC_6	PartyCrasher_NPC_7	PartyCrasher_NPC_8	PartyCrasher_NPC_9	PartyCrasher_GLOB_0	PartyCrasher_GLOB_1	PartyCrasher_GLOB_2	PartyCrasher_GLOB_3	PartyCrasher_GLOB_4	PartyCrasher_GLOB_5	PartyCrasher_GLOB_6	PartyCrasher_GLOB_7	PartyCrasher_GLOB_8	PartyCrasher_GLOB_9	PartyCrasher_MESG	InvadersTakeOver
00211C2D	PlayerLockpickSuccess																									0																						0
00211C2C	PlayerHackSuccess			None																						0																						0
0020E8A0	DialogueSharedInfos	SharedInfos Only, Quest Starts Enabled and has No Persist Location		None																						0																						0
0020C607	DialogueActivators	Dialogue Quest for Activatable Objects		None																						0																						0
001ED40A	MTR04_Employee	Daily: Mistaken Identity	Join the fun at Camden Park as a member of Mr. Fuzzy's crew	Daily												0063129F:QuestReward_MTR04_Employee_Stage2000_01										0																						0
001D5A64	RS01_Contact_RadioQuest	Responders Emergency Radio		None																						0																						0
001D33D2	MTR01_Flame_CUT_FlaggedToNotExport	Old Flames	Craft the required precursors and drop them in the appropriate mine fire.	Secondary												00631298:QuestReward_MTR01_Flame_CUT_FlaggedToNotExport_Stage100_01										0																						0
001B3F8C	DEBUG_QuestMaster_LVC			None																						0																						0
001B3F8A	FF00_AreaSpawner	Test Spawn Area Quest		None																						0																						0
001AADF5	CreatureDialogueMirelurkling	Combat Lines, Reaction Lines, Etc		None																						0																						0
001A5CEB	CreatureDialogueDogRaider	CreatureDialogueDogVicious		None																						0																						0
001A1799	Dialogue_LC129_Jack			None																						0																						0
001A10B5	MTR05_Breach_IntroSceneQuest	MTR05 Intro Scene Quest		None																						0																						0
001A0EDD	EN07_MQ_CodeHunt_Restart	EN06 Seal Questline Restart Quest		None																						0																						0
0019B932	GQ_WanderingBoss	Kill the <Alias=Boss>		Miscellaneous																						0																						0
0019A2D0	MTR04_Chow_Master			None																						0																						0
001948B4	SQ_RadioAppalachia	Appalachia Radio		None																						0																						0
0018C91A	SFS02_Play	Daily: Play Time	It's your designated play time! Be good and do as your nanny says.	Daily												006312F5:QuestReward_SFS02_Play_Stage1000_01										0																						0
0018B8EA	DefaultTriggerEncounterWaveQuest			None																						0																						0
00187531	FFZ10_Light	Event: The Path to Enlightenment	Summon the Wise Mothman by lighting the lighthouse lamp.	Public Event		IconCR_Experience | XP Gain Buff	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							0063122F:QuestReward_FFZ10_Light_Stage200_01										0																						0
00186DEE	GQ_Swarm	Event: <Alias.Race=SwarmName> Swarm	Beware - <Alias.RacePlural=SwarmName> are swarming!	Miscellaneous																						0																						0
0018081A	TestEMSInterface			None																						0																						0
00180818	TestEMSBossOnDemand			None																						0																						0
0017CD87	CUT_MTNM03_Misc	Guided Meditation Primer	Learn how to make Spiritual Incense for the Guided Meditation	None																						0																						0
001790CF	CreatureDialogueMirelurkQueen	Combat Lines, Reaction Lines, Etc		None																						0																						0
001789F9	GQ_WorkshopClear	Claim Workshop at <Alias=workshopLocation>	The workshop is yours for the taking!	Secondary												0063124E:QuestReward_GQ_WorkshopClear_Stage200_01	0063124F:QuestReward_GQ_WorkshopClear_Stage500_01									0																						0
00177B0B	LC167_ArktosPharma			None																						0																						0
001738D6	DialogueSuperMutantConversations03			None																						0																						0
001738D5	DialogueSuperMutantConversations01			None																						0																						0
001738D4	DialogueSuperMutantConversations02			None																						0																						0
001738D3	DialogueSuperMutantConversations04			None																						0																						0
0016D52D	MTRZ01_QuestlineRestart	MTRZ01_Lost Questline Restart Quest		None																						0																						0
0016D02F	CreatureDialogueMirelurkHunter	CreatureDialogueMirelurkHunter		None																						0																						0
0016B6E3	HolotapeQuest_WJS			None																						0																						0
0016B4B4	RE_SceneDRE03_CUT	Mama Bear		Secondary																						0																						0
0016AECD	GQ_SuperMutantMerchant			None																						0																						0
00161F92	MTRZ01_Trigger	Lost and Found		Secondary																						0																						0
0015E989	MTR_Hornwright_Industrial_Master	Motherlode/Ash Forge Master Quest		None																						0																						0
0015D682	RS02_Beat	Activity: Back on the Beat	Defend Steelheart as he patrols the streets of Morgantown.	Event												006312DF:QuestReward_RS02_Beat_Stage1000_01	006312E0:QuestReward_RS02_Beat_Stage1401_01	006312E1:QuestReward_RS02_Beat_Stage5000_01	006312E2:QuestReward_RS02_Beat_Stage600_01							0																						0
0015B1E2	TWZ11	Daily: Pass the Buck	Clean up the lake.	Daily												00631334:QuestReward_TWZ11_Stage1000_01										0																						0
00151C17	MTRz02_Misc	Mine Games Misc Quest		Secondary																						0																						0
00151BFC	MTR03_DialogueMineGamesSystem	Mine Games		Side Quest																						0																						0
0014E75E	CUT_MTNZ01_Habit_EBS			None																						0																						0
0014DF31	CUT_V94_3_Escape_OLD	Mission: Escape from Vault 94!	There's no time to waste! Run for the exit!	Secondary	Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]											006311E1:QuestReward_CUT_V94_3_Escape_OLD_Stage100_01										0																						0
00146806	TWDialogue			Side Quest																						0																						0
00142B7A	RE_SceneKMK03	Follow the Trail		None																						0																						0
0013FB17	LookoutTowerQuest			None																						0																						0
0013CA0D	TestSmokeQuest13	TestSmokeQuest13		None																						0																						0
0013AE05	CreatureDialogueRadscorpion	Combat Lines, Reaction Lines, Etc		None																						0																						0
0013A42C	LC006_PoseidonPlant	[LC006 - Poseidon Energy Plant Management Quest]		None	LocForestPoseidonEnergyLocation "Poseidon Energy Plant WV-06" [LCTN:000041FC]																					0																						0
00137931	LC129_TrickOrTreat	Daily: Trick or Treat?	Gather pumpkins to trade for radioactive seeds.	Daily												00631257:QuestReward_LC129_TrickOrTreat_Stage600_01										0																						0
00131035	SFL02_Track_HardballDialogue	[Hardball Idles + Hellos]		None																						0																						0
00131033	SFL02_Track	Tracking Unknowns	Discover the fate of the missing hunting party.	Secondary												006312EC:QuestReward_SFL02_Track_Stage2000_01	006312ED:QuestReward_SFL02_Track_Stage401_01	006312EE:QuestReward_SFL02_Track_Stage801_01								0																						0
0012F8A1	OverseerPersonal_PlayerConnect			None																						0																						0
0012E67E	MTNM03_Meditation	Event: Guided Meditation	Prevent Discordant Forces from interrupting your Guided Meditation.	Public Event		IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes								00631289:QuestReward_MTNM03_Meditation_Stage255_01										1	00897411:EncWendigoColossus01_PartyCrasher										0086AEEB:RA_PartyCrasherSpawnChance_Default										008A4198:PartyCrasherSpawnMessage	0
0012DB3F	ResourceGeneratorQuest	Generating Resources		Server																						0																						0
0012D5B8	EMS			Server																						0																						0
0012BD5F	RE_SceneKMK02	Random air drop		Secondary																						0																						0
0012BD08	TestSmokeQuest14	TestSmokeQuest14		None																						0																						0
00124487	SFZ04_Waste	Daily: Waste Not	Find the missing protectrons and bring their power cores back to the station.	Daily												006312F9:QuestReward_SFZ04_Waste_Stage1000_01										0																						0
0011D76B	TW004	Daily: Big Game Hunter	Hunt down dangerous creatures as trophies.	Daily												00631316:QuestReward_TW004_Stage1000_01	00631317:QuestReward_TW004_Stage200_01	00631318:QuestReward_TW004_Stage300_01	00631319:QuestReward_TW004_Stage400_01							0																						0
0011CED1	RE_TravelKMK01	Super Mutants vs. Feral Ghouls		None																						0																						0
0011CEC3	RE_SceneKMK01	Note to dungeon		Miscellaneous																						0																						0
0011CEC1	RE_AssaultKMK01	Feral ghouls vs. Super Mutants		None																						0																						0
00119A0C	RE_SceneSM01	Uncanny Caverns Free Pass Winner		None																						0																						0
00118545	CBZ04_ReclaimGear	Operation: Give that back!		None												006311CA:QuestReward_CBZ04_ReclaimGear_Stage999_01										0																						0
00117ADF	TestDailyQuestForest01	Daily Quest 01 - Forest Region		None																						0																						0
0011713B	TestSmokeQuest12	TestSmokeQuest12		None																						0																						0
0011679D	WorkshopInitializeLocation			None																						0																						0
00116532	CBZ03_Deputy	Daily: Cop a Squatter	The Watogan Security Chief needs assistance clearing out a location.	Daily												006311C9:QuestReward_CBZ03_Deputy_Stage200_01										0																						0
00115EDC	CBxxB_Poachers	Dam Poachers!		Side Quest																						0																						0
00115ED9	CBxx_Manager_KillActor	Make player poacher		None																						0																						0
00115ED6	CBxx_Manager	Dam it!		None																						0																						0
001155AF	TWZ03	Daily: Target Rich Environment	Get new paper targets for the shooting range.	Daily												0063132D:QuestReward_TWZ03_Stage1000_01	0063132E:QuestReward_TWZ03_Stage300_01									0																						0
00112356	RE_TravelKMK02	ScorchBeast vs. Super Mutants		None																						0																						0
0010E201	TW002	Falsely Accused	Find out why prison marshal robots are hunting you.	Secondary												00631310:QuestReward_TW002_Stage1000_01	00631311:QuestReward_TW002_Stage51_01	00631312:QuestReward_TW002_Stage52_01	00631313:QuestReward_TW002_Stage53_01	00631314:QuestReward_TW002_Stage54_01						0																						0
0010E200	TW003	Activity: Manhunt	Help recapture Mad Dog Malone.	Event												00631315:QuestReward_TW003_Stage200_01										0																						0
0010DBEA	EN05_MQ_Officer	Officer on Deck	Earn full access to the Whitespring's Military Wing.	Primary												00631217:QuestReward_EN05_MQ_Officer_Stage110_01										0																						0
0010D89F	BoSZ01	Forbidden Knowledge	The Brotherhood of Steel secured advanced technology. I can continue their work.	Secondary												006311AC:QuestReward_BoSZ01_Stage300_01	006311AD:QuestReward_BoSZ01_Stage310_01									0																						0
0010C1E3	TWZ13	Daily: Buried with Honor	Lay to rest a soldier's remains.	Daily												00631335:QuestReward_TWZ13_Stage1000_01										0																						0
0010BAE2	MTNS04_Master	Master Quest for MTNS04 - One Violent Night		None																						0																						0
0010BAE1	MTNS04_Night	Event: One Violent Night	Make a lot of noise to lure a deadly creature and defeat it.	Public Event		IconCR_Armor | Beer Hat	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							00631291:QuestReward_MTNS04_Night_Stage400_01	00631292:QuestReward_MTNS04_Night_Stage450_01									1	00868BBA:LvlBigfoot_PartyCrasher										00869A34:RA_PartyCrasherSpawnChance_Bigfoot										008AEBA3:PartyCrasherSpawnMessage_Bigfoot	0
0010AEFD	CBxxA_Beavers	Dam Beavers!		None																						0																						0
0010AE02	SFM04_Organic	An Organic Solution	Complete Ella's research on a chem called RadShield.	Secondary												006312F1:QuestReward_SFM04_Organic_Stage1000_01	006312F2:QuestReward_SFM04_Organic_Stage341_01	006312F3:QuestReward_SFM04_Organic_Stage401_01								0																						0
000FC7FE	CUT_CreatureDialogueGorilla	Combat Lines, Reaction Lines, Etc		None																						0																						0
000F066E	CreatureDialogueCat	CreatureDialogueCat		None																						0																						0
000EF267	DialogueCommandPlayer			None																						0																						0
000E451F	CBZ03_Pre			None																						0																						0
000E12BD	CreatureDialogueSuperMutantBehemoth			None																						0																						0
000E07C5	CreatureDialogueMirelurkKing	CreatureDialogueMirelurkKing		None																						0																						0
000D4D34	76CharGen_ReclamationDay	Reclamation Day	After all these months it's time to leave the Vault!	Primary																						0																						0
000CFB1D	CreatureDialogueTurret	Combat Lines, Reaction Lines, Etc		None																						0																						0
000C9B5A	CreatureDialogueDogFEVHound	CreatureDialogueDogFEVHound		None																						0																						0
000C861B	CreatureDialogueYaoGuai	Combat Lines, Reaction Lines, Etc		None																						0																						0
000C1664	CreatureDialogueAssaultron	Combat Lines, Reaction Lines, Etc		None																						0																						0
000BF983	CreatureDialogueSentryBot	Combat Lines, Reaction Lines, Etc		None																						0																						0
000BF982	CreatureDialogueMsNanny	Combat Lines, Reaction Lines, Etc		None																						0																						0
000B24A7	CreatureDialogueProtectron	Combat Lines, Reaction Lines, Etc		None																						0																						0
000B24A6	CreatureDialogueMrGutsy	Combat Lines, Reaction Lines, Etc		None																						0																						0
000AE7E4	CreatureDialogueEyebot	Combat Lines, Reaction Lines, Etc		None																						0																						0
000A73DC	FSS02_Vigilant	Activity: Always Vigilant	Defend Rover while he repairs the communications uplink!	Event												00631241:QuestReward_FSS02_Vigilant_Stage0_01	00631242:QuestReward_FSS02_Vigilant_Stage1000_01									0																						0
000A07F3	SQ_ReconScope			None																						0																						0
0009C824	EN05_ObstacleCourse	Agility Course	Activate all the obstacle course's buttons before time runs out.	Primary												00631218:QuestReward_EN05_ObstacleCourse_Stage110_01										0																						0
0009B207	CreatureDialogueFeralGhoul	CreatureDialogueFeralGhoul		None																						0																						0
00098B5F	CUTTESTWeather	Test Quest For Changing Weather		None																						0																						0
00098969	CB00_MineRepair	A Miner Incident		Side Quest																						0																						0
000977BC	ENB_DialogueEnclaveBunker			None																						0																						0
0009732E	MTNM01_Mayhem	Flavors of Mayhem	Rose wants someone to try out some Raider tactics so she can gauge their effectiveness.	Primary												00631284:QuestReward_MTNM01_Mayhem_Stage1000_01	00631285:QuestReward_MTNM01_Mayhem_Stage351_01	00631286:QuestReward_MTNM01_Mayhem_Stage660_01	00631287:QuestReward_MTNM01_Mayhem_Stage661_01	00631288:QuestReward_MTNM01_Mayhem_Stage903_01						0																						0
00096662	TestAreaSpawner	Test Spawn Area Quest		None																						0																						0
00096661	TestAreaSpawnerPlayer	Test Player Quest		None																						0																						0
00095360	FFZ11_Pack	Activity: Leader of the Pack	Hunt wolf packs in the forest.	Event												00631230:QuestReward_FFZ11_Pack_Stage1000_01	00631231:QuestReward_FFZ11_Pack_Stage1500_01									0																						0
00093187	SFS08_Heart	Event: Heart of the Swamp	Destroy the infested heart of the swamp before it spreads.	Public Event		IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes								006312F6:QuestReward_SFS08_Heart_Stage1000_01										0																						0
0009210E	FF06_Feed	Event: Feed the People	Defend the canning machines at Mama Dolce's to earn a tasty reward!	Public Event		IconCR_Components | Canned Meat Stew	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							00631226:QuestReward_FF06_Feed_Stage1000_01	00631227:QuestReward_FF06_Feed_Stage1500_01	00631228:QuestReward_FF06_Feed_Stage725_01	00631229:QuestReward_FF06_Feed_Stage728_01							0																						0
0008F606	CreatureDialogueRadStag	Combat Lines, Reaction Lines, Etc		None																						0																						0
0008F5CA	CB05_Artist	Magnum Opus	A world-renowned artist needs your help.	Daily												006311C6:QuestReward_CB05_Artist_Stage999_01										0																						0
0008D23B	EN05_MarksmanshipTraining	Marksmanship Course	Hit all the targets before time expires.	Primary												00631216:QuestReward_EN05_MarksmanshipTraining_Stage110_01										0																						0
0008C892	EN05_DialoguePatriotismMannequins	Officer on Deck - Gutsy Drill Sergeant Dialogue		Primary																						0																						0
0008C881	EN05_PatriotismCourse	Patriotism Training	One of the boys is a budding Communist. Find the proof.	Primary												00631219:QuestReward_EN05_PatriotismCourse_Stage110_01										0																						0
0008C87F	EN05_Basic	Back to Basic	Complete the automated Army training at Camp McClintock.	Primary												00631214:QuestReward_EN05_Basic_Stage150_01										0																						0
0008C5B3	RelayTowerLootCacheQuest	Find Loot Cache		None																						0																						0
00089198	TestSmokeQuest15	TestSmokeQuest15		None																						0																						0
00088A9A	zzz_TWZ09	Event: Dogwood Die Off	Save the bleach dogwoods.	Event												00631333:zzz_QuestReward_TWZ09_Stage1000_01										0																						0
000851D9	RE_SceneKMK07	Critter Tracking		Secondary																						0																						0
0007EDBD	CreatureDialogueStingwing	CreatureDialogueStingwing		None																						0																						0
0007A2D8	TW005	Bureau of Tourism	Help the mayor of Grafton.	Primary												0063131A:QuestReward_TW005_Stage1000_01	0063131B:QuestReward_TW005_Stage301_01	0063131C:QuestReward_TW005_Stage401_01	0063131D:QuestReward_TW005_Stage501_01	0063131E:QuestReward_TW005_Stage601_01						0																						0
00078D5B	CreatureDialogueScorchBeast	CreatureDialogueScorchBeast		None																						0																						0
00077E2B	TestSmokeQuest16	TestSmokeQuest16		None																						0																						0
00071505	EN01_MQ_Bunker_Master			None																						0																						0
000714FE	EN01_MQ_Bunker	Bunker Buster	Unlock a secure bunker and discover the secrets within.	Primary												0063120D:QuestReward_EN01_MQ_Bunker_Stage110_01	0063120E:QuestReward_EN01_MQ_Bunker_Stage250_01	0063120F:QuestReward_EN01_MQ_Bunker_Stage260_01	00631210:QuestReward_EN01_MQ_Bunker_Stage61_01							0																						0
0006F266	SQ_WorkshopArtillery			Miscellaneous																						0																						0
0006D77F	CreatureDialogueSuperMutant	Combat Lines, Reaction Lines, Etc		None																						0																						0
0006D6CB	CreatureDialogueBrahmin	Combat Lines, Reaction Lines, Etc		None																						0																						0
0006BAA5	LC101LureQuest			None																						0																						0
0006A379	MTR05_Mother	The Motherlode	Uncover the secret of Hornwright Industrial's "Motherlode."	Secondary												006312A2:QuestReward_MTR05_Mother_Stage151_01	006312A3:QuestReward_MTR05_Mother_Stage500_01									0																						0
0006A378	MTR05_Mother_Breach	Activity: Breach and Clear	Clear the work site, then grab as much as you can carry.	Event												006312A1:QuestReward_MTR05_Mother_Breach_Stage200_01										0																						0
00065DFE	BoSZ04	Daily: Heart of the Enemy	The key to ultimately defeating the Scorchbeasts may lie in their very DNA.	Daily												006311B0:QuestReward_BoSZ04_Stage500_01	006311B1:QuestReward_BoSZ04_Stage95_01									0																						0
00065DFC	FF12_Bell	The Bell Tolls	Salvage treasures brought to the surface by Mole Rats agitated by the ringing bells.	Miscellaneous												0063122D:QuestReward_FF12_Bell_Stage1000_01										0																						0
000649C5	EN01_Misc	Uncle Sam	Senator Sam Blackwell left his post for reasons unknown. Find him.	Primary												0063120C:QuestReward_EN01_Misc_Stage100_01										0																						0
00062ED3	RE_AssaultTemplate	TEMPLATE - duplicate to use		None																						0																						0
0005F95E	RE_SceneKMK02_GQ	Random air drop		Miscellaneous																						0																						0
0005D024	Dialogue_Annie			Secondary																						0																						0
0005A243	TW043	Activity: Patrol Duty	Assist the Warden and his men with their rounds.	Event	LocToxicEasternRegionalPenLocation "Eastern Regional Penitentiary" [LCTN:000158E5]											0063132A:QuestReward_TW043_Stage170_01	0063132B:QuestReward_TW043_Stage230_01	0063132C:QuestReward_TW043_Stage60_01								0																						0
0005A242	CUT_V94_2_OLD	Mission: Meltdown	Save Vault 94 from a nuclear catastrophe!	Secondary	Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]											006311E0:QuestReward_CUT_V94_2_OLD_Stage1000_01										0																						0
0005A241	CUT_V94_3_OLD	Mission: Extermination	Flood Vault 94 and drown out the insect swarms!	Secondary	Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]																					0																						0
0005A240	V94_1	Vault Mission: Dead in the Water<Alias=DifficultyModeLoc><Alias=RespiteZoneStateLoc>	Control the flooding before Vault 94 is lost forever!	Secondary	Vault94InteriorLocation "Vault 94" [LCTN:000AFBA5]											0063133C:QuestReward_V94_1_Stage1011_01	0063133D:QuestReward_V94_1_Stage1012_01	0063133E:QuestReward_V94_1_Stage1013_01	0063133F:QuestReward_V94_1_Stage197_01	00631340:QuestReward_V94_1_Stage198_01	00631341:QuestReward_V94_1_Stage199_01	00631342:QuestReward_V94_1_Stage297_01	00631343:QuestReward_V94_1_Stage298_01	00631344:QuestReward_V94_1_Stage299_01	00631345:QuestReward_V94_1_Stage397_01	0																						0
0005A041	FSZ01_Past_Harpers	A Mark in the Past - Harpers Ferry		None												00631243:QuestReward_FSZ01_Past_Harpers_Stage1000_01										0																						0
00056FD2	CUT_FF15_Lockdown	Lockdown	Investigate the secret of Vault-Tec University...	Side Quest												006311DB:QuestReward_CUT_FF15_Lockdown_Stage2000_01	006311DC:QuestReward_CUT_FF15_Lockdown_Stage500_01	006311DD:QuestReward_CUT_FF15_Lockdown_Stage600_01	006311DE:QuestReward_CUT_FF15_Lockdown_Stage700_01							0																						0
00056F63	MTR01_Intro	Where There's Smoke...	Gain clearance to utilize the Hornwright Air Purifier systems.	Side Quest												00631299:QuestReward_MTR01_Intro_Stage100_01										0																						0
00056895	TestTrevorEvent01	Event: Barnyard Brawl	There's something bad in the barn...	None																						0																						0
000554A5	MTR01_Misc	Where There's Smoke Misc Quest		Secondary																						0																						0
000552DC	CreatureDialogueCritterOwl	CreatureDialogueCritterRadBeaver		None																						0																						0
00053E56	MTRZ01_Lost	Lost and Found	If there's a key, there must be a lock... find the long-hidden cache of supplies.	Miscellaneous												006312AC:QuestReward_MTRZ01_Lost_Stage200_01										0																						0
0005373B	TestSmokeQuest10	TestSmokeQuest10		None																						0																						0
00053718	TestSmokeQuest09	TestSmokeQuest09		None																						0																						0
00052DBF	SFM04_Organic_Radio	[Radio Tracker]		None																						0																						0
00052C77	BoS01	Defiance Has Fallen	A cryptic radio message. A mystery to be solved.	Primary												006311A3:QuestReward_BoS01_Stage200_01	006311A4:QuestReward_BoS01_Stage300_01	006311A5:QuestReward_BoS01_Stage500_01								0																						0
00052A62	EN05_CombatCourse	Live Fire Training Exercise	Defeat Camp McClintock's onslaught of "Commie Bots."	Primary												00631215:QuestReward_EN05_CombatCourse_Stage110_01										0																						0
00052803	EN05_DialogueCommieBots	Officer on Deck - Commie Bot Dialogue		Primary																						0																						0
000525B8	SQ_Master			None																						0																						0
000524F2	RE_ObjectTemplate	TEMPLATE - duplicate to use		None																						0																						0
0004FAEE	DebugSteveQuest	Test Name: <Alias=TestSteveCLocation>		Secondary												006311F5:QuestReward_DebugSteveQuest_Stage30_01										0																						0
0004E89C	BoS02	Recruitment Blues	Thwarting Fort Defiance security won't be easy. But the secrets of the Brotherhood await.	Primary												006311A6:QuestReward_BoS02_Stage1600_01	006311A7:QuestReward_BoS02_Stage1900_01									0																						0
0004E89B	BoS02_DMV_Support			None																						0																						0
0004E257	MTNM04_Guest	Event: Distinguished Guests	Help Mr. Billingsley set up for his Halloween gala.	Public Event		IconCR_Recipe | Tasty Cooking Recipe	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							0063128A:QuestReward_MTNM04_Guest_Stage500_01	0063128B:QuestReward_MTNM04_Guest_Stage550_01									1	00897410:EncDeathclaw04_PartyCrasher										0086AEEB:RA_PartyCrasherSpawnChance_Default										008A4198:PartyCrasherSpawnMessage	0
0004C6D3	CreatureDialogueCritterFrog	CreatureDialogueCritterFox		None																						0																						0
0004BDDA	EN02_DialogueMODUSBots	One Of Us Bot Dialogue		Primary																						0																						0
0004BBFB	SF07_MoeDigsSafety_CUT_FlaggedToNotExportInScript	Moe Digs Safety		Secondary																						0																						0
0004B9E8	TestObjectiveTimer	Test Objective Timer		Primary																						0																						0
0004A357	FFZ17_TeaTime	Event: Tea Time	Defend the Giant Teapot boiler pipes from the attacking creatures!	Public Event		IconCR_Chems | Sweetwater Special Blend	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							00631235:QuestReward_FFZ17_TeaTime_Stage1000_01	00631236:QuestReward_FFZ17_TeaTime_Stage630_01									1	0089740F:LvlScorchBeast_PartyCrasher										0086AEEB:RA_PartyCrasherSpawnChance_Default										008A4198:PartyCrasherSpawnMessage	0
0004A09E	PerksQuest	Perks Quest		None																						0																						0
00049B4F	SFM04_Organic_ChemsAndBlooms	[Chems And Blooms Tracker]		None																						0																						0
0004918E	CreatureDialogueRadRoach	Combat Lines, Reaction Lines, Etc		None																						0																						0
000490B6	SFZ14_Bomb	Daily: Idle Explosives	Locate inert bombs for Boomer.	Daily												006312FB:QuestReward_SFZ14_Bomb_Stage1000_01										0																						0
00047111	CreatureDialogueHoneybeast	Combat Lines, Reaction Lines, Etc		None																						0																						0
0004695D	FFZ13_StrangeBrew	Daily: Strange Brew	Gather ingredients for a very special tea.	Daily												00631232:QuestReward_FFZ13_StrangeBrew_Stage90_01										0																						0
0004695C	FF08_ProjectBeanstalk	Activity: Project Beanstalk	Protect Pharmabot JD-7E while he maintains the fields!	Event												0063122A:QuestReward_FF08_ProjectBeanstalk_Stage55_01										0																						0
0004656B	RE_AssaultKMK02	Scorched vs. Robots		None																						0																						0
000464FB	CreatureDialogueMrHandy	Combat Lines, Reaction Lines, Etc		None																						0																						0
000464D5	RE_TravelKMK03	Super Mutant Patrol		None																						0																						0
00045A47	Dialogue_RDR_Rose			None																						0																						0
00045A40	MTNL01_Raiders	Key To the Past	Find Raider passkey fragments to unlock a cache of treasure.	Primary												0063127C:QuestReward_MTNL01_Raiders_Stage1200_01	0063127D:QuestReward_MTNL01_Raiders_Stage303_01	0063127E:QuestReward_MTNL01_Raiders_Stage403_01	0063127F:QuestReward_MTNL01_Raiders_Stage503_01	00631280:QuestReward_MTNL01_Raiders_Stage603_01	00631281:QuestReward_MTNL01_Raiders_Stage703_01	00631282:QuestReward_MTNL01_Raiders_Stage803_01	00631283:QuestReward_MTNL01_Raiders_Stage903_01			0																						0
0004520B	HolotapeQuest_MD			None																						0																						0
000451FC	SFZ03_Queen	Daily: Queen of the Hunt	Hunt down the cryptid before it disappears.	Daily												006312F8:QuestReward_SFZ03_Queen_Stage1000_01										0																						0
00043356	CreatureDialogueDogVicious	CreatureDialogueDogVicious		None																						0																						0
00042F7E	MTR08_Lode	Event: Lode Baring	Plunder the mine for wealth before it collapses.	Public Event		IconCR_LegendaryToken | Claim Tokens	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							006312A8:QuestReward_MTR08_Lode_Stage100_01										0																						0
00042F7D	MTR08_Misc			Secondary																						0																						0
00042F7C	MTR08_Master	Master Quest for MTR08 - Lode Baring		None																						0																						0
0004263C	LDMasterQuest	[LD Master Quest]		Secondary																						0																						0
00040E53	VaultSystem	[Vault System]		None																						0																						0
00040E4F	CUT_VTemp	[TEMP Stub Vault Quest]		None																						0																						0
00040E4E	HolotapeQuest_SC	[Holotapes]		None																						0																						0
0003FC94	CUT_MTNM04_Master	Master Quest for MTNM04 - Distinguished Guests	Manages robot waitstaff when event is not running	None																						0																						0
0003D78F	CreatureDialogueBloodbug	CreatureDialogueBloodbug		None																						0																						0
00039DD4	EN05_DialogueGutsyDrillSergeant	Officer on Deck - Gutsy Drill Sergeant Dialogue		Primary																						0																						0
00037F2E	RE_ObjectTS01	Crashed Vertibird		None																						0																						0
000364D1	MTNS06_Uranium_Misc	Event: Uranium Fever	Protect Uranium Extractors while they collect valuable nuclear material	Miscellaneous																						0																						0
000364D0	MTNS06_Uranium	Event: Uranium Fever	Protect Uranium Extractors while they collect valuable nuclear material.	Public Event		IconCR_Components | Nuclear Waste	IconCR_Components | Legendary Items	IconCR_Components | Legendary Modules	IconCR_GoldBullion | Treasury Notes							00631294:QuestReward_MTNS06_Uranium_Stage300_01	00631295:QuestReward_MTNS06_Uranium_Stage325_01									0																						0
000364CF	Dialogue_MTNS06_QuestGiver			None																						0																						0
00036191	FF01_DeathBlossoms	Activity: Death Blossoms	Protect blossoming corpse flowers from the frenzied creatures of the forest.	Event												00631221:QuestReward_FF01_DeathBlossoms_Stage1000_01	00631222:QuestReward_FF01_DeathBlossoms_Stage1500_01									0																						0
0003614D	CreatureDialogueMirelurk	Combat Lines, Reaction Lines, Etc		None																						0																						0
0003568F	RE_ObjectTS02	Glowing Radroaches		None																						0																						0
000340D8	CreatureDialogueMolerat	Combat Lines, Reaction Lines, Etc		None																						0																						0
