LCTN_FormID	LCTN_EDID	LCSR_Index	LocRefType_FormID	LocRefType_EDID	Ref_FormID	Ref_Display	WorldCell	GridX	GridY
005FAD0C	LocMountainsWestTekResearchLocation	70	0021B2DE	LocationCreaturesAll	002902A3	[ACHR:002902A3] (Places LvlMainMelee [NPC_:001D513D] in WestTekExt06 [CELL:0026195A] (in Appalachia "Appalachia" [WRLD:0025DA15] at 20,-16))	Appalachia "Appalachia" [WRLD:0025DA15]	20	-16
005FAD0C	LocMountainsWestTekResearchLocation	71	00003956	LocationClearActor	002902A3	[ACHR:002902A3] (Places LvlMainMelee [NPC_:001D513D] in WestTekExt06 [CELL:0026195A] (in Appalachia "Appalachia" [WRLD:0025DA15] at 20,-16))	Appalachia "Appalachia" [WRLD:0025DA15]	20	-16
005FAD0C	LocMountainsWestTekResearchLocation	72	003D4B0E	PriorityLootContainerMedChemsLocRefType	002CFE28	[REFR:002CFE28] (Places LootPriority_Medkit_Chems_Dirty "First Aid" [CONT:0020A6FD] in WestTekExt04 [CELL:00261890] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FAD0C	LocMountainsWestTekResearchLocation	73	003D4B0C	PriorityLootContainerMiscLocRefType	002CFE4F	[REFR:002CFE4F] (Places LootPriority_Raider_WoodCrate "Explosives Crate" [CONT:000A158B] in WestTekExt03 [CELL:002617C7] (in Appalachia "Appalachia" [WRLD:0025DA15] at 22,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	22	-15
005FAD0C	LocMountainsWestTekResearchLocation	74	0021B2DE	LocationCreaturesAll	002CFE58	[ACHR:002CFE58] (Places LvlMainTurretStandingCart_Hostile [NPC_:002AA8DE] in WestTekExt03 [CELL:002617C7] (in Appalachia "Appalachia" [WRLD:0025DA15] at 22,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	22	-15
005FAD0C	LocMountainsWestTekResearchLocation	75	0021B2D6	LocationCreaturesMain	002CFE58	[ACHR:002CFE58] (Places LvlMainTurretStandingCart_Hostile [NPC_:002AA8DE] in WestTekExt03 [CELL:002617C7] (in Appalachia "Appalachia" [WRLD:0025DA15] at 22,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	22	-15
005FAD0C	LocMountainsWestTekResearchLocation	76	0021B2DE	LocationCreaturesAll	002CFE5D	[ACHR:002CFE5D] (Places LvlMainTurretStandingCart_Hostile [NPC_:002AA8DE] in WestTekExt05 [CELL:00261959] (in Appalachia "Appalachia" [WRLD:0025DA15] at 20,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	20	-15
005FAD0C	LocMountainsWestTekResearchLocation	77	0021B2D6	LocationCreaturesMain	002CFE5D	[ACHR:002CFE5D] (Places LvlMainTurretStandingCart_Hostile [NPC_:002AA8DE] in WestTekExt05 [CELL:00261959] (in Appalachia "Appalachia" [WRLD:0025DA15] at 20,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	20	-15
005FAD0C	LocMountainsWestTekResearchLocation	78	003D4B0C	PriorityLootContainerMiscLocRefType	002CFE62	[REFR:002CFE62] (Places LootPriorityPrewar_WoodCrate "Wooden Crate" [CONT:000655D6] in WestTekExt07 [CELL:00261891] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-16))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-16
005FAD0C	LocMountainsWestTekResearchLocation	79	0017EC2D	WorkbenchCookingRefType	002CFE8A	[REFR:002CFE8A] (Places WorkbenchCookingSpit "Cooking Station" [FURN:0014FBCD] in WestTekExt [CELL:0026188F] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-14))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-14
005FAD0C	LocMountainsWestTekResearchLocation	80	003D4B0D	PriorityLootContainerMedHealingLocRefType	003ADEF9	[REFR:003ADEF9] (Places LootPriorityPrewar_Medkit "First Aid" [CONT:0004B6E9] in WestTekExt [CELL:0026188F] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-14))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-14
005FAD0C	LocMountainsWestTekResearchLocation	81	003D4B0C	PriorityLootContainerMiscLocRefType	003B09F0	[REFR:003B09F0] (Places LootPriority_Toolbox "Toolbox" [CONT:00059A9A] in WestTekExt07 [CELL:00261891] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-16))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-16
005FAD0C	LocMountainsWestTekResearchLocation	82	0017EC2D	WorkbenchCookingRefType	003B0ABB	[REFR:003B0ABB] (Places WorkbenchCookingGroundPot "Cooking Station" [FURN:000C79B4] in WestTekExt04 [CELL:00261890] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FAD0C	LocMountainsWestTekResearchLocation	83	003D4B0C	PriorityLootContainerMiscLocRefType	003B0B65	[REFR:003B0B65] (Places LootPriority_ToolboxLarge "Large Toolbox" [CONT:001A037F] in WestTekExt04 [CELL:00261890] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FAD0C	LocMountainsWestTekResearchLocation	84	003D4B0C	PriorityLootContainerMiscLocRefType	003B0BB1	[REFR:003B0BB1] (Places LootPriorityPrewar_Toolcase "Tool Case" [CONT:0008F6B7] in WestTekExt04 [CELL:00261890] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FAD0C	LocMountainsWestTekResearchLocation	85	004E21EA	ActorGroupTriggerLocRefType	003D1D37	[REFR:003D1D37] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 21,-15)	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FAD0C	LocMountainsWestTekResearchLocation	86	00098A65	SpawnMax6144	003D1D38	[REFR:003D1D38] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-15)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-15
005FAD0C	LocMountainsWestTekResearchLocation	87	0008C8E1	SpawnFindPlayer7168	003D1D38	[REFR:003D1D38] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-15)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-15
005FAD0C	LocMountainsWestTekResearchLocation	88	00098A65	SpawnMax6144	0046769E	[REFR:0046769E] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 20,-16)	Appalachia "Appalachia" [WRLD:0025DA15]	20	-16
005FAD0C	LocMountainsWestTekResearchLocation	89	0008C8E1	SpawnFindPlayer7168	0046769E	[REFR:0046769E] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 20,-16)	Appalachia "Appalachia" [WRLD:0025DA15]	20	-16
005FAD0C	LocMountainsWestTekResearchLocation	90	004E21EA	ActorGroupTriggerLocRefType	0046769F	[REFR:0046769F] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 20,-16)	Appalachia "Appalachia" [WRLD:0025DA15]	20	-16
005FAD0C	LocMountainsWestTekResearchLocation	91	003D4B0A	PriorityLootContainerAmmoLocRefType	0051B555	[REFR:0051B555] (Places LootPriority_AmmoBox "Ammo Box" [CONT:00060CB4] in WestTekExt07 [CELL:00261891] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-16))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-16
005FAD0C	LocMountainsWestTekResearchLocation	92	004E21EA	ActorGroupTriggerLocRefType	00591D8B	[REFR:00591D8B] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-14)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-14
005FAD0C	LocMountainsWestTekResearchLocation	93	0008F5FF	SpawnMin0256	00591D90	[REFR:00591D90] (Places SpawnCenter_Min0256_Max3072 [STAT:001AD05A] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-14)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-14
005FAD0C	LocMountainsWestTekResearchLocation	94	00093BF7	SpawnMax3072	00591D90	[REFR:00591D90] (Places SpawnCenter_Min0256_Max3072 [STAT:001AD05A] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-14)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-14
005FAD0C	LocMountainsWestTekResearchLocation	95	0008C8D9	SpawnFindPlayer3584	00591D90	[REFR:00591D90] (Places SpawnCenter_Min0256_Max3072 [STAT:001AD05A] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 22,-14)	Appalachia "Appalachia" [WRLD:0025DA15]	22	-14
005FAD0C	LocMountainsWestTekResearchLocation	96	00592482	LocationRELargeMarkerLocRefType	00596471	[REFR:00596471] (Places LocationRELargeMarker [STAT:00592481] in WestTekExt04 [CELL:00261890] (in Appalachia "Appalachia" [WRLD:0025DA15] at 21,-15))	Appalachia "Appalachia" [WRLD:0025DA15]	21	-15
005FDD40	LocMountainsMetalDomeLocation	0	0050FBC6	PriorityLootContainerSafeLocRefType	003A7648	[REFR:003A7648] (Places LootPriority_Raider_Safe "Safe" [CONT:00064A36] in MetalDomeExt03 [CELL:00261C56] (in Appalachia "Appalachia" [WRLD:0025DA15] at 16,24))	Appalachia "Appalachia" [WRLD:0025DA15]	16	24
005FDD40	LocMountainsMetalDomeLocation	1	00098A65	SpawnMax6144	0050DA65	[REFR:0050DA65] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	2	0008C8E1	SpawnFindPlayer7168	0050DA65	[REFR:0050DA65] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	3	0002271F	MapMarkerRefType	005FB020	[REFR:005FB020] (Places MapMarker [STAT:00000010] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	4	00342299	WorkbenchPowerArmorRefType	005FBCDD	[REFR:005FBCDD] (Places WorkbenchPowerArmor "Power Armor Station" [FURN:00157FEB] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	5	00342298	WorkbenchArmorRefType	005FBCE2	[REFR:005FBCE2] (Places WorkbenchArmorA "Armor Workbench" [FURN:0012EA9B] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	6	0034229A	WorkbenchWeaponRefType	005FBCE3	[REFR:005FBCE3] (Places workbenchWeaponsB "Weapons Workbench" [FURN:0017E787] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	7	003D4B0C	PriorityLootContainerMiscLocRefType	005FBCE4	[REFR:005FBCE4] (Places LootPriority_ToolChest "Tool Chest" [CONT:001A0380] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	8	003D4B0C	PriorityLootContainerMiscLocRefType	005FBCE6	[REFR:005FBCE6] (Places LootPriorityPrewar_ToolBox "Toolbox" [CONT:000670B1] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	9	003D4B0A	PriorityLootContainerAmmoLocRefType	005FBCE8	[REFR:005FBCE8] (Places LootPriority_AmmoBox "Ammo Box" [CONT:00060CB4] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	10	00030FB9	REContainer	005FBCE8	[REFR:005FBCE8] (Places LootPriority_AmmoBox "Ammo Box" [CONT:00060CB4] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	11	0017EC2D	WorkbenchCookingRefType	005FBCF2	[REFR:005FBCF2] (Places WorkbenchCookingFireWorkshop "Cooking Station" [FURN:002476B7] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	12	001E819A	NoObjectCombinationReftype	005FBD11	[REFR:005FBD11] (Places MtnTopCliff_Half01 [STAT:000021AC] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	13	00038C13	LocationEdgeMarker	005FDD42	[REFR:005FDD42] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 18,24)	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	14	00098A65	SpawnMax6144	005FE35F	[REFR:005FE35F] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	15	0008C8E1	SpawnFindPlayer7168	005FE35F	[REFR:005FE35F] (Places SpawnCenter_Min00_Max6144 [STAT:0033F805] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	16	004E21EA	ActorGroupTriggerLocRefType	005FE360	[REFR:005FE360] (Places DefaultRespawnActorGroupTrigger [ACTI:003EA4D8] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	17	00601E59	BS02_E01_Metal_Pappas_LocRef	005FE4FF	BS02_E01_Metal_InitiatePappasRef [ACHR:005FE4FF] (Places BS02_E01_Metal_InitiatePappas "Initiate Pappas" [NPC_:005FE4F5] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	18	00601E5A	BS02_E01_Metal_Buzzsaw_LocRef	005FE503	BS02_E01_Metal_BuzzsawRef [ACHR:005FE503] (Places BS02_E01_Metal_Buzzsaw "Buzzsaw" [NPC_:005FE4F6] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	19	001E819A	NoObjectCombinationReftype	0060023F	[REFR:0060023F] (Places ShackMetalPrefab3Way02 [STAT:001F6201] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	20	00093BFC	SpawnMax0512	00602FC1	BS02_E01_Metal_EyeBombSpawncenter [REFR:00602FC1] (Places SpawnCenter_Min00_Max0512 [STAT:0033F7F5] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	21	00240229	SpawnFindPlayer1024	00602FC1	BS02_E01_Metal_EyeBombSpawncenter [REFR:00602FC1] (Places SpawnCenter_Min00_Max0512 [STAT:0033F7F5] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	22	0060325E	BS02_E01_Metal_EyeBotSpawnCenter_LocRef	00602FC1	BS02_E01_Metal_EyeBombSpawncenter [REFR:00602FC1] (Places SpawnCenter_Min00_Max0512 [STAT:0033F7F5] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	23	0060325F	BS02_E01_Metal_WaveSpawnCenter_LocRef	00603261	BS02_E01_Metal_WaveSpawnCenter [REFR:00603261] (Places SpawnCenter [STAT:00439979] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 17,24)	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	24	00605783	BS02_E01_BotsmithAmp_LocRef	00605789	BS02_E01_Amp_Botsmith [ACHR:00605789] (Places BS02_E01_BotsmithAmp "Botsmith Amp" [NPC_:00605785] in MetalDomeExt [CELL:00261AC4] (in Appalachia "Appalachia" [WRLD:0025DA15] at 18,24))	Appalachia "Appalachia" [WRLD:0025DA15]	18	24
005FDD40	LocMountainsMetalDomeLocation	25	00621730	BS02_E01_BeholderBot_LocRef	00621731	BS02_E01_Metal_GoldenEyebotRef [ACHR:00621731] (Places BS02_E01_EyeBot "Golden EyeBot" [NPC_:00601457] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	26	0008F554	SpawnMax1536	006349F2	BS02_E01_Metal_BossSpawnCenter01 [REFR:006349F2] (Places SpawnCenter_Min00_Max1536 [STAT:0033F7F9] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	27	0008C8AA	SpawnFindPlayer2048	006349F2	BS02_E01_Metal_BossSpawnCenter01 [REFR:006349F2] (Places SpawnCenter_Min00_Max1536 [STAT:0033F7F9] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	28	006349F1	BS02_E01_Metal_BossSpawn01	006349F2	BS02_E01_Metal_BossSpawnCenter01 [REFR:006349F2] (Places SpawnCenter_Min00_Max1536 [STAT:0033F7F9] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	29	0063548E	BS02_E01_Metal_TrapFlamethrower_LocRef	00635499	[REFR:00635499] (Places BS02_E01_Metal_TrapFlamethrower [ACTI:0063548D] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	30	0063548E	BS02_E01_Metal_TrapFlamethrower_LocRef	0063549A	[REFR:0063549A] (Places BS02_E01_Metal_TrapFlamethrower [ACTI:0063548D] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	31	0063548E	BS02_E01_Metal_TrapFlamethrower_LocRef	0063549B	[REFR:0063549B] (Places BS02_E01_Metal_TrapFlamethrower [ACTI:0063548D] in MetalDomeExt03 [CELL:00261C56] (in Appalachia "Appalachia" [WRLD:0025DA15] at 16,24))	Appalachia "Appalachia" [WRLD:0025DA15]	16	24
005FDD40	LocMountainsMetalDomeLocation	32	0063548E	BS02_E01_Metal_TrapFlamethrower_LocRef	0063549C	[REFR:0063549C] (Places BS02_E01_Metal_TrapFlamethrower [ACTI:0063548D] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
005FDD40	LocMountainsMetalDomeLocation	33	0063DAF3	BS02_E01_Metal_GoldenEyebotMarker	0063DAF6	BS02_E01_GoldenEyebotSpawn [REFR:0063DAF6] (Places XMarkerHeading [STAT:00000034] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 16,24)	Appalachia "Appalachia" [WRLD:0025DA15]	16	24
005FDD40	LocMountainsMetalDomeLocation	34	00605784	BS02_E01_Beatrice_LocRef	00643192	[ACHR:00643192] (Places BS02_E01_Beatrice "Beatrice the Wrench" [NPC_:00605787] in MetalDomeExt02 [CELL:00261B8D] (in Appalachia "Appalachia" [WRLD:0025DA15] at 17,24))	Appalachia "Appalachia" [WRLD:0025DA15]	17	24
0060D59A	LocSwampHarpersFerryDungeonExtLocation	0	0073DB30	WorkbenchBrewingRefType	004EE685	[REFR:004EE685] (Places WorkbenchBrewing "Brewing Station" [FURN:0047ACF2] in HarpersFerryTunnel [CELL:00260672] (in Appalachia "Appalachia" [WRLD:0025DA15] at 44,0))	Appalachia "Appalachia" [WRLD:0025DA15]	44	0
0060D59A	LocSwampHarpersFerryDungeonExtLocation	1	0017FF37	WorkbenchChemsRefType	004EE68B	[REFR:004EE68B] (Places WorkbenchChemistryA "Chemistry Station" [FURN:0012F2F5] in HarpersFerryTunnel [CELL:00260672] (in Appalachia "Appalachia" [WRLD:0025DA15] at 44,0))	Appalachia "Appalachia" [WRLD:0025DA15]	44	0
0060D59A	LocSwampHarpersFerryDungeonExtLocation	2	0002271F	MapMarkerRefType	0060D59C	[REFR:0060D59C] (Places MapMarker [STAT:00000010] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 44,0)	Appalachia "Appalachia" [WRLD:0025DA15]	44	0
0060D59A	LocSwampHarpersFerryDungeonExtLocation	3	007F6958	Fishing_MQ01_RadioTransmitter_LocRef	007D4377	Fishing_MQ01_Casting_RadioMarker [REFR:007D4377] (Places RadioTransmitMarker "Radio Station" [ACTI:0003C62C] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 44,0)	Appalachia "Appalachia" [WRLD:0025DA15]	44	0
0060D59A	LocSwampHarpersFerryDungeonExtLocation	4	007F6957	Fishing_MQ01_RadioQTMarker_LocRef	007F6959	Fishing_MQ01_RadioQT_Marker [REFR:007F6959] (Places XMarker [STAT:0000003B] in [CELL:00050B2C] (in Appalachia "Appalachia" [WRLD:0025DA15]) at 44,0)	Appalachia "Appalachia" [WRLD:0025DA15]	44	0
006139EC	XPD_Warehouse_Exterior_Loc	0	0063364E	XPD_DungeonEntrance_01_LCRT	006142A5	[REFR:006142A5] (Places IndMetalDbDoor01 "Door" [DOOR:00018C7F] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	1	00633644	XPD_DungeonEntrance_02_LCRT	006142BD	[REFR:006142BD] (Places IndMetalDbDoorLoad01MinUse "Door" [DOOR:0050B5BA] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	2	00617D3C	XPD_ExteriorNPC_01_LCRT	00617D82	[REFR:00617D82] (Places FreeButtonStand01 "Button" [ACTI:0003BE7E] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	3	00667338	XPD_Vertibird_Exterior_LCRT	00617D91	[REFR:00617D91] (Places Vertibird01 [STAT:00028A1D] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	4	006185E2	XPD_RespawnPoints_DungeonExit_01_LCRT	006185EA	[REFR:006185EA] (Places XMarkerHeading [STAT:00000034] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	5	006185E2	XPD_RespawnPoints_DungeonExit_01_LCRT	006185EB	[REFR:006185EB] (Places XMarkerHeading [STAT:00000034] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	6	006185E2	XPD_RespawnPoints_DungeonExit_01_LCRT	006185EC	[REFR:006185EC] (Places XMarkerHeading [STAT:00000034] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	7	006185E2	XPD_RespawnPoints_DungeonExit_01_LCRT	006185ED	[REFR:006185ED] (Places XMarkerHeading [STAT:00000034] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	8	0063EF7D	XPD_ObjMod_RepelEnemies_SecureAreaSandbox_LCRT	0061DA67	XPD_ObjMod_PointCapture_Sandbox [REFR:0061DA67] (Places PackageSandboxPrimitive [ACTI:000ED13A] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
006139EC	XPD_Warehouse_Exterior_Loc	9	006274E7	XPD_SkipOver_Obj_A_LCRT	00627555	[REFR:00627555] (Places FreeButtonStand01 "Button" [ACTI:0003BE7E] in WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA])	WarehouseExpeditionsExterior "Warehouse Expeditions Exterior" [CELL:006139EA]	32767	32767
